,m/z,I,RelInt,S/N,Res.
183,155.41279,1009355,0.0004625231198826816,4.2,927726
184,155.43465,1110765,0.000508992865004371,4.8,781045
185,155.44073,984942,0.00045133619662407004,4.0,1109499
186,155.45424,998191,0.0004574073696160557,4.1,727033
187,155.48245,1097842,0.0005030710770524176,4.7,946864
188,155.51706,1062326,0.0004867963559426462,4.5,893151
189,155.58736,1006462,0.00046119744221147517,4.2,1025018
190,155.63445,1095363,0.0005019351092173257,4.7,1061132
191,155.6379,1211779,0.0005552811485436899,5.4,933086
192,155.64863,998629,0.00045760807712382905,4.1,639730
193,155.6523,1004677,0.0004603794903818507,4.2,1197673
194,155.65656,1140901,0.0005228022747172911,5.0,682925
195,155.66381,1090470,0.0004996929589078846,4.7,544504
196,155.75593,1034896,0.0004742269337092576,4.3,918016
197,155.76786,1022946,0.0004687510096958054,4.3,642832
198,155.78245,993267,0.0004551510139807219,4.1,740870
199,155.87017,1081629,0.0004956416916105682,4.6,935843
200,155.88441,986143,0.00045188653844332994,4.1,744616
201,155.93492,1126628,0.0005162618677345294,4.9,916480
202,155.96405,1005320,0.00046067413633504314,4.2,726108
203,155.96444,1127336,0.0005165862990484644,4.9,1056781
204,156.00152,994892,0.0004558956479992876,4.1,744993
205,156.01461,1141997,0.0005233045017230437,5.0,954179
206,156.10493,979991,0.00044906746860812007,4.0,856639
207,156.11375,1073113,0.000491739351116965,4.6,792704
208,156.25278,1041032,0.0004770386717633616,4.4,981021
209,156.29962,987726,0.00045261192653649266,4.1,650208
210,156.30394,1170542,0.0005363848574522482,5.2,661918
211,156.33364,1036242,0.00047484371979478955,4.4,771178
212,156.36678,1096694,0.0005025450217580709,4.7,754547
213,156.40768,1214906,0.0005567140535135698,5.4,793312
214,156.42697,1112044,0.0005095789492565221,4.8,524400
215,156.43331,991357,0.0004542757826112078,4.1,815415
216,156.4445,1108191,0.000507813364718963,4.8,967485
217,156.45593,987200,0.00045237089423263706,4.1,790264
218,156.47752,990274,0.0004537795126776037,4.1,872891
219,156.47927,1044771,0.0004787520173605413,4.4,959459
220,156.51232,1066374,0.0004886512965624332,4.5,741909
221,156.51647,1033127,0.000473416313660739,4.3,1026966
222,156.57698,1146158,0.000525211223046891,5.0,1073511
223,156.58026,1089646,0.0004993153721809319,4.7,695996
224,156.6507,1055287,0.00048357083049237925,4.5,1080235
225,156.76726,1010628,0.000463106454716918,4.2,1004002
226,156.77099,999077,0.0004578133669947936,4.1,858226
227,156.7804,985958,0.0004518017647242932,4.1,662654
228,156.7984,1017256,0.0004661436450400277,4.2,912400
229,156.80079,1199528,0.0005496672953981833,5.4,654156
230,156.85045,998190,0.00045740691137973654,4.1,692577
231,156.8512,1190222,0.0005454029482124773,5.3,728916
232,156.90183,999444,0.00045798153972390965,4.1,903498
233,156.91847,1068342,0.0004895531056384561,4.6,879653
234,156.92044,996759,0.0004567511752070796,4.1,645361
235,156.93935,1209049,0.0005540301633924995,5.4,1042867
236,156.96078,1074716,0.0004924739039365101,4.6,995454
237,156.9911,1050271,0.0004812723171156867,4.4,1056027
238,157.01421,2073378,0.0009500971028588701,10.7,606472
239,157.06624,1180712,0.0005410451208176715,5.2,1116671
240,157.08702,3531307,0.001618173121353293,19.6,710029
241,157.12345,1455919,0.000667154963492997,6.9,913645
242,157.13283,1003952,0.00046004726905049065,4.2,1002146
243,157.14622,1071026,0.0004907830119189671,4.6,996169
244,157.16175,999284,0.0004579082219128509,4.1,738015
245,157.20123,1030457,0.0004721928226886957,4.3,909894
246,157.25351,1099679,0.0005039128571706361,4.7,766390
247,157.29829,1004741,0.0004604088175062743,4.2,781147
248,157.38296,1030863,0.0004723788666342574,4.3,1137565
249,157.40799,1037554,0.00047544492584547147,4.4,755613
250,157.44084,986038,0.00045183842362982266,4.0,945377
251,157.47113,1168858,0.0005356131874908545,5.2,776408
252,157.53461,987138,0.0004523424835808518,4.0,631106
253,157.6543,1093713,0.0005011790192907821,4.7,832453
254,157.68339,1056820,0.00048427330676958615,4.5,852583
255,157.7931,990722,0.0004539848025485683,4.1,965503
256,157.81606,1005765,0.0004608780514970504,4.2,1167930
257,157.84899,1045609,0.0004791360193959617,4.4,808681
258,157.85278,1028874,0.000471467434595533,4.3,964501
259,157.89951,1032272,0.0004730245216078937,4.3,978438
260,157.92343,1528787,0.0007005457275944392,7.4,749298
261,158.056,1233508,0.0005652381655217905,5.6,781379
262,158.05672,998820,0.00045769560026078047,4.1,797150
263,158.10351,1097194,0.0005027741399176296,4.7,782091
264,158.13434,1046894,0.00047972485306602743,4.4,916681
265,158.15415,1024897,0.00046964502875440335,4.3,586105
266,158.22621,981946,0.00044996332061199453,4.0,946623
267,158.23567,1048859,0.000480625287433093,4.4,701808
268,158.27788,980417,0.0004492626772800641,4.0,943641
269,158.30331,1093892,0.0005012610435919042,4.7,1040944
270,158.41787,1037331,0.0004753427391463083,4.4,698080
271,158.42434,993780,0.00045538608921242906,4.1,708983
272,158.44366,1018774,0.0004668392477724479,4.2,1039638
273,158.47859,1084603,0.0004970044864236232,4.6,842504
274,158.4976,992190,0.00045465749346503253,4.1,695766
275,158.53423,993922,0.00045545115876974377,4.1,745655
276,158.57041,987687,0.00045259405532004716,4.1,890111
277,158.59025,1112810,0.000509929958276966,4.8,642832
278,158.60336,1048716,0.0004805597596394592,4.4,836445
279,158.60881,1033996,0.000473814521022052,4.3,748070
280,158.62586,1008367,0.0004620703823993937,4.2,792410
281,158.63215,981935,0.0004499582800124842,4.0,1083867
282,158.64989,1133682,0.000519494266729583,4.9,912012
283,158.65291,1208562,0.0005538070023050894,5.4,1056920
284,158.74329,1012334,0.0004638882058773322,4.2,489465
285,158.78133,997219,0.00045696196391387366,4.1,704414
286,158.82673,979594,0.00044888554878943056,4.0,645942
287,158.85206,1145613,0.000524961484252972,5.0,917879
288,158.85441,1098253,0.0005032594121795748,4.7,950534
289,158.86498,1010991,0.00046327279450075764,4.2,701658
290,158.87026,986095,0.00045186454310001235,4.0,592146
291,158.90451,998932,0.00045774692272852166,4.1,874039
292,158.90546,1019124,0.00046699963048413897,4.2,891655
293,158.91246,1041333,0.0004771766008954159,4.4,691572
294,158.93722,1041945,0.00047745704152271575,4.4,939858
295,158.94475,985690,0.0004516789573907698,4.0,823889
296,158.95312,1000027,0.00045824869149795505,4.1,1013565
297,158.96068,997916,0.0004572813546282984,4.1,1080023
298,158.96685,1075229,0.0004927089791682172,4.6,710362
299,158.97882,985822,0.0004517394445848933,4.0,1080369
300,159.01335,1012003,0.00046373652965570435,4.2,1514112
301,159.03748,1306406,0.0005986426767128063,6.0,1135218
302,159.04518,2117735,0.0009704230912659578,10.9,658779
303,159.06627,2971818,0.001361794941406652,16.2,746475
304,159.1026,4241967,0.001943823343897221,23.9,820826
305,159.16065,994391,0.00045566607160340975,4.1,883992
306,159.1674,1003256,0.00045972833657238505,4.1,974937
307,159.17687,1053177,0.00048260395185904174,4.4,861665
308,159.21061,1264062,0.0005792391180161017,5.7,939802
309,159.21423,994878,0.0004558892326908199,4.1,860856
310,159.22193,1022271,0.0004684417001804012,4.3,657776
311,159.25319,1040964,0.0004770075116936616,4.4,1048541
312,159.30182,1076619,0.0004933459276517903,4.6,1106497
313,159.30694,1006155,0.00046105676366150615,4.2,1050156
314,159.32791,1036878,0.00047513515809374817,4.3,913926
315,159.42534,1135900,0.0005205106348853853,4.9,891807
316,159.43771,986589,0.00045209091184165626,4.0,910088
317,159.5312,1005546,0.0004607776977431637,4.1,1033955
318,159.54276,1014636,0.0004649430658839403,4.2,1263537
319,159.5684,1055792,0.00048380223983353354,4.5,894659
320,159.61301,1050486,0.0004813708379242969,4.4,976298
321,159.72288,984181,0.0004509874787852218,4.0,675497
322,159.72896,1039366,0.0004762752500557121,4.4,1116572
323,159.73935,987720,0.000452609177118578,4.0,1047917
324,159.76393,994091,0.00045552860070767465,4.1,780714
325,159.78215,1197838,0.0005488928760188751,5.3,1120786
326,159.83727,1055062,0.00048346772732057785,4.5,1127208
327,159.94244,1043877,0.00047834235409125044,4.4,842193
328,159.95446,1129127,0.0005174070002960036,4.9,953077
329,159.96758,997672,0.0004571695449664338,4.1,1158459
330,160.0019,990317,0.0004537992168393258,4.1,709616
331,160.0713,1009655,0.0004626605907784168,4.2,710799
332,160.07806,1141560,0.0005231042524515895,5.0,721368
333,160.08538,1139193,0.0005220196070842387,5.0,810071
334,160.11199,1085245,0.0004972986741404965,4.6,1007397
335,160.11262,1189373,0.0005450139055775468,5.3,854444
336,160.1326,1108800,0.0005080924306373055,4.8,869742
337,160.14931,987523,0.0004525189045637119,4.0,733624
338,160.15248,1025731,0.0004700271978445472,4.3,1119873
339,160.15495,1017731,0.00046636130729160843,4.2,1097595
340,160.25497,1038418,0.0004758408420251889,4.3,688157
341,160.28935,1003543,0.0004598598503959717,4.1,924548
342,160.29991,1014745,0.00046499301364272413,4.2,987609
343,160.30439,1201881,0.0005507455254570665,5.3,962205
344,160.32477,1276252,0.0005848250187461421,5.8,611993
345,160.34119,994207,0.0004555817561206922,4.1,1008278
346,160.38031,1119268,0.0005128892484258257,4.8,684787
347,160.42675,1005035,0.0004605435389840947,4.1,693365
348,160.52362,1046393,0.00047949527667014966,4.4,928756
349,160.58626,1347267,0.0006173666709482599,6.2,897140
350,160.58818,990787,0.00045401458790931095,4.1,947076
351,160.7599,1128957,0.0005173291001217536,4.9,624822
352,160.80333,1090467,0.0004996915841989272,4.7,1000376
353,160.92201,1037461,0.0004754023098677936,4.3,715961
354,161.02441,4849733,0.0022223237986218895,27.5,695575
355,161.06078,2607306,0.0011947623042525524,13.9,704116
356,161.09816,1154064,0.0005288340393858326,5.1,987966
357,161.10687,987345,0.000452437338498909,4.0,1073988
358,161.16979,1048411,0.00048041999756212844,4.4,928574
359,161.17059,1071771,0.0004911243979767095,4.6,763440
360,161.17448,1202779,0.0005511570216716338,5.3,872623
361,161.1909,1065310,0.0004881637331188923,4.5,1241952
362,161.24534,1035846,0.00047466225821241905,4.3,676463
363,161.26716,994281,0.00045561566560830684,4.1,1136215
364,161.42921,1221762,0.0005598557217174383,5.5,1088291
365,161.49749,1132813,0.0005190960593682701,4.9,889719
366,161.50344,1055566,0.00048369867842541303,4.4,857361
367,161.5411,1005588,0.00046079694366856665,4.1,1092766
368,161.57201,993369,0.00045519775408527183,4.1,923295
369,161.76914,1176759,0.0005392337126482007,5.2,837602
370,161.80978,1018942,0.0004669162314740596,4.2,1005520
371,161.894,1165195,0.0005339346678539277,5.1,1056592
372,161.90215,1150668,0.0005272778688461101,5.0,888163
373,161.94837,1276564,0.0005849679884777066,5.8,620861
374,161.95876,1020213,0.0004674986498356577,4.2,662761
375,161.97573,1175064,0.0005384570020872968,5.2,782592
376,162.01972,999295,0.0004579132625123612,4.1,634549
377,162.09181,1101482,0.0005047390572540047,4.7,1111001
378,162.13133,1112625,0.0005098451845579293,4.8,887106
379,162.13209,1072369,0.0004913984232955416,4.5,924242
380,162.27572,1019208,0.0004670381223349448,4.2,1141968
