,m/z,I,RelInt,S/N,Res.
145,153.6425,977529,0.0013432055529859815,4.0,1111242
146,153.64299,1013369,0.001392452672016739,4.2,1044147
147,153.67046,1101467,0.0015135065975851458,4.8,871121
148,153.73257,977218,0.0013427782133091243,4.0,656767
149,153.75799,992260,0.0013634471632103702,4.1,855206
150,153.82182,998507,0.001372031056976697,4.1,751622
151,153.8416,1003533,0.0013789371959345258,4.2,888237
152,153.89486,1026130,0.0014099873395935108,4.3,608102
153,153.90451,1023699,0.0014066469448847003,4.3,1135624
154,153.90813,1047763,0.0014397128676624947,4.4,1080616
155,153.94019,980599,0.0013474239864520647,4.0,839655
156,153.94308,1036631,0.0014244165805796156,4.4,1104229
157,153.94893,1061079,0.001458010151061311,4.5,979521
158,153.95538,1020344,0.0014020368978883782,4.3,863174
159,154.04253,1010977,0.001389165866527856,4.2,955984
160,154.05108,3216098,0.004419184180261771,17.7,844659
161,154.0623,1079043,0.0014826941702094285,4.6,587852
162,154.06321,999075,0.0013728115358720501,4.1,1114047
163,154.07045,1348132,0.0018524446728005995,6.3,825153
164,154.07983,995813,0.0013683292785540164,4.1,748773
165,154.08762,1020198,0.0014018362818342908,4.3,1152896
166,154.11233,1042216,0.0014320908316897377,4.4,694317
167,154.12748,1032362,0.0014185506221214038,4.3,1157689
168,154.15774,984269,0.0013524668694554934,4.0,956018
169,154.17681,1047919,0.0014399272245422046,4.4,988421
170,154.20688,1058226,0.0014540898935112342,4.5,867273
171,154.21329,1097139,0.001507559568255762,4.7,1215736
172,154.21495,1122643,0.001542604169923185,4.9,883854
173,154.24303,995158,0.0013674292544757478,4.1,880373
174,154.31091,986941,0.0013561384180618044,4.1,849779
175,154.37917,1062180,0.0014595230159623396,4.5,680634
176,154.38532,1036197,0.0014238202287476024,4.4,847391
177,154.46461,1119501,0.0015382868025126202,4.9,1051432
178,154.47822,1159567,0.0015933407944514132,5.1,832413
179,154.51325,1005011,0.0013809680899615196,4.2,1078613
180,154.52934,983508,0.001351421192625627,4.0,957448
181,154.61217,1011229,0.0013895121353335411,4.2,1042536
182,154.61947,1145310,0.0015737504993615272,5.0,1108978
183,154.62087,998046,0.0013713976049155032,4.1,627730
184,154.63187,1041759,0.001431462875958793,4.4,868765
185,154.65201,1039169,0.001427904002122586,4.4,769333
186,154.71502,989672,0.0013598910375392877,4.1,727765
187,154.76029,1014317,0.0013937553022857446,4.2,997070
188,154.89698,1122556,0.00154248462474027,4.9,888207
189,154.90989,1121598,0.001541168253645642,4.9,1017606
190,154.94393,1163361,0.0015985540636925598,5.1,565566
191,154.94747,5904066,0.00811267413692661,34.2,833763
192,154.95718,997251,0.0013703052092785208,4.1,964215
193,154.98669,1176390,0.0016164569853960125,5.2,953488
194,154.98894,1002422,0.0013774105902078747,4.1,570790
195,154.99629,1000327,0.0013745318872399775,4.1,1039639
196,155.06299,1263023,0.0017354978800107345,5.7,555490
197,155.08268,4063697,0.005583855185935634,22.9,782668
198,155.11911,1181141,0.0016229852516492249,5.2,965268
199,155.11992,1027541,0.0014119261700888347,4.3,1136999
200,155.1353,979607,0.0013460608965503206,4.0,1028950
201,155.13574,1128727,0.001550964088231866,4.9,922845
202,155.14527,1065528,0.0014641234443807263,4.5,747006
203,155.15565,994969,0.0013671695528714842,4.1,1012641
204,155.18438,1092508,0.0015011961919100187,4.7,842183
205,155.29546,1000777,0.0013751502243929863,4.1,819609
206,155.31108,1003179,0.001378450770707492,4.1,920176
207,155.38063,1090355,0.0014982377921535113,4.7,1029410
208,155.39699,1122421,0.0015422991235943674,4.9,944182
209,155.40002,1106453,0.001520357773240485,4.8,717492
210,155.40535,1051062,0.0014442459660353316,4.4,1249456
211,155.41584,1220599,0.0016772038013901746,5.5,941909
212,155.44614,1014394,0.0013938611066430374,4.2,1094715
213,155.50687,1035073,0.0014222757599476423,4.3,1070864
214,155.5084,1025793,0.0014095242737700354,4.3,800251
215,155.53713,985317,0.0013539069079807232,4.0,863624
216,155.56724,997256,0.001370312079691332,4.1,780395
217,155.59245,1005323,0.0013813968037209392,4.2,1167840
218,155.60087,1119500,0.001538285428430058,4.9,994204
219,155.63027,990288,0.0013607374723976287,4.1,1095053
220,155.63279,1071760,0.001472686726908619,4.6,1030186
221,155.64579,1191985,0.0016378858029541784,5.3,863308
222,155.6502,1021298,0.001403347772652757,4.3,689044
223,155.66027,1104083,0.0015171011975679712,4.8,886843
224,155.66342,1333011,0.0018316671703769362,6.2,1051610
225,155.66665,983988,0.0013520807522555034,4.0,632077
226,155.68027,997973,0.0013712972968884594,4.1,1036141
227,155.7095,1095641,0.0015055011925775234,4.7,963255
228,155.74256,1044061,0.0014346260140170744,4.4,823699
229,155.96161,982775,0.0013504139901075038,4.0,1124017
230,156.07798,1040741,0.0014300640599104306,4.4,923129
231,156.08094,1109509,0.001524556969550697,4.8,865648
232,156.08866,1184774,0.0016279772935978505,5.3,661646
233,156.10888,1183688,0.0016264850399352556,5.3,1126109
234,156.11882,979818,0.0013463508279709536,4.0,754709
235,156.12276,995850,0.0013683801196088194,4.1,766872
236,156.13571,995372,0.0013677233081440677,4.1,857462
237,156.14154,1005324,0.0013813981778035014,4.2,1116931
238,156.14779,1218957,0.001674947557822973,5.5,1014797
239,156.15375,1001934,0.0013767400379175005,4.1,951815
240,156.15453,1006862,0.0013835115167842298,4.2,1090133
241,156.19654,1028563,0.001413330482467446,4.3,875248
242,156.21766,1017750,0.001398472527721922,4.2,891323
243,156.24626,1258713,0.001729575584167471,5.7,683152
244,156.25555,997082,0.0013700729893255017,4.1,981673
245,156.28027,1202141,0.0016518409854563096,5.4,802153
246,156.31154,1028769,0.001413613543475268,4.3,980434
247,156.32632,1004771,0.0013806383101465814,4.2,972548
248,156.32907,1152099,0.0015830791458765893,5.1,873210
249,156.37016,999784,0.00137378576040868,4.1,739750
250,156.40387,1090668,0.0014986678799954931,4.7,566078
251,156.41369,1040878,0.0014302523092214578,4.4,1108603
252,156.43949,1014417,0.0013938927105419689,4.2,770757
253,156.47699,1115541,0.0015328454355661414,4.8,570863
254,156.50673,1218681,0.0016745683110357943,5.5,1047886
255,156.51568,995194,0.0013674787214479885,4.1,882756
256,156.52815,990332,0.0013607979320303673,4.1,632873
257,156.57985,1031426,0.0014172644808431454,4.3,963560
258,156.63996,1014090,0.0013934433855441158,4.2,897892
259,156.65788,1006412,0.0013828931796312208,4.2,714972
260,156.79195,1050205,0.00144306837727949,4.4,924157
261,156.81652,1011648,0.0013900878759271205,4.2,880441
262,156.83698,981347,0.0013484518002086219,4.0,983944
263,156.83794,991075,0.0013618188753741134,4.1,1065981
264,156.83909,1009315,0.0013868821413094096,4.2,999217
265,156.85271,1017509,0.0013981413738244216,4.2,908709
266,156.88272,1089832,0.001497519146973459,4.7,1083821
267,156.9042,1039403,0.0014282255374421507,4.4,943480
268,156.91023,1028396,0.0014131010106795516,4.3,649259
269,156.92695,2961198,0.004068930535146254,16.1,742245
270,156.94141,1050864,0.0014439738976880076,4.4,922987
271,156.94219,984048,0.0013521631972092378,4.0,808182
272,157.06599,1552640,0.0021334555494396117,7.5,933972
273,157.08437,1097186,0.0015076241501361873,4.7,765648
274,157.09834,1198724,0.001647145745341128,5.3,642145
275,157.10038,1034148,0.0014210047335775683,4.3,780789
276,157.15944,985868,0.0013546640274725184,4.0,1130252
277,157.16496,1094285,0.0015036379366231228,4.7,995766
278,157.17361,985294,0.0013538753040817917,4.0,1063205
279,157.20636,1102802,0.001515340997805739,4.7,975323
280,157.20857,1190930,0.0016364361458510131,5.3,1066469
281,157.2406,1058071,0.0014538769107140866,4.5,776152
282,157.26155,1288985,0.0017711718114916647,5.9,753369
283,157.26181,1019225,0.001400499299501229,4.2,755983
284,157.26961,991738,0.0013627298921128797,4.1,880197
285,157.28287,1097884,0.0015085832597646323,4.7,1042268
286,157.38057,1032233,0.0014183733654708746,4.3,910680
287,157.42694,991375,0.001362231100142786,4.1,732440
288,157.44212,1121585,0.001541150390572333,4.9,769162
289,157.45114,992434,0.0013636862535762002,4.1,853274
290,157.45255,996978,0.0013699300847390286,4.1,779228
291,157.46872,998197,0.0013716050913824016,4.1,1015001
292,157.48532,1053719,0.001447896903403209,4.4,768445
293,157.53648,1054398,0.0014488299054629713,4.5,1114062
294,157.54669,1303519,0.0017911427274512916,6.0,636805
295,157.56912,1081250,0.0014857267704242968,4.6,763028
296,157.61828,1074760,0.0014768089745953454,4.6,724927
297,157.62562,1000649,0.0013749743418250194,4.1,976553
298,157.63416,1095371,0.0015051301902857179,4.7,955411
299,157.75021,1030362,0.0014158024569969198,4.3,924850
300,157.7532,1095291,0.0015050202636807384,4.7,778381
301,157.76795,1037084,0.001425039039980311,4.3,694898
302,157.78591,1060671,0.0014574495253759161,4.5,739107
303,157.83401,1033557,0.0014201926507832832,4.3,600741
304,157.83808,1052966,0.0014468622192338406,4.4,1147132
305,157.94894,1021173,0.0014031760123324767,4.2,1265439
306,157.96323,1017943,0.0013987377256564346,4.2,884040
307,157.97655,1068665,0.0014684339413784796,4.5,990340
308,157.99184,1072891,0.0014742408142865149,4.6,999378
309,157.9946,998043,0.0013713934826678164,4.1,642300
310,158.00303,1015484,0.0013953588566358813,4.2,1029025
311,158.03742,2036033,0.002797677441449519,10.4,879152
312,158.0602,1058404,0.0014543344802073134,4.5,652677
313,158.06125,1356292,0.0018636571865084952,6.3,747269
314,158.09359,1539017,0.0021147364226941873,7.4,915442
315,158.10549,1005114,0.0013811096204654305,4.1,624571
316,158.13299,1065614,0.0014642416154810789,4.5,1051892
317,158.14447,1281488,0.001760870314522535,5.8,861239
318,158.14929,1197265,0.0016451409588828167,5.3,953695
319,158.23492,984860,0.0013532789522497785,4.0,980900
320,158.26663,1155937,0.0015883528747504744,5.1,801192
321,158.27687,1037730,0.0014259266973155194,4.3,1083196
322,158.29162,1173604,0.0016126287913776059,5.2,908893
323,158.32826,1006633,0.0013831968518774763,4.2,982198
324,158.39564,996723,0.0013695796936856568,4.1,1041016
325,158.46217,984572,0.0013528832164718526,4.0,949923
326,158.52024,1140356,0.0015669432943481798,5.0,636920
327,158.53381,986566,0.0013556231371009636,4.0,1012008
328,158.57792,988428,0.0013581816788318583,4.0,905068
329,158.61689,1198418,0.001646725276077082,5.3,651531
330,158.65416,1003047,0.001378269391809276,4.1,646434
331,158.72068,1060769,0.001457584185467016,4.5,839829
332,158.72176,1013601,0.0013927714591711795,4.2,560137
333,158.80942,1053805,0.0014480150745035617,4.4,882446
334,158.84395,992754,0.0013641259599961179,4.1,1071921
335,158.87427,1098871,0.0015099394792535653,4.7,695766
336,158.89019,1118009,0.001536236671329755,4.8,811844
337,158.9048,1024635,0.001407933086162959,4.3,1009295
338,158.92547,11531966,0.01584587338896906,68.3,698903
339,159.04524,3948239,0.005425206361464282,22.1,772428
340,159.05646,1281169,0.0017604319821851802,5.8,672720
341,159.08029,999956,0.0013740221026093855,4.1,949538
342,159.10974,999321,0.0013731495601823618,4.1,1091773
343,159.12209,1220891,0.0016776050334983493,5.5,916768
344,159.13435,1012572,0.0013913575282146322,4.2,1111054
345,159.14806,1240670,0.0017047830124969363,5.6,1029981
346,159.2433,1095596,0.0015054393588622224,4.7,956513
347,159.28888,1026995,0.0014111759210098504,4.3,773702
348,159.29962,1180405,0.0016219739268834145,5.2,859469
349,159.30351,1068469,0.0014681646211962803,4.5,1113914
350,159.37427,987232,0.0013565382760874168,4.0,454992
351,159.37847,1041728,0.0014314202793993635,4.4,749582
352,159.38167,991169,0.0013619480391349641,4.1,1047926
353,159.43056,1013128,0.0013921215181192388,4.2,978914
354,159.44144,1011402,0.001389749851616809,4.2,1207638
355,159.47241,1176014,0.0016159403303526096,5.2,849702
356,159.48039,994127,0.0013660125753540762,4.1,859351
357,159.53579,1106904,0.0015209774844760562,4.8,964324
358,159.57145,1040061,0.001429129683768106,4.4,726211
359,159.57732,1010814,0.0013889418910702105,4.2,516894
360,159.63603,996647,0.0013694752634109265,4.1,630261
361,159.64645,1020392,0.0014021028538513656,4.2,953831
362,159.7192,1101555,0.001513627516850623,4.7,928432
363,159.73595,1216310,0.001671310361280718,5.4,796068
364,159.74047,1013942,0.0013932400213249039,4.2,884411
365,159.74424,1074935,0.0014770494390437378,4.6,912659
366,159.78105,1052669,0.0014464541167128547,4.4,836759
367,159.81019,1145409,0.0015738865335351894,5.0,909353
368,159.83357,1146724,0.0015756934521045376,5.0,687709
369,159.83713,984837,0.001353247348350847,4.0,773956
370,159.83943,1019461,0.0014008235829859183,4.2,778398
371,159.9212,1073426,0.0014749759484573145,4.6,1033934
372,159.93935,1079221,0.0014829387569055075,4.6,765864
373,160.0405,3489892,0.004795399741308291,19.3,716833
374,160.04651,1069669,0.0014698135202709708,4.5,890943
375,160.05807,1237735,0.0017007500801767556,5.6,980096
376,160.07688,1001770,0.0013765146883772928,4.1,934913
377,160.10113,1214445,0.0016687476973021365,5.4,861182
378,160.19794,1191676,0.0016374612114424458,5.3,826692
379,160.2816,990665,0.001361255501523594,4.0,1061124
380,160.29257,1115211,0.0015323919883206017,4.8,1188171
381,160.30703,1125517,0.001546553283207069,4.9,700737
382,160.3202,1011951,0.00139050422294348,4.2,825868
383,160.3334,1113297,0.0015297619942964704,4.8,901616
384,160.38292,1076745,0.001479536528481396,4.6,557167
385,160.39424,1005947,0.0013822542312397783,4.1,535879
386,160.39918,1037660,0.0014258305115361625,4.3,930316
387,160.41457,1011102,0.0013893376268481364,4.2,1116491
388,160.42481,1204640,0.0016552748177793527,5.4,948855
389,160.43691,991521,0.0013624317161968734,4.1,1047661
390,160.45597,1135332,0.0015600399035554755,4.9,848665
391,160.4746,1071719,0.001472630389523567,4.5,773773
392,160.49229,1137962,0.0015636537406941721,4.9,890415
393,160.4965,988907,0.0013588398643791723,4.0,874713
394,160.5177,1183022,0.0016255699009488024,5.2,1030166
395,160.55233,1110132,0.0015254130229869739,4.8,999345
396,160.57592,989367,0.0013594719423578037,4.0,933638
397,160.58305,1053016,0.0014469309233619528,4.4,739071
398,160.60296,1098620,0.0015095945845304427,4.7,960103
399,160.65193,1054595,0.001449100599727733,4.4,717552
400,160.72676,1132879,0.0015566692790302955,4.9,862569
401,160.75399,1020115,0.0014017222329816247,4.2,1065467
402,160.78246,1055608,0.0014504925453632843,4.4,670764
403,160.78349,1072664,0.001473928897544886,4.5,1018849
404,160.78491,986008,0.0013548563990312323,4.0,618358
405,160.83943,1084385,0.001490034519256926,4.6,883113
406,160.86704,1025477,0.0014090900636803667,4.3,801335
407,160.86852,1115494,0.001532780853685716,4.8,903803
408,160.96219,1340277,0.0018416512542741876,6.2,963612
409,160.96666,1146549,0.0015754529876561454,5.0,733584
410,161.02451,6661119,0.009152927462919696,38.5,817533
411,161.05578,983428,0.0013513112660206478,4.0,879039
412,161.06089,2104581,0.002891868052926092,10.8,772007
413,161.10319,985611,0.0013543108882540225,4.0,1058444
414,161.10441,1089996,0.0014977444965136664,4.7,1093232
415,161.10577,1013932,0.0013932262804992814,4.2,858672
416,161.15084,1005459,0.001381583678949404,4.1,848129
417,161.27701,1022376,0.0014048290336548539,4.2,1136082
418,161.30061,1081004,0.0014853887461139853,4.6,810798
419,161.39154,1227962,0.0016873211712959632,5.5,887224
420,161.42483,1076736,0.001479524161738336,4.6,791740
421,161.46768,985607,0.0013543053919237733,4.0,995588
422,161.48344,1076458,0.0014791421667860326,4.6,608290
423,161.55117,1272597,0.0017486533464616406,5.8,629029
424,161.58077,1190810,0.001636271255943544,5.3,634288
425,161.58358,1049562,0.0014421848421919683,4.4,826056
426,161.58589,995482,0.0013678744572259143,4.1,898954
427,161.63111,1139106,0.0015652256911453772,4.9,831763
428,161.66709,1095784,0.001505697686383924,4.7,909901
429,161.72212,1002225,0.001377139895943113,4.1,942789
430,161.75656,1001527,0.001376180786314668,4.1,919939
431,161.79028,1025340,0.0014089018143693395,4.2,919813
432,161.82238,1064450,0.001462642183378629,4.5,1117108
433,161.82562,1081954,0.0014866941245481153,4.6,789316
434,161.84801,1156998,0.0015898107763490134,5.0,830211
435,161.91531,1230865,0.0016913101329741522,5.5,777778
436,161.92636,989523,0.0013596862992375136,4.0,1017062
437,161.9649,1047258,0.0014390189559685626,4.4,923903
438,161.97884,1041756,0.0014314587537111064,4.3,723504
