,m/z,I,I %,Res.,S/N
5202,256.60738,5224251,0.1,845853,4.1
5203,256.63107,5676662,0.1,550458,4.7
5204,256.63923,5413813,0.1,1082054,4.4
5205,256.65031,5124575,0.1,892973,4.0
5206,256.66387,6232147,0.1,708113,5.4
5207,256.70763,5856954,0.1,1026678,4.9
5208,256.70873,5242943,0.1,1068310,4.2
5209,256.71388,5521938,0.1,813026,4.5
5210,256.72486,5778108,0.1,580902,4.8
5211,256.75028,5398878,0.1,650984,4.4
5212,256.77117,5795758,0.1,977668,4.9
5213,256.78775,5359725,0.1,1023518,4.3
5214,256.78874,7217073,0.1,772933,6.7
5215,256.79506,5787785,0.1,1014117,4.9
5216,256.80061,5887518,0.1,757566,5.0
5217,256.80215,5259556,0.1,1041780,4.2
5218,256.81004,6007042,0.1,792038,5.1
5219,256.83323,5606363,0.1,717276,4.6
5220,256.83633,5520519,0.1,622475,4.5
5221,256.83732,5296811,0.1,918193,4.2
5222,256.85119,5903072,0.1,779564,5.0
5223,256.86699,5162972,0.1,964136,4.1
5224,256.89588,5411211,0.1,371875,4.4
5225,256.91263,5885387,0.1,1062968,5.0
5226,256.93639,5545318,0.1,849369,4.5
5227,256.94856,5283829,0.1,514190,4.2
5228,256.97036,11297192,0.1,853998,11.9
5229,257.00788,6121144,0.1,920460,5.3
5230,257.00913,12337725,0.1,803447,13.2
5231,257.01104,5544580,0.1,752017,4.5
5232,257.04556,18182857,0.2,884004,20.6
5233,257.05497,5464141,0.1,632820,4.4
5234,257.05678,5412308,0.1,429279,4.4
5235,257.06083,7109379,0.1,846136,6.5
5236,257.0819,7657556,0.1,604618,7.2
5237,257.08349,5318490,0.1,1212846,4.3
5238,257.09353,5378945,0.1,1004301,4.3
5239,257.10991,5401951,0.1,647623,4.4
5240,257.11811,6314463,0.1,846222,5.5
5241,257.13509,5433760,0.1,914957,4.4
5242,257.13946,16876081,0.2,721926,19.0
5243,257.14413,5186115,0.1,991571,4.1
5244,257.15591,6224368,0.1,733978,5.4
5245,257.17585,11428540,0.1,806397,12.0
5246,257.17671,5482048,0.1,843341,4.5
5247,257.18399,6184668,0.1,466205,5.4
5248,257.2057,6567599,0.1,803560,5.8
5249,257.20642,6246130,0.1,667874,5.4
5250,257.21221,24832840,0.3,825261,29.1
5251,257.21606,5559063,0.1,377157,4.6
5252,257.21917,5286499,0.1,861707,4.2
5253,257.2372,36552616,0.4,816201,44.0
5254,257.23925,6997936,0.1,1392012,6.4
5255,257.23966,126120369,1.4,817579,158.0
5256,257.24254,7732156,0.1,1065325,7.3
5257,257.24757,5526736,0.1,801268,4.5
5258,257.25824,5779321,0.1,1135836,4.8
5259,257.26641,6275544,0.1,788966,5.5
5260,257.31837,5684863,0.1,681545,4.7
5261,257.33697,6101927,0.1,930639,5.3
5262,257.33935,5747824,0.1,956001,4.8
5263,257.3402,5624371,0.1,762294,4.6
5264,257.34327,5709119,0.1,967225,4.8
5265,257.34859,6630611,0.1,752075,5.9
5266,257.35996,5471871,0.1,1000621,4.5
5267,257.36902,5732834,0.1,727333,4.8
5268,257.38527,5314912,0.1,1015999,4.3
5269,257.38791,5258219,0.1,1111446,4.2
5270,257.41162,5367494,0.1,767402,4.3
5271,257.41608,6244503,0.1,621666,5.4
5272,257.47557,5730683,0.1,898977,4.8
5273,257.49006,5620787,0.1,727331,4.6
5274,257.49081,5633526,0.1,1057445,4.7
5275,257.49249,6290428,0.1,894721,5.5
5276,257.51909,5469603,0.1,903179,4.4
5277,257.52029,5383591,0.1,366759,4.3
5278,257.55767,5301047,0.1,809093,4.2
5279,257.5605,5121218,0.1,816092,4.0
5280,257.56479,5801362,0.1,929719,4.9
5281,257.58412,5152605,0.1,855361,4.0
5282,257.63089,6038417,0.1,1064228,5.2
5283,257.63382,5303004,0.1,738175,4.2
5284,257.63495,7503904,0.1,606355,7.0
5285,257.64786,6877010,0.1,1011657,6.2
5286,257.65744,5584887,0.1,1146333,4.6
5287,257.65988,5355136,0.1,1015720,4.3
5288,257.67871,5654217,0.1,1024608,4.7
5289,257.68588,5552740,0.1,661569,4.6
5290,257.70615,5722290,0.1,993611,4.8
5291,257.71122,6348870,0.1,963392,5.6
5292,257.71823,5922081,0.1,751398,5.0
5293,257.72969,5485069,0.1,784228,4.4
5294,257.73081,5332945,0.1,749645,4.3
5295,257.73615,5359398,0.1,857202,4.3
5296,257.79251,5257407,0.1,784570,4.2
5297,257.80124,5155872,0.1,1034863,4.0
5298,257.80348,5321897,0.1,696437,4.2
5299,257.82064,5213355,0.1,780941,4.1
5300,257.84782,7126228,0.1,768790,6.5
5301,257.89427,6195559,0.1,577482,5.3
5302,257.91699,5903710,0.1,765083,5.0
5303,257.9217,6000944,0.1,752270,5.1
5304,257.92346,5884855,0.1,619431,5.0
5305,257.92831,5300490,0.1,689892,4.2
5306,257.93387,6390943,0.1,1108837,5.6
5307,257.96589,5313691,0.1,1079024,4.2
5308,257.96851,5288869,0.1,975809,4.2
5309,257.98702,5473132,0.1,298226,4.4
5310,258.01104,5763913,0.1,1104438,4.8
5311,258.01446,5305590,0.1,631282,4.2
5312,258.02369,5158905,0.1,1051703,4.0
5313,258.03563,5367335,0.1,1232218,4.3
5314,258.04076,9339323,0.1,904506,9.3
5315,258.04284,5517315,0.1,909470,4.5
5316,258.06861,5446951,0.1,1190094,4.4
5317,258.08752,5319440,0.1,598064,4.2
5318,258.09562,6051343,0.1,1221497,5.2
5319,258.14112,5424254,0.1,872160,4.4
5320,258.14685,5747540,0.1,989832,4.8
5321,258.1596,6007558,0.1,1058175,5.1
5322,258.16232,5261264,0.1,770359,4.2
5323,258.18184,5210523,0.1,1022803,4.1
5324,258.20018,5811490,0.1,792591,4.9
5325,258.20099,5634853,0.1,545969,4.6
5326,258.20491,5986996,0.1,828049,5.1
5327,258.22308,5263802,0.1,836696,4.2
5328,258.22953,5480211,0.1,978354,4.4
5329,258.24053,6534462,0.1,792871,5.8
5330,258.24085,5948351,0.1,1434889,5.0
5331,258.24297,6463431,0.1,1099560,5.7
5332,258.25445,6102324,0.1,618371,5.2
5333,258.25633,5355963,0.1,966624,4.3
5334,258.26505,6277597,0.1,829969,5.5
5335,258.29196,5704484,0.1,385644,4.7
5336,258.34657,5379415,0.1,1172518,4.3
5337,258.35208,5766444,0.1,844721,4.8
5338,258.38187,5235647,0.1,626231,4.1
5339,258.40548,5383035,0.1,807386,4.3
5340,258.48868,5852540,0.1,971819,4.9
5341,258.5025,5419953,0.1,890627,4.4
5342,258.50948,5636300,0.1,907451,4.6
5343,258.51599,5486502,0.1,876681,4.4
5344,258.51662,5178024,0.1,343192,4.1
5345,258.5393,5270528,0.1,876288,4.2
5346,258.54416,5187154,0.1,1114178,4.1
5347,258.58749,5610618,0.1,987840,4.6
5348,258.63906,6143809,0.1,902899,5.3
5349,258.64172,5474316,0.1,718468,4.4
5350,258.64938,5894825,0.1,380847,5.0
5351,258.66653,5493931,0.1,942350,4.5
5352,258.67095,5760957,0.1,787663,4.8
5353,258.68569,5667574,0.1,807887,4.7
5354,258.69263,5151760,0.1,1052396,4.0
5355,258.6964,6414495,0.1,1043336,5.6
5356,258.70801,5562892,0.1,866703,4.5
5357,258.71189,6786971,0.1,688306,6.1
5358,258.73578,5858487,0.1,951863,4.9
5359,258.75231,5463735,0.1,862857,4.4
5360,258.78242,5380012,0.1,685162,4.3
5361,258.85543,5387718,0.1,884038,4.3
5362,258.86444,5769641,0.1,956588,4.8
5363,258.86921,5203867,0.1,579018,4.1
5364,258.89381,10326683,0.1,962140,10.6
5365,258.89981,5240370,0.1,926011,4.1
5366,258.90262,5451197,0.1,939039,4.4
5367,258.90806,5959634,0.1,1016966,5.0
5368,258.94288,5446104,0.1,1006534,4.4
5369,258.95094,5501112,0.1,893595,4.5
5370,258.9625,5395493,0.1,995016,4.3
5371,258.96892,5247741,0.1,945340,4.1
5372,258.97807,6012001,0.1,924423,5.1
5373,258.9811,5185900,0.1,1248951,4.1
5374,258.99483,5775394,0.1,713617,4.8
5375,259.01694,6210167,0.1,1046151,5.4
5376,259.0248,15203478,0.2,803773,16.8
5377,259.03498,5145341,0.1,755993,4.0
5378,259.04005,6462161,0.1,1232607,5.7
5379,259.0434,5257758,0.1,535623,4.2
5380,259.0529,6126723,0.1,1107259,5.3
5381,259.06119,9210915,0.1,903784,9.2
5382,259.0642,6081134,0.1,416187,5.2
5383,259.07647,9496414,0.1,836313,9.5
5384,259.08777,5260554,0.1,752125,4.2
5385,259.09762,10690864,0.1,774088,11.0
5386,259.09995,5137593,0.1,982840,4.0
5387,259.11283,5846123,0.1,808608,4.9
5388,259.11871,12793345,0.1,938508,13.7
5389,259.13333,5618362,0.1,1282775,4.6
5390,259.13395,71497276,0.8,814945,88.1
5391,259.14401,5821091,0.1,858563,4.9
5392,259.14639,5160045,0.1,612841,4.0
5393,259.15508,10296206,0.1,884493,10.5
5394,259.16386,5449712,0.1,995837,4.4
5395,259.16749,5613694,0.1,780509,4.6
5396,259.17885,5953642,0.1,1073717,5.0
5397,259.18041,5810544,0.1,915404,4.9
5398,259.18254,5212409,0.1,538563,4.1
5399,259.19129,6553275,0.1,539655,5.8
5400,259.20255,5403014,0.1,882300,4.3
5401,259.21197,5534187,0.1,1018404,4.5
5402,259.22078,6089613,0.1,1027150,5.2
5403,259.22175,5154257,0.1,817944,4.0
5404,259.24408,6206695,0.1,846682,5.4
5405,259.26398,5494708,0.1,595076,4.5
5406,259.27541,5464288,0.1,1057249,4.4
5407,259.27822,5462571,0.1,692087,4.4
5408,259.29149,5309983,0.1,1075760,4.2
5409,259.29732,5512885,0.1,975015,4.5
5410,259.30047,5596737,0.1,813373,4.6
5411,259.30863,5940897,0.1,711342,5.0
5412,259.31397,5272502,0.1,862526,4.2
5413,259.31802,6087110,0.1,664097,5.2
5414,259.32423,5300894,0.1,981596,4.2
5415,259.32752,5538026,0.1,722494,4.5
5416,259.32862,5404239,0.1,499084,4.3
5417,259.33192,5207739,0.1,838648,4.1
5418,259.3393,6371672,0.1,961140,5.6
5419,259.34107,6374239,0.1,837927,5.6
5420,259.37071,5192402,0.1,779490,4.1
5421,259.40797,5441346,0.1,656108,4.4
5422,259.43636,5154832,0.1,751050,4.0
5423,259.43785,5186774,0.1,1323739,4.1
5424,259.45213,5232397,0.1,899039,4.1
5425,259.45962,5494378,0.1,692622,4.5
5426,259.48414,6397194,0.1,563889,5.6
5427,259.48544,5275534,0.1,1029596,4.2
5428,259.49385,5469935,0.1,502483,4.4
5429,259.5067,5148193,0.1,820210,4.0
5430,259.51304,5964490,0.1,459829,5.0
5431,259.51545,5624195,0.1,715489,4.6
5432,259.52509,6442536,0.1,1018811,5.7
5433,259.53547,6029136,0.1,987740,5.1
5434,259.53882,5581150,0.1,545791,4.6
5435,259.56124,5306164,0.1,1016828,4.2
5436,259.5658,5268550,0.1,895622,4.2
5437,259.57303,5171746,0.1,938154,4.0
5438,259.61311,6026558,0.1,762584,5.1
5439,259.62384,5559207,0.1,1066928,4.5
5440,259.66257,5674558,0.1,1104611,4.7
5441,259.66466,5259078,0.1,535347,4.2
5442,259.67408,5485610,0.1,371239,4.4
5443,259.69643,5156353,0.1,490212,4.0
5444,259.69835,5750984,0.1,935931,4.8
5445,259.71065,6289144,0.1,396716,5.5
5446,259.73588,6014874,0.1,727332,5.1
5447,259.73641,5431516,0.1,939964,4.4
5448,259.75551,5547750,0.1,811889,4.5
5449,259.75791,5552047,0.1,709824,4.5
5450,259.77421,5518959,0.1,834132,4.5
5451,259.79171,5519027,0.1,763621,4.5
5452,259.7926,5985334,0.1,1107774,5.1
5453,259.81183,5585921,0.1,1034412,4.6
5454,259.83383,5767702,0.1,824713,4.8
5455,259.86385,5188811,0.1,988085,4.1
5456,259.87186,5211498,0.1,1056967,4.1
5457,259.88465,5321627,0.1,1125393,4.2
5458,259.91764,5607323,0.1,825834,4.6
5459,259.93076,5390094,0.1,897915,4.3
5460,259.93692,5498406,0.1,830592,4.5
5461,259.9469,5406381,0.1,447582,4.3
5462,259.96696,5186171,0.1,374541,4.1
5463,259.9924,7026622,0.1,711860,6.4
5464,260.00792,5553914,0.1,641252,4.5
5465,260.02042,5900715,0.1,1309005,5.0
5466,260.02969,5392847,0.1,1110650,4.3
5467,260.04011,5370167,0.1,623513,4.3
5468,260.0435,5315972,0.1,983337,4.2
5469,260.04784,7992853,0.1,890585,7.6
5470,260.04893,5596825,0.1,536524,4.6
5471,260.07168,13775730,0.1,999686,14.9
5472,260.07373,5214842,0.1,962724,4.1
5473,260.08456,5473060,0.1,1043236,4.4
5474,260.10638,5201016,0.1,1104245,4.1
5475,260.11349,5430644,0.1,507865,4.4
5476,260.13728,11369201,0.1,660138,11.9
5477,260.14875,6297245,0.1,860965,5.5
5478,260.15427,5269234,0.1,810071,4.2
5479,260.16333,6107606,0.1,773638,5.2
5480,260.18375,5707109,0.1,557069,4.7
5481,260.25004,5414471,0.1,452482,4.3
5482,260.28625,5150643,0.1,1041233,4.0
5483,260.29528,5399894,0.1,953737,4.3
5484,260.30167,5710959,0.1,1082252,4.7
5485,260.36296,5212893,0.1,911408,4.1
5486,260.37765,5583510,0.1,936081,4.5
5487,260.38872,5775553,0.1,960737,4.8
5488,260.41569,5599146,0.1,1081392,4.6
5489,260.41756,5440817,0.1,728834,4.4
5490,260.44708,5700388,0.1,1144267,4.7
5491,260.45432,5833280,0.1,1115868,4.9
5492,260.5228,5870795,0.1,873432,4.9
5493,260.54233,5247638,0.1,635547,4.1
5494,260.56029,5820380,0.1,881604,4.8
5495,260.56637,6295156,0.1,782561,5.4
5496,260.57669,5481820,0.1,557232,4.4
5497,260.592,6450904,0.1,957567,5.6
5498,260.62752,6250786,0.1,653455,5.4
5499,260.65472,5342859,0.1,761604,4.2
5500,260.66193,5860583,0.1,813473,4.9
5501,260.66655,5244409,0.1,1023757,4.1
5502,260.70564,5600785,0.1,861625,4.6
5503,260.72052,5967691,0.1,645448,5.0
5504,260.73233,5159481,0.1,824090,4.0
5505,260.74446,5301928,0.1,1044623,4.2
5506,260.7789,5878062,0.1,896541,4.9
5507,260.82156,5240020,0.1,1156017,4.1
5508,260.83332,5351426,0.1,1162076,4.2
5509,260.8473,8507832,0.1,745491,8.2
5510,260.85746,5417824,0.1,563125,4.3
5511,260.8648,7177532,0.1,546035,6.6
5512,260.86726,7735942,0.1,1215794,7.3
5513,260.86823,6530058,0.1,683926,5.7
5514,260.87293,34103452,0.4,839151,40.5
5515,260.87331,1373982877,14.8,806328,1731.6
5516,260.87419,10500257,0.1,1519082,10.7
5517,260.87451,5318562,0.1,1504558,4.2
5518,260.87923,5440692,0.1,957968,4.4
5519,260.88281,10889666,0.1,913233,11.2
5520,260.88639,5409680,0.1,670292,4.3
5521,260.90581,5165340,0.1,1066699,4.0
5522,260.91084,5237935,0.1,656955,4.1
5523,260.91751,5308361,0.1,1054702,4.2
5524,260.96988,5481429,0.1,834385,4.4
5525,260.99863,5559877,0.1,856436,4.5
5526,260.99964,5717897,0.1,950418,4.7
5527,261.00054,5562252,0.1,966024,4.5
5528,261.00404,5513626,0.1,921404,4.5
5529,261.00564,7397536,0.1,944112,6.8
5530,261.01174,6359608,0.1,949785,5.5
5531,261.02984,7046910,0.1,657246,6.4
5532,261.03059,5332353,0.1,734649,4.2
5533,261.03581,5607189,0.1,923094,4.6
5534,261.0404,9530663,0.1,981083,9.5
5535,261.04311,7526962,0.1,869786,7.0
5536,261.05571,25683299,0.3,877575,29.9
5537,261.07681,7342005,0.1,1194073,6.8
5538,261.09616,5401792,0.1,788624,4.3
5539,261.11051,5503032,0.1,969091,4.4
5540,261.11322,12282178,0.1,817247,13.0
5541,261.1165,5828303,0.1,779995,4.8
5542,261.13435,6255125,0.1,1077833,5.4
5543,261.14646,5426372,0.1,899677,4.3
5544,261.14963,11741136,0.1,850628,12.3
5545,261.16101,5255196,0.1,645954,4.1
5546,261.18038,5717064,0.1,753079,4.7
5547,261.18604,6159838,0.1,1155102,5.3
5548,261.22233,5826923,0.1,1083443,4.8
5549,261.24358,6439422,0.1,710731,5.6
5550,261.25057,6001369,0.1,1019409,5.1
5551,261.3478,5452499,0.1,998241,4.4
5552,261.35211,5341220,0.1,680531,4.2
5553,261.36215,5754955,0.1,757435,4.8
5554,261.3813,5625941,0.1,869267,4.6
5555,261.38644,5642473,0.1,855973,4.6
5556,261.39447,5470857,0.1,911564,4.4
5557,261.404,5435822,0.1,1068580,4.4
5558,261.42546,6742273,0.1,918822,6.0
5559,261.43427,5667748,0.1,1102460,4.6
5560,261.43712,5467375,0.1,810256,4.4
5561,261.44603,5435089,0.1,1147186,4.3
5562,261.46178,5667342,0.1,675763,4.6
5563,261.48611,6057773,0.1,778541,5.1
5564,261.48781,5438836,0.1,949123,4.4
5565,261.50452,6230197,0.1,811930,5.4
5566,261.51071,5593869,0.1,645401,4.5
5567,261.52283,5576444,0.1,937300,4.5
5568,261.5318,7358495,0.1,823830,6.8
5569,261.55407,5313526,0.1,1078383,4.2
5570,261.56097,6589841,0.1,777881,5.8
5571,261.56196,5520660,0.1,573685,4.5
5572,261.57709,7369807,0.1,1034407,6.8
5573,261.5879,6522169,0.1,614423,5.7
5574,261.60181,6695599,0.1,884996,5.9
5575,261.60245,5580082,0.1,906025,4.5
5576,261.62187,5732093,0.1,1059103,4.7
5577,261.63421,5256429,0.1,905606,4.1
5578,261.66422,5330402,0.1,707333,4.2
5579,261.6733,7353414,0.1,769818,6.8
5580,261.68557,5528181,0.1,477092,4.5
5581,261.68801,5760895,0.1,702599,4.8
5582,261.73128,5639271,0.1,700706,4.6
5583,261.74004,5844361,0.1,672030,4.9
5584,261.74607,6055073,0.1,752426,5.1
5585,261.75601,5238791,0.1,1018782,4.1
5586,261.76936,5159739,0.1,958234,4.0
5587,261.77385,5610381,0.1,769429,4.6
5588,261.77469,6095568,0.1,811941,5.2
5589,261.79688,5344806,0.1,927779,4.2
5590,261.80581,5613257,0.1,1074835,4.6
5591,261.80654,6235788,0.1,738990,5.4
5592,261.80808,6157650,0.1,889518,5.3
5593,261.81567,6390768,0.1,912008,5.6
5594,261.82452,5455122,0.1,1101516,4.4
5595,261.84522,5456483,0.1,639116,4.4
5596,261.85505,6046857,0.1,1014766,5.1
5597,261.86238,5311781,0.1,1027258,4.2
5598,261.86552,5324146,0.1,877192,4.2
5599,261.87121,5558920,0.1,783126,4.5
5600,261.87271,22606286,0.2,825616,26.0
5601,261.88086,7473517,0.1,635405,6.9
5602,261.90361,6626374,0.1,734846,5.9
5603,261.91431,5643887,0.1,488711,4.6
5604,261.92164,5248140,0.1,1105389,4.1
5605,261.93218,6244917,0.1,779126,5.4
5606,261.94235,5305244,0.1,653901,4.2
5607,261.94354,6467937,0.1,859579,5.7
5608,262.01675,5275006,0.1,947697,4.1
5609,262.02593,5701794,0.1,332039,4.7
5610,262.02734,6202279,0.1,528009,5.3
5611,262.0418,5528992,0.1,341262,4.5
5612,262.04634,5330193,0.1,427667,4.2
5613,262.04902,5288956,0.1,986163,4.2
5614,262.05097,23950979,0.3,901823,27.7
5615,262.05851,5921952,0.1,625953,5.0
5616,262.06353,8332340,0.1,680719,8.0
5617,262.08735,6354705,0.1,1137499,5.5
5618,262.0996,5375904,0.1,592423,4.3
5619,262.11952,5286158,0.1,1013053,4.2
5620,262.12871,5686706,0.1,1012403,4.7
5621,262.13148,5388732,0.1,769455,4.3
5622,262.13466,6207305,0.1,891671,5.3
5623,262.14528,5358194,0.1,928161,4.2
5624,262.15315,6034129,0.1,796471,5.1
5625,262.17764,5162352,0.1,858101,4.0
5626,262.18553,5502159,0.1,594317,4.4
5627,262.21781,5358540,0.1,854058,4.2
5628,262.22482,5902248,0.1,762209,4.9
5629,262.24323,5412271,0.1,757670,4.3
5630,262.24644,5908284,0.1,705358,4.9
5631,262.25558,5227871,0.1,909007,4.1
5632,262.26319,5655997,0.1,902729,4.6
5633,262.27251,5173857,0.1,1063742,4.0
5634,262.29104,5681705,0.1,968550,4.7
5635,262.32729,5582134,0.1,1152024,4.5
5636,262.33119,5656773,0.1,792443,4.6
5637,262.33306,5753677,0.1,795960,4.7
5638,262.36404,5948741,0.1,1059988,5.0
5639,262.37955,5364097,0.1,870800,4.3
5640,262.43181,5509325,0.1,893066,4.4
5641,262.45697,5188591,0.1,803710,4.0
5642,262.46263,5306949,0.1,990598,4.2
5643,262.48747,5842341,0.1,851518,4.9
5644,262.49158,5330357,0.1,822301,4.2
5645,262.52509,5541304,0.1,759686,4.5
5646,262.53926,5403119,0.1,500259,4.3
5647,262.54985,6488600,0.1,856502,5.7
5648,262.55824,6015033,0.1,817205,5.1
5649,262.57031,5202408,0.1,921053,4.1
5650,262.58707,5397033,0.1,862860,4.3
5651,262.59756,7674194,0.1,868198,7.2
5652,262.60598,5259378,0.1,1090363,4.1
5653,262.61603,6126489,0.1,790514,5.2
5654,262.6228,6586996,0.1,679161,5.8
5655,262.63028,6179409,0.1,917054,5.3
5656,262.63344,6540765,0.1,674745,5.7
5657,262.64242,5796032,0.1,698171,4.8
5658,262.65518,5739058,0.1,799990,4.7
5659,262.67664,5862917,0.1,815243,4.9
5660,262.67793,5289738,0.1,899645,4.2
5661,262.69146,5236159,0.1,807580,4.1
5662,262.70837,5284224,0.1,689876,4.2
5663,262.71944,5255596,0.1,1089369,4.1
5664,262.7288,5373008,0.1,1114321,4.3
5665,262.73656,5177902,0.1,895068,4.0
5666,262.79939,5984738,0.1,294577,5.0
5667,262.80615,6257469,0.1,665818,5.4
5668,262.83091,5230397,0.1,649578,4.1
5669,262.83985,6100160,0.1,704232,5.2
5670,262.85678,5282114,0.1,1010291,4.1
5671,262.86911,122691314,1.3,793948,152.3
5672,262.87755,25901842,0.3,786169,30.2
5673,262.87798,5568532,0.1,1210958,4.5
5674,262.90092,5521773,0.1,845129,4.5
5675,262.95618,5796804,0.1,557386,4.8
5676,262.96813,6784179,0.1,639784,6.0
5677,262.99523,5210460,0.1,996885,4.1
5678,263.03497,26555254,0.3,717735,31.0
5679,263.03539,6331512,0.1,1190603,5.5
5680,263.03638,6000636,0.1,1170156,5.1
5681,263.03678,5250429,0.1,1031860,4.1
5682,263.04125,5608463,0.1,805905,4.6
5683,263.06087,5314651,0.1,901476,4.2
5684,263.07138,17498628,0.2,900660,19.5
5685,263.08328,6395890,0.1,748057,5.5
5686,263.0925,10844246,0.1,897725,11.1
5687,263.12887,31740131,0.3,757501,37.4
5688,263.13954,5191309,0.1,937356,4.0
5689,263.14428,5945375,0.1,666817,5.0
5690,263.15027,6239671,0.1,663173,5.3
5691,263.16524,19121521,0.2,818755,21.5
5692,263.17273,5369870,0.1,972155,4.2
5693,263.20165,7123198,0.1,1155210,6.4
5694,263.2224,5872751,0.1,575508,4.9
5695,263.24793,8103346,0.1,864747,7.7
5696,263.25269,5242629,0.1,730335,4.1
5697,263.25484,5581261,0.1,926119,4.5
5698,263.29698,6160817,0.1,488938,5.2
5699,263.30422,5189773,0.1,503258,4.0
5700,263.30519,5226641,0.1,973632,4.1
5701,263.31581,5343098,0.1,691388,4.2
5702,263.33752,7192078,0.1,698225,6.5
5703,263.34257,5333218,0.1,871771,4.2
5704,263.34482,6070058,0.1,955641,5.1
5705,263.35556,5246292,0.1,639501,4.1
5706,263.36574,5565948,0.1,634585,4.5
5707,263.41854,5341001,0.1,510351,4.2
5708,263.42849,5184624,0.1,890339,4.0
5709,263.45519,5369431,0.1,959364,4.2
5710,263.46287,5749877,0.1,788307,4.7
5711,263.47369,5794015,0.1,760228,4.8
5712,263.49328,5904363,0.1,709971,4.9
5713,263.49574,5496949,0.1,341289,4.4
5714,263.52773,5230129,0.1,535428,4.1
5715,263.52889,6363893,0.1,667973,5.5
5716,263.53373,5722888,0.1,950350,4.7
5717,263.54065,5688867,0.1,704284,4.6
5718,263.56478,5818753,0.1,951193,4.8
5719,263.56784,5665293,0.1,806901,4.6
5720,263.59325,5754895,0.1,509815,4.7
5721,263.59463,5207925,0.1,843081,4.0
5722,263.59683,5750781,0.1,878302,4.7
5723,263.60868,5279979,0.1,732929,4.1
5724,263.6432,5772593,0.1,966517,4.7
5725,263.66945,5965911,0.1,724214,5.0
5726,263.67856,5747067,0.1,682534,4.7
5727,263.69197,5544559,0.1,530672,4.5
5728,263.69693,5365378,0.1,861114,4.2
5729,263.72418,5693804,0.1,779891,4.6
5730,263.72819,5186939,0.1,738609,4.0
5731,263.73952,6287527,0.1,474310,5.4
5732,263.7503,5722641,0.1,549165,4.7
5733,263.76038,5622520,0.1,538527,4.6
5734,263.78364,5884210,0.1,351773,4.9
5735,263.78733,5190625,0.1,1011225,4.0
5736,263.83868,5279656,0.1,768397,4.1
5737,263.86773,5285145,0.1,730827,4.1
5738,263.87461,5439923,0.1,1159779,4.3
5739,263.92133,5823209,0.1,723798,4.8
5740,263.93679,6432037,0.1,541597,5.6
5741,263.94311,5891645,0.1,541689,4.9
5742,263.9455,5761863,0.1,874750,4.7
5743,263.95573,5198318,0.1,936144,4.0
5744,263.98249,5597526,0.1,704399,4.5
5745,263.98687,5248743,0.1,1056927,4.1
5746,263.99249,5706045,0.1,678873,4.7
5747,264.00176,5888225,0.1,754228,4.9
5748,264.01514,6397397,0.1,771456,5.5
5749,264.03022,14535823,0.2,807531,15.8
5750,264.03831,7011375,0.1,572626,6.3
5751,264.04279,10111424,0.1,875967,10.2
5752,264.04878,5922711,0.1,805366,4.9
5753,264.04951,5512730,0.1,740261,4.4
5754,264.05052,5423710,0.1,828833,4.3
5755,264.06663,11202332,0.1,826615,11.6
5756,264.07468,5982907,0.1,667425,5.0
5757,264.07718,5286533,0.1,810551,4.1
5758,264.11408,5415764,0.1,801638,4.3
5759,264.12654,6300229,0.1,620438,5.4
5760,264.13923,5345462,0.1,1017667,4.2
5761,264.16047,8179848,0.1,1114728,7.8
5762,264.16862,9463976,0.1,812894,9.4
5763,264.18557,5487529,0.1,764944,4.4
5764,264.1894,5629944,0.1,937894,4.6
5765,264.20488,5687860,0.1,1078366,4.6
5766,264.22936,5203731,0.1,993361,4.0
5767,264.24346,5500490,0.1,784962,4.4
5768,264.26264,7488084,0.1,641733,6.9
5769,264.29386,5638413,0.1,841710,4.6
5770,264.29573,5823636,0.1,617549,4.8
5771,264.2977,5488156,0.1,903837,4.4
5772,264.30085,5227496,0.1,779701,4.1
5773,264.3019,5856172,0.1,900806,4.8
5774,264.30783,5479363,0.1,940550,4.4
5775,264.3259,5533321,0.1,1024829,4.4
5776,264.34165,5844326,0.1,433581,4.8
5777,264.34817,5581024,0.1,863058,4.5
5778,264.35306,6264307,0.1,997098,5.4
5779,264.39555,5195351,0.1,774636,4.0
5780,264.43372,6558571,0.1,573200,5.7
5781,264.43831,5247293,0.1,458126,4.1
5782,264.45911,5318221,0.1,872326,4.2
5783,264.47304,5732931,0.1,721375,4.7
5784,264.4951,5797337,0.1,575719,4.8
5785,264.50472,6385214,0.1,689326,5.5
5786,264.50677,5990854,0.1,1137562,5.0
5787,264.51579,5749737,0.1,754874,4.7
5788,264.51788,5451569,0.1,707393,4.3
5789,264.5366,6959289,0.1,949953,6.2
5790,264.55531,5188546,0.1,809339,4.0
5791,264.55863,5528463,0.1,877827,4.4
5792,264.5602,6156693,0.1,739439,5.2
5793,264.5667,5501230,0.1,833365,4.4
5794,264.58417,5255154,0.1,955677,4.1
5795,264.60183,5644086,0.1,949227,4.6
5796,264.612,5734493,0.1,830861,4.7
5797,264.61288,5196577,0.1,896099,4.0
5798,264.62398,5656588,0.1,931142,4.6
5799,264.65301,6649852,0.1,1112811,5.8
5800,264.66055,5286041,0.1,1187257,4.1
5801,264.66754,5306292,0.1,857471,4.2
5802,264.66903,6024890,0.1,1049522,5.1
5803,264.6701,6590046,0.1,585302,5.8
