,m/z,I,I %,Res.,S/N
5751,262.15924,5306308,0.1,1145878,4.3
5752,262.17146,6014958,0.1,858111,5.2
5753,262.17288,5424947,0.1,782064,4.5
5754,262.17396,5055863,0.1,1081786,4.0
5755,262.19998,5654288,0.1,738287,4.8
5756,262.20457,5420512,0.1,397273,4.5
5757,262.245,5547627,0.1,945183,4.6
5758,262.25489,5671886,0.1,542675,4.8
5759,262.25735,5428630,0.1,1080259,4.5
5760,262.27114,7498950,0.2,798853,7.2
5761,262.28645,6405946,0.1,368929,5.8
5762,262.3015,6153646,0.1,933708,5.4
5763,262.3123,6129235,0.1,741406,5.4
5764,262.34361,5751103,0.1,955895,4.9
5765,262.34521,5222597,0.1,705373,4.2
5766,262.3576,5650095,0.1,834728,4.8
5767,262.35905,5256564,0.1,768710,4.3
5768,262.36223,5498431,0.1,566721,4.6
5769,262.44792,5687846,0.1,973274,4.8
5770,262.4576,5448136,0.1,791110,4.5
5771,262.53073,5392899,0.1,738054,4.4
5772,262.55394,7010835,0.2,735902,6.5
5773,262.56345,5301940,0.1,864518,4.3
5774,262.57304,5083605,0.1,403932,4.0
5775,262.57822,5827047,0.1,618884,5.0
5776,262.57963,5166124,0.1,837581,4.2
5777,262.59307,5305754,0.1,1031899,4.3
5778,262.59686,5390887,0.1,1007035,4.4
5779,262.59846,6140461,0.1,801156,5.4
5780,262.60185,5238073,0.1,945272,4.2
5781,262.61614,5061226,0.1,1021712,4.0
5782,262.62251,5216640,0.1,973494,4.2
5783,262.62707,5323919,0.1,774044,4.4
5784,262.64307,5907206,0.1,554089,5.1
5785,262.66124,5115269,0.1,1158151,4.1
5786,262.67423,6063026,0.1,901022,5.3
5787,262.7,6328843,0.1,862833,5.7
5788,262.73667,5101705,0.1,879581,4.1
5789,262.76633,5655599,0.1,760571,4.8
5790,262.77002,5068412,0.1,1234196,4.0
5791,262.77209,5233475,0.1,783430,4.2
5792,262.77315,5560391,0.1,815161,4.7
5793,262.79048,6175298,0.1,1017431,5.5
5794,262.80202,5192554,0.1,942988,4.2
5795,262.8156,6870297,0.2,702264,6.3
5796,262.8252,6186810,0.1,925997,5.5
5797,262.83599,5951967,0.1,730357,5.2
5798,262.84557,5872704,0.1,802018,5.1
5799,262.86912,15695954,0.3,759363,17.7
5800,262.87753,5184111,0.1,874795,4.2
5801,262.89577,5336621,0.1,980812,4.4
5802,262.90217,5327939,0.1,666801,4.4
5803,262.9339,5064113,0.1,519996,4.0
5804,262.95774,5665155,0.1,873886,4.8
5805,262.97089,5386161,0.1,1084459,4.4
5806,262.97569,5241409,0.1,1009559,4.2
5807,262.97688,6024517,0.1,859756,5.3
5808,262.99903,5731346,0.1,528776,4.9
5809,263.00891,5867188,0.1,1023897,5.1
5810,263.03189,5125507,0.1,1320499,4.1
5811,263.0349,7779213,0.2,924716,7.5
5812,263.03529,5293455,0.1,1508722,4.3
5813,263.03565,5616016,0.1,1071206,4.7
5814,263.04622,10708916,0.2,845296,11.3
5815,263.04792,5403578,0.1,777432,4.5
5816,263.04961,5777280,0.1,786684,4.9
5817,263.05081,5416772,0.1,730540,4.5
5818,263.05253,5831882,0.1,952172,5.0
5819,263.06313,5159150,0.1,775170,4.1
5820,263.07098,5262474,0.1,982785,4.3
5821,263.08256,6010161,0.1,953404,5.2
5822,263.09061,5300429,0.1,929383,4.3
5823,263.09248,6559572,0.1,1104021,5.9
5824,263.11171,5548374,0.1,822420,4.6
5825,263.12883,22148305,0.5,813618,26.0
5826,263.15015,5643355,0.1,697004,4.7
5827,263.16525,8886607,0.2,1088050,8.9
5828,263.17474,5729647,0.1,840886,4.9
5829,263.17841,5251964,0.1,782189,4.2
5830,263.18525,6225748,0.1,634221,5.5
5831,263.20181,5733325,0.1,970642,4.9
5832,263.20644,5620317,0.1,1049054,4.7
5833,263.2152,6007035,0.1,994566,5.2
5834,263.21986,5325771,0.1,661008,4.3
5835,263.23348,5200570,0.1,299697,4.2
5836,263.2521,6504186,0.1,994207,5.9
5837,263.2598,5706901,0.1,614186,4.8
5838,263.28182,5105761,0.1,978138,4.1
5839,263.28504,5352428,0.1,1038717,4.4
5840,263.32513,5070838,0.1,792544,4.0
5841,263.32564,5186040,0.1,943869,4.2
5842,263.33341,5075923,0.1,917770,4.0
5843,263.33615,5454236,0.1,802563,4.5
5844,263.33792,5584706,0.1,504072,4.7
5845,263.37082,6227220,0.1,1037403,5.5
5846,263.39758,5714064,0.1,553476,4.8
5847,263.416,5253296,0.1,408840,4.2
5848,263.42132,5406146,0.1,895555,4.4
5849,263.44401,6182544,0.1,886852,5.4
5850,263.44488,5609107,0.1,469213,4.7
5851,263.44878,6671521,0.1,914712,6.1
5852,263.46404,5099477,0.1,1125060,4.0
5853,263.47082,5200173,0.1,780688,4.2
5854,263.48513,6024222,0.1,853599,5.2
5855,263.49059,6274993,0.1,382568,5.6
5856,263.51802,5261904,0.1,825741,4.3
5857,263.54262,5092581,0.1,1006710,4.0
5858,263.55521,5331472,0.1,644306,4.3
5859,263.60846,6119816,0.1,746343,5.4
5860,263.61242,6418005,0.1,701156,5.7
5861,263.62779,5371818,0.1,349439,4.4
5862,263.63668,5412393,0.1,925166,4.4
5863,263.67909,5760699,0.1,963322,4.9
5864,263.68643,5157333,0.1,479244,4.1
5865,263.69304,6454252,0.1,794823,5.8
5866,263.73864,5599625,0.1,689102,4.7
5867,263.74542,5729056,0.1,1057968,4.9
5868,263.74629,5827235,0.1,879007,5.0
5869,263.7527,5195642,0.1,755362,4.2
5870,263.76861,5740272,0.1,742863,4.9
5871,263.77587,5711658,0.1,535128,4.8
5872,263.78137,5642525,0.1,1081535,4.7
5873,263.78778,6086067,0.1,901151,5.3
5874,263.81865,6507293,0.1,819986,5.9
5875,263.84481,5575927,0.1,1168461,4.7
5876,263.85626,5703135,0.1,651220,4.8
5877,263.8763,5648164,0.1,579240,4.7
5878,263.95024,6284451,0.1,656499,5.6
5879,263.98282,5323540,0.1,649955,4.3
5880,264.01356,6803902,0.2,753630,6.2
5881,264.04972,5180219,0.1,660669,4.1
5882,264.0557,5406287,0.1,1001984,4.4
5883,264.06133,5705635,0.1,767276,4.8
5884,264.08442,5296563,0.1,974276,4.3
5885,264.10133,6416109,0.1,993772,5.7
5886,264.13224,5473624,0.1,1067623,4.5
5887,264.16041,5598777,0.1,616974,4.7
5888,264.16192,5764926,0.1,1033895,4.9
5889,264.1809,5707264,0.1,850312,4.8
5890,264.18689,5524372,0.1,867547,4.6
5891,264.19535,6075314,0.1,783322,5.3
5892,264.21362,5554545,0.1,901124,4.6
5893,264.24772,5558310,0.1,509847,4.6
5894,264.25717,5371527,0.1,396198,4.4
5895,264.25801,6469322,0.1,632570,5.8
5896,264.26469,5736993,0.1,821334,4.9
5897,264.27564,6014983,0.1,788068,5.2
5898,264.28627,5083371,0.1,693138,4.0
5899,264.30643,5356977,0.1,517979,4.4
5900,264.34115,6011433,0.1,973402,5.2
5901,264.3495,5669830,0.1,582930,4.8
5902,264.36705,5191938,0.1,1227354,4.2
5903,264.38985,5188817,0.1,1065098,4.2
5904,264.40145,5304633,0.1,714617,4.3
5905,264.41965,5110712,0.1,856469,4.1
5906,264.42277,5391875,0.1,742359,4.4
5907,264.42868,5367127,0.1,702829,4.4
5908,264.4797,5291079,0.1,780450,4.3
5909,264.49214,5897778,0.1,1034467,5.1
5910,264.49593,6303935,0.1,991283,5.6
5911,264.51389,5305405,0.1,861513,4.3
5912,264.53523,5438407,0.1,782631,4.5
5913,264.58039,6264419,0.1,335033,5.5
5914,264.58168,5670375,0.1,425770,4.8
5915,264.59198,6100107,0.1,907443,5.3
5916,264.60125,6488811,0.1,726518,5.8
5917,264.61954,5626730,0.1,1052926,4.7
5918,264.62609,5356993,0.1,875984,4.4
5919,264.63487,5953183,0.1,572455,5.1
5920,264.65469,5075555,0.1,1072946,4.0
5921,264.66562,5275785,0.1,773471,4.3
5922,264.67537,6105003,0.1,931864,5.3
5923,264.68053,5261884,0.1,1007148,4.2
5924,264.69584,5939057,0.1,833173,5.1
5925,264.70059,5446914,0.1,735599,4.5
5926,264.70232,5147528,0.1,488468,4.1
5927,264.74231,5533330,0.1,878242,4.6
5928,264.74316,5071925,0.1,561651,4.0
5929,264.75197,5265331,0.1,958757,4.3
5930,264.77161,5296055,0.1,588954,4.3
5931,264.77384,6245503,0.1,743165,5.5
5932,264.77941,5710738,0.1,894719,4.8
5933,264.79328,6049986,0.1,802370,5.3
5934,264.8028,6220259,0.1,729295,5.5
5935,264.80361,5366885,0.1,998062,4.4
5936,264.8304,5375298,0.1,893458,4.4
5937,264.83163,6275526,0.1,782512,5.6
5938,264.83457,5396816,0.1,1047028,4.4
5939,264.84012,5132259,0.1,655474,4.1
5940,264.86499,5127737,0.1,1007847,4.1
5941,264.86596,6106813,0.1,977530,5.3
5942,264.87374,5078679,0.1,900768,4.0
5943,264.87738,6163428,0.1,741403,5.4
5944,264.89884,16065198,0.4,814372,18.1
5945,264.92243,5605888,0.1,913487,4.7
5946,264.93328,5937701,0.1,848715,5.1
5947,264.93412,5977640,0.1,584137,5.2
5948,264.94716,5464405,0.1,776173,4.5
5949,264.95159,5284452,0.1,903822,4.3
5950,264.96434,5608080,0.1,865371,4.7
5951,264.96769,5234972,0.1,1097669,4.2
5952,265.00859,5136681,0.1,1087073,4.1
5953,265.01208,5284277,0.1,903997,4.3
5954,265.01423,6791484,0.2,832577,6.2
5955,265.0398,5614805,0.1,630247,4.7
5956,265.04332,5826337,0.1,760561,5.0
5957,265.05062,5390778,0.1,1114388,4.4
5958,265.06185,5153761,0.1,1183200,4.1
5959,265.06936,5375035,0.1,839965,4.4
5960,265.07166,5182339,0.1,989109,4.1
5961,265.07664,6760788,0.1,615141,6.2
5962,265.08989,5155522,0.1,1084064,4.1
5963,265.0906,7914820,0.2,708446,7.7
5964,265.10817,9706881,0.2,842936,10.0
5965,265.11494,5886616,0.1,813714,5.1
5966,265.14454,8024830,0.2,1108887,7.8
5967,265.14791,137655818,3.0,801927,174.5
5968,265.15034,5091858,0.1,382884,4.0
5969,265.15864,5349295,0.1,849915,4.4
5970,265.16681,5913291,0.1,1082519,5.1
5971,265.18094,11222652,0.2,746847,11.9
5972,265.18241,5951617,0.1,586452,5.1
5973,265.20254,5552838,0.1,818148,4.6
5974,265.20634,5115603,0.1,935718,4.1
5975,265.21152,5235813,0.1,916152,4.2
5976,265.21726,13225721,0.3,754470,14.5
5977,265.22521,5747093,0.1,956441,4.9
5978,265.2279,5376862,0.1,420088,4.4
5979,265.24406,5278230,0.1,719193,4.3
5980,265.24599,7373532,0.2,613012,7.0
5981,265.25446,5443962,0.1,443148,4.5
5982,265.27426,5749566,0.1,818133,4.9
5983,265.27786,6404170,0.1,455729,5.7
5984,265.30291,5927201,0.1,964950,5.1
5985,265.3202,5469276,0.1,957370,4.5
5986,265.33564,5241106,0.1,988215,4.2
5987,265.35897,5609570,0.1,663720,4.7
5988,265.36077,5086440,0.1,492604,4.0
5989,265.37557,5527387,0.1,836512,4.6
5990,265.38652,5108033,0.1,851874,4.0
5991,265.39241,5485334,0.1,755691,4.5
5992,265.3964,5134307,0.1,846964,4.1
5993,265.3974,6043943,0.1,654504,5.3
5994,265.39961,5505646,0.1,968404,4.6
5995,265.40061,5178226,0.1,847153,4.1
5996,265.41248,5669019,0.1,1053835,4.8
5997,265.4149,5340835,0.1,890099,4.3
5998,265.41637,5458856,0.1,899244,4.5
5999,265.42638,5392331,0.1,837816,4.4
6000,265.46854,5423068,0.1,374900,4.5
6001,265.47194,5209640,0.1,480645,4.2
6002,265.49037,5185608,0.1,433926,4.1
6003,265.49135,5756843,0.1,1103982,4.9
6004,265.49239,5540655,0.1,832562,4.6
6005,265.50113,6448461,0.1,989049,5.8
6006,265.51083,6640110,0.1,886797,6.0
6007,265.51203,6161650,0.1,394180,5.4
6008,265.5445,5568674,0.1,620453,4.6
6009,265.58019,5524958,0.1,923855,4.6
6010,265.58093,5118304,0.1,934874,4.1
6011,265.59195,5869574,0.1,972504,5.0
6012,265.59723,5763480,0.1,599544,4.9
6013,265.61447,5251732,0.1,827427,4.2
6014,265.63582,6766429,0.1,644486,6.2
6015,265.63897,5132904,0.1,757192,4.1
6016,265.64888,5529162,0.1,583652,4.6
6017,265.66003,6226289,0.1,871456,5.5
6018,265.66156,5404662,0.1,809347,4.4
6019,265.6697,5146354,0.1,484085,4.1
6020,265.67227,5722011,0.1,914170,4.8
6021,265.68255,6373119,0.1,531400,5.7
6022,265.69243,7978465,0.2,696382,7.7
6023,265.7166,5265268,0.1,681022,4.2
6024,265.73762,5447165,0.1,885002,4.5
6025,265.75829,5212420,0.1,840690,4.2
6026,265.76612,6234143,0.1,637894,5.5
6027,265.77383,5130473,0.1,516188,4.1
6028,265.80651,5400746,0.1,829974,4.4
6029,265.82766,5844915,0.1,754178,5.0
6030,265.82854,5446262,0.1,674292,4.5
6031,265.85026,6521217,0.1,823027,5.8
6032,265.85487,5238289,0.1,961812,4.2
6033,265.85738,5100858,0.1,592585,4.0
6034,265.85898,5520991,0.1,730998,4.6
6035,265.87722,5498782,0.1,854353,4.5
6036,265.87935,5415397,0.1,906216,4.4
6037,265.8807,6395498,0.1,896739,5.7
6038,265.89211,5886225,0.1,714980,5.0
6039,265.90671,6122948,0.1,772002,5.3
6040,265.90769,5642567,0.1,700959,4.7
6041,265.93404,5137314,0.1,735351,4.1
6042,265.93756,5281710,0.1,828313,4.3
6043,265.98463,5341904,0.1,627962,4.3
6044,266.02205,5613009,0.1,1005939,4.7
6045,266.03234,5836661,0.1,957395,5.0
6046,266.03763,5425287,0.1,898298,4.4
6047,266.03807,5185033,0.1,1167638,4.1
6048,266.05709,5187402,0.1,1352884,4.1
6049,266.06041,5701334,0.1,716171,4.8
6050,266.07865,5178260,0.1,1068773,4.1
6051,266.08702,5787121,0.1,795737,4.9
6052,266.10619,5251699,0.1,724373,4.2
6053,266.10833,5653499,0.1,775705,4.7
6054,266.11459,5202320,0.1,322310,4.2
6055,266.13332,5860945,0.1,729138,5.0
6056,266.13495,5127255,0.1,1032555,4.1
6057,266.15127,21830031,0.5,849963,25.5
6058,266.15772,5162021,0.1,1006985,4.1
6059,266.18245,6252410,0.1,831638,5.5
6060,266.1909,5320087,0.1,698152,4.3
6061,266.21264,5476130,0.1,691832,4.5
6062,266.23581,5115314,0.1,618795,4.0
6063,266.24021,6056257,0.1,633577,5.2
6064,266.24714,5778393,0.1,821539,4.9
6065,266.26264,5426127,0.1,696039,4.4
6066,266.27251,6711985,0.1,886250,6.1
6067,266.29075,5904240,0.1,891013,5.0
6068,266.29742,5125510,0.1,769892,4.1
6069,266.31446,5672129,0.1,1203986,4.8
6070,266.31489,5341251,0.1,1060434,4.3
6071,266.32056,5103446,0.1,892819,4.0
6072,266.32208,5232539,0.1,826137,4.2
6073,266.33041,5209208,0.1,1092540,4.2
6074,266.3399,5288217,0.1,683873,4.3
6075,266.34573,5910445,0.1,686599,5.1
6076,266.35516,5102381,0.1,557121,4.0
6077,266.36095,6068577,0.1,420114,5.3
6078,266.36462,6458286,0.1,642597,5.8
6079,266.36521,5190384,0.1,1203396,4.1
6080,266.368,5182842,0.1,943680,4.1
6081,266.37483,6802961,0.2,763118,6.2
6082,266.38887,5629890,0.1,824021,4.7
6083,266.39767,5261792,0.1,577591,4.2
6084,266.40149,5090029,0.1,1121830,4.0
6085,266.40424,5479670,0.1,1071075,4.5
6086,266.40927,5305480,0.1,931951,4.3
6087,266.42804,5131080,0.1,897821,4.1
6088,266.43174,6614357,0.1,692597,6.0
6089,266.44046,6454771,0.1,788421,5.8
6090,266.44235,5847162,0.1,851314,5.0
6091,266.44318,5836925,0.1,729547,5.0
6092,266.4505,5205910,0.1,875751,4.2
6093,266.46017,6567607,0.1,834557,5.9
6094,266.46994,5620569,0.1,929399,4.7
6095,266.49854,6604603,0.1,773200,5.9
6096,266.50548,5092435,0.1,962085,4.0
6097,266.52189,7015436,0.2,788939,6.5
6098,266.52469,6157717,0.1,429207,5.4
6099,266.53056,5236650,0.1,879083,4.2
6100,266.53492,6359609,0.1,779828,5.6
6101,266.54622,5401184,0.1,1062568,4.4
6102,266.56413,5177373,0.1,529553,4.1
6103,266.56608,5679268,0.1,810959,4.8
6104,266.57353,5792382,0.1,765130,4.9
6105,266.5741,5549632,0.1,898187,4.6
6106,266.58979,5616118,0.1,726716,4.7
6107,266.59884,5098517,0.1,888047,4.0
6108,266.62037,6108383,0.1,507274,5.3
6109,266.62228,5529573,0.1,831941,4.6
6110,266.62754,6759864,0.1,660504,6.1
6111,266.63205,5343623,0.1,918541,4.3
6112,266.63931,5472800,0.1,796146,4.5
6113,266.64187,5203369,0.1,878427,4.1
6114,266.67239,5663378,0.1,833058,4.7
6115,266.67423,5194872,0.1,486101,4.1
6116,266.67874,6746536,0.1,983514,6.1
6117,266.68617,5147713,0.1,1056818,4.1
6118,266.69069,5298513,0.1,919983,4.3
6119,266.69867,5689452,0.1,755985,4.8
6120,266.70089,5257844,0.1,847568,4.2
6121,266.70328,7068540,0.2,788330,6.5
6122,266.71124,5302168,0.1,781853,4.3
6123,266.72277,5682879,0.1,902283,4.8
6124,266.72391,5339971,0.1,1001830,4.3
6125,266.72494,5382087,0.1,1026040,4.4
6126,266.73652,5202415,0.1,733836,4.1
6127,266.74028,5188156,0.1,697420,4.1
6128,266.74846,6020120,0.1,559923,5.2
6129,266.78307,6549135,0.1,635328,5.9
6130,266.79966,6339016,0.1,548828,5.6
6131,266.81707,5404420,0.1,811181,4.4
6132,266.8207,5984784,0.1,1138235,5.1
6133,266.84124,6539927,0.1,446103,5.9
6134,266.85285,5280863,0.1,662238,4.2
6135,266.85613,5331098,0.1,493915,4.3
6136,266.86241,5831456,0.1,873128,5.0
6137,266.87534,5463564,0.1,485760,4.5
6138,266.87667,6199505,0.1,946468,5.4
6139,266.90206,6234408,0.1,818980,5.5
6140,266.93448,5728792,0.1,774125,4.8
6141,266.94317,5646550,0.1,590031,4.7
6142,266.94817,6774727,0.1,813996,6.2
6143,266.95152,5729363,0.1,748893,4.8
6144,266.96232,5485176,0.1,892130,4.5
6145,266.96544,5592130,0.1,678731,4.6
6146,266.98072,6527927,0.1,652292,5.8
6147,266.99148,5679324,0.1,942250,4.8
6148,266.99842,5687668,0.1,757360,4.8
6149,267.00929,6136089,0.1,1070418,5.3
6150,267.01172,5088546,0.1,1238422,4.0
6151,267.01513,6165805,0.1,509275,5.4
6152,267.01934,5440764,0.1,712626,4.5
6153,267.0397,5245442,0.1,825639,4.2
6154,267.04109,6339591,0.1,983267,5.6
6155,267.04352,5256207,0.1,837919,4.2
6156,267.05237,8760493,0.2,969164,8.7
6157,267.0682,5999652,0.1,527844,5.2
6158,267.07376,5566967,0.1,856712,4.6
6159,267.08081,5450767,0.1,483996,4.5
6160,267.08197,5362579,0.1,634806,4.4
6161,267.08322,5471512,0.1,889419,4.5
6162,267.08753,9643046,0.2,803410,9.8
6163,267.08872,7114666,0.2,725851,6.6
6164,267.09206,5446326,0.1,606324,4.5
6165,267.09862,11452236,0.3,838519,12.2
6166,267.10358,6165086,0.1,624028,5.4
6167,267.12283,6539680,0.1,837289,5.9
6168,267.12378,11487139,0.3,813615,12.2
6169,267.12599,5817771,0.1,966754,4.9
6170,267.13714,6042481,0.1,601774,5.2
6171,267.14375,5335592,0.1,873835,4.3
6172,267.14713,5552819,0.1,791860,4.6
6173,267.15789,5106712,0.1,1058455,4.0
6174,267.16011,8968480,0.2,921559,9.0
6175,267.16075,6750946,0.1,581250,6.1
6176,267.16159,5693349,0.1,875910,4.8
6177,267.1667,5527607,0.1,917561,4.6
6178,267.1754,5427028,0.1,1006125,4.4
6179,267.18982,5788934,0.1,907705,4.9
6180,267.19656,25932189,0.6,845401,30.7
6181,267.20279,5828915,0.1,797599,4.9
6182,267.20485,5290170,0.1,1148704,4.3
6183,267.20934,5389129,0.1,1112323,4.4
6184,267.21445,5860571,0.1,894270,5.0
6185,267.21814,6015719,0.1,996373,5.2
6186,267.2293,7262990,0.2,565179,6.8
6187,267.23295,193614362,4.3,771116,245.5
6188,267.25665,5121836,0.1,532609,4.0
6189,267.27795,5719861,0.1,452634,4.8
6190,267.28334,6769703,0.1,317239,6.2
6191,267.28768,5165974,0.1,675209,4.1
6192,267.28816,5350232,0.1,1192339,4.3
6193,267.31331,5280239,0.1,763437,4.2
6194,267.3179,5530814,0.1,755462,4.6
6195,267.32465,5223765,0.1,514183,4.2
6196,267.33454,7372247,0.2,557591,6.9
6197,267.33978,5657993,0.1,833704,4.7
6198,267.34679,5856993,0.1,468805,5.0
6199,267.35084,7043056,0.2,521690,6.5
6200,267.35148,5537458,0.1,1015452,4.6
6201,267.35205,5695988,0.1,532951,4.8
6202,267.35559,5317952,0.1,967683,4.3
6203,267.35819,5279817,0.1,945729,4.2
6204,267.38096,5122391,0.1,691254,4.0
6205,267.38638,5317802,0.1,845637,4.3
6206,267.39391,5479107,0.1,752465,4.5
6207,267.41963,6187420,0.1,887652,5.4
6208,267.43137,5558852,0.1,712129,4.6
6209,267.43802,7319771,0.2,823310,6.9
6210,267.44201,5940073,0.1,911619,5.1
6211,267.44361,7086062,0.2,819155,6.6
6212,267.4446,6771954,0.1,756135,6.2
6213,267.44952,5516995,0.1,724297,4.5
6214,267.46159,6750508,0.1,836765,6.1
6215,267.47291,5138003,0.1,1025730,4.1
6216,267.47637,6338655,0.1,774997,5.6
6217,267.48512,6579837,0.1,802587,5.9
6218,267.48627,6077057,0.1,831669,5.3
6219,267.49331,5459993,0.1,816639,4.5
6220,267.49416,5830364,0.1,736827,4.9
6221,267.49593,5770402,0.1,785551,4.9
6222,267.49747,6564135,0.1,619374,5.9
6223,267.50102,5186675,0.1,785411,4.1
6224,267.50416,5284286,0.1,807850,4.2
6225,267.50683,5376071,0.1,1035851,4.4
6226,267.51398,5118944,0.1,934661,4.0
6227,267.51795,5624941,0.1,812253,4.7
6228,267.51963,5470323,0.1,826331,4.5
6229,267.53184,5270045,0.1,789316,4.2
6230,267.53852,6280564,0.1,535089,5.5
6231,267.54097,5161533,0.1,972025,4.1
6232,267.5434,6163589,0.1,409633,5.4
6233,267.54861,6289623,0.1,761841,5.5
6234,267.5504,5749085,0.1,859929,4.8
6235,267.55611,5425520,0.1,1081017,4.4
6236,267.56496,6501519,0.1,647416,5.8
6237,267.56622,5225491,0.1,913884,4.2
6238,267.58342,7083470,0.2,807900,6.6
6239,267.58816,5646431,0.1,888076,4.7
6240,267.61086,5568300,0.1,745990,4.6
6241,267.61275,5381427,0.1,1148448,4.4
6242,267.61429,5148472,0.1,873112,4.1
6243,267.61659,5671744,0.1,830585,4.7
6244,267.62877,6613098,0.1,859641,6.0
6245,267.63288,5962872,0.1,623080,5.1
6246,267.64022,8022801,0.2,468020,7.8
6247,267.64429,5586719,0.1,1081161,4.6
6248,267.65227,5896123,0.1,1003390,5.0
6249,267.66652,5575019,0.1,576729,4.6
6250,267.66761,5206063,0.1,540587,4.1
6251,267.67724,5112464,0.1,975648,4.0
6252,267.68699,5108274,0.1,987445,4.0
6253,267.69509,6062414,0.1,784807,5.2
6254,267.70043,5474528,0.1,919992,4.5
6255,267.71102,5767044,0.1,947513,4.9
6256,267.71476,6062545,0.1,666963,5.2
6257,267.71897,5509856,0.1,561155,4.5
6258,267.72264,6039468,0.1,725675,5.2
6259,267.7278,7603902,0.2,760983,7.2
6260,267.73191,6080716,0.1,762642,5.3
6261,267.73635,5315963,0.1,488695,4.3
6262,267.73972,7361895,0.2,763735,6.9
6263,267.74138,6234988,0.1,1027040,5.5
6264,267.74203,6573231,0.1,597240,5.9
6265,267.74972,5600009,0.1,398693,4.7
6266,267.75612,6177311,0.1,943511,5.4
6267,267.7596,5606955,0.1,428571,4.7
6268,267.76261,5697077,0.1,499891,4.8
6269,267.77129,5520083,0.1,678926,4.5
6270,267.78734,6446730,0.1,823481,5.7
6271,267.81522,5585002,0.1,802196,4.6
6272,267.82017,5447675,0.1,833469,4.5
6273,267.84885,5240349,0.1,783348,4.2
6274,267.85526,5498483,0.1,914929,4.5
6275,267.87325,6051889,0.1,843021,5.2
6276,267.88642,6417374,0.1,565671,5.7
6277,267.89149,5394351,0.1,827097,4.4
6278,267.89511,5491452,0.1,652104,4.5
6279,267.8991,5442377,0.1,523557,4.4
6280,267.90169,6021522,0.1,789125,5.2
6281,267.91133,5366579,0.1,828711,4.4
6282,267.91856,5372748,0.1,998890,4.4
6283,267.92204,5888984,0.1,897646,5.0
6284,267.92872,6569519,0.1,584625,5.9
6285,267.93231,5581371,0.1,797895,4.6
6286,267.93469,5593347,0.1,880571,4.6
6287,267.93642,5399849,0.1,559738,4.4
6288,267.94731,5228175,0.1,673420,4.2
6289,267.97992,6189471,0.1,896143,5.4
6290,267.99641,5488983,0.1,895077,4.5
6291,267.99888,6771936,0.1,908987,6.2
6292,268.00064,5268677,0.1,606676,4.2
6293,268.00834,5372288,0.1,908923,4.4
6294,268.00896,5922946,0.1,780802,5.1
6295,268.01288,5558671,0.1,928246,4.6
6296,268.01416,5427988,0.1,1154145,4.4
6297,268.02285,5655218,0.1,697029,4.7
6298,268.02512,6503865,0.1,847528,5.8
6299,268.0303,5281227,0.1,710073,4.2
6300,268.03268,5240659,0.1,905897,4.2
6301,268.03525,5324124,0.1,988893,4.3
6302,268.04306,5117175,0.1,942307,4.0
6303,268.04479,7290365,0.2,1016751,6.8
6304,268.04773,5878151,0.1,736203,5.0
6305,268.07629,5280873,0.1,1080419,4.2
6306,268.08319,6240512,0.1,893365,5.5
6307,268.08394,7290243,0.2,755630,6.8
6308,268.08435,6238596,0.1,1181764,5.5
6309,268.08675,5118605,0.1,1147497,4.0
6310,268.09709,5142800,0.1,563817,4.1
6311,268.10047,5902268,0.1,755265,5.0
6312,268.10178,5984320,0.1,758157,5.1
6313,268.11694,5182964,0.1,1092077,4.1
6314,268.12879,7030557,0.2,853235,6.5
6315,268.13037,5579042,0.1,707323,4.6
6316,268.13227,5540585,0.1,706015,4.6
6317,268.14573,5259543,0.1,588863,4.2
6318,268.1515,5549930,0.1,697053,4.6
6319,268.15633,5381371,0.1,447570,4.4
6320,268.17052,5344940,0.1,979436,4.3
6321,268.17798,5859013,0.1,844392,5.0
6322,268.18048,5151694,0.1,1298630,4.1
6323,268.18828,6421480,0.1,761338,5.7
6324,268.19098,5561842,0.1,789624,4.6
6325,268.21569,6824902,0.2,629000,6.2
6326,268.21672,5142730,0.1,286881,4.1
6327,268.21957,6956372,0.2,719603,6.4
6328,268.22726,5457838,0.1,789769,4.5
6329,268.22822,11214193,0.2,1007374,11.8
6330,268.23032,5520504,0.1,930090,4.5
6331,268.23631,33364877,0.7,706673,40.2
6332,268.24264,5152675,0.1,968180,4.1
6333,268.25085,6185023,0.1,830734,5.4
6334,268.25259,6688837,0.1,568901,6.0
6335,268.26421,5594412,0.1,850123,4.6
6336,268.2671,5552374,0.1,799232,4.6
6337,268.2779,5208155,0.1,853658,4.1
6338,268.28182,5483561,0.1,1045425,4.5
6339,268.28305,5553133,0.1,394061,4.6
6340,268.28783,5913149,0.1,764753,5.1
6341,268.29588,5568345,0.1,894445,4.6
6342,268.31053,5407883,0.1,895333,4.4
6343,268.32303,5452022,0.1,510901,4.5
6344,268.32918,5094603,0.1,791903,4.0
6345,268.36176,6705850,0.1,912782,6.1
6346,268.36566,5459528,0.1,644884,4.5
6347,268.37957,6760695,0.1,772190,6.1
6348,268.38236,5187329,0.1,942237,4.1
6349,268.39706,5397939,0.1,858151,4.4
6350,268.41812,5749627,0.1,750722,4.8
6351,268.43931,6484548,0.1,835430,5.8
6352,268.44253,5898319,0.1,908083,5.0
6353,268.44532,6424984,0.1,663999,5.7
6354,268.45049,5205482,0.1,425301,4.1
