,m/z,I,I %,Res.,S/N
14909,439.07799,28217262,4.9,353370,20.9
14910,439.08182,10756033,1.9,547198,6.6
14911,439.08267,8984518,1.6,974539,5.2
14912,439.08604,32110550,5.6,681733,24.1
14913,439.08784,193451999,33.5,332249,156.1
14914,439.09909,18810903,3.3,336296,13.2
14915,439.1013,16422946,2.8,724251,11.3
14916,439.10302,70219819,12.2,373844,55.3
14917,439.10618,10692666,1.9,629652,6.6
14918,439.1072,11841599,2.0,404376,7.5
14919,439.11411,19904609,3.4,480996,14.1
14920,439.1225,44390539,7.7,634397,34.1
14921,439.12406,192731283,33.4,342999,155.5
14922,439.13524,19009738,3.3,482195,13.4
14923,439.13753,11907286,2.1,660115,7.6
14924,439.13922,28086494,4.9,322991,20.8
14925,439.14503,8547579,1.5,494420,4.8
14926,439.14656,9272579,1.6,588802,5.4
14927,439.15893,35514688,6.1,441377,26.9
14928,439.16037,113801543,19.7,335847,90.9
14929,439.17597,11598228,2.0,328245,7.3
14930,439.18231,8847796,1.5,362820,5.1
14931,439.19553,20140533,3.5,476676,14.3
14932,439.19671,55216636,9.6,397029,43.0
14933,439.20019,8165901,1.4,812938,4.5
14934,439.20959,9223739,1.6,661173,5.4
14935,439.21175,9461318,1.6,602842,5.6
14936,439.21916,9526891,1.6,421454,5.6
14937,439.23169,11387561,2.0,597908,7.1
14938,439.23319,23321265,4.0,507988,16.9
14939,439.60173,7770069,1.3,477973,4.2
14940,439.98932,10664279,1.8,582452,6.5
14941,439.99684,9067901,1.6,625141,5.2
14942,440.0255,28060171,4.9,371740,20.8
14943,440.032,7868971,1.4,712327,4.2
14944,440.03339,20799026,3.6,347024,14.8
14945,440.03664,9856578,1.7,521172,5.9
14946,440.03821,8463946,1.5,560284,4.7
14947,440.04061,13246038,2.3,471010,8.6
14948,440.04704,8572534,1.5,507776,4.8
14949,440.04906,10496640,1.8,737226,6.4
14950,440.05456,15993499,2.8,463332,10.9
14951,440.06023,17650359,3.1,542582,12.3
14952,440.06181,62167743,10.8,364541,48.7
14953,440.06835,9546464,1.7,790315,5.6
14954,440.07009,25045736,4.3,381037,18.3
14955,440.07144,10861295,1.9,739316,6.7
14956,440.07319,18582263,3.2,287138,13.0
14957,440.07733,10636044,1.8,599290,6.5
14958,440.08128,9224992,1.6,739802,5.4
14959,440.08289,26790696,4.6,350298,19.7
14960,440.08935,9596743,1.7,549774,5.7
14961,440.0911,34650960,6.0,373327,26.2
14962,440.09418,13327200,2.3,540013,8.7
14963,440.09826,40156019,7.0,370476,30.7
14964,440.10643,19245980,3.3,596385,13.6
14965,440.10937,13908907,2.4,394858,9.2
14966,440.11932,29199324,5.1,332338,21.7
14967,440.12591,10351613,1.8,881753,6.3
14968,440.12776,35333126,6.1,330552,26.7
14969,440.13011,12219409,2.1,602915,7.8
14970,440.13472,20236329,3.5,400290,14.4
14971,440.14276,13999184,2.4,571201,9.3
14972,440.14546,11899998,2.1,441721,7.5
14973,440.15616,19770515,3.4,383174,14.0
14974,440.16402,27915450,4.8,433820,20.7
14975,440.16679,12974280,2.2,307188,8.4
14976,440.17134,10258654,1.8,617731,6.2
14977,440.19253,8587591,1.5,704350,4.8
14978,440.20016,10783085,1.9,254853,6.6
14979,440.20416,11910529,2.1,269632,7.6
14980,440.21465,9425333,1.6,508817,5.5
14981,440.29916,8048472,1.4,511244,4.4
14982,440.32533,7629785,1.3,623138,4.0
14983,440.47317,8343222,1.4,600396,4.6
14984,440.50244,7995207,1.4,597693,4.3
14985,440.55725,8101975,1.4,533283,4.4
14986,440.5859,7639269,1.3,439571,4.1
14987,440.59101,7763198,1.3,533503,4.2
14988,440.69824,8434450,1.5,378424,4.7
14989,440.81703,7952734,1.4,447882,4.3
14990,440.82986,7745949,1.3,356375,4.1
14991,440.97344,8018533,1.4,309489,4.4
14992,440.98911,8701106,1.5,676571,4.9
14993,441.0024,10050804,1.7,508889,6.0
14994,441.00844,24362258,4.2,357601,17.7
14995,441.01005,122420506,21.2,412844,98.0
14996,441.01345,10292523,1.8,660276,6.2
14997,441.02126,11595089,2.0,377273,7.3
14998,441.02536,33942886,5.9,421024,25.6
14999,441.03135,16663939,2.9,346268,11.4
15000,441.03425,10209170,1.8,369134,6.2
15001,441.0404,7702960,1.3,722699,4.1
15002,441.04454,46534085,8.1,280603,35.9
15003,441.04643,266075598,46.1,416857,215.6
15004,441.04844,11562456,2.0,901303,7.3
15005,441.04996,14807519,2.6,398786,9.9
15006,441.05622,12240383,2.1,318053,7.8
15007,441.05773,54672902,9.5,456601,42.5
15008,441.0595,13184527,2.3,348827,8.6
15009,441.06166,31444505,5.4,447737,23.5
15010,441.06561,34590253,6.0,328360,26.1
15011,441.06757,123207223,21.3,395234,98.6
15012,441.08076,40918648,7.1,314291,31.3
15013,441.08282,227163778,39.3,400742,183.7
15014,441.086,14423698,2.5,551439,9.6
15015,441.0901,18396838,3.2,520464,12.9
15016,441.09178,11948719,2.1,407563,7.6
15017,441.09409,58900154,10.2,433845,46.0
15018,441.09561,10622658,1.8,433310,6.5
15019,441.09833,13687503,2.4,390311,9.0
15020,441.1019,49972961,8.7,303608,38.7
15021,441.10395,215596779,37.3,399119,174.3
15022,441.10577,9895668,1.7,960112,5.9
15023,441.11293,9297687,1.6,384344,5.4
15024,441.11515,22837027,4.0,403365,16.5
15025,441.11749,22615854,3.9,251514,16.3
15026,441.11924,107470647,18.6,389357,85.8
15027,441.12332,7760715,1.3,383156,4.2
15028,441.12506,11410259,2.0,452070,7.1
15029,441.13046,28028782,4.9,390101,20.7
15030,441.13816,35841940,6.2,279806,27.1
15031,441.14034,200114079,34.6,403191,161.6
15032,441.15157,11462615,2.0,294602,7.2
15033,441.15556,50479083,8.7,386761,39.1
15034,441.15713,9627635,1.7,803664,5.7
15035,441.16279,15429646,2.7,415486,10.4
15036,441.16662,9740321,1.7,554958,5.8
15037,441.17492,19217483,3.3,346301,13.5
15038,441.17671,101957715,17.7,381892,81.2
15039,441.19191,22184095,3.8,367043,16.0
15040,441.19923,18518211,3.2,430766,13.0
15041,441.21149,11780351,2.0,394476,7.4
15042,441.21301,40548615,7.0,376855,31.0
15043,441.216,8355094,1.4,691085,4.6
15044,441.2241,7825726,1.4,609303,4.2
15045,441.22848,9802067,1.7,259111,5.8
15046,441.23561,15024503,2.6,531588,10.1
15047,441.24955,13990332,2.4,635089,9.3
15048,441.25057,10297793,1.8,588428,6.2
15049,441.25272,29694411,5.1,357348,22.1
15050,441.28562,8361582,1.4,462300,4.6
15051,441.37101,9445909,1.6,366240,5.5
15052,442.00461,10804308,1.9,475444,6.5
15053,442.01164,9447543,1.6,726081,5.4
15054,442.01274,17455228,3.0,508590,11.8
15055,442.01796,9226391,1.6,776459,5.2
15056,442.01962,8913055,1.5,842823,5.0
15057,442.02785,9560264,1.7,684945,5.5
15058,442.03242,13887710,2.4,484552,9.0
15059,442.03533,8007917,1.4,553333,4.3
15060,442.03976,26063106,4.5,515791,18.8
15061,442.04097,53518600,9.3,359683,40.8
15062,442.04909,38797616,6.7,438798,29.0
15063,442.05212,14037311,2.4,526771,9.1
15064,442.05496,10590541,1.8,637723,6.3
15065,442.05623,12454228,2.2,236542,7.8
15066,442.0608,7872875,1.4,809596,4.2
15067,442.06974,11157910,1.9,197568,6.8
15068,442.07615,41955766,7.3,435842,31.5
15069,442.07736,84791740,14.7,426630,65.9
15070,442.08548,30269924,5.2,197012,22.1
15071,442.08864,20247028,3.5,340396,14.1
15072,442.09155,10607107,1.8,635758,6.4
15073,442.09257,13232647,2.3,608846,8.5
15074,442.09702,10939933,1.9,487993,6.6
15075,442.09833,19829284,3.4,333114,13.7
15076,442.10542,15979079,2.8,648775,10.7
15077,442.10656,26608205,4.6,435765,19.2
15078,442.11379,46150257,8.0,432215,34.9
15079,442.12214,18807450,3.3,389387,12.9
15080,442.12502,16800424,2.9,515237,11.3
15081,442.13489,17511129,3.0,467971,11.9
15082,442.14295,29025025,5.0,432891,21.1
15083,442.14455,8909576,1.5,727030,5.0
15084,442.14616,16886544,2.9,451586,11.4
15085,442.15017,21822244,3.8,445056,15.3
15086,442.15705,8305478,1.4,788175,4.5
15087,442.15846,11666253,2.0,478097,7.2
15088,442.17172,8046479,1.4,271602,4.3
15089,442.17947,18209717,3.2,537763,12.4
15090,442.18111,7859133,1.4,648825,4.1
15091,442.18249,15297476,2.6,407045,10.1
15092,442.18661,8607704,1.5,473791,4.7
15093,442.19274,8678391,1.5,584727,4.8
15094,442.21599,9205866,1.6,403338,5.2
15095,442.21877,11417719,2.0,541316,7.0
15096,442.2557,8492334,1.5,797293,4.7
15097,442.46643,8110912,1.4,487168,4.3
15098,442.58148,9764729,1.7,492496,5.7
15099,442.95046,8159384,1.4,500921,4.4
15100,442.98922,20763480,3.6,295170,14.5
15101,443.0041,14304673,2.5,338537,9.3
15102,443.00759,8358834,1.4,456915,4.5
15103,443.02344,30802945,5.3,599398,22.5
15104,443.02535,131441674,22.8,306960,103.3
15105,443.03465,10437688,1.8,378869,6.2
15106,443.03682,20730947,3.6,482975,14.5
15107,443.04056,25859157,4.5,296529,18.6
15108,443.04504,10404971,1.8,383118,6.2
15109,443.05603,7901346,1.4,703432,4.2
15110,443.05977,42566836,7.4,482238,32.0
15111,443.06182,207430846,35.9,327126,164.3
15112,443.06434,12981451,2.2,747121,8.3
15113,443.0731,45503734,7.9,371724,34.3
15114,443.07708,18541834,3.2,342485,12.7
15115,443.08117,18687774,3.2,296967,12.8
15116,443.08317,59045160,10.2,307134,45.2
15117,443.0886,9080642,1.6,299272,5.1
15118,443.09464,9522529,1.6,775573,5.5
15119,443.09616,33387880,5.8,446490,24.6
15120,443.09834,172565875,29.9,367777,136.3
15121,443.10054,9064830,1.6,651859,5.1
15122,443.1096,42108330,7.3,371476,31.6
15123,443.11416,10769857,1.9,266785,6.5
15124,443.11945,101664219,17.6,356111,79.4
15125,443.12865,9651720,1.7,658368,5.6
15126,443.13072,11734547,2.0,438356,7.3
15127,443.13477,94029351,16.3,354776,73.3
15128,443.1377,7880245,1.4,625078,4.2
15129,443.13907,9662012,1.7,761771,5.6
15130,443.14045,16551491,2.9,406282,11.1
15131,443.14584,22167133,3.8,447895,15.6
15132,443.15581,85714575,14.8,361008,66.6
15133,443.17108,48162522,8.3,361184,36.5
15134,443.17828,13852414,2.4,543228,8.9
15135,443.18993,11626295,2.0,559360,7.2
15136,443.19203,38326594,6.6,315835,28.6
15137,443.20439,8523647,1.5,638085,4.7
15138,443.20754,17925006,3.1,286088,12.2
15139,443.21478,12171186,2.1,630513,7.6
15140,443.22875,20705271,3.6,394843,14.4
15141,443.24394,8155202,1.4,471684,4.4
15142,443.2511,10269797,1.8,538701,6.1
15143,443.46599,8141963,1.4,463699,4.4
15144,443.78418,8434350,1.5,593559,4.6
15145,443.88299,8494230,1.5,389831,4.6
15146,444.00453,9089262,1.6,463181,5.1
15147,444.00795,9958142,1.7,544558,5.8
15148,444.01239,12943124,2.2,359866,8.2
15149,444.01846,10214451,1.8,120925,6.0
15150,444.02094,30541631,5.3,444669,22.3
15151,444.02264,9510727,1.6,498959,5.5
15152,444.02671,9595739,1.7,431742,5.5
15153,444.02906,43865959,7.6,346008,33.0
15154,444.03098,8380272,1.5,727417,4.6
15155,444.03614,22710154,3.9,447531,16.1
15156,444.04423,9320369,1.6,558578,5.3
15157,444.04808,10147780,1.8,178287,6.0
15158,444.05572,23420906,4.1,484257,16.6
15159,444.05726,93452274,16.2,369867,72.8
15160,444.06301,14223374,2.5,428586,9.2
15161,444.06547,50354202,8.7,336314,38.2
15162,444.06861,16199722,2.8,352256,10.8
15163,444.0725,13194301,2.3,366328,8.4
15164,444.07633,10888272,1.9,391833,6.6
15165,444.07826,11318361,2.0,498460,6.9
15166,444.07942,8602719,1.5,700570,4.7
15167,444.08065,10537062,1.8,675009,6.3
15168,444.08441,8685688,1.5,545353,4.8
15169,444.0862,14030464,2.4,324700,9.1
15170,444.09366,83409061,14.4,354869,64.7
15171,444.10161,42850509,7.4,401288,32.2
15172,444.10486,22027997,3.8,292347,15.5
15173,444.1085,7778543,1.3,771493,4.1
15174,444.11499,11279631,2.0,324025,6.9
15175,444.12278,20021557,3.5,439998,13.9
15176,444.12771,11073869,1.9,659260,6.7
15177,444.13003,39930201,6.9,337560,29.9
15178,444.13156,8388960,1.5,861750,4.6
15179,444.13794,20177280,3.5,291880,14.0
15180,444.14157,14131602,2.4,304965,9.2
15181,444.15038,9358781,1.6,229970,5.3
15182,444.15991,15215084,2.6,195679,10.0
15183,444.16203,14491127,2.5,395796,9.5
15184,444.16594,14847498,2.6,214966,9.7
15185,444.17506,8663607,1.5,630270,4.8
15186,444.19551,9615004,1.7,531220,5.5
15187,444.1987,19428012,3.4,416927,13.4
15188,444.20268,10739392,1.9,437170,6.4
15189,444.70856,8198784,1.4,385281,4.4
15190,444.98328,8384971,1.5,658110,4.6
15191,445.00424,60353074,10.4,354345,46.2
15192,445.01947,37370494,6.5,357627,27.8
15193,445.03391,9456324,1.6,784738,5.4
15194,445.03942,88197856,15.3,339601,68.6
15195,445.04063,224873190,38.9,405497,178.2
15196,445.04285,10089201,1.7,688018,5.9
15197,445.0519,26659613,4.6,383589,19.2
15198,445.05473,21138219,3.7,396088,14.8
15199,445.05594,42220337,7.3,452205,31.7
15200,445.0585,8745790,1.5,636928,4.8
15201,445.06009,11903814,2.1,359987,7.4
15202,445.06429,8914267,1.5,444545,5.0
15203,445.06745,11772778,2.0,357613,7.3
15204,445.07574,85199763,14.7,363205,66.2
15205,445.07705,268651417,46.5,403515,213.4
15206,445.07903,11656099,2.0,709387,7.2
15207,445.08029,9153450,1.6,519537,5.2
15208,445.08827,51362769,8.9,333315,39.0
15209,445.09079,13083613,2.3,633609,8.3
15210,445.09227,20104164,3.5,478827,14.0
15211,445.09333,9536490,1.7,794551,5.5
15212,445.09819,29705218,5.1,378268,21.7
15213,445.11203,53288006,9.2,384323,40.6
15214,445.11344,175115341,30.3,384105,138.3
15215,445.11665,12231773,2.1,673466,7.6
15216,445.1234,15367294,2.7,693371,10.2
15217,445.1247,33524869,5.8,406360,24.7
15218,445.12865,10783896,1.9,549397,6.5
15219,445.13458,45292725,7.8,391782,34.2
15220,445.1462,11238639,1.9,635739,6.8
15221,445.1482,22891768,4.0,461920,16.2
15222,445.1499,85880065,14.9,380323,66.7
15223,445.15263,11795726,2.0,764487,7.3
15224,445.161,12359991,2.1,318500,7.7
15225,445.1711,30936425,5.4,362976,22.6
15226,445.18456,11525548,2.0,774784,7.1
15227,445.18628,45972916,8.0,356333,34.7
15228,445.1927,7871956,1.4,800778,4.1
15229,445.20724,14410267,2.5,248354,9.4
15230,445.22092,9234015,1.6,676336,5.2
15231,445.22257,17054311,3.0,366433,11.5
15232,445.24384,10697424,1.9,414001,6.4
15233,445.25777,8401685,1.5,670135,4.6
15234,445.58452,8413536,1.5,528346,4.6
15235,446.00826,12361097,2.1,320573,7.7
15236,446.01409,8289702,1.4,737687,4.5
15237,446.01529,12674476,2.2,524868,8.0
15238,446.02353,9381332,1.6,550516,5.4
15239,446.02785,15076842,2.6,470121,9.9
15240,446.03656,48168468,8.3,380498,36.5
15241,446.04465,41184828,7.1,334919,30.9
15242,446.04821,9391694,1.6,207710,5.4
15243,446.05186,25839200,4.5,368428,18.6
15244,446.0547,8500846,1.5,817704,4.6
15245,446.0596,11057542,1.9,375768,6.7
15246,446.06211,8698515,1.5,609683,4.8
15247,446.06415,11785885,2.0,195655,7.3
15248,446.06734,10881709,1.9,503448,6.6
15249,446.07291,108592840,18.8,380606,84.9
15250,446.08105,62160624,10.8,396136,47.7
15251,446.08411,23224063,4.0,297510,16.5
15252,446.08807,19840786,3.4,469394,13.7
15253,446.0921,11206439,1.9,321865,6.8
15254,446.09907,9470793,1.6,552993,5.4
15255,446.10205,7747416,1.3,486943,4.0
15256,446.1093,81698683,14.1,369048,63.4
15257,446.11739,40955811,7.1,351426,30.7
15258,446.11916,11161516,1.9,717734,6.8
15259,446.12033,26058673,4.5,445899,18.7
15260,446.12452,8689606,1.5,828474,4.8
15261,446.12872,10467291,1.8,221243,6.2
15262,446.13832,11753482,2.0,518129,7.3
15263,446.14553,39723054,6.9,356578,29.7
15264,446.15388,23797847,4.1,334148,16.9
15265,446.15655,11951204,2.1,326599,7.4
15266,446.16514,7719054,1.3,556479,4.0
15267,446.17454,8975549,1.6,473670,5.0
15268,446.1781,20103375,3.5,485345,14.0
15269,446.18186,12761313,2.2,481960,8.1
15270,446.19011,11406602,2.0,463946,7.0
15271,446.1928,7806231,1.4,326063,4.1
15272,446.19816,7984434,1.4,572472,4.2
15273,446.24319,7819279,1.4,461975,4.1
15274,446.56507,8566850,1.5,548519,4.7
15275,446.98447,37044309,6.4,353133,27.5
15276,446.99938,22268063,3.9,495395,15.7
15277,447.02048,82006279,14.2,384342,63.6
15278,447.02794,8656171,1.5,497282,4.8
15279,447.0315,9150780,1.6,272644,5.2
15280,447.0359,57143635,9.9,315399,43.7
15281,447.04379,8053113,1.4,720393,4.3
15282,447.04694,11942281,2.1,636749,7.4
15283,447.05056,9818523,1.7,730164,5.7
15284,447.05344,8769961,1.5,1023863,4.9
15285,447.05467,40624559,7.0,423256,30.4
15286,447.05681,256651705,44.4,350248,203.7
15287,447.0678,35640816,6.2,275330,26.4
15288,447.07178,42185219,7.3,284128,31.7
15289,447.07382,12200462,2.1,643478,7.6
15290,447.07585,14498327,2.5,306829,9.5
15291,447.08279,11860538,2.1,348808,7.3
15292,447.08721,9781839,1.7,832460,5.7
15293,447.09101,39998050,6.9,556182,29.9
15294,447.09307,264401516,45.8,335798,209.9
15295,447.10412,46633635,8.1,298492,35.2
15296,447.10789,15000245,2.6,547849,9.9
15297,447.10886,18301626,3.2,573146,12.5
15298,447.1104,8207042,1.4,899460,4.4
15299,447.114,18612948,3.2,386039,12.8
15300,447.12738,25940757,4.5,648103,18.6
15301,447.12949,157610784,27.3,331392,124.3
15302,447.13249,10232622,1.8,526665,6.0
15303,447.14079,29377367,5.1,346668,21.4
15304,447.15044,18103175,3.1,501776,12.3
15305,447.16383,11666377,2.0,795727,7.2
15306,447.16588,85337043,14.8,329215,66.3
15307,447.17699,15063050,2.6,448606,9.9
15308,447.18142,9459744,1.6,458588,5.4
15309,447.1866,12612665,2.2,240072,7.9
15310,447.20228,42613894,7.4,327987,32.0
15311,447.22336,11293934,2.0,480939,6.9
15312,447.23852,20927801,3.6,440853,14.6
15313,447.46537,8341911,1.4,398548,4.5
15314,447.62512,7893162,1.4,486626,4.2
15315,447.70432,8415793,1.5,607974,4.6
15316,447.90744,9608729,1.7,565500,5.5
15317,448.00214,8104940,1.4,518960,4.3
15318,448.01544,9414702,1.6,637225,5.4
15319,448.02324,17732692,3.1,456298,12.0
15320,448.02927,13845618,2.4,568188,8.9
15321,448.03064,20563064,3.6,407481,14.3
15322,448.03877,10261665,1.8,546865,6.0
15323,448.04311,11450550,2.0,530737,7.0
15324,448.04562,10652866,1.8,710446,6.4
15325,448.05162,55489760,9.6,415066,42.3
15326,448.05968,44762376,7.7,370891,33.7
15327,448.06288,9266456,1.6,508743,5.3
15328,448.06685,25892139,4.5,395963,18.6
15329,448.07497,14953811,2.6,561384,9.8
15330,448.07814,8607075,1.5,737633,4.7
15331,448.08279,7802233,1.4,603402,4.1
15332,448.08646,30209420,5.2,445077,22.1
15333,448.08792,89294227,15.5,354871,69.5
15334,448.09608,50226619,8.7,365855,38.1
15335,448.09934,18722251,3.2,415775,12.8
15336,448.10339,15027679,2.6,345064,9.9
15337,448.10733,9954802,1.7,575464,5.8
15338,448.11423,8982037,1.6,693486,5.0
15339,448.12268,15468094,2.7,509332,10.2
15340,448.12441,52184647,9.0,350883,39.7
15341,448.13258,36226671,6.3,425480,26.9
15342,448.13572,14567038,2.5,393806,9.5
15343,448.14348,8552101,1.5,696327,4.7
15344,448.14687,8512181,1.5,516940,4.6
15345,448.15896,9588465,1.7,789292,5.5
15346,448.16085,21055226,3.6,303926,14.7
15347,448.16911,19021091,3.3,295827,13.1
15348,448.17218,8064818,1.4,678857,4.3
15349,448.19739,12190638,2.1,475654,7.6
15350,448.2056,13055959,2.3,451834,8.3
15351,448.20837,7900133,1.4,494066,4.2
15352,448.21972,8110109,1.4,514829,4.3
15353,448.23971,8246399,1.4,453911,4.4
15354,448.6997,7816538,1.4,506871,4.1
15355,448.9619,8800870,1.5,540915,4.9
15356,448.97877,9853625,1.7,492050,5.7
15357,448.98148,30159558,5.2,311070,22.0
15358,449.01351,18866020,3.3,431653,12.9
15359,449.01513,48166764,8.3,341239,36.5
15360,449.02647,14837668,2.6,592565,9.7
15361,449.0303,9271223,1.6,739975,5.3
15362,449.03408,29110218,5.0,255447,21.2
15363,449.03624,142088148,24.6,394416,111.8
15364,449.03828,8794078,1.5,912498,4.9
15365,449.0439,9697274,1.7,559798,5.6
15366,449.04632,8957958,1.6,610052,5.0
15367,449.0475,21284876,3.7,547869,14.9
15368,449.04914,16130068,2.8,395942,10.8
15369,449.05147,97073183,16.8,386302,75.7
15370,449.05404,12143660,2.1,537488,7.6
15371,449.05569,12032052,2.1,701413,7.5
15372,449.0628,21401687,3.7,478691,15.0
15373,449.0709,59103359,10.2,269817,45.2
15374,449.07261,390076551,67.5,401356,310.8
15375,449.07565,8417431,1.5,721623,4.6
15376,449.08387,56891583,9.8,400673,43.5
15377,449.08784,63658194,11.0,383725,48.9
15378,449.0922,19312872,3.3,330756,13.3
15379,449.09541,10094840,1.7,501403,5.9
15380,449.09903,19951882,3.5,473721,13.8
15381,449.10439,13486372,2.3,332728,8.6
15382,449.10724,73541938,12.7,328224,56.8
15383,449.10897,327653691,56.7,380274,260.7
15384,449.11084,15407428,2.7,691997,10.2
15385,449.1202,58423666,10.1,392604,44.7
15386,449.1242,26214790,4.5,426156,18.8
15387,449.12885,17170845,3.0,287505,11.6
15388,449.13058,8045989,1.4,431898,4.3
15389,449.13193,10090924,1.7,620647,5.9
15390,449.14536,182327790,31.6,360134,144.1
15391,449.15649,18496037,3.2,303751,12.7
15392,449.16098,10835515,1.9,527881,6.5
15393,449.1649,8399438,1.5,626588,4.6
15394,449.16781,8080989,1.4,582007,4.3
15395,449.18172,88283809,15.3,338666,68.6
15396,449.18512,9901746,1.7,568033,5.8
15397,449.21793,32895828,5.7,296350,24.2
15398,449.25431,11398663,2.0,347740,7.0
15399,449.54309,7877014,1.4,469162,4.1
15400,449.56109,9561583,1.7,519079,5.5
15401,449.593,8257676,1.4,253345,4.4
15402,450.01004,11875988,2.1,296489,7.2
15403,450.01836,15313597,2.7,573626,9.9
15404,450.02337,9240278,1.6,292507,5.1
15405,450.03156,14484222,2.5,382241,9.2
15406,450.03378,7958281,1.4,622055,4.1
15407,450.03586,8284948,1.4,721144,4.4
15408,450.03937,22754085,3.9,351619,15.7
15409,450.04647,39523144,6.8,341748,28.9
15410,450.05492,16540529,2.9,317718,10.9
15411,450.05811,10066817,1.7,266267,5.8
15412,450.06772,67226545,11.6,340078,50.7
15413,450.07367,13560782,2.3,593461,8.5
15414,450.07564,49208280,8.5,305337,36.5
15415,450.07864,14347238,2.5,449833,9.1
15416,450.08295,29955068,5.2,271768,21.4
15417,450.09124,10761253,1.9,595269,6.3
15418,450.09357,13124656,2.3,312041,8.2
15419,450.102,9940058,1.7,901916,5.7
15420,450.10386,77003875,13.3,337339,58.4
15421,450.11186,47385738,8.2,300393,35.1
15422,450.11481,13335705,2.3,381826,8.3
15423,450.11945,15047856,2.6,351134,9.7
15424,450.12368,8449220,1.5,357447,4.5
15425,450.14008,40185110,7.0,362205,29.4
15426,450.14642,9925941,1.7,801588,5.7
15427,450.14831,30145854,5.2,290981,21.6
15428,450.15174,13903183,2.4,297883,8.8
15429,450.1547,10206557,1.8,660987,5.9
15430,450.15581,8549731,1.5,774330,4.6
15431,450.1769,15712715,2.7,302845,10.2
15432,450.18458,19803633,3.4,301045,13.4
15433,450.18751,10823167,1.9,692014,6.4
15434,450.18848,7964164,1.4,920498,4.1
15435,450.21318,8160893,1.4,559371,4.3
15436,450.22163,8887975,1.5,317288,4.8
15437,450.25911,7958368,1.4,504142,4.1
15438,450.29425,8350222,1.4,444891,4.4
15439,450.67103,7889743,1.4,605961,4.1
15440,450.73509,7896203,1.4,548324,4.1
15441,450.9779,9182009,1.6,391290,5.1
15442,450.99374,23266695,4.0,347032,16.1
15443,450.99718,7953816,1.4,460401,4.1
15444,451.00898,14284242,2.5,491801,9.1
15445,451.01466,13727214,2.4,370451,8.6
15446,451.02874,44555827,7.7,441192,32.9
15447,451.03008,99786298,17.3,405407,76.3
15448,451.03203,12793412,2.2,623675,7.9
15449,451.03345,8912459,1.5,646058,4.9
15450,451.04142,18103922,3.1,243924,12.1
15451,451.0444,10186369,1.8,822086,5.9
15452,451.04538,16662150,2.9,663605,10.9
15453,451.04997,67862172,11.7,367607,51.2
15454,451.05119,171949730,29.8,403745,133.0
15455,451.06247,14448346,2.5,389218,9.2
15456,451.06522,43679463,7.6,393213,32.2
15457,451.06653,102006510,17.7,407227,78.0
15458,451.06973,12533502,2.2,747553,7.7
15459,451.07068,11747075,2.0,492224,7.1
15460,451.07776,25038629,4.3,450235,17.5
15461,451.0818,12122938,2.1,411050,7.4
15462,451.08622,78987087,13.7,299868,59.9
15463,451.08763,296140630,51.3,382880,230.7
15464,451.09144,8082281,1.4,634895,4.2
15465,451.09893,37449614,6.5,372396,27.3
15466,451.10293,53591970,9.3,367311,40.0
15467,451.10545,10964910,1.9,879326,6.5
15468,451.10632,12130226,2.1,351269,7.4
15469,451.11043,8021958,1.4,566217,4.2
15470,451.11421,13242329,2.3,496450,8.3
15471,451.12248,51568642,8.9,386779,38.4
15472,451.1241,226656266,39.2,370233,176.0
15473,451.12691,8068120,1.4,738055,4.2
15474,451.13385,8785978,1.5,553433,4.8
15475,451.13521,29843521,5.2,442648,21.3
15476,451.13923,20662356,3.6,373424,14.1
15477,451.14666,8014969,1.4,692747,4.1
15478,451.15872,33079477,5.7,644457,23.9
15479,451.1605,125329598,21.7,340755,96.4
15480,451.17212,12682487,2.2,294580,7.8
15481,451.17605,13170954,2.3,558073,8.2
15482,451.19506,13109608,2.3,651989,8.2
15483,451.19691,60572017,10.5,324087,45.5
15484,451.23338,23786021,4.1,427689,16.5
15485,451.35057,7865447,1.4,523713,4.0
15486,451.43484,7947783,1.4,647856,4.1
15487,451.44463,8049207,1.4,613634,4.2
15488,451.87496,8198787,1.4,486621,4.3
15489,451.92799,8044425,1.4,524126,4.2
15490,451.97077,8260700,1.4,414614,4.3
15491,452.00193,9073910,1.6,576276,5.0
15492,452.0033,8622332,1.5,627132,4.6
15493,452.02586,34025835,5.9,397480,24.6
15494,452.03396,24916372,4.3,411341,17.4
15495,452.03707,11915683,2.1,439171,7.2
15496,452.03863,10291627,1.8,731602,5.9
15497,452.04127,10001848,1.7,545892,5.7
15498,452.04718,25313749,4.4,447368,17.7
15499,452.05529,36041213,6.2,320993,26.2
15500,452.06236,61350432,10.6,381207,46.1
15501,452.07056,27341384,4.7,394800,19.3
15502,452.07355,22442583,3.9,416631,15.5
15503,452.07761,9995883,1.7,528161,5.7
15504,452.08347,90174088,15.6,398354,68.7
15505,452.08993,14693032,2.5,586214,9.4
15506,452.09169,69079729,12.0,386772,52.2
15507,452.09476,18932416,3.3,366418,12.7
15508,452.09719,12954316,2.2,530543,8.0
15509,452.09882,41513684,7.2,395897,30.5
15510,452.10272,10128103,1.8,601221,5.8
15511,452.10701,18578172,3.2,388081,12.5
15512,452.11001,17229579,3.0,357671,11.4
15513,452.11829,12888884,2.2,429134,8.0
15514,452.11988,79434556,13.8,390915,60.3
15515,452.12801,68522852,11.9,374205,51.7
15516,452.13126,20321140,3.5,333158,13.8
