,m/z,I,I %,Res.,S/N
12514,381.23064,7578172,0.2,922899,5.4
12515,381.23163,24761920,0.7,531469,23.2
12516,381.2352,6201422,0.2,644700,4.0
12517,381.33346,6315469,0.2,614499,4.1
12518,381.33747,6710749,0.2,736068,4.5
12519,381.34813,6226438,0.2,465424,4.0
12520,381.48831,6213930,0.2,479650,4.0
12521,381.49114,6293045,0.2,572229,4.1
12522,381.50452,8195689,0.2,457584,6.1
12523,381.55905,8383294,0.2,534932,6.3
12524,381.56336,8098639,0.2,736301,6.0
12525,381.61855,7322663,0.2,689950,5.2
12526,381.78747,6255292,0.2,576064,4.1
12527,381.87479,8649746,0.3,407874,6.5
12528,381.99661,10818032,0.3,553263,8.8
12529,382.01702,7389248,0.2,608053,5.2
12530,382.02042,9527885,0.3,732836,7.4
12531,382.02858,23825005,0.7,587528,22.0
12532,382.03305,24150655,0.7,569404,22.3
12533,382.04361,6429864,0.2,326356,4.2
12534,382.04974,12768960,0.4,338106,10.7
12535,382.05118,11476678,0.3,635038,9.3
12536,382.05688,19413724,0.6,593306,17.4
12537,382.06192,8668016,0.3,416775,6.5
12538,382.06499,24840956,0.7,573153,23.0
12539,382.06936,19632909,0.6,608105,17.7
12540,382.07825,7524144,0.2,708994,5.3
12541,382.08,9371447,0.3,583066,7.2
12542,382.08197,6575935,0.2,726847,4.3
12543,382.08609,19884879,0.6,510663,17.9
12544,382.08765,7860565,0.2,517597,5.7
12545,382.09324,16059243,0.5,614234,14.0
12546,382.10136,17511307,0.5,508087,15.5
12547,382.10575,9816988,0.3,619600,7.7
12548,382.11441,9029566,0.3,721566,6.8
12549,382.12247,23051230,0.7,571649,21.2
12550,382.13339,6421513,0.2,529843,4.2
12551,382.1377,15427610,0.4,563222,13.4
12552,382.15883,23880812,0.7,546199,22.0
12553,382.16313,6752381,0.2,627244,4.5
12554,382.1661,6269577,0.2,273216,4.0
12555,382.18716,6277340,0.2,468665,4.0
12556,382.19525,14247164,0.4,604043,12.2
12557,382.20358,6520092,0.2,640967,4.3
12558,382.31645,6989528,0.2,641026,4.8
12559,382.36282,6410126,0.2,630062,4.2
12560,382.37761,6704329,0.2,449871,4.5
12561,382.39858,6417435,0.2,588984,4.2
12562,382.43783,6950070,0.2,486486,4.7
12563,382.45834,6617862,0.2,551775,4.4
12564,382.51744,7041519,0.2,508401,4.8
12565,382.54224,7979857,0.2,367921,5.8
12566,382.55328,9299580,0.3,606709,7.1
12567,382.61237,6372197,0.2,687334,4.1
12568,382.64373,6337761,0.2,329903,4.1
12569,382.65037,8133115,0.2,485723,5.9
12570,382.69128,7251356,0.2,423392,5.0
12571,382.69645,6420913,0.2,541485,4.2
12572,382.81679,6907532,0.2,633196,4.7
12573,382.82647,7481010,0.2,561596,5.3
12574,382.84131,6328813,0.2,525839,4.1
12575,382.89528,6869954,0.2,401616,4.6
12576,383.00451,53596529,1.6,555057,52.3
12577,383.01983,8480174,0.2,761491,6.3
12578,383.02312,8251835,0.2,595345,6.0
12579,383.02564,20353477,0.6,551363,18.4
12580,383.0366,9100272,0.3,547340,6.9
12581,383.03841,6787576,0.2,695665,4.6
12582,383.03985,18409981,0.5,772302,16.4
12583,383.04087,158384641,4.6,535576,159.3
12584,383.05136,10977835,0.3,516887,8.8
12585,383.05595,11792957,0.3,488312,9.7
12586,383.05898,9950793,0.3,649676,7.8
12587,383.06041,8059470,0.2,448941,5.9
12588,383.062,87851605,2.6,556327,87.3
12589,383.07637,16421518,0.5,817208,14.4
12590,383.07726,132235921,3.8,544470,132.6
12591,383.09242,12119757,0.4,644955,10.0
12592,383.09669,7050974,0.2,747717,4.8
12593,383.09737,13476577,0.4,918695,11.4
12594,383.09837,100614885,2.9,545448,100.3
12595,383.103,6466807,0.2,659409,4.2
12596,383.11279,8203038,0.2,681651,6.0
12597,383.11362,74900257,2.2,558645,74.1
12598,383.12489,7074638,0.2,701107,4.8
12599,383.13376,16139121,0.5,718724,14.1
12600,383.13475,105702261,3.1,560102,105.5
12601,383.14896,7241645,0.2,785386,5.0
12602,383.15001,48276401,1.4,553177,46.9
12603,383.17019,9423873,0.3,927738,7.2
12604,383.17114,64398341,1.9,554830,63.4
12605,383.18639,27122753,0.8,574957,25.3
12606,383.20611,6861967,0.2,791132,4.6
12607,383.20751,21400725,0.6,637881,19.5
12608,383.22285,8902865,0.3,622289,6.7
12609,383.2383,6775055,0.2,721828,4.5
12610,383.26732,6740866,0.2,733685,4.5
12611,383.29082,6806495,0.2,625101,4.6
12612,383.49242,6284030,0.2,634479,4.0
12613,383.51345,6915922,0.2,541600,4.7
12614,383.53833,6765492,0.2,415427,4.5
12615,383.54289,7224775,0.2,750394,5.0
12616,383.5764,7872076,0.2,573283,5.7
12617,383.58956,6901888,0.2,614420,4.7
12618,383.63134,7268646,0.2,628949,5.0
12619,383.63668,6437691,0.2,460346,4.2
12620,383.73338,6802619,0.2,545853,4.6
12621,383.74153,6444252,0.2,691881,4.2
12622,383.79156,6757283,0.2,529025,4.5
12623,383.89797,6850378,0.2,455631,4.6
12624,383.96224,6718026,0.2,641753,4.5
12625,384.00777,9575680,0.3,694177,7.4
12626,384.00859,6505731,0.2,463227,4.3
12627,384.01127,6786317,0.2,631084,4.5
12628,384.01219,11265297,0.3,664758,9.1
12629,384.01618,6647585,0.2,530690,4.4
12630,384.03049,10779994,0.3,680452,8.6
12631,384.03614,14134640,0.4,597737,12.1
12632,384.04299,6495628,0.2,897537,4.3
12633,384.04423,25502097,0.7,543105,23.7
12634,384.04868,23613858,0.7,503406,21.7
12635,384.0515,8838062,0.3,512144,6.6
12636,384.06002,7299024,0.2,559824,5.1
12637,384.06398,6976991,0.2,405878,4.7
12638,384.06538,15073765,0.4,683449,13.0
12639,384.0669,9677291,0.3,772955,7.5
12640,384.07244,25102849,0.7,553614,23.2
12641,384.07759,8934934,0.3,601908,6.7
12642,384.08063,25922082,0.8,574785,24.1
12643,384.085,16370227,0.5,567366,14.3
12644,384.0936,8415830,0.2,510386,6.2
12645,384.0956,7189597,0.2,631568,5.0
12646,384.10172,19669622,0.6,587492,17.7
12647,384.10879,11568786,0.3,506379,9.4
12648,384.11039,6391960,0.2,430553,4.1
12649,384.11695,17311410,0.5,549764,15.3
12650,384.13811,16491271,0.5,565589,14.5
12651,384.14527,7841060,0.2,463365,5.6
12652,384.15342,11770692,0.3,582691,9.6
12653,384.16637,6921080,0.2,599409,4.7
12654,384.17456,14755736,0.4,617858,12.7
12655,384.18956,6902740,0.2,347017,4.7
12656,384.21153,6649388,0.2,291334,4.4
12657,384.22032,8592207,0.2,357418,6.4
12658,384.22595,6332005,0.2,564624,4.1
12659,384.34759,6376523,0.2,739955,4.1
12660,384.34853,6413903,0.2,585063,4.2
12661,384.42714,6727305,0.2,475366,4.5
12662,384.49195,6996876,0.2,473165,4.8
12663,384.52258,6305542,0.2,346897,4.1
12664,384.52996,6414628,0.2,525196,4.2
12665,384.5645,6345134,0.2,781699,4.1
12666,384.58677,6851079,0.2,717080,4.6
12667,384.6294,6526642,0.2,282747,4.3
12668,384.68503,7534993,0.2,538644,5.3
12669,384.69632,6819262,0.2,664872,4.6
12670,384.76119,6842561,0.2,745337,4.6
12671,384.79536,7496522,0.2,491403,5.3
12672,384.98371,9975870,0.3,677785,7.8
12673,385.01906,8417483,0.2,896087,6.2
12674,385.02015,107004112,3.1,546941,106.9
12675,385.03325,6757636,0.2,634557,4.5
12676,385.03539,15440141,0.4,587658,13.4
12677,385.03831,10665241,0.3,659890,8.5
12678,385.04124,19829028,0.6,599461,17.9
12679,385.05551,15855966,0.5,864727,13.8
12680,385.05652,181068130,5.3,544724,182.5
12681,385.06791,10041744,0.3,629088,7.9
12682,385.07177,18698655,0.5,572082,16.7
12683,385.07457,8782762,0.3,611148,6.6
12684,385.07607,7819184,0.2,302544,5.6
12685,385.07766,63234487,1.8,552717,62.2
12686,385.08294,11237836,0.3,536399,9.1
12687,385.09194,11401712,0.3,924652,9.3
12688,385.0929,134406644,3.9,535288,134.8
12689,385.10414,7239713,0.2,694626,5.0
12690,385.10565,9254951,0.3,407532,7.1
12691,385.1081,7334449,0.2,509097,5.1
12692,385.11295,10659396,0.3,720308,8.5
12693,385.11404,63226441,1.8,547893,62.2
12694,385.12821,13810306,0.4,765217,11.7
12695,385.12931,90702470,2.6,539395,90.2
12696,385.14043,7338675,0.2,415788,5.1
12697,385.14927,7389910,0.2,828644,5.2
12698,385.15042,50967259,1.5,550623,49.7
12699,385.16108,82592518,2.4,569719,81.9
12700,385.16568,57303832,1.7,569272,56.1
12701,385.17858,15672140,0.5,455191,13.6
12702,385.1868,19305325,0.6,610797,17.3
12703,385.2021,23479211,0.7,513767,21.6
12704,385.21951,6284785,0.2,689793,4.0
12705,385.23838,6576188,0.2,736795,4.3
12706,385.23995,6724675,0.2,627143,4.5
12707,385.32706,6963617,0.2,517986,4.7
12708,385.39016,6294175,0.2,700715,4.0
12709,385.41703,6373643,0.2,574208,4.1
12710,385.5259,7421121,0.2,707329,5.2
12711,385.53149,7375064,0.2,457162,5.1
12712,385.5368,6704366,0.2,800297,4.5
12713,385.54385,6750474,0.2,745159,4.5
12714,385.55818,10251587,0.3,698118,8.1
12715,385.57609,7952268,0.2,549061,5.7
12716,385.62191,6444100,0.2,611925,4.2
12717,385.64772,6385836,0.2,588882,4.1
12718,385.75971,7170672,0.2,597048,4.9
12719,385.92307,6462468,0.2,415489,4.2
12720,385.95479,6273156,0.2,504810,4.0
12721,385.98019,6618347,0.2,426159,4.4
12722,386.01739,6719361,0.2,418100,4.5
12723,386.02349,17483930,0.5,642737,15.5
12724,386.02779,13765803,0.4,576238,11.7
12725,386.0357,8391883,0.2,526347,6.2
12726,386.04104,6961376,0.2,270805,4.7
12727,386.04313,13703401,0.4,701952,11.6
12728,386.04496,8189680,0.2,482006,6.0
12729,386.04614,12504309,0.4,626243,10.4
12730,386.05173,18884876,0.5,584940,16.9
12731,386.05383,10824980,0.3,522632,8.7
12732,386.059,11628841,0.3,874551,9.5
12733,386.05984,36471084,1.1,601038,34.8
12734,386.0643,20635966,0.6,605917,18.7
12735,386.06696,8752457,0.3,697955,6.5
12736,386.07954,7692668,0.2,656494,5.5
12737,386.081,8632706,0.3,612888,6.4
12738,386.08809,22383007,0.7,546878,20.5
12739,386.09623,29749695,0.9,576076,28.0
12740,386.10062,11208145,0.3,661454,9.1
12741,386.1173,10599957,0.3,762480,8.4
12742,386.12456,8361522,0.2,737512,6.1
12743,386.13263,19259987,0.6,639852,17.3
12744,386.13739,6518374,0.2,342027,4.3
12745,386.15379,12304040,0.4,524356,10.2
12746,386.15793,7122617,0.2,445657,4.9
12747,386.16912,12554983,0.4,438973,10.4
12748,386.18352,6556449,0.2,491191,4.3
12749,386.20537,6341497,0.2,675483,4.1
12750,386.22462,7187399,0.2,445763,4.9
12751,386.29026,6856401,0.2,379704,4.6
12752,386.35387,8410579,0.2,652622,6.2
12753,386.40143,6375571,0.2,638966,4.1
12754,386.45231,6908257,0.2,516688,4.7
12755,386.51646,6967398,0.2,543514,4.7
12756,386.52138,6468986,0.2,465474,4.2
12757,386.54764,9892068,0.3,459856,7.7
12758,386.55553,9970948,0.3,587196,7.8
12759,386.57628,6664536,0.2,518302,4.4
12760,386.60268,8302532,0.2,519298,6.1
12761,386.75064,8113180,0.2,625997,5.9
12762,386.8754,7455256,0.2,767338,5.2
12763,386.9891,6303974,0.2,295300,4.0
12764,386.99941,24154128,0.7,583765,22.3
12765,387.0146,19564622,0.6,461906,17.6
12766,387.01968,6698083,0.2,597234,4.4
12767,387.02525,10193529,0.3,498543,8.0
12768,387.02674,7894399,0.2,445908,5.7
12769,387.03473,17219744,0.5,731157,15.2
12770,387.03579,159727780,4.6,525843,160.7
12771,387.04344,7978179,0.2,621385,5.8
12772,387.05101,36991202,1.1,567658,35.4
12773,387.05393,14725358,0.4,590924,12.6
12774,387.05692,16297210,0.5,520415,14.2
12775,387.06162,7554317,0.2,409935,5.3
12776,387.0705,8206642,0.2,1125343,6.0
12777,387.07112,21123380,0.6,863891,19.2
12778,387.07218,191152441,5.6,544838,192.8
12779,387.07764,7136591,0.2,500046,4.9
12780,387.08353,9309543,0.3,590611,7.1
12781,387.0874,22008182,0.6,559831,20.1
12782,387.09329,34648463,1.0,559011,33.0
12783,387.09864,16185764,0.5,538212,14.1
12784,387.10753,13058505,0.4,737843,10.9
12785,387.10856,137249229,4.0,527260,137.7
12786,387.11192,6349274,0.2,674804,4.1
12787,387.1198,11800059,0.3,626143,9.7
12788,387.12168,6937090,0.2,631239,4.7
12789,387.12363,10451466,0.3,523613,8.3
12790,387.12973,30941731,0.9,558930,29.2
12791,387.14496,106914401,3.1,523058,106.8
12792,387.16039,6973600,0.2,583802,4.7
12793,387.16611,16882359,0.5,556613,14.8
12794,387.17527,7023325,0.2,598473,4.8
12795,387.18133,68199157,2.0,547776,67.2
12796,387.18479,7985923,0.2,589580,5.8
12797,387.20249,8573772,0.2,714436,6.4
12798,387.20605,6287450,0.2,495700,4.0
12799,387.2177,23798666,0.7,569856,21.9
12800,387.24495,6878201,0.2,359973,4.6
12801,387.28726,6702757,0.2,597508,4.4
12802,387.3131,7393039,0.2,588214,5.2
12803,387.35076,8464808,0.2,544886,6.2
12804,387.54378,6282940,0.2,618839,4.0
12805,387.57943,6420814,0.2,730437,4.2
12806,387.69659,6689069,0.2,645085,4.4
12807,387.80121,6502617,0.2,635235,4.2
12808,387.86794,7074794,0.2,587488,4.8
12809,387.91135,6525596,0.2,701079,4.2
12810,387.92812,7084768,0.2,684963,4.8
12811,388.01484,7121987,0.2,485888,4.8
12812,388.02239,7004770,0.2,647258,4.7
12813,388.03112,8067718,0.2,657402,5.8
12814,388.03297,9577614,0.3,480643,7.3
12815,388.03909,28606631,0.8,571089,26.4
12816,388.04357,18854073,0.5,524877,16.6
12817,388.04628,10640580,0.3,728161,8.3
12818,388.05113,15388888,0.4,599111,13.1
12819,388.05437,10378470,0.3,620337,8.1
12820,388.05887,13920504,0.4,666676,11.6
12821,388.06164,11346179,0.3,517818,9.1
12822,388.06739,16357659,0.5,606470,14.1
12823,388.06929,8055075,0.2,707598,5.7
12824,388.07549,39072060,1.1,559474,37.0
12825,388.07916,7581003,0.2,908055,5.3
12826,388.07996,16789839,0.5,630002,14.5
12827,388.08259,8482649,0.2,551378,6.2
12828,388.08764,7082350,0.2,570034,4.8
12829,388.09033,6523257,0.2,375591,4.2
12830,388.09658,8737171,0.3,710027,6.4
12831,388.10373,21027248,0.6,530305,18.8
12832,388.11188,34050513,1.0,535865,31.9
12833,388.11642,10673636,0.3,620046,8.4
12834,388.13001,6685212,0.2,659590,4.4
12835,388.133,9686056,0.3,526185,7.4
12836,388.14013,9375301,0.3,638562,7.1
12837,388.14147,6894155,0.2,648628,4.6
12838,388.14828,25479783,0.7,565491,23.3
12839,388.18459,13513468,0.4,529100,11.2
12840,388.22107,6888849,0.2,551672,4.6
12841,388.22688,7253929,0.2,674323,4.9
12842,388.23882,6981594,0.2,584619,4.7
12843,388.30294,6597346,0.2,711402,4.3
12844,388.52028,8737374,0.3,435452,6.4
12845,388.54549,7199942,0.2,693634,4.9
12846,388.56341,8663312,0.3,667997,6.4
12847,388.61157,7097046,0.2,332386,4.8
12848,388.64402,6352475,0.2,658949,4.0
12849,388.73366,10122189,0.3,583262,7.8
12850,388.81779,6341159,0.2,466775,4.0
12851,388.82826,7741778,0.2,493782,5.4
12852,388.99401,8056829,0.2,271184,5.7
12853,389.01506,77258836,2.2,521044,75.4
12854,389.03033,41681044,1.2,516043,39.6
12855,389.03377,10873506,0.3,478335,8.6
12856,389.04099,9803967,0.3,603891,7.5
12857,389.05037,17789158,0.5,792640,15.5
12858,389.05144,187179242,5.4,521248,186.0
12859,389.05496,6907641,0.2,351557,4.6
12860,389.05912,12621066,0.4,513878,10.3
12861,389.06306,8758554,0.3,518386,6.4
12862,389.06667,50352425,1.5,551010,48.3
12863,389.06951,6801717,0.2,762333,4.5
12864,389.07036,8004921,0.2,443307,5.7
12865,389.07251,11261249,0.3,637206,9.0
12866,389.07729,9060181,0.3,273181,6.8
12867,389.07904,6674268,0.2,575406,4.4
12868,389.08342,6481774,0.2,683483,4.2
12869,389.08669,20930940,0.6,671170,18.7
12870,389.08782,194175361,5.6,523452,193.0
12871,389.09564,6714785,0.2,770633,4.4
12872,389.09908,12730799,0.4,504823,10.4
12873,389.10308,27257280,0.8,541576,25.1
12874,389.10903,12717528,0.4,606652,10.4
12875,389.12306,16425490,0.5,728968,14.2
12876,389.12421,142909975,4.2,530324,141.5
12877,389.13945,10384982,0.3,610491,8.1
12878,389.1453,8973934,0.3,734332,6.7
12879,389.14749,6734967,0.2,627676,4.4
12880,389.15949,8127145,0.2,759383,5.8
12881,389.16061,112616109,3.3,527879,111.0
12882,389.18321,6403850,0.2,555369,4.1
12883,389.19698,57361219,1.7,525480,55.4
12884,389.23337,10563546,0.3,658054,8.3
12885,389.23649,6549479,0.2,613302,4.2
12886,389.24301,6491649,0.2,554166,4.2
12887,389.35153,6876098,0.2,447850,4.6
12888,389.44471,7061315,0.2,703033,4.7
12889,389.47394,7152572,0.2,628636,4.8
12890,389.56075,6534947,0.2,690965,4.2
12891,389.59884,6497985,0.2,476535,4.2
12892,389.60041,8023496,0.2,627684,5.7
12893,389.70201,8644461,0.3,622725,6.3
12894,389.73706,7082494,0.2,448604,4.8
12895,389.78414,6479553,0.2,617455,4.2
12896,389.80881,6558503,0.2,412107,4.2
12897,389.82355,6411620,0.2,597830,4.1
12898,389.99347,6632997,0.2,284107,4.3
12899,390.012,7256178,0.2,429703,4.9
12900,390.01835,13457548,0.4,637522,11.2
12901,390.02285,6698143,0.2,576342,4.4
12902,390.02552,9654442,0.3,590764,7.3
12903,390.03032,11206334,0.3,455689,8.9
12904,390.03365,10259660,0.3,600327,8.0
12905,390.03817,16591071,0.5,646056,14.3
12906,390.0412,7609579,0.2,491644,5.3
12907,390.04666,11936002,0.3,466141,9.6
12908,390.04867,11308298,0.3,538299,9.0
12909,390.05473,32903460,1.0,539149,30.7
12910,390.05917,15282486,0.4,574945,13.0
12911,390.06187,9937217,0.3,639314,7.6
12912,390.06688,8752470,0.3,615507,6.4
12913,390.06891,6389086,0.2,942052,4.1
12914,390.07005,13192547,0.4,563521,10.9
12915,390.0729,6793839,0.2,367339,4.5
12916,390.07451,13980022,0.4,644080,11.7
12917,390.07737,8938881,0.3,604292,6.6
12918,390.08302,18590105,0.5,563363,16.3
12919,390.08503,7588257,0.2,664110,5.3
12920,390.0873,7906731,0.2,588911,5.6
12921,390.09002,10311094,0.3,761403,8.0
12922,390.09113,38687163,1.1,550308,36.6
12923,390.09305,6841795,0.2,521486,4.5
12924,390.10627,7161337,0.2,701242,4.8
12925,390.11945,16778800,0.5,503783,14.5
12926,390.12661,8630862,0.3,962639,6.3
12927,390.12752,30687826,0.9,577713,28.5
12928,390.13211,6679141,0.2,546917,4.4
12929,390.1559,6684360,0.2,665193,4.4
12930,390.16395,27218665,0.8,591791,25.0
12931,390.20026,14064512,0.4,595913,11.8
12932,390.23987,6688805,0.2,734166,4.4
12933,390.29081,7010040,0.2,635776,4.7
12934,390.38197,6880372,0.2,567345,4.6
12935,390.53193,6569188,0.2,792041,4.2
12936,390.54875,6506282,0.2,519675,4.2
12937,390.55038,8627505,0.3,675417,6.3
12938,390.56084,7119196,0.2,443644,4.8
12939,390.5648,6562157,0.2,674914,4.2
12940,390.59049,6479832,0.2,686578,4.1
12941,390.61413,6975546,0.2,533637,4.6
12942,390.62945,6337658,0.2,610345,4.0
12943,390.67796,6761284,0.2,571982,4.4
12944,390.87382,6942325,0.2,566118,4.6
12945,390.99422,7925867,0.2,572017,5.6
12946,391.0096,30937260,0.9,554402,28.8
12947,391.02545,7098862,0.2,292884,4.8
12948,391.02831,7849210,0.2,588176,5.5
12949,391.0295,8050943,0.2,748511,5.7
12950,391.03071,88580356,2.6,536850,86.8
12951,391.03844,11900196,0.3,564219,9.6
12952,391.04463,8351038,0.2,643267,6.0
12953,391.04595,75219267,2.2,537728,73.3
12954,391.04937,10123602,0.3,610564,7.8
12955,391.05655,13991280,0.4,540807,11.7
12956,391.06265,7292297,0.2,582006,5.0
12957,391.06598,20631959,0.6,714981,18.4
12958,391.0671,206619036,6.0,525029,205.6
12959,391.06951,8144294,0.2,611880,5.8
12960,391.07473,8881596,0.3,687084,6.6
12961,391.07832,9331147,0.3,743665,7.0
12962,391.08233,52920796,1.5,537184,50.9
12963,391.08569,8013290,0.2,350639,5.7
12964,391.08813,7344628,0.2,421595,5.0
12965,391.09252,7034886,0.2,222855,4.7
12966,391.09739,6791195,0.2,254932,4.5
12967,391.1024,17662511,0.5,718881,15.4
12968,391.10347,180732468,5.3,525216,179.5
12969,391.11479,9585251,0.3,653935,7.3
12970,391.11871,22444659,0.7,569277,20.2
12971,391.12266,6938500,0.2,486117,4.6
12972,391.13866,13710023,0.4,697682,11.4
12973,391.13986,152027852,4.4,525474,150.6
12974,391.15516,9397004,0.3,817479,7.1
12975,391.17523,9620320,0.3,1021959,7.3
12976,391.17624,118031204,3.4,537367,116.4
12977,391.19137,6975907,0.2,650596,4.6
12978,391.21125,6478838,0.2,698477,4.1
12979,391.21262,33825788,1.0,510579,31.7
12980,391.23886,6487914,0.2,507965,4.2
12981,391.25985,6949570,0.2,660688,4.6
12982,391.30833,7495052,0.2,538270,5.2
12983,391.48422,6870124,0.2,549263,4.5
12984,391.52189,6411018,0.2,583064,4.1
12985,391.54011,6808918,0.2,703970,4.5
12986,391.55858,6823332,0.2,641175,4.5
12987,391.58699,6867483,0.2,626357,4.5
12988,391.64184,6612737,0.2,319065,4.3
12989,391.6539,6681395,0.2,526373,4.3
12990,391.71811,6636480,0.2,324473,4.3
12991,391.73887,7418263,0.2,411477,5.1
12992,391.76654,6875403,0.2,540874,4.5
12993,391.78995,7105389,0.2,534731,4.8
12994,391.87109,7562946,0.2,575861,5.2
12995,391.90882,6605152,0.2,705270,4.3
12996,391.95647,6590504,0.2,548455,4.3
12997,391.97786,7126146,0.2,689632,4.8
12998,392.01737,13355304,0.4,652319,11.1
12999,392.02797,10774868,0.3,539891,8.5
13000,392.03413,14391662,0.4,477597,12.1
13001,392.03562,7314804,0.2,761999,5.0
13002,392.03854,7111041,0.2,709107,4.8
13003,392.04121,10109324,0.3,771680,7.8
13004,392.0461,12287393,0.4,585709,10.0
13005,392.0493,16392622,0.5,668643,14.1
13006,392.05372,20144577,0.6,545059,17.9
13007,392.06227,14407141,0.4,561848,12.1
13008,392.06438,12413421,0.4,706307,10.1
13009,392.06951,10916355,0.3,790823,8.6
13010,392.07042,37818887,1.1,508173,35.7
13011,392.07479,7164441,0.2,737874,4.8
13012,392.07749,16208421,0.5,514510,13.9
13013,392.08258,11963962,0.3,552277,9.7
13014,392.08568,10099271,0.3,306686,7.8
13015,392.09017,13435482,0.4,619709,11.1
13016,392.09866,15708797,0.5,622629,13.4
13017,392.10073,9706630,0.3,387360,7.4
13018,392.10581,6861467,0.2,1019156,4.5
13019,392.10682,36209312,1.1,508028,34.1
13020,392.10953,6611627,0.2,676615,4.3
13021,392.11369,8065213,0.2,543626,5.7
13022,392.12211,8639200,0.3,647057,6.3
13023,392.13506,9651990,0.3,623331,7.3
13024,392.14218,6582068,0.2,730575,4.2
13025,392.14317,33653560,1.0,568816,31.5
13026,392.15035,7864151,0.2,562213,5.5
13027,392.17955,27263953,0.8,557560,25.1
13028,392.21604,10422379,0.3,584648,8.1
13029,392.24389,7140576,0.2,766292,4.8
13030,392.25422,6761739,0.2,668212,4.4
13031,392.31624,6348304,0.2,792185,4.0
13032,392.38362,6443308,0.2,665042,4.1
13033,392.39623,6392161,0.2,641143,4.1
13034,392.40934,6746520,0.2,375360,4.4
13035,392.43523,7163909,0.2,518781,4.8
13036,392.46281,6422905,0.2,406748,4.1
13037,392.50524,6730027,0.2,576773,4.4
13038,392.63107,7654205,0.2,442554,5.3
13039,392.81813,7550546,0.2,618895,5.2
13040,392.93629,6718276,0.2,404639,4.4
13041,392.95481,8448147,0.2,503074,6.1
13042,392.98874,12701986,0.4,656494,10.4
13043,393.0067,6367086,0.2,458788,4.0
13044,393.00997,12183931,0.4,495021,9.9
13045,393.0132,7121289,0.2,403189,4.8
13046,393.02429,8618424,0.3,938094,6.3
13047,393.02522,74301884,2.2,531851,72.4
13048,393.02658,6367682,0.2,874018,4.0
13049,393.02854,7229386,0.2,661178,4.9
13050,393.0298,6394319,0.2,479496,4.1
13051,393.03571,8443368,0.2,532004,6.1
13052,393.04332,8598024,0.3,658836,6.3
13053,393.04529,12352017,0.4,759816,10.0
13054,393.04635,136798741,4.0,535508,135.3
13055,393.05387,13532725,0.4,548378,11.2
13056,393.06047,10762833,0.3,785863,8.4
13057,393.0616,96076373,2.8,525380,94.3
13058,393.06502,7365220,0.2,787377,5.0
13059,393.07209,9934466,0.3,227929,7.6
13060,393.07382,7788681,0.2,592377,5.5
13061,393.07555,7471249,0.2,464931,5.1
13062,393.07718,6766743,0.2,581944,4.4
13063,393.08163,18180778,0.5,759200,15.9
13064,393.08274,175579823,5.1,515939,174.3
13065,393.09802,53641967,1.6,515230,51.6
13066,393.11794,14998340,0.4,775474,12.7
13067,393.11913,161506121,4.7,529727,160.2
13068,393.13038,7386488,0.2,558744,5.1
13069,393.13438,28828553,0.8,560364,26.6
13070,393.15435,12617693,0.4,610676,10.3
13071,393.1555,160637922,4.7,523272,159.3
13072,393.17078,16999459,0.5,672834,14.7
13073,393.19189,71361660,2.1,526966,69.4
13074,393.20723,8425661,0.2,494985,6.1
13075,393.22833,15924502,0.5,543280,13.6
13076,393.23155,6521124,0.2,641741,4.2
13077,393.26831,8149951,0.2,465901,5.8
13078,393.32502,8364719,0.2,685634,6.0
13079,393.41237,6525472,0.2,681950,4.2
13080,393.43056,6518381,0.2,718475,4.2
13081,393.52421,6960634,0.2,368819,4.6
13082,393.56303,6964382,0.2,607906,4.6
13083,393.60045,7761212,0.2,614669,5.4
13084,393.65533,6908964,0.2,619635,4.6
13085,393.69542,7322830,0.2,555001,5.0
13086,393.85961,6683526,0.2,623529,4.3
13087,393.90747,7652433,0.2,544221,5.2
13088,393.96283,7772476,0.2,703054,5.4
13089,393.98715,6802339,0.2,428257,4.4
13090,393.99149,7627702,0.2,486944,5.2
13091,394.0223,7032376,0.2,663021,4.6
13092,394.02551,6851654,0.2,440389,4.4
13093,394.02863,18610771,0.5,545932,16.1
13094,394.03301,23925350,0.7,532190,21.4
13095,394.04029,6570629,0.2,554296,4.2
13096,394.04356,13036179,0.4,583220,10.6
13097,394.04507,6659993,0.2,490251,4.3
13098,394.04964,22946476,0.7,552265,20.4
13099,394.0513,10798259,0.3,512119,8.4
13100,394.0568,21144267,0.6,560891,18.6
13101,394.05847,7364818,0.2,442185,5.0
13102,394.06174,10332383,0.3,502157,7.9
13103,394.06389,7600873,0.2,732993,5.2
13104,394.06498,23835373,0.7,554301,21.3
13105,394.06942,19667712,0.6,589015,17.2
13106,394.0723,7361805,0.2,439079,4.9
13107,394.07792,11465508,0.3,653829,9.0
13108,394.08002,8211245,0.2,694525,5.8
13109,394.08606,36569927,1.1,534994,33.9
13110,394.09327,12628838,0.4,603523,10.2
13111,394.09833,6730619,0.2,533082,4.3
13112,394.10137,14537608,0.4,655394,12.1
13113,394.10406,7074707,0.2,631659,4.7
13114,394.11434,11957183,0.3,534224,9.5
13115,394.12145,6813661,0.2,910755,4.4
13116,394.12243,35660769,1.0,536556,33.0
13117,394.12975,7484928,0.2,517558,5.1
13118,394.13764,6826018,0.2,807052,4.4
13119,394.14201,6422068,0.2,716977,4.0
13120,394.15885,28892284,0.8,547585,26.3
13121,394.17983,6820053,0.2,582086,4.4
