,m/z,I,I %,Res.,S/N
5636,270.8791,5907452,0.6,459942,4.7
5637,270.8908,5735848,0.6,741643,4.5
5638,270.89974,6304970,0.6,888110,5.2
5639,270.91362,5853886,0.6,690363,4.6
5640,270.91679,5359306,0.5,678207,4.0
5641,270.91861,5533201,0.5,685593,4.2
5642,270.92214,5349151,0.5,1229736,4.0
5643,270.93751,6315609,0.6,710431,5.2
5644,270.95651,5805729,0.6,578565,4.6
5645,270.96128,5494195,0.5,687449,4.2
5646,270.97003,6243028,0.6,849733,5.1
5647,270.97455,7484261,0.7,669041,6.6
5648,270.98846,9121050,0.9,980138,8.6
5649,271.00149,8693579,0.9,860827,8.1
5650,271.00659,6949599,0.7,899269,6.0
5651,271.00953,7945962,0.8,594293,7.2
5652,271.0211,7231765,0.7,754915,6.3
5653,271.02442,15488674,1.5,1028629,16.3
5654,271.02482,75286180,7.4,745140,89.0
5655,271.03608,7587278,0.7,802026,6.7
5656,271.03827,5887447,0.6,1116715,4.7
5657,271.04296,6682216,0.7,742207,5.6
5658,271.04453,7185518,0.7,767635,6.2
5659,271.04595,35429108,3.5,702984,40.6
5660,271.04791,6655611,0.7,916434,5.6
5661,271.0571,7132830,0.7,575595,6.2
5662,271.06121,102059821,10.1,698758,121.5
5663,271.07069,5373905,0.5,884821,4.0
5664,271.07247,11085912,1.1,797475,11.0
5665,271.08078,6127223,0.6,1004662,5.0
5666,271.08233,38501245,3.8,712539,44.3
5667,271.09131,7106719,0.7,938482,6.1
5668,271.09349,6923943,0.7,846911,5.9
5669,271.09391,7098025,0.7,917578,6.1
5670,271.09757,45996983,4.5,705084,53.4
5671,271.11871,44136455,4.4,730585,51.1
5672,271.1299,11027761,1.1,847009,10.9
5673,271.13071,5908020,0.6,768882,4.7
5674,271.134,17836609,1.8,785815,19.2
5675,271.15513,17702289,1.7,645932,19.0
5676,271.15688,5647639,0.6,966938,4.4
5677,271.15951,5509729,0.5,630252,4.2
5678,271.16913,5634118,0.6,726980,4.4
5679,271.19149,8699162,0.9,827533,8.1
5680,271.20298,6305094,0.6,757391,5.2
5681,271.22787,16690084,1.6,618716,17.8
5682,271.23706,6812870,0.7,696456,5.8
5683,271.238,5464138,0.5,929497,4.1
5684,271.24281,6377564,0.6,797795,5.3
5685,271.2704,5537092,0.5,546678,4.2
5686,271.28314,6328052,0.6,885803,5.2
5687,271.30175,6816059,0.7,837564,5.8
5688,271.33633,6187837,0.6,362790,5.0
5689,271.35929,6356500,0.6,633256,5.2
5690,271.36766,6526836,0.6,421359,5.4
5691,271.37407,5696716,0.6,808206,4.4
5692,271.38703,6761981,0.7,856980,5.7
5693,271.4055,5879459,0.6,602729,4.6
5694,271.41341,5483936,0.5,616793,4.2
5695,271.43732,5794747,0.6,830063,4.5
5696,271.47048,5513912,0.5,1067106,4.2
5697,271.47713,5568337,0.5,796795,4.3
5698,271.48923,5585726,0.6,621106,4.3
5699,271.49991,5574887,0.6,543073,4.3
5700,271.51217,5452437,0.5,730864,4.1
5701,271.51512,5520608,0.5,1009025,4.2
5702,271.53599,5432239,0.5,422042,4.1
5703,271.53765,5700277,0.6,994497,4.4
5704,271.5958,6979472,0.7,625371,6.0
5705,271.59824,5399961,0.5,1102866,4.0
5706,271.61691,5808352,0.6,992756,4.5
5707,271.61786,6984163,0.7,684913,6.0
5708,271.62562,5544288,0.5,462816,4.2
5709,271.65472,5628270,0.6,907505,4.3
5710,271.67325,5944116,0.6,901163,4.7
5711,271.6849,5394528,0.5,935878,4.0
5712,271.69595,7066249,0.7,784322,6.1
5713,271.70733,5803316,0.6,845091,4.5
5714,271.76668,5705364,0.6,830098,4.4
5715,271.8022,5567449,0.5,481247,4.2
5716,271.81445,5483207,0.5,585894,4.1
5717,271.82853,6364284,0.6,935441,5.2
5718,271.8444,6260792,0.6,622168,5.1
5719,271.85592,6019171,0.6,592762,4.8
5720,271.86104,7016055,0.7,772949,6.0
5721,271.86584,5857161,0.6,878607,4.6
5722,271.88481,5588304,0.6,952413,4.3
5723,271.90317,6202901,0.6,721300,5.0
5724,271.90424,5407001,0.5,384813,4.1
5725,271.95081,6659144,0.7,831471,5.6
5726,271.99616,5810290,0.6,408176,4.5
5727,272.00321,5784973,0.6,953569,4.5
5728,272.01509,5376186,0.5,1001074,4.0
5729,272.02006,13931340,1.4,797960,14.4
5730,272.02813,10054507,1.0,964072,9.7
5731,272.03268,13597820,1.3,546399,14.0
5732,272.04095,5978523,0.6,1001378,4.7
5733,272.04933,5457850,0.5,1244101,4.1
5734,272.05644,18798293,1.9,669762,20.3
5735,272.0646,16287219,1.6,759931,17.2
5736,272.06903,7458820,0.7,974672,6.5
5737,272.07213,6723344,0.7,775993,5.6
5738,272.07729,6488483,0.6,336590,5.4
5739,272.08122,7616050,0.8,658934,6.7
5740,272.09287,14597213,1.4,848421,15.2
5741,272.10098,12775548,1.3,909029,13.0
5742,272.10984,6611869,0.7,723546,5.5
5743,272.12212,6344651,0.6,1139139,5.2
5744,272.15837,6154963,0.6,860719,5.0
5745,272.162,6735073,0.7,763905,5.7
5746,272.21652,6339629,0.6,679942,5.2
5747,272.22687,5680468,0.6,793870,4.4
5748,272.2287,5571803,0.5,996906,4.3
5749,272.25853,5796427,0.6,787706,4.5
5750,272.28957,6688703,0.7,609080,5.6
5751,272.29487,5403603,0.5,755849,4.0
5752,272.36836,5486950,0.5,787350,4.1
5753,272.4392,6179439,0.6,556654,5.0
5754,272.47202,5949930,0.6,879775,4.7
5755,272.47446,5627123,0.6,1004118,4.3
5756,272.50283,5524829,0.5,582124,4.2
5757,272.52167,6122851,0.6,687631,4.9
5758,272.53982,5943015,0.6,721946,4.7
5759,272.55097,5801617,0.6,926333,4.5
5760,272.5519,5406485,0.5,975660,4.0
5761,272.55653,5727142,0.6,726406,4.4
5762,272.57304,5675108,0.6,742262,4.4
5763,272.57657,6860401,0.7,869737,5.8
5764,272.58977,7985058,0.8,898512,7.2
5765,272.60726,5384163,0.5,1268797,4.0
5766,272.66576,5914366,0.6,696459,4.7
5767,272.67853,6434029,0.6,858084,5.3
5768,272.68107,6656247,0.7,782024,5.6
5769,272.69773,5723061,0.6,891816,4.4
5770,272.75964,5545244,0.5,772856,4.2
5771,272.77075,5587526,0.6,786582,4.3
5772,272.8131,5528291,0.5,973772,4.2
5773,272.82512,5975824,0.6,862880,4.7
5774,272.83151,6297896,0.6,960019,5.1
5775,272.84647,6071648,0.6,623196,4.9
5776,272.86129,5717335,0.6,395499,4.4
5777,272.8737,5638853,0.6,855539,4.3
5778,272.92088,5548309,0.5,537301,4.2
5779,272.95492,6547060,0.6,737363,5.4
5780,272.98225,5452889,0.5,964846,4.1
5781,272.98368,5639775,0.6,753854,4.3
5782,273.00287,6219430,0.6,608887,5.0
5783,273.0041,51192747,5.1,780543,59.4
5784,273.02213,7368558,0.7,774217,6.4
5785,273.02513,9079289,0.9,611626,8.5
5786,273.04046,180511794,17.8,690917,215.9
5787,273.05183,11851868,1.2,548724,11.8
5788,273.06161,25296513,2.5,759550,28.1
5789,273.07687,101037241,10.0,715689,119.7
5790,273.08023,22426310,2.2,770957,24.6
5791,273.08071,7435976,0.7,1097031,6.5
5792,273.08807,9129955,0.9,828181,8.6
5793,273.09801,16228616,1.6,598489,17.1
5794,273.11323,53259585,5.3,741984,61.9
5795,273.13439,30257551,3.0,754714,34.1
5796,273.14557,8391865,0.8,861250,7.7
5797,273.1496,24694216,2.4,686686,27.4
5798,273.17077,11032598,1.1,811888,10.9
5799,273.18523,6054220,0.6,1015805,4.8
5800,273.21115,6419852,0.6,478065,5.3
5801,273.21532,5862076,0.6,821334,4.6
5802,273.22932,5904496,0.6,667687,4.6
5803,273.2716,5932429,0.6,912926,4.7
5804,273.28619,5383747,0.5,808302,4.0
5805,273.30177,5721725,0.6,794862,4.4
5806,273.30711,6573841,0.6,832593,5.5
5807,273.33287,6275952,0.6,754555,5.1
5808,273.3692,5920375,0.6,875359,4.7
5809,273.37816,5783064,0.6,857498,4.5
5810,273.39933,5570023,0.5,740983,4.2
5811,273.47456,6702461,0.7,795132,5.6
5812,273.48322,6024349,0.6,969311,4.8
5813,273.48549,6285862,0.6,644054,5.1
5814,273.49494,5576329,0.6,651491,4.2
5815,273.50572,5840625,0.6,786555,4.6
5816,273.52478,5515063,0.5,998141,4.2
5817,273.53022,5899595,0.6,784565,4.6
5818,273.54133,5841652,0.6,986479,4.6
5819,273.5659,5453135,0.5,759147,4.1
5820,273.58037,6073733,0.6,558883,4.9
5821,273.59351,5416373,0.5,871935,4.1
5822,273.59786,5970246,0.6,1055297,4.7
5823,273.60037,5411919,0.5,488623,4.1
5824,273.60696,5770599,0.6,905915,4.5
5825,273.61789,5764495,0.6,921811,4.5
5826,273.62618,5457966,0.5,859347,4.1
5827,273.62994,5415356,0.5,521068,4.1
5828,273.63605,8728915,0.9,668627,8.1
5829,273.67196,5476823,0.5,729265,4.1
5830,273.69923,6725564,0.7,953790,5.6
5831,273.76026,5847518,0.6,319683,4.6
5832,273.76682,5938358,0.6,1010924,4.7
5833,273.78573,5726332,0.6,980777,4.4
5834,273.84748,5838175,0.6,883034,4.6
5835,273.8915,6100098,0.6,772805,4.9
5836,273.90684,5754554,0.6,909853,4.5
5837,273.97185,5449450,0.5,633522,4.1
5838,273.98411,6598103,0.7,782964,5.5
5839,274.00275,5629467,0.6,647686,4.3
5840,274.004,5407392,0.5,874051,4.0
5841,274.00744,7583021,0.7,1114280,6.7
5842,274.00904,6021171,0.6,752890,4.8
5843,274.01193,13665853,1.3,828799,14.0
5844,274.03009,5588096,0.6,495495,4.3
5845,274.03575,34093717,3.4,742835,38.7
5846,274.04007,5818853,0.6,646797,4.5
5847,274.04091,5892136,0.6,858137,4.6
5848,274.0438,25606835,2.5,613240,28.5
5849,274.04815,9172931,0.9,298651,8.6
5850,274.05445,6368730,0.6,934601,5.2
5851,274.06321,6857466,0.7,956909,5.8
5852,274.06644,5467398,0.5,1227242,4.1
5853,274.07162,6444569,0.6,1099779,5.3
5854,274.07208,18892059,1.9,687914,20.4
5855,274.08022,17496889,1.7,673387,18.7
5856,274.08475,7614537,0.8,866553,6.7
5857,274.08919,5758682,0.6,839996,4.5
5858,274.1085,10366113,1.0,864881,10.0
5859,274.11657,7286974,0.7,771828,6.3
5860,274.11965,5842634,0.6,859689,4.6
5861,274.12209,6361235,0.6,628266,5.2
5862,274.12393,6917977,0.7,733087,5.9
5863,274.16049,6396768,0.6,686159,5.2
5864,274.2038,6316543,0.6,422611,5.1
5865,274.22588,6165904,0.6,440627,5.0
5866,274.23326,5738603,0.6,898426,4.4
5867,274.24038,5913093,0.6,699619,4.7
5868,274.25978,6437132,0.6,334641,5.3
5869,274.26146,7115987,0.7,605599,6.1
5870,274.26287,5398552,0.5,643841,4.0
5871,274.28944,5380409,0.5,888601,4.0
5872,274.29283,5594630,0.6,488967,4.3
5873,274.30147,5986277,0.6,929900,4.7
5874,274.30399,5701999,0.6,746339,4.4
5875,274.3292,6228299,0.6,825868,5.0
5876,274.34747,5671950,0.6,952281,4.4
5877,274.35221,5956512,0.6,680507,4.7
5878,274.35504,5460266,0.5,431667,4.1
5879,274.37192,5661288,0.6,1061042,4.3
5880,274.37627,5430840,0.5,746524,4.1
5881,274.44152,6004967,0.6,665105,4.8
5882,274.49251,7099682,0.7,944114,6.1
5883,274.50532,5861968,0.6,892115,4.6
5884,274.51878,6321026,0.6,926623,5.1
5885,274.52152,6537612,0.6,837469,5.4
5886,274.53651,5406147,0.5,503721,4.0
5887,274.57558,5838674,0.6,813620,4.5
5888,274.5826,6116331,0.6,728351,4.9
5889,274.64304,5416776,0.5,957741,4.0
5890,274.65897,5831554,0.6,885542,4.5
5891,274.6904,7536117,0.7,884337,6.6
5892,274.71302,6204616,0.6,693853,5.0
5893,274.78105,5595840,0.6,881411,4.2
5894,274.78597,6586194,0.7,642349,5.4
5895,274.80796,6152482,0.6,334241,4.9
5896,274.81313,6513589,0.6,710615,5.4
5897,274.81647,5980289,0.6,611445,4.7
5898,274.83721,5419789,0.5,350496,4.0
5899,274.84906,6020280,0.6,353611,4.8
5900,274.85157,5715393,0.6,840227,4.4
5901,274.86259,5649641,0.6,778675,4.3
5902,274.86875,6070400,0.6,877487,4.8
5903,274.87106,5520904,0.5,954130,4.2
5904,274.87565,5942937,0.6,874996,4.7
5905,274.89976,5519601,0.5,838459,4.2
5906,274.98338,11097633,1.1,650859,10.9
5907,274.99404,5499336,0.5,881810,4.1
5908,274.99618,5599824,0.6,891276,4.3
5909,275.01532,5813013,0.6,528843,4.5
5910,275.01974,110856358,10.9,693901,131.0
5911,275.026,6099388,0.6,765130,4.9
5912,275.02959,6533961,0.6,458531,5.4
5913,275.03093,8736718,0.9,1000559,8.0
5914,275.04085,7816178,0.8,420872,6.9
5915,275.04361,6043324,0.6,468798,4.8
5916,275.05612,180498730,17.8,707507,214.8
5917,275.06737,11236691,1.1,762893,11.0
5918,275.07138,11213409,1.1,708310,11.0
5919,275.07198,5840100,0.6,923606,4.5
5920,275.0925,104614318,10.3,691077,123.5
5921,275.10377,16943063,1.7,726587,17.9
5922,275.11371,8898299,0.9,787023,8.2
5923,275.12888,62063154,6.1,709640,72.2
5924,275.13607,6059084,0.6,1014557,4.8
5925,275.15001,39987839,3.9,723455,45.6
5926,275.15295,5448906,0.5,542575,4.1
5927,275.16528,22970551,2.3,764804,25.2
5928,275.16632,5661434,0.6,715372,4.3
5929,275.24752,5805793,0.6,1067257,4.5
5930,275.26067,6027217,0.6,616050,4.8
5931,275.40206,5649041,0.6,836208,4.3
5932,275.41338,5801466,0.6,643576,4.5
5933,275.43718,6027408,0.6,905643,4.8
5934,275.4534,6342219,0.6,745362,5.1
5935,275.48419,7291450,0.7,619097,6.3
5936,275.48607,5783745,0.6,848635,4.5
5937,275.51197,6283678,0.6,801861,5.1
5938,275.52913,5564892,0.5,1049559,4.2
5939,275.54684,5589916,0.6,551613,4.2
5940,275.57625,5445511,0.5,682784,4.1
5941,275.58345,5468641,0.5,576470,4.1
5942,275.65395,6172319,0.6,807318,4.9
5943,275.69006,5520929,0.5,952581,4.2
5944,275.69086,6178724,0.6,843407,4.9
5945,275.70387,6107731,0.6,913893,4.9
5946,275.78289,6185392,0.6,660878,5.0
5947,275.80154,5943987,0.6,689368,4.7
5948,275.80426,5681469,0.6,841485,4.3
5949,275.80792,7054282,0.7,789934,6.0
5950,275.83541,5734381,0.6,703319,4.4
5951,275.84886,5578589,0.6,811831,4.2
5952,275.90506,6600743,0.7,786640,5.5
5953,275.93504,6338963,0.6,629048,5.1
5954,275.95022,8159690,0.8,1008463,7.3
5955,275.97172,6475415,0.6,741344,5.3
5956,275.97962,5707315,0.6,1071198,4.4
5957,275.98196,5440700,0.5,947892,4.1
5958,275.98853,6219987,0.6,788154,5.0
5959,275.98912,5553493,0.5,879267,4.2
5960,276.00167,5854722,0.6,958710,4.6
5961,276.00986,5869600,0.6,786027,4.6
5962,276.01496,13318834,1.3,853889,13.5
5963,276.02305,14136015,1.4,752585,14.5
5964,276.02759,11160288,1.1,554030,10.9
5965,276.03517,6999163,0.7,516692,5.9
5966,276.05139,30494517,3.0,693614,34.2
5967,276.05382,6254782,0.6,773272,5.0
5968,276.05951,29371218,2.9,784529,32.9
5969,276.06393,10191714,1.0,603571,9.8
5970,276.06608,5862890,0.6,683831,4.6
5971,276.06663,6218092,0.6,940100,5.0
5972,276.08775,17967031,1.8,788089,19.1
5973,276.0929,6334154,0.6,624150,5.1
5974,276.09413,6523854,0.6,992543,5.4
5975,276.09589,17552341,1.7,775049,18.6
5976,276.11639,7092766,0.7,616067,6.0
5977,276.12412,8538426,0.8,830329,7.8
5978,276.13221,10440791,1.0,748393,10.1
5979,276.14435,5603394,0.6,419622,4.3
5980,276.1534,8515747,0.8,664602,7.8
5981,276.16536,5523277,0.5,677780,4.2
5982,276.16864,5704921,0.6,1163072,4.4
5983,276.18513,6257940,0.6,722919,5.0
5984,276.19355,5526066,0.5,849114,4.2
5985,276.21675,7072454,0.7,441185,6.0
5986,276.23857,7294164,0.7,784377,6.3
5987,276.24278,5634531,0.6,792120,4.3
5988,276.25255,5490566,0.5,829161,4.1
5989,276.29012,6425996,0.6,613180,5.2
5990,276.31685,6108396,0.6,1004853,4.9
5991,276.33292,6487973,0.6,699030,5.3
5992,276.34798,5507931,0.5,894408,4.1
5993,276.37226,6160306,0.6,915515,4.9
5994,276.45579,5823836,0.6,853956,4.5
5995,276.50469,5858826,0.6,630091,4.6
5996,276.51869,6368828,0.6,827290,5.2
5997,276.54572,5428124,0.5,915646,4.0
5998,276.56086,6135122,0.6,683529,4.9
5999,276.57995,5971478,0.6,848121,4.7
6000,276.62628,5426171,0.5,626136,4.0
6001,276.66078,5922486,0.6,643407,4.6
6002,276.66756,5625678,0.6,885026,4.3
6003,276.67868,5459317,0.5,966165,4.1
6004,276.69231,5465894,0.5,798541,4.1
6005,276.73458,6217084,0.6,464470,5.0
6006,276.75941,6267668,0.6,771474,5.0
6007,276.76446,6336934,0.6,798872,5.1
6008,276.76962,5792568,0.6,822862,4.5
6009,276.78188,5730148,0.6,565842,4.4
6010,276.79559,6004885,0.6,1010884,4.7
6011,276.84898,6180946,0.6,915938,4.9
6012,276.86032,6140410,0.6,609455,4.9
6013,276.88227,6350024,0.6,707253,5.1
6014,276.91433,6909114,0.7,711663,5.8
6015,276.92968,5670896,0.6,765684,4.3
6016,276.96259,10187237,1.0,780834,9.8
6017,276.96573,6596848,0.7,847657,5.4
6018,276.99901,37089382,3.7,695036,42.2
6019,277.0024,6890866,0.7,922936,5.8
6020,277.00925,6045450,0.6,955677,4.8
6021,277.01123,5469841,0.5,1116368,4.1
6022,277.03539,184085734,18.2,698545,219.1
6023,277.03778,6774767,0.7,908137,5.7
6024,277.04204,7702334,0.8,611566,6.8
6025,277.04662,12953358,1.3,819566,13.1
6026,277.05065,14615836,1.4,997639,15.1
6027,277.05887,6315833,0.6,1045606,5.1
6028,277.07177,165985639,16.4,693853,197.3
6029,277.07516,15774579,1.6,709116,16.5
6030,277.08303,10571471,1.0,609317,10.2
6031,277.08721,5712797,0.6,683090,4.4
6032,277.10816,113708519,11.2,696678,134.4
6033,277.11084,6635377,0.7,807211,5.5
6034,277.11157,15481843,1.5,696677,16.1
6035,277.13301,5712191,0.6,599947,4.4
6036,277.14454,62183016,6.1,731150,72.4
6037,277.14724,5844337,0.6,479293,4.5
6038,277.14828,6094325,0.6,734023,4.8
6039,277.15418,5685258,0.6,810552,4.3
6040,277.15576,16507791,1.6,693137,17.4
6041,277.18094,15764200,1.6,813733,16.5
6042,277.18594,6182650,0.6,883202,4.9
6043,277.19853,7599462,0.8,506821,6.6
6044,277.19986,5906091,0.6,771662,4.6
6045,277.22021,5490035,0.5,830271,4.1
6046,277.22282,5592636,0.6,498618,4.2
6047,277.22855,5556880,0.5,1013241,4.2
6048,277.24007,5841465,0.6,804640,4.5
6049,277.26911,6449951,0.6,752502,5.3
6050,277.30792,6544424,0.6,765896,5.4
6051,277.31826,26078412,2.6,802626,28.9
6052,277.33746,5691792,0.6,769755,4.4
6053,277.36557,5996467,0.6,595126,4.7
6054,277.45377,5597673,0.6,600945,4.2
6055,277.51251,5602679,0.6,471834,4.2
6056,277.51769,6475785,0.6,783621,5.3
6057,277.51991,5449873,0.5,633569,4.0
6058,277.53014,5742389,0.6,665373,4.4
6059,277.5591,5709466,0.6,927920,4.4
6060,277.56825,6489275,0.6,782400,5.3
6061,277.57011,6926913,0.7,847231,5.8
6062,277.58852,6946306,0.7,775933,5.8
6063,277.60302,5569076,0.5,1006172,4.2
6064,277.62335,5596412,0.6,900187,4.2
6065,277.64698,5787470,0.6,868798,4.4
6066,277.6574,5440243,0.5,493507,4.0
6067,277.66066,6542590,0.6,787982,5.3
6068,277.66512,6300686,0.6,605257,5.1
6069,277.67084,5448354,0.5,995761,4.0
6070,277.70279,8168338,0.8,724879,7.3
6071,277.72158,5790483,0.6,678566,4.4
6072,277.79097,5657414,0.6,783725,4.3
6073,277.80114,5463913,0.5,906293,4.1
6074,277.82684,5834435,0.6,831166,4.5
6075,277.88483,5672718,0.6,823285,4.3
6076,277.89245,5765160,0.6,900484,4.4
6077,277.95458,5688705,0.6,831588,4.3
6078,277.98989,5500668,0.5,885583,4.1
6079,277.99172,5672578,0.6,874587,4.3
6080,277.99528,5532943,0.5,1035220,4.1
6081,278.00234,5859111,0.6,933767,4.5
6082,278.0068,8609591,0.8,969765,7.8
6083,278.03061,21933706,2.2,848535,23.8
6084,278.03872,26238630,2.6,757604,28.9
6085,278.04322,8428725,0.8,1095925,7.6
6086,278.04594,5779519,0.6,449133,4.4
6087,278.06702,27410184,2.7,658064,30.3
6088,278.07512,25425700,2.5,743079,28.0
6089,278.07562,5629734,0.6,1308710,4.3
6090,278.07808,5571247,0.5,916679,4.2
6091,278.07956,7122484,0.7,1015240,6.0
6092,278.08177,6514236,0.6,760368,5.3
6093,278.09074,5663579,0.6,741132,4.3
6094,278.10338,14796935,1.5,657842,15.2
6095,278.11149,17797283,1.8,583978,18.8
6096,278.11459,6213037,0.6,1168298,5.0
6097,278.12749,5514586,0.5,797141,4.1
6098,278.13882,5510402,0.5,705019,4.1
6099,278.14007,6335750,0.6,1052193,5.1
6100,278.14153,5537419,0.5,448993,4.1
6101,278.14782,11292705,1.1,742330,11.0
6102,278.15105,6014124,0.6,726673,4.7
6103,278.17118,6916082,0.7,757559,5.8
6104,278.18452,5586080,0.6,857521,4.2
6105,278.19167,6015673,0.6,790861,4.7
6106,278.22756,5519158,0.5,1137427,4.1
6107,278.27841,5565414,0.5,859437,4.2
6108,278.28374,5560184,0.5,806062,4.2
6109,278.29538,6144161,0.6,455693,4.9
6110,278.34848,5567064,0.5,948697,4.2
6111,278.36413,6577423,0.6,911045,5.4
6112,278.44109,6118937,0.6,586988,4.8
6113,278.48943,5808576,0.6,832857,4.5
6114,278.52507,5442043,0.5,647368,4.0
6115,278.5263,5506239,0.5,842685,4.1
6116,278.54069,5595441,0.6,550555,4.2
6117,278.58636,6050190,0.6,460453,4.8
6118,278.59059,7337885,0.7,683009,6.3
6119,278.63071,5544103,0.5,921841,4.1
6120,278.65344,6074997,0.6,667074,4.8
6121,278.66593,5714464,0.6,852669,4.4
6122,278.69792,5912846,0.6,783794,4.6
6123,278.69978,5682836,0.6,685261,4.3
6124,278.7632,5587566,0.6,996514,4.2
6125,278.79737,5737828,0.6,645482,4.4
6126,278.83372,5952352,0.6,978707,4.6
6127,278.83734,5780845,0.6,786487,4.4
6128,278.85899,6081975,0.6,841091,4.8
6129,278.8757,6382064,0.6,956488,5.2
6130,278.89912,6348801,0.6,627108,5.1
6131,278.91893,5711493,0.6,841079,4.3
6132,278.92409,5811350,0.6,972916,4.5
6133,278.97831,8734928,0.9,513362,8.0
6134,278.98478,5619686,0.6,883097,4.2
6135,279.01464,117077964,11.6,663780,137.8
6136,279.02227,7628774,0.8,1155780,6.6
6137,279.02665,5500021,0.5,784660,4.1
6138,279.02985,18869760,1.9,613752,20.1
6139,279.03277,6202378,0.6,938468,4.9
6140,279.05103,187766856,18.5,674692,222.4
6141,279.0622,7376943,0.7,575079,6.3
6142,279.06623,19652220,1.9,672071,21.0
6143,279.08657,9516226,0.9,1325466,8.9
6144,279.0874,147826885,14.6,654122,174.6
6145,279.09072,7296720,0.7,834537,6.2
6146,279.09866,10310123,1.0,803003,9.9
6147,279.10246,9007864,0.9,567295,8.3
6148,279.12286,8096062,0.8,1060216,7.2
6149,279.12381,118192449,11.7,682020,139.1
6150,279.12507,6258629,0.6,805108,5.0
6151,279.1448,7353481,0.7,805238,6.3
6152,279.14714,5450513,0.5,1003281,4.0
6153,279.15902,5771961,0.6,908817,4.4
6154,279.16015,35063229,3.5,668474,39.5
6155,279.16349,7047624,0.7,544828,5.9
6156,279.19655,7117881,0.7,1255391,6.0
6157,279.23204,6213426,0.6,557122,4.9
6158,279.23292,5934517,0.6,976492,4.6
6159,279.34043,6044323,0.6,709469,4.7
6160,279.3622,5655277,0.6,682480,4.3
6161,279.42312,5539387,0.5,919029,4.1
6162,279.46416,5441351,0.5,473229,4.0
6163,279.51947,6939522,0.7,816692,5.8
6164,279.52363,5432592,0.5,983024,4.0
6165,279.54737,5703648,0.6,669892,4.3
6166,279.58476,5472287,0.5,677695,4.1
6167,279.59253,5819641,0.6,338476,4.5
6168,279.60661,5684393,0.6,874353,4.3
6169,279.62503,5540199,0.5,895034,4.1
6170,279.78398,6352319,0.6,539819,5.1
6171,279.83107,5558686,0.5,1049837,4.2
6172,279.83652,5600176,0.6,926615,4.2
6173,279.85696,5703221,0.6,603269,4.3
6174,279.85987,5719807,0.6,531129,4.4
6175,279.91623,5478076,0.5,662056,4.1
6176,279.93579,6816318,0.7,591045,5.7
6177,279.95652,5525700,0.5,902017,4.1
6178,280.00133,8625370,0.9,814981,7.8
6179,280.00297,5551328,0.5,1036128,4.2
6180,280.00991,7319543,0.7,824756,6.3
6181,280.01798,14865426,1.5,674507,15.3
6182,280.02231,7776544,0.8,707320,6.8
6183,280.02533,6927915,0.7,933750,5.8
6184,280.02861,6422838,0.6,966913,5.2
6185,280.03335,5931077,0.6,838669,4.6
6186,280.03745,8403283,0.8,947942,7.6
6187,280.04625,23481713,2.3,691110,25.6
6188,280.05438,25884044,2.6,661616,28.5
6189,280.05887,8340123,0.8,698498,7.5
6190,280.06141,9251492,0.9,674214,8.6
6191,280.08265,20018667,2.0,685058,21.5
6192,280.08436,5449968,0.5,1111176,4.0
6193,280.09075,23771142,2.3,611174,26.0
6194,280.09253,5450636,0.5,755100,4.0
6195,280.11076,5613897,0.6,768610,4.2
6196,280.11895,8712548,0.9,854185,7.9
6197,280.12711,15978623,1.6,684694,16.6
6198,280.15641,6843106,0.7,339201,5.7
6199,280.16359,7515898,0.7,660343,6.5
6200,280.20713,6619019,0.7,651889,5.4
6201,280.20816,6097550,0.6,700260,4.8
6202,280.23252,5843680,0.6,940725,4.5
6203,280.24163,5530110,0.5,768752,4.1
6204,280.26195,5503298,0.5,934798,4.1
6205,280.2821,6176901,0.6,683998,4.9
6206,280.30257,5486153,0.5,517301,4.1
6207,280.3054,6561107,0.6,644009,5.4
6208,280.3215,5535624,0.5,726757,4.1
6209,280.3316,5490090,0.5,682305,4.1
6210,280.33738,6305341,0.6,817808,5.1
6211,280.34273,5936079,0.6,770602,4.6
6212,280.34392,5768531,0.6,1158220,4.4
6213,280.35672,5890430,0.6,1100682,4.6
6214,280.41788,6859977,0.7,693365,5.7
6215,280.43034,5657395,0.6,604552,4.3
6216,280.5271,6627380,0.7,789025,5.4
6217,280.53177,6440644,0.6,760208,5.2
6218,280.56172,5452583,0.5,932176,4.0
6219,280.56836,6794557,0.7,856648,5.6
6220,280.61147,5643084,0.6,719862,4.2
6221,280.6152,6008152,0.6,675594,4.7
6222,280.63673,5898912,0.6,766391,4.5
6223,280.6719,6162580,0.6,1005209,4.9
6224,280.6934,6012251,0.6,685343,4.7
6225,280.81525,6045805,0.6,497725,4.7
6226,280.83,6511006,0.6,685241,5.3
6227,280.83074,5516192,0.5,833890,4.1
6228,280.84006,5470783,0.5,822718,4.0
6229,280.87227,6044457,0.6,1011167,4.7
6230,280.914,5684275,0.6,541208,4.3
6231,280.9439,6365973,0.6,588243,5.1
6232,280.97994,6142796,0.6,540753,4.8
6233,280.99386,10270905,1.0,658482,9.7
6234,280.99514,5969982,0.6,699230,4.6
6235,280.99841,7326536,0.7,621096,6.2
6236,281.00001,5939918,0.6,803937,4.6
6237,281.00148,6026706,0.6,1027066,4.7
6238,281.00912,20520811,2.0,533166,22.0
6239,281.02045,6584785,0.6,531127,5.4
6240,281.02115,6854931,0.7,596723,5.7
