mz,Intensity,s_n,res
377.06415,1796958,4.8,915255
377.06761,2263268,6.5,509498
377.0707,2491497,7.3,531666
377.0726,20211564,72.4,605992
377.07529,7727985,26.5,591086
377.07679,1595251,4,1033464
377.07822,2172405,6.2,594439
377.08025,1645497,4.2,466026
377.08238,2034044,5.7,661392
377.08316,2112638,5.9,844348
377.0839,2807167,8.5,794256
377.08783,15122309,53.7,608222
377.09059,3178890,9.9,577670
377.09198,2562956,7.6,689928
377.09641,1932820,5.3,592768
377.09909,2705048,8.1,710592
377.1004,1880474,5,846581
377.10716,2065061,5.6,598286
377.10898,13374376,46.3,592664
377.11156,1628333,4.1,764407
377.11964,1935802,5.2,518291
377.12423,3547330,11,635701
377.12709,1769543,4.6,718221
377.14537,9161701,31.2,589842
377.1665,2469384,7.1,648811
377.17404,1763604,4.6,717868
377.18175,9213985,31.3,637953
377.19228,2211891,6.2,783619
377.20287,4414021,14.1,659274
377.21809,4299870,13.7,631285
377.23928,5032577,16.3,680279
377.25447,2912410,8.7,654283
377.27567,3711165,11.6,660591
377.51554,1786956,4.6,760100
377.52325,2634073,7.7,784571
377.53375,3209578,9.8,669629
377.54152,4074359,12.9,549359
377.54555,2415486,6.9,751775
377.55202,3237000,9.9,516868
377.55969,4821141,15.6,600102
377.57022,3503015,10.8,647352
377.57804,3493812,10.8,612408
377.58852,3428549,10.5,687553
377.5961,2850770,8.5,641270
377.60661,2945251,8.8,713345
378.01363,2671239,7.8,647949
378.02293,2434454,7,706800
378.02579,2561435,7.4,682126
378.02915,1720993,4.4,709219
378.03146,23702948,83.4,602659
378.03353,2892200,8.6,541372
378.03897,2997681,9,1090560
378.0396,9125298,31,702605
378.04403,5076409,16.5,637183
378.04669,9622974,32.8,632131
378.04951,2411714,6.9,688812
378.05162,3401926,10.4,491016
378.05474,3367371,10.3,527650
378.05737,3527119,10.9,515096
378.0593,12279250,42.4,652782
378.06213,3313111,10.1,655501
378.06344,1929498,5.2,481580
378.06483,1907164,5.1,643178
378.06786,15599073,54.3,611047
378.06999,2051812,5.6,481855
378.07523,1783789,4.6,663490
378.07602,3848686,12.1,718589
378.08046,3037174,9.1,737878
378.08312,14343674,49.8,557486
378.08421,1872124,4.9,679478
378.09121,3854856,12.1,647160
378.09568,4370447,13.9,555168
378.09861,2267412,6.4,662618
378.10423,8367645,28.3,622867
378.11236,2558507,7.4,623098
378.11684,3360306,10.3,730158
378.11954,3502135,10.8,708021
378.13504,2356560,6.7,828168
378.14062,5600346,18.3,665697
378.14869,2355303,6.7,671919
378.15321,2151023,6,708337
378.164,1758720,4.5,672827
378.17698,3577494,11.1,615948
378.18194,2578590,7.5,656751
378.18516,2443683,7,731509
378.52357,1905877,5.1,850875
378.5311,4765922,15.3,626767
378.53734,1677548,4.2,380557
378.54166,2351347,6.7,696151
378.54925,4823808,15.6,581414
378.55689,1737612,4.5,574657
378.55995,2311185,6.5,762512
378.56378,1790360,4.7,691877
378.56743,5211422,16.9,638073
378.5715,1873381,5,500597
378.57796,3437871,10.6,523099
378.58563,3626300,11.3,746642
378.59628,2660942,7.8,638288
378.61449,1927788,5.1,560289
378.99772,3560423,11,703077
379.01544,9623556,32.8,525053
379.0231,1930513,5.2,691868
379.02669,3180311,9.6,495490
379.0288,2298651,6.5,602790
379.03073,6500382,21.6,605435
379.03207,2023968,5.5,1033673
379.03274,1974305,5.3,599524
379.03486,4350501,13.9,596304
379.03918,2327596,6.6,601431
379.04132,4393008,14,624502
379.04696,2476089,7.1,541558
379.05191,20603968,72.3,614760
379.05455,9330757,31.8,608944
379.05752,2349642,6.7,655815
379.0595,3694670,11.5,621346
379.06251,2134099,5.9,842968
379.06324,3498836,10.8,492485
379.06714,34014300,120.5,607783
379.07123,2532961,7.3,706210
379.07266,1702115,4.3,642307
379.07574,1758312,4.5,787754
379.07755,2759787,8.1,853439
379.07839,5213293,17,695961
379.07996,1632623,4.1,999432
379.08331,2121845,5.8,752115
379.08644,3431034,10.5,556389
379.08827,13454461,46.6,574495
379.09096,3446914,10.6,622432
379.09951,2588816,7.5,702853
379.1035,10247318,35,597584
379.10639,2733979,8,748954
379.10758,1639453,4.1,686138
379.12462,13997242,48.5,628836
379.13977,1781075,4.6,711735
379.16101,11288822,38.8,597755
379.17169,1984135,5.3,563416
379.1974,8500530,28.8,603684
379.21851,3364181,10.3,701125
379.23379,4728687,15.2,673489
379.25492,2499474,7.2,622203
379.27012,2171563,6,632919
379.29131,2624462,7.6,798914
379.52077,1993802,5.4,791527
379.5313,1801563,4.7,723994
379.53892,4505448,14.4,669397
379.54276,1747182,4.5,669086
379.54653,2182260,6.1,738255
379.54953,2301561,6.5,680092
379.55713,4790150,15.4,685500
379.56484,2249491,6.3,606288
379.56763,3059863,9.2,578082
379.57537,3384484,10.4,471237
379.57929,1825963,4.8,616906
379.58587,2517174,7.3,676111
379.59345,2982850,8.9,739215
379.60412,2252244,6.3,832967
379.62236,1892850,5,686878
379.65517,1983016,5.3,748214
379.99294,1935191,5.2,837835
380.01078,3686517,11.5,570886
380.01285,1630968,4.1,685058
380.01892,1702018,4.3,754533
380.02325,3225482,9.8,606910
380.02608,1998990,5.4,717615
380.03098,3634838,11.3,653478
380.03404,1944219,5.2,622488
380.03666,2628512,7.7,601625
380.03864,6343331,21,680309
380.03994,1866405,4.9,789501
380.04087,2233639,6.2,470319
380.0441,1772588,4.6,554312
380.04712,21643952,76,590173
380.04902,3403188,10.4,522215
380.05324,1724731,4.4,551716
380.05461,3270333,10,861366
380.05529,4157119,13.2,771887
380.05766,1809602,4.7,1049781
380.05969,2407238,6.9,508631
380.06238,27253450,96.2,594461
380.06735,2542034,7.3,467276
380.07047,8885976,30.1,602477
380.07291,2794204,8.3,628324
380.07495,7309023,24.5,621253
380.07775,2910948,8.7,587626
380.08348,8586989,29.1,581448
380.09167,1918203,5.1,825613
380.0961,2334978,6.6,673203
380.09873,11048710,37.9,599274
380.10569,1620498,4,439528
380.10676,2197396,6.1,553888
380.11136,2138651,5.9,652141
380.1142,2469152,7.1,680919
380.1199,5746985,18.9,552485
380.12806,2704695,7.9,623211
380.1326,1935422,5.2,545160
380.13512,2696259,7.9,691523
380.15632,3965286,12.5,626205
380.16442,2376051,6.7,633504
380.1926,2788258,8.2,562729
380.2007,2313135,6.5,633245
380.22881,1730141,4.4,653974
380.2372,1962475,5.3,839858
380.51961,1914046,5.1,750341
380.52849,3300813,10.1,576916
380.53621,2007642,5.4,540233
380.53909,1640158,4.1,484340
380.54239,1614308,4,722929
380.5467,5460971,17.8,564413
380.55077,2282738,6.4,733651
380.5544,2866168,8.5,563557
380.56494,4316681,13.7,514117
380.56902,2088720,5.7,484588
380.57251,1626902,4.1,486359
380.57959,1759265,4.5,606728
380.58313,3681575,11.4,473635
380.59372,1922361,5.1,613676
380.60136,2721349,8,685523
380.61947,1679203,4.2,664981
380.63015,1717365,4.4,668706
380.99473,2122191,5.8,788729
381.01338,4491502,14.3,645117
381.02058,2512890,7.2,678261
381.03113,15618315,54.3,526145
381.03266,3249934,9.9,434368
381.03889,1670168,4.2,622702
381.04238,6679326,22.2,509428
381.0442,2600993,7.6,721852
381.04638,25927972,91.4,560678
381.05055,2997547,9,541034
381.05187,2191021,6.1,481306
381.05464,2007346,5.4,760086
381.05681,3150645,9.5,644351
381.05765,6636855,22.1,642531
381.06255,2282559,6.4,731386
381.06571,6451012,21.4,563763
381.06749,14592327,50.7,596649
381.07016,7909708,26.6,606080
381.07515,3864916,12.1,608227
381.07804,2024280,5.5,938946
381.07881,2300250,6.5,795767
381.08276,20947296,73.5,596677
381.08452,2209123,6.1,713948
381.09118,1752430,4.5,704899
381.09294,1620849,4,789846
381.09407,3299699,10.1,718257
381.09804,2027257,5.5,613553
381.10204,2015360,5.4,464693
381.10389,9599363,32.7,584122
381.10657,3106439,9.4,633267
381.11916,8875420,30.1,609369
381.1403,11295167,38.8,593493
381.15538,2014936,5.4,696329
381.15834,2350557,6.7,677815
381.17666,8859131,30,593834
381.21303,13031991,45,604538
381.23756,5787744,19,532713
381.24943,5124723,16.6,614271
381.28347,3814571,11.9,809995
381.28586,2390703,6.8,683073
381.30686,2099794,5.7,489813
381.34332,8772366,29.7,585062
381.3797,57492296,204.8,577409
381.3922,1745502,4.5,760557
381.45051,1715903,4.4,738212
381.51813,1846830,4.8,592402
381.53445,1890889,5,716068
381.53637,5278796,17.2,582925
381.54039,1720147,4.4,631483
381.54402,3035225,9.1,649903
381.55463,5096042,16.5,541515
381.55873,1899505,5,636880
381.56246,2149111,5.9,486996
381.57282,3662984,11.4,608840
381.59074,2383782,6.8,575239
381.60148,2285496,6.4,619285
381.60905,1717444,4.4,920398
382.0086,3508822,10.8,564629
382.01805,1715558,4.4,598442
382.0264,27633524,97.5,610661
382.0285,2097015,5.7,598865
382.03397,2277760,6.4,1115182
382.03457,3361665,10.3,726352
382.03892,2421128,6.9,494300
382.04164,17022860,59.4,578837
382.04485,1836178,4.8,935711
382.0466,3186325,9.6,491444
382.04825,2452375,7,707470
382.04967,5800858,19,515894
382.05209,3271070,10,402233
382.05424,9690017,33,594571
382.05635,1806373,4.7,523322
382.0597,1915562,5.1,615179
382.06273,7505839,25.2,576748
382.06471,2888370,8.6,534557
382.06938,1850810,4.8,675541
382.07099,2736573,8,807662
382.0746,2004163,5.4,774777
382.07802,21100488,74,591548
382.0829,2451920,7,815671
382.08612,5090262,16.5,655689
382.0885,2102490,5.8,442734
382.09061,4293597,13.6,634891
382.09337,3524066,10.9,636633
382.0992,5532139,18.1,559728
382.10102,2116334,5.8,719124
382.10737,1775609,4.6,861464
382.11167,2099712,5.7,638378
382.11438,4791300,15.4,595308
382.12259,1714194,4.4,577764
382.12699,2202137,6.1,731059
382.13556,4143143,13.1,621102
382.1437,2293044,6.4,769102
382.14808,2491708,7.2,631411
382.15079,2091328,5.7,664762
382.16618,1758681,4.5,617918
382.17185,3703395,11.5,617268
382.18007,2453360,7,612153
382.20819,1871390,4.9,621372
382.21642,2929324,8.7,639114
382.24096,1745620,4.5,702559
382.38307,15677886,54.5,598985
382.52594,2519721,7.3,610537
382.53346,2167733,6,537315
382.54424,4012487,12.6,563407
382.55188,3311059,10.1,562894
382.5544,1650904,4.1,689112
382.56241,5397221,17.6,585303
382.5688,1851375,4.8,742997
382.57005,3327985,10.2,660037
382.57299,2127606,5.8,662818
382.58063,4036867,12.7,653850
382.59873,3395873,10.4,730856
382.6064,2000173,5.4,634245
382.61696,1699902,4.3,877329
382.99259,4771239,15,530959
383.0104,13514180,45.8,558436
383.01809,1667281,4.1,487903
383.02165,4724695,14.9,483636
383.0257,9654749,32.2,556275
383.0297,4517348,14.1,548963
383.03619,2472431,6.9,541731
383.03702,2102000,5.6,707229
383.04178,1973496,5.2,747241
383.04377,2883067,8.4,871566
383.04512,2973181,8.7,597942
383.04678,15025664,51.1,612663
383.04788,1921026,5,1091632
383.04943,9968132,33.3,584374
383.05074,1868806,4.8,774917
383.05441,3738381,11.4,440987
383.05744,2050833,5.4,929420
383.05872,1992467,5.2,742429
383.06201,35421720,122.9,608215
383.06777,1684002,4.2,619019
383.07249,3269162,9.7,691663
383.07332,6976044,22.8,638710
383.07716,3686194,11.2,450304
383.08129,3930681,12.1,521612
383.08311,6432316,20.9,513452
383.08413,1759293,4.4,1121590
383.08588,3991616,12.3,598095
383.09083,2023496,5.3,784988
383.0984,11426389,38.4,535260
383.10287,1785692,4.5,703886
383.1097,1978471,5.2,712148
383.11456,1735791,4.3,659127
383.11958,6829176,22.3,509572
383.13481,11318928,38.1,571758
383.15595,8299187,27.4,514656
383.1711,3134156,9.3,644510
383.17392,1797072,4.6,749257
383.19232,13391599,45.4,612558
383.22871,10925866,36.7,596509
383.2651,4656998,14.6,607501
383.28625,2549129,7.2,659993
383.30145,1697186,4.2,768724
383.32261,14684100,49.9,600796
383.35899,7028224,23,551984
383.38645,2565933,7.3,640552
383.53388,3096094,9.1,640393
383.53803,1896101,4.9,510142
383.54152,3942187,12.1,656505
383.54568,1819442,4.6,652922
383.55202,5120316,16.2,607701
383.55601,1839170,4.7,454022
383.55975,4286793,13.3,542188
383.57023,3206490,9.5,603649
383.578,2963047,8.7,663657
383.58847,3430008,10.3,599116
383.59239,1684862,4.2,627140
383.59617,1802116,4.6,513642
383.60661,2996885,8.8,608667
383.61702,1824678,4.6,757645
384.00566,4291106,13.3,548805
384.01382,3149359,9.3,716897
384.02095,3919931,12,689396
384.02435,2001985,5.3,605660
384.02598,2086467,5.6,576251
384.02901,2762056,7.9,539427
384.03349,8729680,28.9,602138
384.03897,3105881,9.2,831458
384.04206,9030750,30,590734
384.04405,3180897,9.4,471101
384.04926,1820009,4.6,447595
384.05026,2316907,6.4,616345
384.05162,3577965,10.8,709484
384.05235,2106735,5.6,705174
384.05397,1971825,5.2,698447
384.05729,25685110,88.6,573501
384.06133,3138685,9.3,638212
384.06541,7341188,24.1,663539
384.06979,8134795,26.9,610128
384.07258,5202576,16.5,515440
384.07539,2074260,5.5,803714
384.07664,2418326,6.7,542176
384.07839,4598425,14.4,586688
384.08025,3078044,9.1,462975
384.08515,3880612,11.9,675510
384.08667,2389159,6.6,726614
384.08809,2163113,5.8,758262
384.09018,2508716,7.1,734721
384.09365,12719282,43,607700
384.09505,1724340,4.3,892040
384.09866,2298298,6.3,573832
384.10177,3201471,9.5,488692
384.10619,2096838,5.6,754300
384.10906,2816203,8.1,485829
384.1148,3680469,11.2,618248
384.1168,2570968,7.3,623590
384.13001,3422445,10.3,607711
384.13806,2555643,7.2,495433
384.14546,1835015,4.7,461495
384.15119,3642128,11,638517
384.15937,2214173,6,902279
384.16385,2233125,6.1,776056
384.18748,2001739,5.3,909504
384.1956,2530393,7.1,733819
384.22392,2157191,5.8,774357
384.23206,3094420,9.1,699489
384.32599,2419502,6.7,712049
384.36231,2261609,6.2,617302
384.52346,2528624,7.1,771882
384.53106,4729724,14.9,581247
384.53267,1717631,4.3,842030
384.54173,2744205,7.9,542693
384.5493,5894042,19,625032
384.55986,3607467,10.9,664058
384.56398,1645106,4,606760
384.5675,3811256,11.6,482478
384.57134,1818686,4.6,441452
384.573,1742016,4.4,780161
384.578,3922889,12,594642
384.58217,1810383,4.6,634457
384.58563,2980821,8.7,782874
384.59629,2286055,6.3,502094
384.60374,1716979,4.3,790422
384.61443,2227204,6.1,754828
384.63252,2113826,5.7,522052
384.72661,1825211,4.6,793983
385.00833,3240838,9.6,598607
385.01545,1724817,4.3,785836
385.023,1800094,4.6,937458
385.02371,1798303,4.5,836140
385.02602,10483362,35.1,513166
385.02868,3893927,11.9,618570
385.03666,2230964,6.1,827644
385.03739,1898421,4.9,578300
385.03956,2044601,5.4,814911
385.04131,32541372,112.7,548190
385.04559,1721538,4.3,564068
385.04682,3292356,9.8,688455
385.05258,7027406,22.9,599168
385.05656,5333716,17,631825
385.05946,4169945,12.9,530520
385.06066,5906651,19,620877
385.06242,7897822,26,602091
385.0651,6670050,21.7,630486
385.06796,2142695,5.8,477580
385.07001,2991338,8.7,511195
385.0758,2772980,8,636732
385.07769,25103094,86.6,613453
385.08043,4746491,14.9,521067
385.0831,2115071,5.7,547462
385.08824,2730248,7.8,771755
385.08896,4373257,13.6,653271
385.09289,5283088,16.8,666473
385.09668,2218134,6,512638
385.09883,3522073,10.6,436507
385.10152,2203677,6,696141
385.10632,1858341,4.8,862574
385.11406,9613106,32,586764
385.12547,2065220,5.5,779395
385.1352,6810452,22.2,587310
385.14292,2194273,5.9,695737
385.15049,5322605,16.9,636415
385.17154,6983568,22.8,524589
385.18673,3626920,11,636841
385.20795,11184074,37.6,618861
385.24435,8043526,26.5,617669
385.28074,4400193,13.7,594238
385.30179,1743715,4.4,866880
385.53132,2134744,5.7,805616
385.5389,4861925,15.3,593603
385.54853,1865972,4.8,893211
385.54949,3434486,10.3,621101
385.55707,4827138,15.2,627731
385.56113,1810952,4.6,558079
385.56269,1759883,4.4,638262
385.56459,1662734,4.1,536744
385.5677,3062291,9,645921
385.57325,1831964,4.7,807630
385.57527,4131871,12.8,578437
385.58598,2522033,7.1,564111
385.61187,1959515,5.1,751095
385.62239,2038124,5.4,564444
385.64036,2026377,5.3,747824
386.01263,2790885,8,591735
386.01896,1769199,4.4,889879
386.02126,5320435,16.9,568449
386.03101,2454019,6.8,624736
386.03329,1764230,4.4,658635
386.03655,16730379,57.1,602289
386.04146,2156563,5.8,335991
386.04464,7201049,23.6,549827
386.04914,11300128,38,568415
386.05185,3471652,10.4,726856
386.05465,4516137,14.1,556122
386.05758,2909742,8.5,604124
386.05952,3003185,8.8,560031
386.06451,4773177,15,551411
386.06734,2619965,7.4,600672
386.07295,20975942,72,573337
386.07721,2155085,5.8,661336
386.07805,2610511,7.4,733244
386.08095,4667732,14.6,533109
386.08353,1752408,4.4,751711
386.08549,3749723,11.4,553350
386.08824,5710175,18.3,548707
386.09402,1817705,4.6,647368
386.09597,2648428,7.5,577652
386.10091,2857076,8.3,618647
386.10932,9476481,31.6,684521
386.11434,2353546,6.5,625678
386.11744,3091343,9.1,764251
386.12195,2515350,7.1,724667
386.1246,1909402,4.9,666283
386.13046,2279844,6.2,713595
386.13243,2442151,6.8,598603
386.14565,3415740,10.2,549971
386.15053,1748420,4.4,834566
386.16128,1980629,5.2,582726
386.2032,1817625,4.6,754704
386.2113,2001958,5.3,558037
386.24773,2395746,6.6,718253
386.2839,1913756,4.9,644857
386.40102,1821913,4.6,586583
386.52862,3068456,9,657211
386.5341,1977905,5.2,646965
386.54472,2028994,5.3,601816
386.54667,4746309,14.9,544283
386.5509,1780300,4.5,702978
386.55448,2952274,8.6,671533
386.55745,2222166,6,600789
386.55988,1776218,4.5,988240
386.56495,4458083,13.9,675248
386.56897,1966441,5.1,713283
386.57263,2030447,5.4,591802
386.57547,2308723,6.3,578208
386.58306,3414272,10.2,431126
386.59364,1689233,4.2,780628
386.60137,1845405,4.7,844216
386.61196,1805230,4.6,676832
387.00533,3860009,11.8,576305
387.02057,11304770,38,621096
387.03183,3640148,11,652542
387.03598,2217051,6,575983
387.03866,3524959,10.6,868591
387.03983,3254113,9.7,605686
387.04049,2198882,5.9,1116134
387.0417,4867428,15.3,588903
387.04434,8255336,27.3,624044
387.04633,1952619,5.1,554423
387.04851,2423407,6.7,683476
387.0527,1916533,5,845667
387.05531,2528122,7.1,909983
387.05587,2569083,7.2,1453958
387.05695,48146300,167.6,620257
387.05958,3030913,8.9,717391
387.06255,2191493,5.9,694073
387.06637,2197900,5.9,463561
387.06818,9149326,30.4,586365
387.07223,10889109,36.5,585614
387.07504,2584729,7.3,704512
387.07628,5323676,16.9,542830
387.07803,2068894,5.5,481303
387.08072,4108707,12.7,643489
387.08357,1811367,4.6,723072
387.08565,1870891,4.8,646295
387.09119,2180532,5.9,859464
387.09337,17848246,61,578145
387.09597,2626235,7.4,679765
387.10469,4013001,12.3,688546
387.10865,4031440,12.4,642844
387.11264,2738134,7.8,623579
387.11454,3190489,9.4,667769
387.11719,1851357,4.7,684923
387.12972,9200625,30.6,627012
387.14036,1684739,4.1,568962
387.15086,4165140,12.9,554014
387.15838,1892896,4.9,679305
387.1661,5561900,17.8,571054
387.18725,8163406,26.9,624347
387.20246,4559975,14.3,581338
387.22361,7861385,25.9,636154
387.23879,2525857,7.1,717234
387.25998,8011971,26.4,692604
387.29629,3485438,10.5,587173
387.33276,1971512,5.1,697400
387.53637,4556416,14.2,577839
387.54022,1655366,4,477247
387.54399,2798220,8.1,668125
387.55463,3856029,11.8,516909
387.55868,2098084,5.6,709020
387.56231,2496938,7,714261
387.5644,2100653,5.6,623701
387.57284,3358394,10,628192
387.59081,2866647,8.3,442617
387.60916,2413045,6.7,685553
387.70626,1658641,4,701140
388.01359,1781886,4.5,749706
388.01583,4263298,13.2,624500
388.02398,2142095,5.7,679291
388.02839,7954838,26.2,639282
388.03385,1965982,5.1,866468
388.03459,2535840,7.1,795331
388.03667,3038627,8.9,449465
388.03826,2163493,5.8,407391
388.04172,1725355,4.3,811661
388.04365,2994862,8.7,492885
388.04663,3738035,11.4,656609
388.04815,1769141,4.4,454240
388.05222,39837116,138.4,602668
388.05448,1978303,5.2,476698
388.05639,2483906,6.9,490220
388.06035,9102793,30.2,592936
388.06478,6492624,21,644604
388.06744,8522196,28.2,576256
388.07034,2240217,6.1,777103
388.07549,2676961,7.6,607859
388.08002,6018025,19.4,608818
388.08312,2419053,6.7,502010
388.08858,13096438,44.3,577589
388.09673,3061763,9,569380
388.10115,3087114,9.1,500222
388.1039,4501519,14,599789
388.10672,1890579,4.9,734882
388.1118,2573595,7.3,498293
388.11943,1836327,4.7,616826
388.125,5828145,18.7,601185
388.13322,1701822,4.2,445583
388.13776,1698117,4.2,565001
388.14832,1799510,4.5,764396
388.16138,2647787,7.5,439646
388.19064,1704858,4.2,831598
388.19778,1824933,4.6,952805
388.20599,1840946,4.7,665488
388.21889,2024903,5.3,633564
388.36878,1940663,5,627427
388.52593,2962610,8.6,681793
388.53362,2819262,8.1,575092
388.54421,5633231,18,664086
388.55188,4083419,12.6,654355
388.55399,2124383,5.7,548222
388.56257,3265260,9.7,508507
388.58054,2605193,7.4,440721
388.59123,1773722,4.4,670315
388.59873,2192806,5.9,502305
389.01848,3039940,8.7,566094
389.02101,2125896,5.6,418674
389.02357,2374348,6.4,398614
389.03622,67015648,229.1,589220
389.04166,2687465,7.5,754489
389.0439,2410732,6.5,655296
389.04747,16104434,53.7,584353
389.04952,2522869,6.9,565941
389.05147,11403256,37.5,586930
389.05425,3016445,8.6,622818
389.05553,8594431,27.8,591449
389.05734,2418306,6.6,495332
389.06008,3695110,11,631398
389.06282,3068426,8.8,583703
389.06429,2462349,6.7,562371
389.06744,2114834,5.5,702701
389.07064,2911767,8.3,646828
389.07263,25959450,87.6,560841
389.0753,4534814,13.9,582903
389.07812,2743075,7.7,516039
389.08327,1757739,4.3,1199441
389.08393,4461100,13.6,741024
389.08787,11893810,39.2,595630
389.09199,2982201,8.5,532072
389.09356,1841467,4.6,593458
389.09628,1852992,4.6,578656
389.09922,1981252,5.1,654753
389.109,13407316,44.4,577777
389.12026,1810790,4.5,894875
389.12425,2365292,6.4,627825
389.13009,2701430,7.5,773316
389.14537,8226958,26.6,597188
389.16653,3814575,11.4,653605
389.18173,7285960,23.3,575779
389.20285,5172969,16,613682
389.21819,5465346,17.1,589107
389.23926,7307555,23.4,621244
389.25445,3523387,10.4,718229
389.2756,6362461,20.1,536151
389.53383,3750648,11.1,646104
389.54144,3927812,11.8,556784
389.54564,1808650,4.5,736829
389.55206,5121301,15.9,623982
389.55967,4151072,12.5,487689
389.5638,1772071,4.3,526295
389.57031,3629105,10.7,506073
389.57777,2163261,5.7,557965
389.58827,1998670,5.1,813193
389.60651,2854251,8.1,693015
389.62493,2016392,5.2,689714
389.65355,2040501,5.3,568849
390.00767,1914599,4.8,738748
390.01375,3705329,11,763657
390.03147,35473932,120.4,539988
390.03601,1706772,4.1,576258
390.03961,12012057,39.6,581067
390.04265,2776094,7.8,752819
390.04409,5402145,16.8,473723
390.04681,5766693,18.1,621137
390.0496,1981993,5.1,925721
390.05085,3745579,11.1,431339
390.05471,2496817,6.8,683489
390.05731,3644470,10.8,607788
390.05932,9013817,29.3,565060
390.06229,2759485,7.7,640062
390.06317,2190271,5.8,597685
390.06785,25770566,87,580164
390.06972,2983497,8.5,583085
390.07601,5964371,18.8,645531
390.08037,4280922,13,639343
390.08311,12718686,42,629312
390.08595,2593891,7.2,833544
390.0913,2462059,6.7,755396
390.09568,3184242,9.2,568393
390.09865,2940535,8.4,684054
390.10424,9489024,30.9,599450
390.11239,2589837,7.1,637626
390.11678,2766996,7.8,675997
390.11942,3038360,8.7,712694
390.12745,1687589,4,588351
390.14064,6570682,20.9,678799
390.14874,2482374,6.8,631282
390.1534,1875662,4.7,611333
390.17701,2752499,7.7,672688
390.18199,1694587,4.1,574432
390.18515,1743232,4.2,495350
390.21336,1993516,5.1,653736
390.2214,1890617,4.7,691402
390.27892,2224788,5.9,793410
390.36689,1746463,4.2,808846
390.5234,1683990,4,821520
390.5313,2014755,5.2,497217
390.53549,1703721,4.1,568400
390.54172,3142195,9,581498
390.54931,4780351,14.7,623161
390.55351,1962950,5,539945
390.5559,1715274,4.1,831584
390.55849,1720654,4.2,916285
390.55982,2890576,8.2,421075
390.56746,4224860,12.8,588163
390.57512,1715688,4.1,643004
390.57802,4088173,12.3,513428
390.58564,2078073,5.4,707439
390.59629,3580809,10.6,644566
390.99771,2375426,6.4,734146
391.01548,27131934,91.7,571842
391.02671,9199664,29.9,594610
391.02844,2464562,6.7,607078
391.03083,4405302,13.4,696026
391.03342,2601018,7.2,888081
391.03484,7763005,25,588811
391.03924,3435587,10.1,686156
391.04121,2576455,7.1,576875
391.04509,1933901,4.9,544360
391.04691,3021904,8.6,681740
391.04835,1962066,5,942551
391.05185,37683288,128,540295
391.0546,5029980,15.5,548428
391.05712,1759584,4.3,445199
391.05936,3165283,9.1,618107
391.0623,2141032,5.6,615471
391.06311,6663273,21.2,625066
391.06499,3201132,9.2,501429
391.06711,22581360,76,566639
391.07128,5160054,16,491822
391.07283,1985912,5.1,465630
391.07571,2543997,7,566581
391.07832,3672193,10.9,566636
391.07981,1779331,4.4,842039
391.08246,1769735,4.3,476680
391.08655,3473294,10.2,492711
391.08824,19636368,65.9,611327
391.09091,5304469,16.5,604551
391.09596,1713821,4.1,616210
391.09958,2806434,7.9,770414
391.10355,7216297,23.1,651834
391.1148,2124474,5.5,851004
391.12465,11510986,37.9,550675
391.13983,2483938,6.8,574768
391.14575,1697387,4.1,641984
391.16103,11686147,38.5,619924
391.17149,2038036,5.2,791004
391.18218,2647588,7.3,549078
391.19745,6662460,21.2,567883
391.21861,4094814,12.3,557327
391.23377,4679030,14.3,586124
391.25492,4115351,12.4,595475
391.27022,3003567,8.6,584330
391.29127,3955152,11.8,686456
391.32752,1903753,4.8,499613
391.5299,2009671,5.1,825471
391.53121,2947401,8.4,680652
391.53894,5481301,17.1,641797
391.54281,1940827,4.9,775699
391.54956,3224677,9.3,575292
391.5571,4659569,14.3,603198
391.56465,1803645,4.4,580569
391.56786,2032386,5.2,455993
391.57533,3116686,9,600349
391.58595,2898847,8.2,717555
391.59357,2568107,7.1,650121
391.60412,3077563,8.8,620141
392.01072,7620152,24.5,517682
392.0189,5297221,16.5,623340
392.02318,3260492,9.4,662723
392.02583,1779664,4.3,571788
392.03092,2137816,5.6,511987
392.03658,2774113,7.8,765287
392.0386,7194212,23,593808
392.04153,2511208,6.9,357900
392.04711,39196272,133.2,581083
392.04902,3209588,9.3,595580
392.05009,2766966,7.7,739207
392.0511,2263159,6,678786
392.05528,8004222,25.8,666657
392.0596,4197509,12.7,490665
392.06239,14837385,49.3,601822
392.06747,1839249,4.6,323873
392.07044,5631638,17.6,528864
392.07273,2369689,6.4,681009
392.07499,7215773,23.1,556044
392.07775,2828961,8,445456
392.08154,2108071,5.5,590771
392.08353,9455274,30.8,482641
392.08523,1746861,4.2,752659
392.09167,2620087,7.2,556932
392.09617,2661054,7.4,503421
392.09879,9538242,31.1,604743
392.10363,2293706,6.1,696610
392.10707,1875663,4.7,647898
392.11145,2191062,5.8,758685
392.11451,2039002,5.2,560940
392.11987,8023779,25.9,617523
392.12805,3184880,9.2,717203
392.13248,2451447,6.7,603282
392.13511,3132667,9,620201
392.15633,5359900,16.7,616086
392.16442,3395369,9.9,666082
392.16893,2002224,5.1,737058
392.19265,3583829,10.6,672811
392.20076,1832801,4.5,803192
392.52089,1876949,4.7,559872
392.52858,2889825,8.2,492930
392.54679,4440446,13.5,630379
392.55065,1737604,4.2,821635
392.55445,2090634,5.4,846262
392.55732,1886862,4.7,498235
392.565,5534618,17.3,598543
392.56725,1731742,4.2,748818
