mz,Intensity,s_n,res
434.59477,2148855,5,636507
434.61309,2186376,5.1,468825
434.74874,1880964,4.2,767198
434.9759,1938003,4.3,784728
434.9842,2061402,4.7,673288
434.99938,14845544,43.7,535455
435.00284,4657772,12.6,593854
435.00994,8723058,25.1,512480
435.01263,2557044,6.2,643008
435.01754,4734585,12.9,469082
435.02054,57222780,173.1,551190
435.02329,1844094,4,670995
435.02606,2052993,4.7,544149
435.02817,19750530,58.7,520447
435.03211,2064006,4.7,802054
435.03582,42051208,126.8,536424
435.03867,7884428,22.5,524593
435.04274,2118032,4.9,400494
435.0452,2340498,5.6,1137246
435.04638,19486356,57.9,561561
435.04728,4501140,12.2,559850
435.05013,2274199,5.4,475932
435.05428,3336858,8.6,490794
435.05692,134456992,408.9,544258
435.06453,15052452,44.4,520262
435.06825,3693735,9.7,506976
435.0722,27453098,82.2,540947
435.07498,4848301,13.2,516101
435.07813,2649776,6.5,504535
435.08268,7703220,21.9,546079
435.08362,2601653,6.4,623873
435.09329,103950016,315.8,559199
435.10088,5608133,15.5,536742
435.10453,3873480,10.2,632224
435.10855,12809932,37.5,565824
435.1113,2577102,6.3,614310
435.11458,1987281,4.5,540418
435.11902,2285909,5.4,363108
435.12063,1914583,4.3,662891
435.12966,86861536,263.6,545187
435.14105,2075881,4.8,666212
435.14492,5821165,16.2,536705
435.1572,1839352,4,369970
435.16606,74065664,224.5,535133
435.18129,3466254,8.9,480000
435.20247,31553314,93.2,547293
435.21758,1883183,4.1,669019
435.22363,6341429,17.5,572981
435.23889,6054723,16.6,539010
435.29627,2661239,6.4,583294
435.37728,2155713,4.9,522110
435.39646,2379730,5.6,603646
435.51166,3561531,9.1,642899
435.51913,2864193,7,592336
435.52197,2103236,4.8,448316
435.52581,2641480,6.4,620235
435.52984,8338507,23.5,520450
435.53343,2234702,5.2,441531
435.5374,2560850,6.1,532764
435.54041,2550869,6.1,552344
435.54409,3757144,9.7,588157
435.54807,9370716,26.6,534576
435.5517,2121823,4.8,374853
435.55574,2537059,6.1,636433
435.55861,3571301,9.2,595491
435.56218,4103785,10.8,566127
435.56625,7698540,21.6,540733
435.57686,2332790,5.4,650349
435.58042,2187129,5,574219
435.58453,3867773,10.1,581526
435.59494,2059398,4.6,599781
435.60256,2148237,4.9,593070
435.70262,3002856,7.5,520194
435.70953,2554606,6.1,533543
435.71474,3378419,8.6,596508
435.72692,2318846,5.4,620382
435.99964,2418166,5.7,703394
436.00272,2903032,7.2,500301
436.00722,5006333,13.5,542910
436.0103,1949439,4.3,498404
436.01777,12823046,37,538334
436.02385,9532940,27.1,534455
436.02544,7385613,20.6,531686
436.02844,3511824,9,423807
436.02972,2140689,4.9,828342
436.03096,7608850,21.3,609174
436.03227,1952787,4.3,555634
436.03473,2817557,6.9,696349
436.03595,22399510,65.7,512722
436.03911,10112537,28.8,519076
436.04348,8060446,22.7,553240
436.04654,7626272,21.3,528042
436.049,2994722,7.4,586433
436.05217,7586341,21.2,482947
436.05415,18350630,53.6,523980
436.0562,2052137,4.6,633444
436.05772,2007082,4.5,903588
436.06025,23865900,70.1,539223
436.06199,2936366,7.3,631671
436.06473,5742129,15.7,482528
436.06732,6929971,19.3,561660
436.07236,12087863,34.7,522380
436.07548,6443579,17.8,488789
436.07996,3636286,9.4,436643
436.08294,4645441,12.4,495979
436.08853,9230918,26.2,530866
436.09055,7247432,20.2,547918
436.09666,19962446,58.4,541791
436.10111,2929746,7.2,568657
436.10378,3991636,10.4,585431
436.10876,4836953,13,575128
436.11185,3547227,9.1,604152
436.11639,2066527,4.6,643838
436.11932,3305570,8.4,648548
436.12493,5507687,15,554651
436.12699,2571113,6.2,597912
436.13305,20249198,59.3,535042
436.16134,2020488,4.5,729140
436.16942,16485007,48,535976
436.20581,6863537,19.1,574442
436.2422,2194129,5,648754
436.35722,1920570,4.2,579076
436.3624,2730814,6.6,670863
436.36942,2526021,6,555949
436.37444,2365513,5.5,491456
436.3817,2191952,5,529325
436.38659,2291284,5.3,479838
436.50906,2396867,5.6,603422
436.5195,5988300,16.4,578186
436.52306,2567119,6.2,502110
436.52694,2871507,7.1,436636
436.53365,3405785,8.7,467502
436.53765,10116061,28.8,548834
436.5412,2558688,6.1,509496
436.54538,2211044,5.1,602338
436.54811,2364646,5.5,556233
436.55179,3314154,8.4,483470
436.5558,8328173,23.5,541253
436.56635,2264055,5.2,672775
436.57001,2670330,6.5,519099
436.57404,5011454,13.5,532808
436.58444,2796551,6.8,626380
436.58799,2094858,4.7,655658
436.59217,3191310,8,528820
436.61049,1993758,4.4,626217
436.69678,2298476,5.3,585121
436.70612,2191477,5,573366
436.70889,2012279,4.5,646733
436.72109,2024066,4.5,497970
436.73325,1969549,4.4,612019
436.97864,2103403,4.8,502181
436.99177,1889911,4.1,683641
436.99685,1956731,4.3,801145
436.99983,7095678,19.8,552504
437.00747,4721029,12.6,589403
437.01506,51817868,154.1,547317
437.01844,5341583,14.5,589787
437.02563,18660758,54.5,566081
437.02654,2932118,7.2,678013
437.03041,2076441,4.7,331262
437.03324,9747868,27.7,446710
437.03478,4662686,12.4,530463
437.03619,83307936,248.7,551083
437.04165,2776996,6.8,414433
437.04381,25865638,76.1,539373
437.04526,2837927,7,750289
437.04801,1908905,4.2,654034
437.05145,64834988,193.2,542659
437.05401,3793583,9.8,347097
437.05585,1853360,4,947309
437.05674,2055601,4.6,842283
437.05829,2628275,6.3,488820
437.06088,3264949,8.2,869463
437.06199,17272246,50.3,553221
437.06297,4015543,10.5,664320
437.06953,3111101,7.8,312514
437.07256,102657472,306.8,537406
437.08018,9620934,27.3,523359
437.08389,3107786,7.8,613964
437.08781,30084558,88.8,532840
437.09827,5723607,15.6,576901
437.10003,2717400,6.6,412997
437.10892,83488224,249.2,540073
437.11655,3799527,9.9,523180
437.12022,2346218,5.5,614760
437.12419,15787502,45.9,555807
437.13634,1862137,4,612142
437.14531,85569024,255.4,541544
437.1606,8396303,23.7,570330
437.17278,2086426,4.7,489014
437.18172,50441760,149.9,535268
437.197,4856368,13,577385
437.21812,13942338,40.3,537367
437.25455,2771043,6.8,649495
437.38098,1934293,4.2,689673
437.39293,1933536,4.2,670128
437.50911,2724168,6.6,616467
437.51674,3210063,8.1,480786
437.52324,1864277,4,606897
437.52731,6817625,18.9,564539
437.53092,2585948,6.2,530505
437.53491,5240672,14.2,626058
437.54141,3258981,8.2,468905
437.54548,10139497,28.9,566772
437.54897,3559020,9.1,440784
437.55311,4795248,12.8,501524
437.55596,1911923,4.2,668156
437.55967,3107190,7.8,641304
437.56366,6862714,19.1,542427
437.56742,2170237,5,627481
437.57145,1980800,4.4,698842
437.57788,2364550,5.5,525385
437.58191,4462474,11.8,661173
437.60014,3270554,8.3,650511
437.61817,2287274,5.3,422642
437.70609,3971577,10.4,531518
437.71327,2278400,5.3,678715
437.71825,3751940,9.7,645571
437.73051,2288655,5.3,686176
438.00467,4825349,12.9,516707
438.01024,4428554,11.7,549389
438.01534,6663439,18.5,503438
438.01838,8698130,24.6,546715
438.02284,12685590,36.5,512983
438.03045,2419549,5.7,358614
438.03341,22372640,65.6,520832
438.03952,12323108,35.4,528159
438.04109,11710758,33.6,543955
438.04412,3495721,8.9,439711
438.04664,12298539,35.4,534898
438.05159,21373232,62.6,517298
438.05478,12384562,35.6,529284
438.05922,11131190,31.9,523837
438.06207,3999033,10.4,451493
438.06783,7319870,20.4,529812
438.06982,15456576,44.9,546547
438.07592,18522438,54.1,533286
438.07757,3885895,10.1,600515
438.08032,3152713,7.9,524697
438.08302,7824716,21.9,600460
438.08802,7414096,20.7,545909
438.09118,7298387,20.4,545155
438.09573,4047703,10.6,619313
438.10423,5687647,15.5,557343
438.10621,3529568,9,485793
438.11232,16148838,46.9,534580
438.11944,2085484,4.7,664844
438.12445,2870641,7.1,607335
438.12749,3728244,9.6,544103
438.14065,3050367,7.6,518564
438.1487,20099462,58.8,555879
438.16395,2531220,6,611263
438.18507,12421543,35.7,525784
438.2215,2853320,7,605969
438.35368,1960510,4.3,638597
438.36576,2835529,7,627329
438.37088,2043213,4.6,601060
438.3779,3783764,9.8,569645
438.38501,2137434,4.9,626445
438.39019,2895967,7.1,564902
438.40201,2158697,4.9,552824
438.50618,1963206,4.3,491155
438.51705,2688720,6.5,664109
438.52453,5011671,13.5,534665
438.53508,7860960,22,541779
438.5386,3547107,9.1,442493
438.54268,6419175,17.7,527224
438.54921,3262189,8.2,637792
438.55332,9032432,25.6,558637
438.5569,2868468,7.1,534629
438.56099,3900151,10.1,536893
438.56726,1994749,4.4,410974
438.57148,5792513,15.8,605392
438.57922,2243336,5.2,701767
438.58966,3028753,7.5,516625
438.6079,1876769,4.1,806545
438.70048,2260340,5.2,715542
438.99431,18691194,54.6,547376
438.99757,3233917,8.1,499062
439.00769,2206854,5.1,429469
439.01247,7861386,22,510832
439.01545,18578572,54.2,547828
439.02312,10220692,29.1,549386
439.02711,2016407,4.5,839280
439.03072,94106776,281.1,546866
439.03419,4074654,10.7,482335
439.03854,2667682,6.4,681827
439.04128,17839268,52,532279
439.04222,4418725,11.7,643099
439.04589,2641832,6.4,499890
439.04887,13550763,39.1,513463
439.05185,76592304,228.5,540069
439.0552,2242992,5.2,583691
439.05949,18037940,52.6,516375
439.0671,75674808,225.7,547336
439.06962,2499773,5.9,628878
439.07491,1857218,4,875703
439.07759,10151108,28.9,587698
439.07852,4197573,11,749738
439.08234,2535881,6.1,517495
439.08523,3146443,7.9,407576
439.08821,74806480,223.1,541851
439.09583,5934293,16.3,562510
439.10346,34034908,100.7,544585
439.10686,2212575,5.1,558756
439.10928,2199137,5,425399
439.11391,3656933,9.4,582372
439.11492,1973734,4.4,489685
439.12196,2126572,4.8,477985
439.12458,71857392,214.3,536724
439.1322,2444533,5.8,704089
439.13982,19649788,57.5,522881
439.16096,51320080,152.6,528110
439.17621,12555548,36.1,556864
439.19736,20665646,60.5,538100
439.21267,4472637,11.9,515901
439.23374,5386576,14.6,568813
439.37925,3403217,8.7,613505
439.38943,1992154,4.4,738630
439.41572,2614769,6.3,672499
439.51416,3560009,9.1,529453
439.52473,5258835,14.2,606709
439.52823,3960405,10.3,539196
439.53243,6987353,19.4,510527
439.53878,2214239,5.1,547604
439.54292,6828643,18.9,554976
439.54653,3913318,10.2,499117
439.55055,5537897,15.1,497812
439.55713,3957871,10.3,597596
439.5611,6784627,18.8,560177
439.56461,3026038,7.5,463698
439.56873,3880057,10.1,557852
439.57521,1886335,4.1,508159
439.57939,4287107,11.3,555534
439.58702,3253386,8.2,626365
439.59753,3287699,8.3,644169
439.69044,1980646,4.4,616222
439.69749,2964716,7.3,612338
439.70261,2863856,7,538576
439.70952,4193527,11,610579
439.72185,2657025,6.4,674804
439.73395,2419980,5.7,602719
439.99762,2453238,5.8,494875
440.00211,4018682,10.5,594907
440.01282,3772932,9.8,476920
440.02034,14069770,40.7,541214
440.02592,9029647,25.6,538993
440.02797,2712849,6.6,452116
440.03089,12787731,36.8,543992
440.03235,2209813,5.1,794618
440.03403,17885206,52.2,524438
440.03851,20006938,58.5,523841
440.04396,3194911,8,739834
440.04622,3553313,9.1,381121
440.04909,18374692,53.6,501811
440.05519,12451881,35.8,519284
440.05673,12187690,35,502785
440.06099,1994798,4.4,755152
440.06231,13596719,39.3,528613
440.06723,11753524,33.7,498396
440.07046,13217847,38.1,508660
440.07489,7603259,21.3,493482
440.0835,3857474,10,471006
440.08545,5937732,16.3,460832
440.0916,13101129,37.8,527980
440.09326,2947147,7.3,393928
440.09869,7384144,20.6,568699
440.10358,3749972,9.7,490868
440.10684,8120407,22.8,561316
440.11136,3030619,7.5,529875
440.11984,3581538,9.2,539587
440.12188,2753636,6.7,558597
440.12797,16085098,46.7,543926
440.14004,2295412,5.3,573903
440.1432,5562487,15.1,583453
440.16436,11399306,32.7,559001
440.17966,3279511,8.3,539065
440.20068,5412010,14.7,607422
440.36228,3096377,7.7,539272
440.36952,2443583,5.8,503130
440.37448,2999620,7.4,641120
440.38156,2625354,6.3,621995
440.38652,2472782,5.9,610334
440.39372,2454357,5.8,680647
440.51795,2027459,4.5,735033
440.52201,5002694,13.5,494471
440.53261,4323792,11.4,552307
440.53617,4126163,10.8,540218
440.54019,8586710,24.2,531252
440.55077,6803936,18.9,571649
440.55428,5008355,13.5,497034
440.5584,6783463,18.8,580466
440.565,2089708,4.7,515118
440.56898,4929008,13.2,554441
440.57256,3291635,8.3,642670
440.57664,3823094,9.9,538106
440.58714,3245056,8.2,597507
440.59467,2199558,5,455515
440.64175,2345520,5.5,639519
440.69691,2291297,5.3,618427
440.71594,2051953,4.6,589526
440.72109,2144118,4.9,461936
440.72809,2146940,4.9,489066
441.00994,58825588,175.1,521379
441.01325,3744376,9.7,441403
441.01764,4479356,11.9,552040
441.02047,3973502,10.4,496564
441.02167,2355583,5.5,610659
441.02528,5058434,13.6,578042
441.02813,16888708,49.2,492056
441.03108,24730504,72.7,506115
441.03428,2227594,5.1,666343
441.03577,4156812,10.9,424838
441.03874,11490190,32.9,506950
441.0422,2110865,4.8,913813
441.04634,127335320,380.9,541698
441.04872,3482007,8.9,456552
441.05411,3287964,8.3,543635
441.05692,12237726,35.2,562204
441.05788,4883359,13.1,514293
441.06159,5452194,14.8,478704
441.06449,11572133,33.2,496946
441.06749,59792296,178,544239
441.06978,2403242,5.6,889846
441.07513,10570670,30.2,528610
441.08032,1857459,4,937002
441.08274,74283960,221.5,546593
441.08619,2144440,4.9,565596
441.09313,4136382,10.9,568494
441.09411,4418495,11.7,658998
441.09796,1950658,4.3,439277
441.10095,2427845,5.7,454382
441.10388,50125768,149,533730
441.11147,3246030,8.2,587090
441.11914,39418836,116.8,532731
441.13053,2287583,5.3,504230
441.14025,40991720,121.5,522814
441.14791,1930990,4.2,634233
441.15549,28969972,85.4,530375
441.17661,22305800,65.4,534432
441.19187,16870420,49.1,531600
441.21301,6997032,19.4,509674
441.22822,4284981,11.3,567031
441.2494,4093000,10.7,549573
441.25277,7087179,19.7,523591
441.28583,2018664,4.5,605950
441.3585,1940136,4.3,713571
441.36867,2266033,5.2,616750
441.38066,1876411,4.1,642617
441.51171,3606830,9.3,553235
441.52206,2452279,5.8,643592
441.52567,2679611,6.5,455142
441.52986,8139070,22.9,578434
441.53758,2118213,4.8,524178
441.54035,5868872,16.1,572774
441.54404,4021067,10.5,480527
441.54802,7788878,21.8,507288
441.55845,4407127,11.7,561271
441.56215,2471259,5.8,617638
441.56622,5055838,13.6,584043
441.57676,4014951,10.5,547086
441.58035,1937515,4.2,594604
441.58441,3420526,8.7,555359
441.59499,2739063,6.7,696945
441.6026,2567038,6.1,705874
441.6939,2083278,4.7,766047
441.7061,2600921,6.2,630766
441.71837,2199524,5,491193
441.99957,3173594,8,512528
442.00523,3036895,7.5,599699
442.00725,3451617,8.8,479939
442.01334,11675366,33.5,562237
442.01781,15451882,44.8,514624
442.02548,5000433,13.4,492970
442.02845,7515892,21,485262
442.0343,4697337,12.5,462904
442.03602,20471546,59.9,524832
442.04037,2130686,4.8,1040639
442.04162,14839551,43,564433
442.04258,2924288,7.2,928418
442.04361,5559041,15.1,530134
442.04658,10542851,30.1,502706
442.04975,23609094,69.3,536746
442.05251,2864905,7,776709
442.05422,19994378,58.5,512949
442.05981,2650895,6.4,640236
442.06177,2952977,7.3,357518
442.06474,10333971,29.5,524104
442.07088,9424665,26.7,507453
442.07244,10108698,28.8,520220
442.07799,12597023,36.3,535527
442.08302,4650788,12.4,467229
442.0861,14976806,43.4,545703
442.0906,7339818,20.5,478197
442.09897,2982961,7.4,427985
442.10115,4302643,11.3,538167
442.10723,9109305,25.8,507449
442.10879,3887418,10.1,559287
442.11433,5860159,16,545817
442.11944,2363971,5.5,557540
442.12245,8692550,24.5,546001
442.12687,2228554,5.1,687826
442.13555,2100817,4.7,619561
442.13753,1899347,4.1,812622
442.14361,7997273,22.4,497641
442.15068,2030943,4.5,466714
442.15885,7535462,21.1,547808
442.18001,4620152,12.3,556873
442.19529,4341126,11.5,581417
442.3537,2194704,5,603782
442.36588,2650139,6.4,681360
442.37784,2116133,4.8,646998
442.39007,2746416,6.7,579666
442.40228,1990203,4.4,586064
442.41458,1951813,4.3,770737
442.51948,4700321,12.5,609388
442.52719,2418344,5.7,696234
442.53002,1911466,4.2,579251
442.53358,3535533,9,526023
442.53764,9279665,26.3,539208
442.54126,2368692,5.5,473272
442.54527,3003832,7.4,463295
442.54817,4374714,11.6,584055
442.55177,5294269,14.3,575828
442.55588,9797825,27.9,545457
442.56345,2933448,7.2,460697
442.56643,4060874,10.6,560331
442.57014,2958541,7.3,557850
442.57402,4932817,13.2,586288
442.59218,2935009,7.2,549753
442.61048,1991664,4.4,579887
442.70033,1914687,4.2,771280
442.71237,2646345,6.4,608205
442.98924,14037563,40.1,529473
442.99344,11156030,31.5,550486
442.99704,2770498,6.7,514419
443.00452,3983944,10.3,572485
443.00733,4421707,11.6,441228
443.01508,5624401,15.1,568877
443.02562,111395416,328.8,532737
443.02916,3231837,8,597101
443.03018,2453598,5.7,774633
443.03334,6795873,18.6,525508
443.03617,3702372,9.4,367612
443.03788,2535269,6,428272
443.04088,9455208,26.5,468100
443.0438,21029482,60.8,497652
443.04675,21930604,63.5,508086
443.05143,5280369,14.1,478713
443.0528,2930290,7.1,561037
443.05444,5851764,15.8,535386
443.05545,2297972,5.3,529102
443.06198,121586296,359,531241
443.06974,3810433,9.7,546979
443.07238,3369603,8.4,669046
443.07338,5060228,13.5,509206
443.0773,6838920,18.7,516287
443.08015,7654026,21.1,499138
443.0831,33632908,98.2,526061
443.08746,1876624,4,632027
443.09082,3550355,9,550972
443.09835,68887192,202.8,528618
443.10861,1980323,4.3,502633
443.10969,3713188,9.5,660299
443.11362,2330791,5.4,605930
443.11949,26976940,78.5,512136
443.13475,47661752,139.8,529092
443.1559,16198348,46.5,509631
443.17117,37053144,108.3,529036
443.19232,7061228,19.4,553377
443.20755,16476921,47.3,542656
443.22868,2685707,6.4,610416
443.24388,3280664,8.2,611636
443.37221,2166664,4.9,542627
443.38429,2362258,5.4,624073
443.50901,3290111,8.2,591649
443.51669,2786821,6.7,588097
443.52317,2289931,5.2,590799
443.52728,6801423,18.6,569756
443.53095,2984978,7.3,592996
443.53498,3515925,8.9,574261
443.53773,2385431,5.5,659414
443.54143,3745819,9.6,489300
443.54552,10322974,29.1,505753
443.54923,2298913,5.3,596390
443.55326,2537509,6,434941
443.55616,2800168,6.7,555341
443.55973,3697707,9.4,588063
443.56372,6926382,19,504743
443.57784,2287674,5.2,644173
443.58195,3868734,9.9,621067
443.60009,2220494,5,444194
443.69751,2916770,7.1,495321
443.70268,2532519,6,590586
443.70959,2704557,6.5,549805
443.71466,2090161,4.6,505941
443.72167,3121847,7.7,589567
443.73386,2035649,4.5,651437
443.99253,2544034,6,575669
444.00474,4527532,11.9,561944
444.00788,2059439,4.5,453694
444.01527,7384501,20.3,544427
444.02088,5041082,13.4,497643
444.02288,8692156,24.2,553085
444.02534,2538686,6,428841
444.02896,20456896,59.1,534862
444.03345,21169604,61.2,515447
444.03605,2933191,7.1,510177
444.03858,2055625,4.5,605214
444.04108,9141707,25.6,471095
444.0441,7381454,20.3,481530
444.0486,2674898,6.4,442556
444.04998,3907027,10,449143
444.05163,20456916,59.1,512392
444.05595,2709976,6.5,838474
444.05728,15699417,45,520767
444.05928,5768667,15.5,515502
444.06215,5319134,14.2,423851
444.06535,24458720,71,524414
444.06983,14484964,41.4,518057
444.07739,2713579,6.5,322669
444.0804,5205486,13.9,534747
444.0847,2215665,5,554864
444.0865,5066739,13.5,449505
444.08805,7234036,19.9,497120
444.09363,9366009,26.2,516691
444.10175,13393408,38.2,515467
444.10627,4447236,11.6,549648
444.11667,2123533,4.7,513943
444.12287,5917202,16,564681
444.1245,2164756,4.9,460175
444.13008,4334617,11.3,548083
444.13815,12498463,35.5,550987
444.1426,2101795,4.7,707117
444.15932,4519474,11.8,555560
444.16648,2166840,4.9,610744
444.17455,10995263,31.1,559701
444.21094,4452446,11.6,550516
444.35725,2090205,4.6,725943
444.36249,1909473,4.1,599887
444.36928,2008295,4.4,541516
444.38155,2710770,6.5,534760
444.38658,2722038,6.5,558894
444.39371,2311420,5.3,732385
444.51687,3004262,7.3,548600
444.52461,3833709,9.8,452111
444.53075,2067570,4.6,419206
444.53516,7662454,21.2,567176
444.53879,3332473,8.3,578889
444.54279,4029821,10.4,512647
444.54928,3399554,8.5,626501
444.55328,9650054,27.1,578893
444.56091,3365260,8.4,572564
444.56744,3726738,9.5,493725
444.57156,5954454,16.1,564354
444.57927,2278300,5.2,561480
444.5822,2058399,4.5,636236
444.58969,3071909,7.5,606705
444.69683,2045441,4.5,719934
444.70378,2888711,7,611387
444.71612,2059282,4.5,633383
444.987,2099195,4.7,350560
444.99441,2210049,5,667816
445.00487,37161228,108.7,528645
445.00794,2503949,5.9,433697
445.01243,7159057,19.7,540448
445.02012,14364951,41,506000
445.02302,10678554,30.1,523338
445.02573,3676956,9.3,477335
445.03068,11366688,32.1,569958
445.03254,2463522,5.7,442108
445.04124,146573616,433.1,542613
445.0441,2459948,5.7,646136
445.04889,11305264,32,516160
445.0528,3179827,7.9,362407
445.05652,16009527,45.9,495534
445.05941,15212857,43.6,512004
445.0608,2972986,7.3,881750
445.06238,16281916,46.7,474447
445.06702,5231936,14,528876
445.06811,2225729,5,388237
445.07401,1986886,4.3,848063
445.07764,103139656,304.3,519480
445.08539,3628367,9.2,547383
445.0889,4861267,12.9,595293
445.09296,7630166,21.1,544460
445.09576,5048664,13.4,550279
445.09876,15380827,44.1,487922
445.10345,2243167,5.1,466127
445.11405,71747944,211.2,538840
445.12533,3699570,9.4,608761
445.12934,3964789,10.2,583660
445.13221,2246008,5.1,666546
445.13518,10211706,28.7,530258
445.15042,59238792,174.1,530895
445.1715,4680089,12.3,479584
445.1868,36186536,105.8,506231
445.20788,2932153,7.1,516467
445.22316,13291974,37.9,545201
445.25963,2005221,4.4,519646
445.31707,2673174,6.4,663761
445.38088,2167629,4.9,547859
445.5142,3320511,8.3,611620
445.52483,4699848,12.4,615504
445.52861,3090379,7.6,404004
445.53241,5525199,14.8,538471
445.53914,1893332,4.1,370802
445.54295,9623255,27,529600
445.54647,4507867,11.8,498350
445.55054,4937438,13.1,562316
445.55706,3457252,8.7,491886
445.5611,7555815,20.8,575878
445.56474,2631402,6.2,702911
445.56882,2677230,6.4,542681
445.57532,2478067,5.8,491868
445.57932,4605687,12.1,592182
445.59755,2289414,5.2,604795
446.00209,3569248,9,556868
446.00823,7133285,19.6,565876
446.01266,3728489,9.5,449475
446.02032,10413167,29.3,552402
446.02344,3795058,9.7,515874
446.02778,2407286,5.6,524268
446.03091,13245560,37.7,520132
446.03654,9122941,25.5,480448
446.03855,12463231,35.4,515561
446.04464,24607876,71.4,537169
446.04913,17609864,50.7,489195
446.05171,4063370,10.5,568807
446.05674,10032270,28.2,498766
446.05988,4674193,12.3,412481
446.06421,2595989,6.1,428221
446.06728,12747927,36.2,519572
446.07292,13522076,38.5,531093
446.07499,4348574,11.3,422479
446.07806,2009249,4.4,475411
446.08102,22584482,65.4,536010
446.08553,8430759,23.4,554077
446.08813,2850473,6.9,538482
446.09307,2198701,5,432804
446.09623,2884016,7,435859
446.10204,3597493,9.1,438730
446.10361,4403382,11.5,540973
446.1093,7027899,19.3,520555
446.11741,15713474,45,525681
446.12187,3357894,8.4,519729
446.14001,2337621,5.4,381031
446.14571,4081370,10.5,563035
446.1538,13118689,37.3,535862
446.19016,9344256,26.1,547935
446.22652,3515167,8.9,595817
446.36592,2406294,5.6,672806
446.37803,3367328,8.4,555487
446.39007,1931434,4.2,446474
446.39711,2151344,4.8,758604
446.50367,2148875,4.8,686786
446.51797,1970967,4.3,483467
446.52205,5200411,13.9,540837
446.53251,4547619,11.9,514823
446.53613,3920422,10.1,583860
446.54014,5393962,14.4,512973
446.54679,2288687,5.2,488509
446.55078,9356851,26.2,553687
446.5542,2818358,6.8,454134
446.55837,4644409,12.2,548729
446.56488,3280447,8.2,555239
446.56894,5855810,15.8,526334
446.57247,2060613,4.5,473938
446.5765,3187273,7.9,668466
446.58315,1940558,4.2,549351
446.58712,3660370,9.3,599162
446.60536,2219105,5,683268
446.98408,4563874,12,539112
446.99937,9017263,25.2,549310
447.0028,3391922,8.5,559395
447.00997,6098872,16.5,512737
447.01729,2033342,4.5,427046
447.02053,65802176,193.6,525888
447.02345,2589124,6.1,419680
447.02817,13721543,39.1,508677
447.0358,26509262,77.1,490030
447.03876,12926928,36.8,515786
447.04014,2118610,4.7,1150181
447.04155,3914963,10,323989
447.04636,13948887,39.8,527194
447.0479,3085080,7.6,334106
447.05133,2454235,5.7,438732
447.05459,3492830,8.8,892930
447.05693,141709280,418.7,533449
447.06126,2250212,5.1,817771
447.06457,10674150,30.1,529317
447.06823,4106217,10.6,609305
447.07221,18032620,51.9,514248
447.07508,7660527,21.2,478104
447.07805,8153074,22.6,494452
447.08273,4593654,12.1,580575
447.08456,2330359,5.3,486928
447.09109,1952253,4.2,767571
447.09331,98013184,289.1,539589
447.10106,2243845,5.1,420949
447.10459,4631560,12.2,583551
447.10852,7950348,22,518886
447.11144,3474446,8.7,573988
447.11443,5360657,14.3,483163
447.12968,69611552,204.9,525545
447.14086,2394663,5.5,596052
447.14502,3788330,9.7,556683
447.15083,2427439,5.6,484726
447.16605,58298428,171.3,524112
447.20243,35246172,103,517502
447.23881,8225914,22.8,524104
447.33276,4232393,11,511130
447.37212,2644202,6.3,643990
447.38432,2265076,5.1,608324
447.5117,2584928,6.1,684588
447.52216,2524009,5.9,568166
447.52574,2019948,4.4,573913
447.52983,6675823,18.2,508786
447.54042,5323128,14.2,521511
447.54397,4685179,12.3,611987
447.54801,8201599,22.8,531332
447.55865,5932424,16,532414
447.56223,3159946,7.8,610453
447.56622,4060558,10.5,557019
447.5768,4444567,11.6,447598
447.58452,2763677,6.6,668299
447.59512,2699174,6.4,601249
447.70261,2520577,5.9,661642
447.70979,2649607,6.3,635414
447.72182,2369553,5.5,673765
447.99963,2104058,4.7,509051
448.00725,2967809,7.2,532949
448.0178,9518858,26.7,513645
448.0239,9872143,27.7,523847
448.02562,2900240,7,553350
448.02837,7367443,20.3,518699
448.03099,6234901,16.9,561103
448.03221,2476310,5.8,726063
448.03601,19260184,55.6,525222
448.03917,8034076,22.3,538942
448.04347,5036831,13.4,499202
448.04652,12071714,34.2,504063
448.05219,9790246,27.5,535910
448.05423,17029928,48.9,507254
448.05648,2222890,5,623993
448.0603,26596142,77.3,548888
448.06479,12012337,34.1,516975
448.06735,6263603,17,573898
448.07239,8431415,23.4,531803
448.07556,4895546,12.9,500961
448.08001,2985278,7.3,532897
448.083,5578560,15,545159
448.08855,10519365,29.6,513130
448.0906,5092167,13.5,551978
448.09668,19587916,56.5,539821
448.10115,4193104,10.9,477583
448.10379,2660178,6.3,589493
448.10871,2712662,6.5,522060
448.1118,2322008,5.3,534031
448.11935,3281247,8.2,619742
448.12498,4302180,11.2,499026
448.13306,15182698,43.5,510493
448.13752,1995630,4.3,620880
448.16943,15063945,43.1,527223
448.20578,10001319,28.1,542299
448.24218,2153926,4.8,682159
448.36238,2177578,4.9,733350
448.37444,2581045,6.1,514351
448.38146,2113338,4.7,658206
448.39376,2376773,5.5,692352
448.41784,2565721,6,632406
448.51948,4015278,10.3,470626
448.52711,2414772,5.6,563337
448.53017,2294455,5.2,630593
448.53352,2419898,5.6,440540
448.53768,8932541,24.9,532590
448.54824,4766918,12.6,551905
448.5518,3412681,8.6,605307
448.55587,7382220,20.3,545022
448.56243,2026130,4.4,337400
448.56643,3999445,10.3,565310
448.5699,2257624,5.1,666742
448.57408,4451036,11.6,565502
448.58456,2664676,6.3,640353
448.59227,2609387,6.2,674095
