mz,Intensity,s_n,res
475.11914,1821893,4,511447
475.12456,63398600,196.9,367264
475.12727,2989258,7.7,501595
475.13577,3826383,10.3,473376
475.13969,2187474,5.2,357908
475.14568,9521877,28.1,413655
475.16092,48300768,149.6,381832
475.17397,2581735,6.4,532740
475.18196,7327468,21.3,418948
475.19729,35341044,109,389646
475.21837,8418050,24.7,357121
475.23368,18811660,57.2,383844
475.25473,6898457,19.9,424403
475.27013,9013026,26.6,376394
475.29126,3600175,9.6,499275
475.30655,2809145,7.1,490686
475.53149,2174148,5.1,483143
475.53527,3531718,9.4,508270
475.54141,2005450,4.6,589203
475.54946,2491599,6.1,440144
475.55398,3181521,8.3,504883
475.55773,1903060,4.3,671975
475.56756,2319322,5.6,565960
475.57162,3089884,8,480560
475.608,1915891,4.3,459149
476.01073,5727465,16,457922
476.01875,7726318,22.2,356964
476.02321,3631345,9.6,378362
476.02584,1923826,4.3,607290
476.03131,3521270,9.2,518630
476.03419,3124215,8,400815
476.03933,2083579,4.8,699108
476.04173,6927100,19.8,343516
476.04464,1844478,4,764875
476.04705,17630464,52.8,344775
476.04984,2746113,6.8,533871
476.05338,2034435,4.6,711054
476.05518,20684036,62.2,375314
476.05766,2638086,6.5,702475
476.05964,7356679,21.1,364443
476.0623,3471113,9.1,402307
476.0703,3015438,7.7,449674
476.0778,5607186,15.7,340852
476.08343,18058518,54.1,344432
476.09158,27903258,84.5,407695
476.09509,3547165,9.3,357190
476.10277,2819361,7.1,590702
476.11369,2608168,6.4,286705
476.11983,11965740,35.3,401490
476.1279,14294320,42.5,377771
476.13094,3724082,9.9,329983
476.14274,1940282,4.3,703300
476.14904,2345789,5.6,549519
476.15611,5518146,15.4,336850
476.16426,11180359,32.9,372496
476.18499,2040147,4.7,496675
476.19254,3671896,9.7,540205
476.20071,9440605,27.5,393535
476.22175,2974570,7.5,453513
476.237,5265267,14.6,387885
476.25798,1852544,4.1,485882
476.27351,2696585,6.7,543750
476.53937,2002474,4.5,502492
476.54315,3864620,10.3,479454
476.55748,2657333,6.6,447727
476.56128,2999351,7.6,389120
476.57555,1910336,4.3,681843
476.58002,2850371,7.2,392524
476.99493,6474556,18.4,358959
477.00992,9409349,27.4,374808
477.01303,1955143,4.4,520521
477.02069,2127948,4.9,426930
477.03122,77121360,236.6,364374
477.03881,3647191,9.6,307393
477.04252,3647449,9.6,307252
477.04644,12709723,37.6,346923
477.0493,6334813,17.9,388493
477.05074,3366622,8.7,275560
477.05695,2714977,6.7,588695
477.06049,1866595,4.1,645513
477.06355,2463589,6,532435
477.06752,103155560,317,358343
477.07872,7747439,22.3,336826
477.08272,8397681,24.3,391578
477.08587,3553651,9.3,378349
477.08872,3690996,9.8,281693
477.09492,2580344,6.3,566107
477.09764,2056314,4.7,383486
477.10037,2497403,6.1,830547
477.10388,92841856,285.2,383474
477.10798,2028416,4.6,925632
477.11513,5912452,16.6,394792
477.11917,4185991,11.3,332479
477.12505,3900298,10.4,368390
477.13756,2737041,6.8,817932
477.1402,72288144,221.7,378509
477.15145,3738010,9.9,447397
477.15542,2343068,5.6,380974
477.16156,2680736,6.6,416896
477.17657,55756712,170.6,378224
477.19768,2004917,4.5,560817
477.21292,36333504,110.6,393712
477.234,4284363,11.6,528971
477.24928,19222484,57.7,398773
477.2704,4597729,12.6,344670
477.28575,7971818,23,402457
477.52921,1905018,4.2,448886
477.53305,2636285,6.5,349768
477.54687,2981509,7.6,606728
477.55114,3285896,8.5,407016
477.5585,2202764,5.2,711191
477.56915,3299986,8.5,450807
477.58735,2640541,6.5,453609
478.01796,1866651,4.1,579554
478.02079,3496860,9.1,447879
478.02635,8071584,23.3,320589
478.03436,13879716,41.2,342273
478.03919,6052775,17,336765
478.04154,5319593,14.8,431797
478.04658,4575660,12.5,405619
478.04965,4092333,11,421416
478.05715,7179698,20.5,360722
478.06266,17484212,52.4,379631
478.0709,22915514,69.1,387164
478.07347,3016635,7.7,466632
478.07535,4785085,13.1,305436
478.07778,4205502,11.3,412453
478.08598,2127811,4.9,442907
478.09365,3713991,9.8,331586
478.09909,14985674,44.6,356585
478.10722,20314576,61.1,371250
478.12268,1859544,4.1,552606
478.1297,2370012,5.7,504186
478.13552,9076192,26.4,381518
478.14363,15940068,47.6,363467
478.14685,2672102,6.6,390357
478.14872,2125543,4.9,483482
478.17183,4744693,13,419123
478.1799,12237305,36.2,389926
478.18317,2713084,6.7,409953
478.20824,2207754,5.2,385200
478.2163,9229839,26.9,432574
478.25261,5224996,14.5,442136
478.28916,2394682,5.7,431509
478.52595,1958339,4.4,347890
478.53024,2107590,4.9,476083
478.54112,2285260,5.4,478362
478.54784,2184912,5.1,403250
478.55502,2057684,4.7,490667
478.55873,2349782,5.6,485207
478.57681,2524897,6.1,467630
478.5949,2046699,4.7,713735
478.98939,3253199,8.4,557352
479.01044,18205660,54.6,368128
479.01802,2956256,7.5,376808
479.02571,20855780,62.8,354537
479.02853,2741542,6.8,359653
479.03603,4567018,12.5,414548
479.04448,3850223,10.2,676823
479.04679,92818416,285.1,364182
479.05446,4596213,12.5,300628
479.05814,4741623,13,335377
479.062,18101240,54.3,338160
479.06484,4145658,11.2,411281
479.06648,3089403,7.9,381036
479.07302,2799871,7,273895
479.08311,91925512,282.3,363517
479.09069,2511625,6.1,482269
479.09421,6833163,19.5,439007
479.09851,10031118,29.3,341181
479.10267,2663952,6.6,665098
479.11947,81898520,251.3,366597
479.13066,3952160,10.6,321684
479.13482,7200803,20.6,366174
479.13898,1847333,4.1,538599
479.15585,72125488,221.2,374404
479.16728,2317877,5.5,594449
479.17091,3241015,8.4,437033
479.19224,51752004,158.2,380613
479.20768,1893068,4.2,338985
479.21468,2792528,7,385822
479.22858,29776984,90.3,401621
479.26502,13923437,41.4,389058
479.30135,5495938,15.3,435556
479.53768,2627337,6.5,470146
479.54849,3037967,7.7,494776
479.5519,2400529,5.8,438979
479.55603,2862867,7.2,546975
479.56667,2926617,7.4,445828
479.57009,2528027,6.2,592636
479.58461,2389795,5.7,486445
479.58831,1856037,4.1,506883
480.01391,3849238,10.2,379839
480.02086,5518362,15.4,418599
480.02591,3407388,8.9,491270
480.02894,4643358,12.7,443775
480.03339,2171937,5.1,656902
480.03441,2234401,5.2,744383
480.03644,4089378,11,443540
480.04194,9232933,26.9,320570
480.05008,16944682,50.7,373229
480.05469,4002349,10.7,316852
480.05715,7799342,22.4,360931
480.06249,4183089,11.3,368389
480.06533,4992563,13.8,450273
480.06885,2146357,5,417071
480.07264,4026935,10.8,360728
480.0784,13512250,40.1,384268
480.08644,20547134,61.8,399445
480.09138,3293761,8.5,362919
480.09351,4529218,12.3,355363
480.10171,4045383,10.8,419876
480.10494,2558025,6.2,535462
480.11474,11021902,32.4,413711
480.12277,18603602,55.8,383792
480.12616,2923861,7.4,344457
480.12983,2073431,4.7,501362
480.13825,2352475,5.6,486159
480.14512,2022495,4.6,712435
480.15114,7401059,21.2,523904
480.15922,17251944,51.6,381123
480.18744,3590775,9.4,450113
480.19555,12707451,37.6,427891
480.22396,1994891,4.5,581444
480.23199,9088656,26.4,408172
480.26835,4004004,10.7,360552
480.48865,1885983,4.2,642638
480.52761,2272565,5.4,428092
480.53828,1979963,4.5,581633
480.5418,2056765,4.7,502588
480.54579,2881855,7.2,577705
480.5564,2579781,6.3,627717
480.55979,2691399,6.7,559756
480.56398,3036489,7.7,563270
480.58228,2694483,6.7,547339
480.59289,2241369,5.3,676869
480.60026,2055773,4.7,575079
481.00485,14748732,43.9,317253
481.00764,2185278,5.1,478326
481.01566,1991746,4.5,564810
481.02606,38977608,118.8,361487
481.0336,5104460,14.1,324573
481.0413,34275408,104.2,357386
481.04416,3091538,7.9,411271
481.04989,2522709,6.1,629729
481.05245,4596311,12.5,337160
481.05893,2268250,5.3,646840
481.06014,3219547,8.3,812876
481.06238,82718808,253.9,381038
481.06997,5887072,16.5,370351
481.07406,3762786,10,295895
481.07767,26372196,79.8,352480
481.08045,3336806,8.7,405458
481.08205,3312743,8.6,560397
481.08903,2692715,6.7,416454
481.09875,85422192,262.2,388223
481.11021,4126326,11.1,310448
481.11399,15280248,45.5,353638
481.12721,2140287,5,825219
481.13514,83275904,255.6,381905
481.14667,2052234,4.7,320854
481.15042,7485580,21.5,413744
481.15344,2581902,6.3,459187
481.16001,2460049,5.9,493707
481.1715,64139416,196.5,391803
481.18668,4472992,12.2,402303
481.19869,1863846,4.1,657338
481.20789,42102956,128.4,375750
481.22101,2120627,4.9,427170
481.22269,2354100,5.6,352568
481.24427,22143168,66.7,401817
481.28055,8893651,25.8,355360
481.31686,3218407,8.3,320051
481.42605,1946402,4.4,615010
481.53522,2323294,5.5,431617
481.54945,2659685,6.6,518060
481.55349,2793320,7,441734
481.56749,2012271,4.6,559708
481.57207,2065778,4.7,521900
481.58218,2063223,4.7,502685
481.58982,2085755,4.8,560994
481.60836,1913733,4.3,368541
482.00024,2650200,6.5,559411
482.00831,3868253,10.3,432919
482.01336,2743391,6.8,575198
482.02121,4047972,10.8,315879
482.02349,5233765,14.5,364961
482.02954,7629928,21.9,349961
482.03658,9619052,28.1,328950
482.04173,6168175,17.4,350488
482.04465,7914096,22.8,365768
482.049,2111091,4.9,283287
482.05251,2370676,5.7,527747
482.05762,9803383,28.6,372625
482.05968,6581880,18.7,318510
482.0658,16683643,49.9,403370
482.07028,2969214,7.5,424156
482.07294,9729663,28.4,344998
482.07789,4876930,13.4,385555
482.08087,6716036,19.1,397720
482.08395,2837637,7.1,459160
482.08872,2357640,5.6,358798
482.09392,9129610,26.5,336856
482.1021,16476815,49.2,365027
482.10899,4606611,12.6,385671
482.11734,4958359,13.7,443073
482.1205,2268825,5.3,398427
482.13039,7313054,20.9,379720
482.13845,19554978,58.7,397300
482.1412,2191268,5.1,398969
482.14535,2605734,6.4,667018
482.1538,2641579,6.5,526585
482.16678,5857970,16.4,443332
482.17479,17380022,52,409166
482.20311,2184901,5.1,342184
482.21115,9311945,27.1,363232
482.23941,1983704,4.5,587080
482.24769,5143261,14.2,394220
482.28399,3432176,8.9,538470
482.54314,3368313,8.7,573462
482.5573,1931649,4.3,660028
482.56153,3018115,7.7,497377
482.57972,2670733,6.6,412473
482.5937,1958548,4.4,619006
482.59789,2239382,5.3,575207
482.98423,5377633,15,367280
483.0053,4959340,13.7,405300
483.02059,40641652,123.9,354072
483.03095,3775610,10,401492
483.03852,2275453,5.4,546513
483.0417,40072320,122.1,349533
483.04936,6455939,18.3,344491
483.05693,48358536,147.7,360565
483.05938,3178632,8.2,703207
483.06736,4075660,10.9,544722
483.07806,59233424,181.3,363128
483.08231,2055316,4.7,914142
483.08567,4107158,11,340158
483.08903,2772632,6.9,323382
483.09324,32015514,97.2,359911
483.09598,2495131,6,565213
483.10459,4062368,10.9,543446
483.11437,66352292,203.3,368301
483.12208,1980585,4.5,412466
483.12545,2540715,6.2,546388
483.12967,18244780,54.7,369101
483.1479,2090166,4.8,869109
483.15078,67105976,205.6,384709
483.16173,1905086,4.2,308379
483.16596,10738880,31.5,355966
483.17335,1935300,4.3,603667
483.17918,3042503,7.7,547687
483.18711,45298892,138.3,397974
483.20239,7652563,22,345202
483.22346,29803742,90.4,388035
483.23643,2194884,5.1,337645
483.23867,5000422,13.8,437149
483.24583,2097129,4.8,401055
483.25986,13544688,40.2,395826
483.27546,2528249,6.1,397039
483.29628,8484099,24.5,429752
483.33253,2523926,6.1,417616
483.53301,2182270,5.1,446074
483.53668,1888639,4.2,424410
483.54735,2155653,5,470599
483.55125,3924871,10.5,459872
483.56499,2139534,4.9,722116
483.56927,2273936,5.4,409391
483.58721,3043226,7.7,570642
484.01066,2213234,5.2,422973
484.01581,6974069,19.9,368942
484.02076,3842167,10.2,407566
484.02397,8635000,25,344286
484.02884,2822267,7.1,398323
484.03685,4109439,11,446787
484.03908,6533760,18.5,368760
484.04505,7434883,21.3,393793
484.05223,14300807,42.5,331853
484.05491,1850248,4.1,606781
484.05711,6834826,19.5,410435
484.0602,11333259,33.3,351501
484.06566,2891406,7.3,450610
484.0734,6866578,19.5,349398
484.07533,6888083,19.6,408584
484.0814,13569686,40.3,396948
484.08847,10464921,30.7,330151
484.09346,3423388,8.9,357396
484.09664,7520926,21.6,304978
484.09988,4846751,13.3,435903
484.10967,4705700,12.9,288763
484.11774,14511784,43.2,380308
484.12502,5481644,15.3,429147
484.12976,2001326,4.5,391952
484.13298,5235888,14.5,369302
484.13589,3563697,9.3,545489
484.14598,4608695,12.6,502668
484.15414,13801146,41,376707
484.16126,2222014,5.2,381172
484.1694,2767042,6.9,435037
484.18255,2701769,6.7,400361
484.19051,9928397,29,374535
484.2059,1886933,4.2,642703
484.2187,2069723,4.7,506013
484.22688,8391391,24.3,407007
484.24118,2377447,5.7,616168
484.26328,4050674,10.9,397605
484.29967,3290372,8.5,432410
484.52267,2332532,5.5,592365
484.53655,2221691,5.2,513784
484.54042,2944893,7.4,423632
484.55504,2447492,5.9,436976
484.55894,4460422,12.1,503435
484.57326,1876109,4.1,491080
484.57694,3297679,8.5,471341
484.59517,2430488,5.8,412934
484.99998,18075744,53.9,357839
485.01526,1922025,4.2,325551
485.01795,3148906,8,434888
485.02093,10251371,29.8,340159
485.02888,3728495,9.8,438722
485.03624,63363188,192.9,347535
485.03863,3004532,7.6,556159
485.04522,1904759,4.2,764127
485.04726,4688505,12.7,350597
485.05196,2930811,7.3,463999
485.05414,3848828,10.2,406295
485.05732,41060476,124.4,368771
485.06199,2082944,4.7,772604
485.0651,6124673,17.2,383887
485.07256,62888068,191.5,366857
485.07503,3159174,8,522938
485.08383,7246987,20.6,410422
485.09155,3030158,7.7,711161
485.09369,51542160,156.6,370307
485.10157,3549843,9.2,381426
485.1089,41982104,127.3,372530
485.11165,3099800,7.9,578772
485.11471,4996762,13.7,285275
485.12017,3826844,10.1,445524
485.13003,52639904,160,381327
485.14529,24840360,74.6,366611
485.15105,3849387,10.2,537304
485.15844,1965743,4.4,537222
485.16641,38627508,117,388107
485.18166,18000058,53.6,398469
485.18414,1970876,4.4,735831
485.18874,2848446,7.1,527588
485.19504,2117825,4.8,612449
485.20284,25802948,77.6,379858
485.21803,11432140,33.5,359519
485.22518,3067088,7.8,475746
485.23918,20615382,61.7,399917
485.25431,6588638,18.6,467653
485.26158,2467554,5.9,438598
485.27558,10428648,30.4,370495
485.27877,2411242,5.8,429410
485.29112,2828528,7,467883
485.31196,12714234,37.4,388965
485.34832,8782092,25.3,451883
485.52995,1929828,4.3,454298
485.5379,2548584,6.2,566937
485.54876,2783086,6.9,426056
485.55217,2034543,4.6,405377
485.56649,2525302,6.1,399310
485.58458,1885567,4.1,446611
485.60266,2041224,4.6,630070
486.00324,4046921,10.8,496238
486.0261,3944020,10.5,402990
486.03137,12244566,35.9,324432
486.03653,3836505,10.1,364347
486.03969,12882522,37.9,328241
486.04447,5080668,13.9,410222
486.05457,5620321,15.6,259785
486.06068,7978596,22.8,324530
486.06783,17070696,50.8,339174
486.07281,4327530,11.6,334277
486.0759,15284843,45.3,365606
486.07894,2781037,6.9,306015
486.08926,3363954,8.7,294472
486.09085,4138099,11.1,416498
486.09708,9517685,27.6,359537
486.0995,2179191,5,592274
486.10409,10528377,30.7,364302
486.10918,2551163,6.2,482562
486.11226,9861757,28.6,395586
486.11526,3668606,9.6,385458
486.12521,3570307,9.3,448248
486.13336,10773127,31.4,408012
486.14063,4926602,13.5,377210
486.14859,5632142,15.6,397209
486.15204,2293712,5.4,284546
486.16172,3125396,7.9,467527
486.16975,9399960,27.2,378997
486.17763,2700956,6.6,386068
486.18379,1909407,4.2,847463
486.18515,2987935,7.5,409573
486.19804,3070118,7.8,532409
486.20623,5592234,15.5,331261
486.20931,2012075,4.5,489392
486.22026,2716848,6.7,576631
486.22155,2467505,5.9,336267
486.24244,5095099,14,350139
486.25676,2243777,5.2,425906
486.27891,2957516,7.4,429669
486.31524,3556061,9.3,442747
486.3517,2958574,7.4,532486
486.5283,1843778,4,523317
486.53834,2137414,4.9,484507
486.55658,2286415,5.4,537539
486.55978,2318161,5.5,391034
486.56382,2621266,6.4,539956
486.57464,2643287,6.5,392162
486.97957,2435604,5.8,394052
486.99454,1935387,4.3,708421
487.01547,46033956,139.7,371142
487.02633,3136042,8,465963
487.03052,5525548,15.3,318718
487.03355,6075950,17,409025
487.03669,13763631,40.6,369495
487.04228,2088753,4.8,560622
487.04419,3972146,10.5,408684
487.05184,92052536,281,372904
487.0608,2307642,5.4,437061
487.06318,6350907,17.8,372529
487.06684,3626557,9.5,383110
487.06988,4941374,13.5,388761
487.07292,27065408,81.5,354932
487.07882,1946178,4.3,484877
487.08054,2742595,6.8,376819
487.08819,70483016,214.8,350112
487.09948,7754828,22.2,405830
487.10396,2456398,5.9,397494
487.10593,2359887,5.6,504848
487.10928,28515408,85.9,349904
487.1173,2009428,4.5,397166
487.12453,43236440,131.1,349265
487.13027,5067354,13.9,387500
487.13582,3958877,10.5,547674
487.14564,25644130,77.1,401847
487.16094,31951976,96.5,375664
487.16815,2012395,4.5,312568
487.17429,2460782,5.9,481556
487.18204,18889842,56.4,421692
487.19733,23444600,70.3,372322
487.20449,5979260,16.7,409450
487.21032,2015871,4.5,609688
487.21842,16643203,49.5,373251
487.23366,15508618,46,372087
487.24099,4000397,10.6,330779
487.25469,11250835,32.9,378959
487.27013,8329371,23.9,396793
487.29121,9987236,29,442199
487.30642,4536491,12.3,476304
487.32755,14435509,42.7,375277
487.36392,2153669,5,485879
487.5313,2052114,4.6,476751
487.53563,2846484,7.1,587147
487.54629,1912345,4.2,309069
487.55006,1863962,4.1,631556
487.55354,2887964,7.2,473309
487.56417,2424097,5.8,481189
487.56758,2110242,4.8,597165
487.57229,2136356,4.9,582241
487.5899,1998892,4.5,498286
487.70231,2084063,4.7,257182
488.01072,4920810,13.5,388347
488.01876,9014765,26,346655
488.02307,3599343,9.4,497644
488.03406,3520244,9.2,314772
488.04179,5759992,16,307557
488.04704,17643002,52.5,343359
488.0525,3675133,9.6,379878
488.05522,19926526,59.5,364969
488.05733,3103743,7.9,500017
488.05967,6101504,17.1,300047
488.06219,2028545,4.6,572988
488.07005,3464196,9,421090
488.07659,4625928,12.5,223585
488.08341,18079242,53.9,364630
488.09151,16314894,48.4,334237
488.09443,3651087,9.6,387284
488.09663,2918160,7.3,312904
488.10668,2703381,6.6,440069
488.11256,6573592,18.5,481173
488.11984,10165787,29.6,389571
488.12784,11458078,33.5,370399
488.13089,3276320,8.4,362669
488.14108,2144804,4.9,467341
488.14909,5226024,14.4,365408
488.15618,4800043,13.1,357516
488.16427,7836207,22.4,376611
488.18538,4501048,12.2,440506
488.19252,2820155,7,582614
488.20066,6278719,17.6,438008
488.20399,1981888,4.4,438367
488.2078,2586690,6.3,567184
488.22185,4991560,13.7,538203
488.23599,2704974,6.6,782517
488.23725,3765583,9.9,414848
488.25811,3200600,8.2,593473
488.27335,2339935,5.5,636672
488.29473,2804328,7,587236
488.33091,4702840,12.8,541771
488.5253,1851086,4,668373
488.53931,2048212,4.6,564891
488.54292,2729686,6.7,420428
488.55375,2113242,4.8,484515
488.55801,1951964,4.3,617523
488.56119,2771422,6.9,393640
488.57949,2425574,5.8,650733
488.59003,2206954,5.1,502662
488.99477,8564634,24.6,353791
489.00288,2003614,4.5,496729
489.01004,6642593,18.7,359979
489.01264,3025826,7.6,416382
489.01648,1852579,4,474724
489.03116,74416040,226.9,355791
489.04258,3773615,9.9,383371
489.04637,8371633,24.1,329787
489.0491,7092146,20.1,382578
489.05219,10087347,29.3,300817
489.05476,2100148,4.8,627124
489.06073,2318775,5.5,593426
489.06749,102473656,313.1,353322
489.07281,1884604,4.1,469792
489.07606,2218941,5.2,546523
489.07867,8174526,23.4,361130
489.08278,4391872,11.8,328840
489.08546,4501441,12.2,433357
489.08856,13166530,38.8,357308
489.10384,75775944,231.1,359113
489.11497,6537166,18.4,377325
489.11909,3454416,8.9,469763
489.12171,3196881,8.2,465098
489.12496,12027858,35.3,373061
489.13089,1904085,4.2,750458
489.13471,1853398,4,409116
489.14019,54624216,166.1,382624
489.14309,3445722,8.9,651676
489.15144,3298782,8.5,438247
489.16128,9311202,26.9,380510
489.17657,41385960,125.4,358720
489.18385,3866603,10.2,395371
489.19762,7889905,22.6,360815
489.21293,32366584,97.7,383332
489.23408,9437185,27.3,392163
489.24933,19619848,58.6,405247
489.27037,5445649,15.1,400819
489.27751,34254868,103.5,357394
489.28567,8107031,23.2,369681
489.30675,3295264,8.5,425156
489.32222,3801639,10,485901
489.53253,2406016,5.7,472631
489.54688,2658182,6.5,447231
489.55102,3950728,10.5,491531
489.56529,2696078,6.6,492370
489.56936,2397327,5.7,382866
489.58308,2015125,4.5,344897
489.58789,2111383,4.8,423242
489.59767,1914523,4.2,533001
489.99001,2143039,4.9,549377
490.02082,2976076,7.5,382719
490.02641,9425230,27.3,359518
490.03452,15051090,44.6,338740
490.03906,6390612,18,356513
490.04204,3426645,8.9,521163
490.0472,2452823,5.9,319696
490.04982,3542616,9.2,372602
490.05708,6043227,16.9,311260
490.0627,18997598,56.7,328805
490.07078,22063456,66.1,367234
490.07513,5221731,14.4,383577
490.08625,2927975,7.3,394228
490.09328,4705130,12.8,369508
490.09906,14883180,44,351761
490.1071,18622832,55.5,365233
490.1102,3531121,9.2,325971
490.12233,2018934,4.5,513996
490.12792,2577272,6.3,522884
490.1355,7840124,22.4,363502
490.14348,12659071,37.2,391072
490.14665,2415744,5.8,395144
490.16452,1931143,4.3,441733
490.17198,4721547,12.8,370949
490.17993,10824078,31.6,396398
490.20819,2843033,7.1,564953
490.21631,8252829,23.7,416611
490.23734,2558885,6.2,512587
490.25264,5490092,15.2,395577
490.28085,11299255,33,414414
490.28908,2589371,6.3,365324
490.54075,2558753,6.2,294216
490.54869,1874596,4.1,415134
490.55457,2306087,5.4,669798
490.55893,3290153,8.4,378683
490.57285,2698286,6.6,462155
490.57688,2526256,6.1,504758
490.59514,1844535,4,526608
490.98917,3304149,8.5,509793
491.01046,24875742,74.7,376113
491.01831,2023905,4.6,433555
491.0257,13860580,40.9,336959
491.02829,5387493,14.9,319354
491.03162,2176486,5,397708
491.03724,2190056,5.1,520387
491.04341,2340587,5.5,733144
491.04681,98018032,299.4,351411
491.05511,2886128,7.2,346308
491.05805,6114033,17.1,339320
491.06202,10826482,31.6,304008
491.06481,7620340,21.7,451966
491.06826,4321525,11.6,423889
491.07414,2114807,4.8,493677
491.08309,101483256,310,360249
491.09011,1893629,4.2,592729
491.0944,7661823,21.9,326550
491.09833,7714561,22,402270
491.10138,4346626,11.7,472205
491.10416,3933699,10.4,283015
491.11944,77980424,237.8,362226
491.13068,5835534,16.3,404422
491.1346,10545935,30.7,388107
491.14051,3951377,10.5,498774
491.14979,2366229,5.6,562096
491.15279,2037526,4.6,442400
491.15579,61383448,186.9,369353
491.16706,2738972,6.7,465504
491.17089,2523421,6.1,408176
491.17682,2777888,6.9,401282
491.19217,50340644,152.9,388258
491.21347,3405614,8.8,510157
491.22858,34313012,103.7,392112
491.24957,3863868,10.2,405289
491.26495,17298242,51.5,395710
491.30144,5055569,13.9,334711
491.53785,1900333,4.2,382189
491.54432,2012592,4.5,543018
491.54837,2503089,6,511060
491.55607,1949620,4.3,576298
491.56248,2129847,4.9,514408
491.5667,3547576,9.2,372732
491.58474,2633663,6.4,414971
491.60286,2163142,5,455737
492.00551,2587233,6.3,455701
492.01368,5684324,15.8,431874
492.01804,2505830,6,498755
492.02119,3058791,7.7,432473
492.02644,3403369,8.8,411065
492.02904,3579498,9.3,334571
492.03635,5047405,13.8,312325
492.04196,15529071,46,382567
492.05005,20216946,60.4,351936
492.05448,6135412,17.2,323213
492.05723,5493109,15.2,327142
492.06232,3818614,10.1,473052
492.06517,3143288,8,336750
492.06837,2174841,5,428094
492.0729,5247355,14.5,310160
492.07831,18654332,55.6,356138
492.08642,22019200,66,374899
492.09087,3770497,9.9,331185
492.09344,3201666,8.2,349036
492.10151,2457221,5.9,414086
492.10494,1970311,4.4,495855
492.10895,3040392,7.7,387601
492.1147,11858058,34.8,361824
492.12274,18025614,53.7,369868
492.12557,3626638,9.5,343490
492.13794,2742419,6.8,391949
492.15101,6699160,18.9,369354
492.15918,14871707,44,401370
492.18359,4702373,12.8,402462
492.18748,4124326,11,336306
492.19564,12827817,37.7,397781
492.22392,1978036,4.4,598485
492.23199,9076918,26.2,389760
492.2683,5206212,14.3,458278
492.52355,1905700,4.2,589176
492.53856,2781481,6.9,455895
492.54583,2206508,5.1,377456
492.55622,2106672,4.8,416164
492.56389,1982258,4.4,527333
492.5743,2743094,6.8,383517
492.9896,2418639,5.8,585738
493.0049,11703764,34.3,374808
493.00718,2020309,4.5,728051
493.01623,2084056,4.7,428280
493.02607,48661980,147.8,361216
493.03373,3461087,9,318821
493.03713,2275040,5.3,309749
493.04125,21593570,64.7,344578
493.04441,4524003,12.2,367068
493.05243,3182053,8.1,526524
493.05485,1956326,4.3,530858
493.06241,93717992,286.2,348217
493.06985,4145644,11.1,383602
493.07354,6390253,18,314539
493.07761,14337518,42.4,323346
493.08023,3813871,10,383206
493.0819,2885104,7.2,584435
493.08907,2442227,5.8,408182
493.09646,3170805,8.1,680472
493.09876,90375672,275.9,359823
493.10999,6368762,17.9,419300
493.11404,10787324,31.5,366833
493.11653,3228157,8.2,572733
493.13511,79734272,243.2,368041
493.14638,3393543,8.8,359293
493.15032,5764617,16,403671
493.15482,1894410,4.2,627574
493.1624,2013197,4.5,507431
493.17146,66971152,204,387633
493.18678,3679254,9.6,353689
493.19397,2308632,5.4,504756
493.20783,47932956,145.5,386055
493.24419,26121770,78.6,367395
493.26551,2677810,6.6,551066
493.2806,13682231,40.4,372571
493.30181,1991743,4.5,527356
493.31696,3656260,9.6,460207
493.54586,2993814,7.5,532883
493.5499,2219671,5.2,624159
493.55319,2834840,7,344627
493.56437,2509980,6,457750
493.58192,1911714,4.2,393963
493.58991,1962149,4.4,591454
493.60035,2164393,5,708342
494.00829,2079287,4.7,393066
494.02126,5271868,14.5,381694
494.02313,3915068,10.4,239324
494.02937,10090302,29.3,372616
494.03436,3504448,9.1,367044
494.03649,6358849,17.9,307814
494.04142,5485378,15.2,310924
494.04457,5715780,15.9,433651
494.04969,2267461,5.3,379565
494.05205,4086086,10.9,349998
494.05751,13193032,38.9,339301
494.06569,19253066,57.5,347394
494.07086,3534156,9.2,498482
494.07284,6309709,17.7,337411
494.0778,3695439,9.7,482507
494.08085,4338000,11.7,386853
494.08382,2438225,5.8,384687
494.08849,4202835,11.2,367305
494.09397,12353364,36.3,352473
494.10211,19935064,59.6,369909
494.10486,3090264,7.8,438731
494.1092,3140378,8,317607
494.11716,2768220,6.8,540659
494.13034,9489249,27.5,359958
494.13842,19588964,58.5,389050
494.14151,3009893,7.6,418194
494.16678,5948781,16.6,371399
494.17482,18741104,55.9,411230
494.20327,4285818,11.5,410916
494.21119,11976572,35.1,406827
494.24762,7362441,20.9,485054
494.2839,3743125,9.8,388474
494.52496,1950694,4.3,406988
494.54336,2307565,5.4,294037
494.5538,2252784,5.3,636257
494.5617,2123251,4.9,450686
494.57206,2014198,4.5,592831
494.57633,1877240,4.1,515154
494.57954,2709497,6.7,543986
494.58994,1996284,4.5,781554
494.98408,3110014,7.9,327268
495.0052,7965317,22.9,361692
495.0206,29276298,88.7,361049
495.02359,2955403,7.4,427666
495.03116,3889550,10.3,288386
495.04166,66717840,204.2,366119
495.04759,2041491,4.6,705816
495.04923,4708756,12.9,261369
495.05361,2398869,5.7,380144
495.05687,34912404,106.1,368918
495.0599,4177047,11.2,444435
495.06151,2231960,5.2,520309
495.06627,2898073,7.3,727045
495.06735,3374233,8.7,470347
495.07799,81258656,249.1,358762
495.08577,4705952,12.8,384846
495.08944,4163233,11.2,314081
