mz,Intensity,s_n,res
262.35708,3984475,19.1,1084840
262.35817,3337372,15.7,883433
262.35886,1771325,7.4,617963
262.35939,2104382,9.2,660989
262.36051,2471391,11.1,742070
262.36124,2183136,9.6,973419
262.3617,2160096,9.5,1114777
262.36236,2067297,9,1191588
262.39919,1265992,4.7,1071209
262.40844,1320882,5,800529
262.4414,1294005,4.9,1186915
262.44774,1292027,4.9,777084
262.51442,1158946,4.2,1064865
262.53976,1172861,4.2,1048754
262.59831,1132299,4,949631
262.60657,1152028,4.1,646575
262.64362,1258315,4.7,913728
262.73958,1165473,4.2,923499
262.76025,1133863,4,913790
262.8162,1143139,4.1,1106188
262.82994,1183601,4.3,1232529
262.84656,1359299,5.2,740855
262.8744,1335425,5.1,911870
262.94484,1157291,4.2,1102818
262.98193,1204627,4.4,1148527
262.98369,1133045,4,1116701
263.00919,1134832,4,937193
263.0198,2873883,13.2,780539
263.03135,1157447,4.2,1139009
263.03357,1183786,4.3,958806
263.035,1197291,4.4,805003
263.04086,3081842,14.3,884261
263.05612,2300994,10.2,737359
263.07448,1265173,4.7,1235111
263.07633,1176951,4.3,1176362
263.09244,1146216,4.1,1469694
263.11339,1330751,5.1,1154365
263.30612,1155436,4.1,1187548
263.33673,1166572,4.2,1522756
263.36211,1218759,4.5,1337741
263.36453,1206602,4.4,802852
263.42915,1196303,4.4,1135535
263.45164,1256199,4.7,1256352
263.50967,1134852,4,983517
263.53257,1177853,4.3,827763
263.54511,2199306,9.7,1115171
263.5536,1258963,4.7,1119792
263.57292,1334984,5.1,986455
263.67131,1133776,4,1074465
263.71558,1219936,4.5,1139314
263.80058,1344618,5.1,811944
263.80379,1188045,4.3,877137
263.84648,1371883,5.3,1035319
263.8908,1195962,4.3,1211341
263.91305,1264402,4.7,1023205
263.96721,1521035,6,1129608
264.01498,1326206,5,1213888
264.01699,1241489,4.6,818456
264.05141,1215429,4.4,1101361
264.06412,1452275,5.7,899644
264.12774,1155543,4.1,877789
264.13922,1164419,4.2,1138396
264.16164,1159355,4.1,927744
264.17082,1166356,4.2,664967
264.35461,1284392,4.8,678320
264.35681,1359883,5.2,1016454
264.4278,1253686,4.6,997912
264.44593,1142986,4,1296334
264.47966,1143789,4.1,1067395
264.48155,1237455,4.5,1112812
264.50755,1134347,4,898285
264.57077,1222479,4.5,1167236
264.6234,1149095,4.1,964961
264.63706,1354069,5.2,1016360
264.67059,1139225,4,1034179
264.72481,1204467,4.4,997210
264.76872,1209314,4.4,811340
264.85379,1159836,4.1,1212651
264.87197,1178032,4.2,1174643
264.95574,1162761,4.1,1056038
264.99219,1266128,4.7,1141881
264.99893,1835415,7.7,1072633
265.00658,1418527,5.5,955768
265.01096,1139364,4,855442
265.01391,1207975,4.4,1532765
265.01423,1645223,6.7,1135029
265.03536,2851582,13,979570
265.04303,1152582,4.1,1441392
265.07174,1922084,8.1,999445
265.10447,1143687,4,899436
265.10814,1670155,6.8,937412
265.10949,1169085,4.2,714052
265.11409,1248210,4.6,1386844
265.14403,1153874,4.1,857156
265.14458,2512914,11.3,721374
265.14791,3809398,18.1,638285
265.14846,1146806,4.1,1431926
265.15586,1193854,4.3,1357946
265.1809,1569369,6.3,865873
265.22295,1297222,4.9,758009
265.30567,1257086,4.6,1181589
265.35183,1266991,4.7,1198894
265.54497,1398173,5.4,1199040
265.55243,1343909,5.1,870268
265.60661,1149119,4.1,837957
265.70167,1150820,4.1,1184758
265.76694,1303945,4.9,874059
265.79511,1136967,4,1003688
265.79895,1310795,4.9,1049117
265.81069,1167288,4.2,1053269
265.91343,1151269,4.1,994141
265.94013,1215714,4.4,882527
266.00379,1323494,5,1058047
266.02212,2097241,9.1,633128
266.03648,1145817,4.1,869492
266.04584,1322483,5,1162400
266.0852,1159692,4.1,765784
266.08775,1198255,4.3,705208
266.12505,1152519,4.1,1137192
266.1534,1204421,4.4,912258
266.29049,1185495,4.3,768983
266.37451,1183825,4.3,1099480
266.58814,1176500,4.2,1029412
266.65397,1194874,4.3,1362942
266.68051,1141846,4,1009916
266.71768,1343646,5.1,1058691
266.75738,1370408,5.2,1013038
266.78346,1156900,4.1,698135
266.7861,1246711,4.6,695289
266.83887,1269759,4.7,1007277
266.93501,1145029,4,1027096
266.9485,1280051,4.7,1060266
266.98383,1355065,5.1,1001437
267.01168,4840375,23.3,929898
267.01458,1316602,4.9,1112821
267.02086,1220000,4.4,905377
267.0299,2544778,11.3,940313
267.03032,1277258,4.7,1445654
267.04042,1174037,4.2,1102113
267.05104,2631393,11.8,1068307
267.06633,2026033,8.6,926456
267.0721,1194199,4.3,1047992
267.09212,1152364,4.1,951849
267.12216,1163324,4.1,917222
267.12384,1903598,8,1110870
267.14208,1556705,6.2,1034741
267.16017,2131349,9.2,963498
267.16124,1353398,5.1,1019629
267.19659,2878331,13.1,883901
267.233,21529506,110.6,659935
267.31896,1263997,4.6,1011341
267.48072,1251433,4.6,1228233
267.52953,1221373,4.4,1161142
267.56506,1225475,4.4,1082399
267.61773,1178747,4.2,901560
267.63651,1311567,4.9,1071479
267.70614,1151465,4,706599
267.73582,1277368,4.7,995250
267.7474,1145412,4,1005657
267.84172,1295368,4.8,998934
267.98276,1159902,4.1,981309
267.9869,1175874,4.2,1016027
267.99219,1143592,4,1155718
267.99789,1166254,4.1,970859
268.0013,1581586,6.3,1013184
268.01954,2501093,11.1,1083206
268.02519,1637195,6.6,747710
268.03009,1164944,4.1,1062830
268.03772,2521080,11.2,942317
268.04837,1248772,4.6,1334467
268.05796,1164670,4.1,609823
268.0615,1289042,4.8,1023055
268.06648,2080023,8.9,956147
268.07114,1170748,4.1,1063404
268.07414,1335711,5,1213344
268.0866,1162092,4.1,783612
268.09745,1222040,4.4,977244
268.15645,1191478,4.3,1107095
268.17957,1239759,4.5,1022951
268.19597,1156352,4.1,1271062
268.20692,1147500,4,1171178
268.23629,5858635,28.7,888973
268.24676,1322614,4.9,1066408
268.40864,1210465,4.4,857551
268.47678,1228202,4.4,739779
268.5029,1182437,4.2,1311585
268.52766,1181567,4.2,960420
268.56269,1192581,4.3,1042842
268.60248,1161199,4.1,768146
268.62292,1159332,4.1,859407
268.6919,1241261,4.5,965905
268.71972,1294123,4.8,856937
268.72158,1461677,5.7,871484
268.75471,1251056,4.6,997201
269.00925,1953261,8.2,628692
269.02733,1627408,6.5,1216413
269.03033,1343635,5,1216898
269.04512,1706531,6.9,1338466
269.04557,3710883,17.4,805412
269.05619,1460334,5.7,1028523
269.06659,1275577,4.7,1257648
269.07427,1222657,4.4,1062765
269.08191,1974473,8.3,747960
269.09244,1159765,4.1,1034405
269.10314,1214912,4.4,839726
269.1059,1224531,4.4,718120
269.17588,2547501,11.3,848055
269.1811,1152978,4,1046485
269.19178,1407581,5.4,978042
269.21222,14638547,74.6,845517
269.24758,1406456,5.4,1756548
269.2486,66609144,346.3,868065
269.25132,1164540,4.1,705492
269.27315,1463875,5.6,687241
269.27574,1207574,4.3,1017055
269.29663,1309900,4.8,883903
269.32704,1269260,4.6,1051853
269.33155,1249233,4.5,977507
269.34869,1230531,4.4,994916
269.35351,1207720,4.3,940181
269.5412,1170286,4.1,1102905
269.60441,1239568,4.5,1020233
269.61169,1242840,4.5,699414
269.67117,1156023,4,793869
269.69222,1179053,4.2,858898
269.75588,1281424,4.7,818248
269.75906,1173619,4.1,1025480
269.848,1194065,4.2,1157222
269.88748,1204186,4.3,867287
269.92561,1234627,4.4,1222312
269.99241,1155113,4,1020244
269.99878,1587791,6.3,820984
270.01698,1484099,5.7,899590
270.02463,1341931,5,1222848
270.04082,2608636,11.6,991938
270.05339,1426697,5.4,1169783
270.0634,1502195,5.8,947933
270.06397,1563668,6.2,762789
270.07135,1221180,4.4,1122351
270.10346,1350525,5,1032078
270.15202,1212208,4.3,934727
270.18369,1173330,4.1,1294991
270.21552,3545075,16.4,1004006
270.21645,1242580,4.5,1007437
270.2199,1286392,4.7,834917
270.23716,1187306,4.2,969856
270.25195,16210969,82.3,885005
270.25421,1294684,4.8,1173062
270.26937,1340716,5,779396
270.29203,1352003,5.1,1089558
270.36392,1174015,4.1,649189
270.44928,1204008,4.3,970597
270.53857,1192262,4.2,1120851
270.5853,1346711,5,1003292
270.62229,1338974,5,938416
270.62804,1311844,4.8,910929
270.75705,1190827,4.2,933453
270.85697,1157731,4,803869
270.89857,1158463,4,1432240
270.90232,1230450,4.4,781422
271.02274,1266304,4.6,1212415
271.02479,10916162,54.7,882971
271.03609,1333038,4.9,662966
271.05786,1198085,4.2,1177351
271.06118,8548968,42.4,897804
271.09362,1257354,4.6,1119061
271.09755,2995982,13.6,789499
271.11873,1268260,4.6,1200518
271.13395,1219188,4.4,1054106
271.15506,1326346,4.9,1128208
271.15593,1216331,4.3,1062273
271.16158,1198385,4.2,977334
271.19149,4418161,21,848700
271.2265,1210005,4.3,1942288
271.22788,97329176,503.8,834388
271.22948,1239320,4.5,1675320
271.25539,1861939,7.7,909267
271.32638,1154797,4,763082
271.40762,1213842,4.3,1205980
271.50831,1199642,4.3,1033546
271.67336,1169286,4.1,1043884
271.71388,1359632,5.1,1142301
271.73845,1154890,4,984758
271.80311,1212397,4.3,1183356
271.82085,1203679,4.3,1114867
271.88678,1224196,4.4,798203
271.97243,1185148,4.2,1032034
272.00934,1345987,5,1101773
272.01437,1514312,5.9,1174919
272.02004,2200014,9.4,900544
272.02204,1757456,7.1,1050688
272.03144,1286330,4.7,856749
272.03268,2333339,10.1,780733
272.03579,1151998,4,924249
272.04612,2885353,13,955738
272.0508,1651886,6.6,933395
272.05644,2302452,10,1130258
272.06903,1654465,6.6,988888
272.13417,1282532,4.7,921936
272.14329,1154701,4,1130827
272.15007,1286949,4.7,678182
272.16274,1256354,4.5,963926
272.22692,1183076,4.1,777725
272.23121,16320040,82.3,854602
272.31874,1296067,4.7,1049804
272.57935,1175632,4.1,1049298
272.65408,1243293,4.4,470896
272.69187,1172100,4.1,1028661
272.74805,1180766,4.1,1016428
272.8147,1179907,4.1,787228
273.00333,1366533,5.1,970572
273.00409,4690758,22.2,994867
273.0117,2257293,9.7,986339
273.02224,1387800,5.2,1252889
273.02519,2782427,12.4,896861
273.04048,8003179,39.3,659272
273.04802,1187666,4.2,931913
273.05577,1220602,4.3,1146788
273.06221,1190721,4.2,879761
273.07687,3457936,15.9,725000
273.11345,1160438,4,1359865
273.13949,1193584,4.2,1133016
273.14969,1571675,6.1,1103194
273.1707,1599344,6.3,1122481
273.19623,1364363,5.1,1051787
273.20223,1264337,4.6,1136028
273.20711,2166614,9.2,903722
273.23465,1516946,5.9,947524
273.35308,1182987,4.1,792873
273.44811,1187213,4.2,888698
273.45971,1164600,4,1042158
273.50574,1225928,4.4,1112291
273.5125,1281390,4.6,896540
273.58257,1341718,4.9,772047
273.83177,1340852,4.9,827412
274.00138,1489873,5.7,625473
274.01183,1366732,5.1,1313049
274.01962,1497476,5.7,652459
274.03011,1423390,5.4,886414
274.0357,3488868,16,1009690
274.04834,2381297,10.3,895578
274.06651,1704707,6.8,1101039
274.07209,2086089,8.8,974881
274.08017,1241041,4.4,1304795
274.13791,1236476,4.4,729106
274.16606,1265160,4.5,781546
274.19866,1207946,4.3,983920
274.20236,1202381,4.2,1123261
274.31649,1168897,4.1,983559
274.36336,1294513,4.7,1092033
274.50556,1220737,4.3,1362354
274.53567,1215359,4.3,1008415
274.56166,1195705,4.2,1114906
274.6326,1165473,4,1008297
274.64072,1181449,4.1,1127987
274.64423,1195981,4.2,736211
274.75127,1180665,4.1,1031800
274.81428,1201400,4.2,972114
274.83242,1351147,5,948590
274.95485,1214822,4.3,1094826
274.97276,3582680,16.5,621763
274.98334,1918434,7.9,971857
275.00157,1208117,4.3,732122
275.00924,2723261,12.1,939834
275.01971,5763143,27.8,784367
275.0273,1709327,6.8,1174043
275.03505,1214551,4.3,871335
275.04564,1446209,5.5,928756
275.05612,7041644,34.4,904672
275.0925,2393616,10.4,884947
275.11356,1255397,4.5,1215708
275.12888,1414261,5.3,1368622
275.16522,1287929,4.6,915754
275.18652,1242031,4.4,989870
275.20171,1507198,5.8,1015321
275.23051,1643931,6.5,938785
275.41947,1367864,5,896136
275.4566,1277181,4.6,1177082
275.52489,1248673,4.4,717359
275.53623,1180013,4.1,833627
275.54324,1226324,4.3,1287311
275.60156,1217518,4.3,893459
275.60836,1265429,4.5,1097583
275.63478,1432815,5.4,1002058
275.80693,1204987,4.2,977158
275.90826,1250048,4.4,1207314
275.93322,1259640,4.5,904847
276.01493,1637610,6.4,1030918
276.01804,1247725,4.4,727651
276.02753,2032950,8.4,1081930
276.05131,1689998,6.7,857378
276.0639,2123546,8.9,904526
276.08774,1270194,4.5,1256031
276.11968,1167570,4,919952
276.14065,1245510,4.4,930914
276.18364,1219281,4.3,888492
276.19921,1227296,4.3,985361
276.20181,1226755,4.3,928805
276.20871,1194378,4.1,822700
276.22009,1247093,4.4,1210379
276.29517,1343487,4.9,645542
276.49078,1316161,4.8,1026368
276.52226,1398144,5.2,877198
276.5249,1257282,4.5,913773
276.59487,1238199,4.4,550997
276.67558,1215351,4.3,821788
276.68374,1184607,4.1,657728
276.80204,1417075,5.3,1117108
276.90305,1208726,4.2,1092650
276.94186,1220380,4.3,969903
276.96218,1167408,4,855108
276.999,2968308,13.2,947434
277.00663,2356988,10.1,1166928
277.01423,1681411,6.6,1176725
277.03538,5560344,26.5,889698
277.05056,1316326,4.8,823947
277.05358,1432969,5.4,943854
277.05992,1244144,4.4,1202499
277.06602,1275766,4.6,1022815
277.07175,3697467,17,838779
277.07927,1304131,4.7,1088629
277.10818,1372319,5.1,857446
277.14455,2487426,10.8,1080090
277.15419,1325452,4.8,1000885
277.18092,1791782,7.2,811662
277.21727,2074761,8.7,901435
277.36147,1169046,4,1029370
277.5301,1220090,4.3,978384
277.57327,1422980,5.3,547639
277.57463,1220069,4.3,1076068
277.69086,1194966,4.1,1024075
277.71161,1213482,4.2,628666
277.78894,1293941,4.6,1072845
277.82787,1201659,4.2,807655
277.86202,1168636,4,1060049
278.01444,1629071,6.4,686021
278.02208,2022358,8.4,926370
278.0306,1684638,6.7,1011021
278.03276,2276896,9.7,733709
278.04327,1217578,4.3,1231057
278.05086,1363506,5,1138166
278.0614,1505084,5.7,951167
278.07956,1572013,6.1,731465
278.11484,1175471,4,1420867
278.22033,1391189,5.1,845962
278.57353,1727335,6.8,881832
278.5943,1263451,4.5,899947
278.88963,1235924,4.3,869973
278.98229,1283564,4.6,970189
279.00408,1957248,8,1062186
279.01168,1340040,4.8,1252571
279.01463,3125387,13.9,1026173
279.02231,1883794,7.6,932242
279.0299,2943129,13,730281
279.0405,1498883,5.7,830376
279.04116,1381300,5.1,621106
279.05103,3746221,17.1,1025965
279.05141,1218989,4.2,1278920
279.0663,2050491,8.5,935958
279.08742,1488783,5.6,899365
279.09853,1255706,4.4,786321
279.1135,1457384,5.4,1099905
279.12382,1926514,7.8,903233
279.12613,1695668,6.7,1070809
279.14461,1288038,4.6,952877
279.1602,2995220,13.3,835317
279.19657,2089911,8.7,918494
279.20672,1286240,4.6,905723
279.22123,1180462,4,681454
279.23299,14232921,70.5,806589
279.51992,1187111,4.1,998036
279.53801,1288216,4.6,916208
279.57756,1286237,4.6,824031
279.66568,1193040,4.1,669958
279.68809,1228613,4.3,1164527
279.78163,1395260,5.1,688812
279.8071,1175444,4,938323
279.85511,1355297,4.9,957245
280.00135,1677513,6.6,663745
280.01191,2377587,10.1,723535
280.0195,2348666,10,904402
280.03774,1272203,4.5,715259
280.05946,1449375,5.4,911702
280.06159,1433953,5.3,968670
280.09182,1253949,4.4,1154795
280.09235,1180381,4,819972
280.13394,6687908,32.1,816137
280.15691,1408633,5.2,805678
280.18638,1211445,4.2,809676
280.23633,2565891,11.1,921863
280.24185,1237512,4.3,876404
280.27197,1180788,4,707478
280.29873,1212093,4.2,1272022
280.31162,1249033,4.4,914477
280.32863,1226936,4.3,892490
280.36917,1187966,4.1,1185351
280.46704,1210328,4.2,1189141
280.47393,1238814,4.3,1085340
280.52074,1226218,4.3,637156
280.63046,1200622,4.1,869074
280.63598,1193908,4.1,1237692
280.68124,1378461,5,1016413
280.73837,1270641,4.5,894794
280.85593,1221821,4.2,782541
280.88921,1311771,4.7,1085041
280.97022,1264997,4.5,1308285
280.98706,1261397,4.4,922967
281.00919,4960201,23.3,771707
281.01809,1183249,4,1108964
281.02731,1839577,7.4,868150
281.03028,2320604,9.8,868567
281.04554,3225578,14.4,797527
281.05612,1297524,4.6,1117292
281.06669,2558973,11,923245
281.07427,1309764,4.7,1083113
281.08194,2083147,8.6,850408
281.08297,1287116,4.6,1211640
281.0878,1800528,7.2,811875
281.13948,1611839,6.2,1057320
281.17589,2274401,9.5,971174
281.21227,3019522,13.3,766116
281.24253,1464861,5.4,990636
281.24549,1217440,4.2,947292
281.24862,78567072,394.1,814051
281.25025,1503780,5.6,910051
281.33329,1286095,4.5,388162
281.36013,1380615,5,985403
281.44138,1198577,4.1,823028
281.46104,1213859,4.1,1081300
281.47535,1229840,4.2,712429
281.50596,2520587,10.7,917953
281.51095,1489488,5.5,933799
281.51307,1420434,5.2,1074510
281.52065,1229464,4.2,968825
281.53128,1263778,4.4,1010681
281.55777,1239098,4.3,1139084
281.65939,1231349,4.2,780610
281.77053,1209273,4.1,971398
281.8374,1291829,4.5,1100836
281.93958,1187792,4,835119
281.98681,1234650,4.3,869682
282.01699,5156693,24,926650
282.02463,1242652,4.3,1287701
282.04083,2429418,10.3,825542
282.04215,1235276,4.3,833815
282.0458,1193199,4,1242398
282.04895,1280882,4.5,1276118
282.05337,1922870,7.7,996980
282.06193,1371261,4.9,1152680
282.07282,1262151,4.4,988546
282.07763,1246923,4.3,911358
282.09909,1323038,4.7,711974
282.13587,1286783,4.5,959254
282.16429,1185464,4,712704
282.17942,1479846,5.5,1070782
282.19789,1258038,4.4,974990
282.21561,1410182,5.1,974220
282.22174,1414539,5.2,684009
282.25199,16759846,82.5,769124
282.26195,1229199,4.2,948683
282.33502,1192047,4,1017156
282.34411,1192536,4,912963
282.35382,1215296,4.2,1087781
282.42708,1237057,4.3,1065872
282.4638,1198817,4.1,732511
282.50245,1272451,4.4,1084501
282.51517,1321134,4.7,712597
282.51872,1772946,7,1023615
282.61441,1197638,4.1,994052
282.6483,1359332,4.9,793320
282.69358,1298315,4.6,702786
282.77849,1186390,4,902908
282.82317,1243485,4.3,1229125
282.83249,1242437,4.3,657409
282.85419,1282616,4.5,727616
282.9662,1336282,4.8,998326
283.00668,1702461,6.6,1155226
283.02445,1393100,5,1752645
283.02482,8097485,38.8,894371
283.03635,1338071,4.8,1151052
283.04598,1769823,6.9,1038213
283.04749,1216800,4.2,1096428
283.06119,8481004,40.8,881587
283.09759,3560076,16,804998
283.11883,1387742,5,1018732
283.13403,1643179,6.3,1207614
283.15513,1803646,7.1,933658
283.19151,7705949,36.9,863052
283.22786,16761213,82.5,854050
283.23167,1202432,4.1,996524
283.25535,1711061,6.6,992752
283.25813,1408471,5.1,942717
283.2611,1353946,4.8,1015514
283.2631,1569691,5.9,1090794
283.2637,4041116,18.4,1273661
283.26426,146144672,734.8,852867
283.26579,1442078,5.3,1463741
283.26727,1493535,5.5,746675
283.27686,1239847,4.3,1057325
283.36475,1207091,4.1,893146
283.41667,1308448,4.6,1145902
283.52256,1272315,4.4,933315
283.63508,1229788,4.2,1128088
283.63866,1421471,5.2,844793
283.67892,1211585,4.1,1121860
283.68,1291138,4.5,893286
283.829,1443650,5.3,1014366
283.98733,1392649,5,1094334
284.01167,1397853,5.1,1025426
284.01447,1480416,5.5,746059
284.02003,2120484,8.7,981725
284.0221,1575142,6,1111356
284.03267,3002543,13.2,789233
284.04796,1269820,4.4,1100976
284.05645,3033411,13.3,956654
284.06448,1573962,6,1019849
284.06869,1196622,4,1364532
284.09625,1601605,6.1,749615
284.11773,1187575,4,1047196
284.12513,1501246,5.6,702253
284.19484,1555641,5.9,930246
284.19933,1970748,8,1026968
284.23122,2692567,11.6,901558
284.2653,1276148,4.4,1001867
284.26761,23110902,114.5,824195
284.53025,1582931,5.9,1086648
284.63992,1218799,4.1,1242819
284.70809,1204073,4,927753
284.80816,1241916,4.2,900505
284.96219,1232124,4.2,1289785
285.00407,5246047,24.2,902112
285.0279,1338771,4.7,580253
285.02992,1207605,4.1,1368310
285.04045,14884221,72.3,858817
285.05118,1332422,4.7,703767
285.07683,5531036,25.6,848115
285.11322,1863674,7.3,938195
285.14207,1341586,4.7,762110
285.17074,2112490,8.6,835335
285.18611,1569718,5.9,931945
285.20713,70464520,349.6,833008
285.20811,1570312,5.9,1588529
285.21541,1199950,4,856099
285.23609,1205504,4,767725
285.24353,26969126,132.6,850623
285.27101,1261756,4.3,1102258
285.4619,1262554,4.3,818195
285.66797,1603267,6,868858
286.01189,2885275,12.4,901744
286.01958,1882402,7.4,940631
286.03575,3209647,14,878258
286.04388,2351413,9.8,868551
286.0469,1535160,5.7,1187831
286.04828,2199545,9,680852
286.0664,1899720,7.5,825384
286.07214,1535116,5.7,1091380
286.08026,1304083,4.5,955816
286.08259,1250581,4.3,947772
286.08414,1210134,4.1,1055896
286.08464,1382806,4.9,1042544
286.13402,3360638,14.8,818809
286.14969,1256139,4.3,943228
286.21053,10863420,52.2,787191
286.24688,5314394,24.5,908591
286.34082,1208806,4.1,729719
286.34724,1411435,5.1,1037314
286.36738,1396635,5,811938
286.57872,1219877,4.1,431288
286.64489,1218618,4.1,833680
286.67399,1198385,4,912522
286.8814,1254583,4.3,773862
286.94068,1218182,4.1,978040
286.99822,1210388,4.1,836557
287.00916,1619901,6.1,917073
287.01973,11237317,54.1,858260
287.0274,1827147,7.1,871880
287.03495,2242513,9.2,1063467
287.03789,1259860,4.3,803308
287.05281,1201439,4,953066
287.05612,11732450,56.6,860845
287.09254,4156159,18.8,722013
287.12894,1988636,7.9,719492
287.15012,1288493,4.5,918267
287.18636,1817929,7.1,1121309
287.21392,1883167,7.4,840812
287.22282,17722982,86.5,741592
287.32728,1254841,4.3,1121891
287.3511,1205516,4,1049938
287.37178,1317788,4.6,958597
287.5068,1237286,4.2,904578
287.54905,1247399,4.2,799257
287.68611,1391315,4.9,663597
287.70923,1334117,4.6,967914
287.937,1421975,5.1,1020861
288.01499,2563412,10.7,906900
288.01702,2933205,12.5,726649
288.02753,2880222,12.3,938197
288.03518,1394660,4.9,884440
288.03914,4078567,18.2,864497
288.04282,1573225,5.8,1182065
288.04571,1641132,6.1,689307
288.05141,3083888,13.3,837944
288.05968,1665911,6.3,722374
288.06392,5544186,25.4,931236
288.08774,1472524,5.3,977214
288.2035,2613734,10.9,1026863
288.22616,2652536,11.1,680117
288.28422,1324133,4.6,1175225
288.34638,1208533,4,710749
288.4286,1294100,4.4,726547
288.46313,1319791,4.6,977275
288.50697,1256273,4.2,1050229
288.5146,2081623,8.3,869279
288.54743,1264560,4.3,1032661
288.89068,1257079,4.2,1207038
288.94032,1303901,4.5,1190220
288.9622,1376558,4.8,948311
288.99899,3406154,14.9,855385
289.00665,3578960,15.7,769244
289.01656,1341015,4.7,1316020
289.02473,1572958,5.8,821060
289.03537,10024422,47.5,870125
289.05358,1612724,6,892345
289.05656,1484406,5.4,918836
289.07178,7408386,34.6,744836
289.10815,1702813,6.4,972476
289.14455,2746425,11.6,998320
289.17232,1405838,5,808948
289.18094,2952405,12.6,1006016
289.20211,1344229,4.7,1193900
289.21017,1218027,4.1,1283157
289.32146,1223679,4.1,924830
289.38875,1317074,4.5,743183
289.51817,1270996,4.3,1286274
289.52249,1218743,4.1,842996
289.52649,1385242,4.9,1155705
289.56274,1277974,4.3,808228
289.63073,1227241,4.1,994806
289.7549,1375750,4.8,860517
289.7586,1286281,4.4,1023843
289.76413,1328909,4.6,744026
289.86769,1497051,5.4,837789
290.01447,2761673,11.7,937185
290.0221,3075919,13.2,823526
290.02497,1518097,5.5,1025983
290.03064,1689525,6.4,668436
290.04322,1948254,7.7,1123494
290.06139,2510828,10.4,1039405
290.06701,1719984,6.5,919174
290.07959,1771706,6.8,954423
290.10786,1234415,4.1,708419
290.14796,1490893,5.4,797738
290.16815,1277500,4.3,600348
290.23574,1245614,4.2,1223302
290.2529,1596219,5.9,721690
290.47773,1423074,5.1,956466
290.51614,1373086,4.8,698785
290.60897,1299139,4.4,861133
290.74491,1316775,4.5,1028993
290.77628,1228286,4.1,967764
291.00417,1392550,4.9,1084176
291.01167,1369964,4.7,1008173
291.01463,5121454,23.1,872773
291.01523,1266990,4.2,1079369
291.02229,2271027,9.1,877741
291.02994,2996409,12.7,887495
291.03188,1450170,5.1,924761
291.03578,5251773,23.7,694561
291.05102,6214089,28.4,870910
291.0662,1565716,5.7,885909
291.06927,1623126,6,843955
291.08744,2474339,10.1,891715
291.1031,1225135,4,1083428
291.12384,2530814,10.4,981883
291.14905,1280336,4.3,739634
291.16022,3021080,12.8,886050
291.19656,7876147,36.5,821331
291.1976,1391220,4.8,1082001
291.22533,1275720,4.3,945462
291.26949,1365416,4.7,1058502
291.32138,1300718,4.4,723765
291.33182,1339574,4.6,784934
291.37037,1268146,4.2,1165559
291.38191,1405882,4.9,860589
291.42018,1267222,4.2,1074512
291.46213,1233973,4.1,957384
291.52208,1244960,4.1,896153
291.52755,1284900,4.3,1258456
291.56685,1318593,4.5,914120
291.80694,1233743,4.1,544322
291.86463,1238617,4.1,711772
291.86705,1239706,4.1,922769
291.88295,1302246,4.4,1073439
291.93423,1278219,4.3,1114149
292.00987,1931522,7.5,961495
292.01193,1870211,7.2,948855
292.01787,1224711,4,955994
292.01953,2244489,9,1090235
292.02245,1327947,4.5,927106
292.02513,1338861,4.6,828963
292.03008,1713168,6.4,899235
292.03776,1906390,7.4,795360
292.0392,1468599,5.2,658665
292.04629,1455772,5.2,1215989
292.04836,1594973,5.8,963435
292.05028,1244575,4.1,1043106
292.05879,1724773,6.5,975912
292.06647,1363306,4.7,977106
292.07701,1325490,4.5,993166
292.14985,1627622,6,952311
292.17615,3820537,16.7,684542
292.17865,1499387,5.4,823862
292.19676,2996360,12.7,919442
292.1999,2594314,10.7,821833
292.33097,1221160,4,1059039
292.37959,1769483,6.7,828701
292.51717,1450478,5.1,890868
292.52767,1559253,5.7,721006
292.53536,1318267,4.5,1064458
292.54588,1471362,5.2,1027926
292.67795,2112480,8.4,932184
292.68976,1231209,4.1,940194
292.69848,1503535,5.4,778124
292.70697,1326837,4.5,858507
292.74239,1288910,4.3,1179911
292.77148,1270563,4.3,1018541
292.82881,1255820,4.2,1026743
292.85819,1250401,4.2,715708
292.99393,2407873,9.8,925234
293.00156,1452934,5.1,960346
293.00915,2907084,12.2,714920
293.02741,1906585,7.4,907485
293.03028,3991131,17.5,767017
293.03507,1314526,4.5,710879
293.03794,2491616,10.2,868035
293.04104,1376226,4.8,608802
293.04557,4538470,20.2,847917
293.06668,4651125,20.8,931864
293.08191,2234623,9,844438
293.08483,1476801,5.3,830800
293.09252,1316631,4.5,523201
293.10311,1608974,5.9,976299
293.11835,2677273,11.1,911613
293.1395,2867240,12.1,807660
293.17583,5257154,23.7,896927
293.17922,6487748,29.7,865727
293.19322,1280142,4.3,1024118
293.19413,1392527,4.8,774023
293.21222,16296923,77.7,803466
293.24865,4036597,17.8,952154
293.2537,1291545,4.4,554053
293.37129,1324492,4.5,1026234
293.39032,1341593,4.6,768553
293.49393,1380386,4.8,1006795
293.52506,1625400,6,927823
293.53125,1447420,5.1,870308
293.64129,1232650,4.1,944402
293.71355,1355644,4.7,943296
293.78267,1242733,4.1,957059
293.935,1483511,5.3,627975
294.01699,4780305,21.4,863988
294.02564,1233366,4.1,770907
294.03515,1406941,4.9,988819
294.04086,1844833,7.1,758305
294.04565,1323044,4.5,677212
294.0534,1783594,6.8,976740
294.06189,1225008,4,1090339
