mz,Intensity,s_n,res
422.51038,4762990,12.8,526716
422.51445,2521203,5.9,530190
422.5181,2521464,5.9,555272
422.52095,4045691,10.6,543917
422.52666,2738819,6.6,426449
422.52854,5963142,16.4,544829
422.53095,2240393,5.1,570987
422.53278,3200395,8,469105
422.53408,3906445,10.2,631514
422.53617,4271503,11.3,491083
422.53818,2104978,4.7,417046
422.54024,2164117,4.9,611165
422.54449,2186138,4.9,447573
422.54681,4943773,13.3,534888
422.55224,2695076,6.5,509506
422.55439,2599335,6.2,481509
422.565,2024821,4.4,373521
422.9948,2660837,6.4,645695
423.00231,3220463,8.1,575763
423.00536,6332403,17.5,484342
423.00788,4087799,10.7,586925
423.01005,3591673,9.2,630276
423.01293,2881277,7,358237
423.01656,5918722,16.3,406245
423.02058,17472518,51.4,495815
423.02308,2274826,5.2,842004
423.02622,3437070,8.7,346672
423.0277,5153809,14,471790
423.03177,10920982,31.5,488692
423.03579,6084123,16.8,429439
423.03876,5425183,14.8,401823
423.04007,5281825,14.3,317390
423.04164,5921827,16.3,534072
423.0434,3568677,9.1,445823
423.04438,8853542,25.2,445076
423.04622,3071529,7.6,559584
423.05112,2235439,5.1,505533
423.05303,3994161,10.4,557839
423.05468,2145844,4.8,792042
423.05692,24138806,71.7,487100
423.05944,3843642,10,448576
423.06364,2882623,7,639759
423.06824,18340934,54.1,514928
423.07217,12005450,34.8,482578
423.07639,4158544,10.9,456396
423.07804,3827794,9.9,328787
423.07942,7009364,19.6,580600
423.08333,3871833,10.1,624366
423.0875,2853214,7,506899
423.08932,2321249,5.3,478221
423.09079,2630499,6.3,474794
423.09332,6701158,18.7,561505
423.10448,3069812,7.6,442286
423.10852,3778170,9.8,557067
423.11435,2451329,5.7,559992
423.15801,2560698,6.1,565228
423.16789,2612935,6.2,524552
423.19443,6012138,16.6,521772
423.21255,2548993,6,580446
423.24194,1897256,4,681262
423.28114,2399067,5.6,800118
423.29397,5543276,15.1,531513
423.35392,4309946,11.4,546330
423.39027,8192489,23.2,495303
423.41275,2772487,6.7,679796
423.42662,215918112,654.9,514511
423.43367,2105506,4.7,482496
423.50003,2196088,5,514251
423.51813,4349584,11.5,546000
423.52352,2975639,7.3,469740
423.52571,4895898,13.2,476575
423.53214,2799778,6.8,643860
423.5346,2031013,4.5,452360
423.53639,6034088,16.6,503295
423.54056,2592941,6.2,641983
423.54195,2672303,6.4,666348
423.54398,4249266,11.2,474306
423.54666,1919797,4.1,478223
423.56012,2142407,4.8,480668
423.56208,3034313,7.5,646803
423.81748,1902614,4.1,539006
423.99222,2008570,4.4,743494
423.99411,2256637,5.1,539014
424.00063,2746629,6.6,445947
424.01013,4611858,12.3,452886
424.01156,4839188,13,450440
424.01583,12001561,34.8,515846
424.0178,3618076,9.3,593061
424.01982,3468062,8.8,450342
424.02578,2479398,5.8,517277
424.02701,4065576,10.6,569042
424.02841,8384810,23.8,535539
424.03117,4626221,12.3,567237
424.03405,3885873,10.1,366882
424.03575,4660019,12.4,352775
424.03693,6163765,17,436090
424.03962,6193464,17.1,601053
424.0437,6186302,17.1,533264
424.0481,6529859,18.1,466575
424.05216,38766920,116.2,511865
424.05654,2355790,5.4,668107
424.06045,4812627,12.9,454385
424.06338,14354775,41.9,500539
424.06737,7947613,22.4,477200
424.06906,2240863,5.1,799548
424.07148,4508002,12,509058
424.07458,3339366,8.4,381152
424.08005,4585837,12.2,392713
424.08448,1952371,4.2,642473
424.08853,5840760,16,509351
424.09975,2918279,7.1,688426
424.10381,4120460,10.8,546985
424.23009,2601393,6.2,324383
424.29742,2131336,4.8,665943
424.35725,2232022,5.1,731531
424.39352,2649606,6.3,531401
424.43001,62262068,187.6,513846
424.50016,2064785,4.6,516816
424.50783,3569051,9.1,567674
424.51188,2393504,5.6,718786
424.51541,3604901,9.2,650555
424.51726,1967527,4.3,664401
424.52605,4538291,12.1,478297
424.53166,1941434,4.2,571090
424.53356,3772349,9.7,459637
424.53808,1911490,4.1,551970
424.54412,2641098,6.3,553174
424.55178,3154900,7.9,507826
424.55688,2294747,5.3,700721
424.5701,1891308,4,597765
424.99986,6066717,16.7,562784
425.00557,2054692,4.5,833938
425.00735,2434087,5.7,530707
425.01828,3416117,8.7,410640
425.02087,6174265,17,406508
425.02367,6600764,18.3,441440
425.02569,3427391,8.7,586068
425.03221,4941383,13.3,418091
425.03368,2411593,5.6,760831
425.03618,38178380,114.4,514048
425.03903,2593616,6.2,449087
425.04233,3867220,10,644185
425.04332,6133846,16.9,382692
425.04741,33463898,100,527163
425.04877,3840605,9.9,597602
425.05144,13723232,40,528485
425.05382,2804323,6.8,422250
425.05553,11032165,31.8,554274
425.0586,8384106,23.8,444143
425.0626,4015727,10.5,563543
425.06676,4611188,12.3,415404
425.07253,11643516,33.7,510093
425.07521,4546687,12.1,517084
425.08385,7016075,19.6,550973
425.08781,7623312,21.5,540428
425.09364,3359639,8.5,445877
425.09527,2811545,6.8,569922
425.09904,2096798,4.6,841071
425.10898,2274219,5.2,512624
425.13018,2615495,6.2,677270
425.136,2750415,6.6,459239
425.14535,2391771,5.5,602775
425.17379,2670080,6.4,533738
425.21017,3013935,7.4,510837
425.22118,2297150,5.3,707364
425.24652,2702687,6.5,780309
425.2637,7138165,20,552030
425.27828,1995912,4.3,582025
425.33322,3640272,9.3,551611
425.34841,2076644,4.6,789727
425.36951,23982080,71.2,520866
425.40593,21035054,62.2,501834
425.43335,10643538,30.6,529334
425.49742,2456230,5.7,577152
425.51566,4548286,12.1,544876
425.51968,2602691,6.2,495402
425.52322,5578952,15.2,500072
425.52552,2387531,5.5,461067
425.53379,4874454,13.1,583553
425.53785,2521307,5.9,549104
425.5393,3446749,8.7,501118
425.54149,4659424,12.4,472234
425.54344,2199010,5,375434
425.54693,2317287,5.3,563164
425.55192,1896173,4,433842
426.00558,2658366,6.4,479277
426.00764,6384448,17.7,576220
426.01005,2339651,5.4,544840
426.01314,3280199,8.2,512069
426.01617,5226828,14.2,384784
426.0207,2487889,5.8,386362
426.02317,2867029,7,408151
426.02597,3806040,9.8,484962
426.02739,9093978,25.9,475516
426.02981,2395997,5.6,1047340
426.03139,32195424,96.2,492819
426.03365,2562146,6.1,366442
426.03831,3044200,7.5,666588
426.03959,8079210,22.8,556250
426.04265,11316078,32.7,514771
426.04675,7834483,22.1,418040
426.05071,6582649,18.3,477616
426.05213,3039610,7.5,419795
426.05541,3394943,8.6,503653
426.05923,7071620,19.8,481831
426.06218,3196296,8,707079
426.06781,12870543,37.4,470773
426.07038,2809746,6.8,775233
426.07113,3591059,9.2,743448
426.07596,2912154,7.1,763300
426.07913,6882206,19.2,527571
426.0831,7708579,21.7,513653
426.08892,2318762,5.3,659915
426.09113,3243949,8.1,393465
426.09562,3057075,7.6,633126
426.10424,4388287,11.6,553676
426.11133,3605448,9.2,492311
426.11959,2536915,6,619126
426.17293,4010520,10.5,522163
426.20523,2316098,5.3,531361
426.24158,2282866,5.2,553772
426.27792,2059425,4.5,688339
426.37291,7139613,20,547361
426.40921,5395789,14.7,566442
426.50531,3985866,10.4,557052
426.51299,3458004,8.8,407446
426.51719,2152410,4.8,766795
426.52341,5650402,15.4,489813
426.52775,2241512,5.1,663249
426.53104,5289964,14.4,504275
426.53532,3000561,7.4,536060
426.5367,2530803,6,655686
426.53876,2347510,5.4,697275
426.54165,2318586,5.3,467323
426.54717,2228225,5,458540
426.54926,3781636,9.8,395127
426.55349,2131977,4.7,720063
426.55472,3259659,8.2,506949
426.55702,2433294,5.7,488406
426.56738,1996059,4.3,583818
426.99725,2667597,6.4,628601
427.00015,5417041,14.7,450608
427.00285,3234644,8.1,463975
427.00499,3231319,8.1,576511
427.0114,6460512,17.9,531997
427.01544,18786404,55.4,526584
427.02114,4241516,11.2,504344
427.02232,3222126,8.1,641056
427.02321,5276783,14.3,585620
427.02666,11477107,33.2,543977
427.02871,3768950,9.7,564379
427.03068,15046776,44,481902
427.03487,7710846,21.7,472460
427.03657,5383296,14.6,382084
427.03919,6624900,18.4,404830
427.04113,3871366,10,564939
427.04203,3911815,10.2,688369
427.04558,2959244,7.3,329780
427.04957,3557521,9.1,527926
427.05178,23873684,70.9,530768
427.05445,7091352,19.8,419617
427.05712,2075675,4.6,467744
427.05972,2010398,4.4,525262
427.06307,12441763,36.1,516735
427.06706,15892648,46.6,526152
427.07134,3251886,8.2,536927
427.0728,3949744,10.3,527987
427.07432,6906034,19.3,515578
427.07828,5622967,15.4,541136
427.08236,3605180,9.2,464385
427.08823,7099588,19.9,526776
427.09951,2887890,7,719458
427.10343,4298456,11.3,440820
427.11083,2576097,6.1,634727
427.11526,2896103,7.1,641790
427.18935,4402504,11.6,569967
427.22568,6357367,17.6,531137
427.26202,6575527,18.3,575126
427.29857,2505687,5.9,769441
427.34883,5042200,13.6,536055
427.3852,5997640,16.5,521286
427.50281,1958882,4.2,619211
427.51307,4247279,11.2,503836
427.52072,6316793,17.5,599857
427.52322,2415868,5.6,545228
427.52484,3073790,7.6,532353
427.52832,3459843,8.8,602956
427.53138,4519175,12,548437
427.53383,1913610,4.1,774788
427.53668,2272014,5.2,490380
427.53893,5410577,14.7,540911
427.54302,2521366,5.9,565033
427.54442,2574360,6.1,589331
427.54645,3242779,8.1,504189
427.55063,2232864,5,544234
427.55714,2949417,7.2,669698
427.98677,1987418,4.2,816722
428.00511,5230962,13.9,525481
428.00625,2333812,5.3,500479
428.0107,10321274,29.1,537520
428.01274,5103996,13.5,505209
428.01476,3358591,8.3,493347
428.01819,3760516,9.5,700175
428.01901,4369285,11.3,548560
428.02329,6124938,16.6,481001
428.02603,7094670,19.5,551301
428.03093,4700052,12.3,479195
428.03465,4392345,11.4,710989
428.03644,3808667,9.7,538202
428.03854,10353054,29.2,414790
428.04046,2202017,4.9,659212
428.04708,22556074,65.6,482651
428.04882,3019436,7.3,555797
428.05005,2145709,4.7,947622
428.05571,3215285,7.9,390135
428.05835,13231544,37.8,457706
428.06235,13290941,38,463013
428.06611,3233218,7.9,424644
428.06954,5654983,15.2,494023
428.0749,6166478,16.7,389485
428.07794,2046162,4.4,804100
428.08162,2215638,4.9,443225
428.08351,7146969,19.6,470765
428.08629,1947613,4.1,703521
428.09149,2484963,5.7,511953
428.09476,4284904,11.1,566333
428.09877,7016941,19.2,518274
428.12006,2071049,4.5,806188
428.1751,1924177,4,517906
428.18464,3293789,8.1,614786
428.18859,2838114,6.8,596190
428.22089,3880589,9.9,550654
428.25744,2397116,5.4,568046
428.26548,2115015,4.6,650058
428.29376,2053100,4.4,615060
428.35216,2091320,4.5,854269
428.38859,2550376,5.9,618801
428.5028,2824701,6.7,491853
428.51022,4678663,12.3,474268
428.51271,2020618,4.3,362402
428.51575,2194958,4.8,624722
428.52085,3558421,8.9,575354
428.52852,4971039,13.1,485263
428.53391,2713126,6.4,491608
428.53613,2900009,6.9,389241
428.53899,2624045,6.1,533353
428.54676,4191799,10.8,470723
428.55219,1976382,4.2,755644
428.55307,1925183,4,845780
428.5543,2851905,6.8,480921
428.55636,2340164,5.3,573835
428.5588,2058311,4.4,628150
428.56506,2097231,4.5,582245
428.99481,4758658,12.5,559121
429.0025,4380300,11.4,557815
429.00994,4629142,12.1,483731
429.01289,2700953,6.4,458263
429.01583,3779613,9.6,336012
429.01857,4045473,10.4,515092
429.02065,4084387,10.5,658143
429.02317,2146343,4.7,444572
429.02613,3266987,8,500587
429.02969,1953967,4.1,993746
429.0311,29512368,86.4,534651
429.03281,2890419,6.9,914122
429.03379,7804597,21.6,512918
429.03671,2327736,5.2,621422
429.03895,3443131,8.6,512656
429.04233,17883840,51.7,490899
429.04634,25596612,74.7,487683
429.04957,2100937,4.6,1114034
429.05043,5144267,13.6,556086
429.05352,19139278,55.4,523808
429.05537,3086033,7.5,625547
429.05649,2828498,6.7,737011
429.0576,10590932,29.9,554406
429.05927,2249942,5,774584
429.06157,6906585,18.9,471138
429.0629,2453723,5.6,741640
429.06455,4129501,10.6,400991
429.06744,14850785,42.6,526545
429.07013,7804644,21.6,509861
429.07298,3633384,9.1,459974
429.07878,7837424,21.7,508492
429.08274,13355765,38.2,497103
429.08865,4662525,12.2,470960
429.08992,4141310,10.7,459976
429.094,5057796,13.4,554210
429.09805,3079689,7.5,517335
429.10385,4455184,11.6,473953
429.1251,2482476,5.7,699982
429.13101,4228404,10.9,502878
429.16852,4335973,11.2,487304
429.18387,2474105,5.7,530818
429.20501,5553045,14.9,563820
429.24135,11195332,31.7,515048
429.27045,3280875,8.1,630482
429.2778,4795892,12.6,489865
429.32806,2361142,5.3,558943
429.34318,2120010,4.6,528298
429.5001,2244632,5,529359
429.51046,4337445,11.2,470194
429.51818,5103919,13.5,417787
429.52241,2635317,6.2,499364
429.52362,2960182,7.1,768660
429.52582,2902585,7,529607
429.52761,3111739,7.6,471643
429.5322,1914690,4,587480
429.53635,4617543,12.1,491394
429.54192,4150094,10.7,454444
429.54393,3686225,9.3,565219
429.5496,1977688,4.2,609265
429.55462,3374943,8.4,620329
429.56002,2188390,4.8,573593
429.56228,2000489,4.3,578403
429.99218,2147741,4.7,560650
430.00256,3977130,10.2,532899
430.00774,2251441,5,558173
430.01022,6269876,17,536329
430.01278,2464183,5.6,468384
430.01572,4114875,10.6,528822
430.01781,8174526,22.7,539206
430.02067,4405698,11.4,396768
430.02349,2189766,4.8,594432
430.02638,20232138,58.7,476269
430.0284,4694476,12.3,562353
430.0338,4925395,13,610277
430.03471,5171156,13.7,649284
430.03761,28116952,82.2,548766
430.04161,21895134,63.7,500647
430.0457,5737443,15.4,586862
430.04871,9810919,27.6,471571
430.05179,2737387,6.5,507600
430.0542,14610414,41.9,480444
430.05696,6649842,18.1,494928
430.05959,2919669,7,330525
430.06271,12152825,34.6,500116
430.06447,3182587,7.8,696917
430.06541,4981245,13.2,518410
430.07395,7462920,20.6,499025
430.07797,15335437,44.1,475805
430.08224,2094099,4.5,629173
430.08342,2087444,4.5,765896
430.08516,3102998,7.5,381709
430.08922,3425564,8.5,399852
430.09302,2647585,6.2,394401
430.09914,3237417,7.9,582929
430.11043,2190904,4.8,802959
430.11435,3521597,8.8,572205
430.13156,1930835,4,687144
430.20023,4064173,10.4,430146
430.20829,1957560,4.1,766806
430.23667,4027613,10.3,446107
430.24467,3156712,7.7,560775
430.2478,2281708,5.1,523609
430.50032,2124343,4.6,709545
430.50788,4902465,12.9,456701
430.51552,3762763,9.5,471968
430.51838,3569743,8.9,411419
430.52608,6834777,18.7,548527
430.53154,3556960,8.9,569654
430.53368,5620323,15.1,487230
430.53625,1961574,4.1,486938
430.53797,3249257,8,580139
430.53928,2304106,5.2,598573
430.5443,4309105,11.1,592921
430.54835,2130806,4.6,442491
430.54985,2126968,4.6,483306
430.552,3548795,8.9,697330
430.55711,2057601,4.4,460742
430.55986,1918981,4,414335
430.57005,2570643,6,563370
430.99512,4937409,13,586232
430.99987,4190919,10.8,542838
431.00538,3332814,8.2,557315
431.00753,2050865,4.4,196995
431.00898,2026963,4.3,563330
431.01041,15013077,43.1,533009
431.01317,2822104,6.7,585738
431.01812,4496095,11.7,562381
431.02166,16471267,47.5,521008
431.02351,4634598,12.1,423032
431.02566,21941480,63.8,505337
431.02916,12633325,36,629362
431.02999,3595502,9,657573
431.03287,14623986,41.9,459253
431.03608,4325623,11.2,681732
431.03694,6209784,16.8,660171
431.04092,7452925,20.5,595026
431.04217,2982654,7.2,658905
431.0439,5085953,13.5,339728
431.04677,18687236,54.1,476049
431.04944,11288840,32,446326
431.05242,2574092,6,520176
431.0581,10069267,28.3,522838
431.05962,3050773,7.4,890957
431.062,34180376,100.3,475103
431.06916,7803170,21.6,474411
431.07331,12715303,36.2,507977
431.07726,6168877,16.7,408302
431.08142,3933490,10,425589
431.0831,8936756,25,518109
431.0859,2716216,6.4,459539
431.08864,2626875,6.1,638529
431.09447,4980035,13.1,610458
431.09844,6396232,17.4,510496
431.10432,6500688,17.7,486992
431.10964,2495575,5.7,605499
431.11299,2643291,6.2,641501
431.11956,2685028,6.3,521795
431.13098,1920627,4,539218
431.1843,6276537,17,606126
431.19564,3084488,7.5,488007
431.19955,2886605,6.9,614973
431.21351,2449632,5.6,630626
431.22067,8783337,24.5,579318
431.23587,3809277,9.7,562975
431.25707,5836825,15.7,492198
431.28623,2302015,5.2,564346
431.32261,4349039,11.3,538717
431.49753,2328405,5.2,669121
431.50807,2787171,6.6,621542
431.5157,5498221,14.7,509882
431.52121,2369140,5.3,539560
431.52314,4321527,11.2,318620
431.52603,2506618,5.8,418854
431.52744,2575740,6,551677
431.53088,2615937,6.1,449727
431.53392,5844869,15.7,561150
431.53938,3848076,9.8,496014
431.5415,4179599,10.8,433786
431.54367,2138001,4.7,534994
431.54709,2202774,4.9,605651
431.54902,2067096,4.4,655645
431.5575,2296484,5.1,554796
431.55981,2232743,4.9,779299
431.99702,2023142,4.3,467600
431.99912,2373096,5.4,715517
432.00565,9995761,28.1,546223
432.0077,3563252,8.9,437524
432.01325,3789819,9.6,649470
432.01524,4810750,12.6,444354
432.01682,11306496,32,467115
432.02086,9537029,26.7,451990
432.02506,5129483,13.6,407053
432.02784,3307534,8.1,484621
432.02917,4859920,12.8,526826
432.03132,3099667,7.5,640710
432.03345,10941973,30.9,442685
432.03632,3813913,9.7,538826
432.03879,2657565,6.2,435650
432.04202,14019105,40.1,419201
432.04376,2448419,5.6,828500
432.04471,2693668,6.3,511348
432.04792,2455849,5.6,327927
432.05032,2553900,5.9,822920
432.05326,13969967,40,439140
432.05727,28361268,83,467703
432.0614,3816762,9.7,441973
432.06441,7495230,20.7,551531
432.06556,6543936,17.8,523440
432.06843,5906500,15.9,406660
432.06979,5578822,14.9,356026
432.07261,5348937,14.2,416923
432.07658,2551374,5.9,411781
432.07831,6370897,17.3,488446
432.081,2491988,5.7,610784
432.08517,3558490,8.9,582271
432.08969,3782240,9.6,411075
432.09368,9245285,25.9,535688
432.10164,2117615,4.6,407927
432.10496,2884212,6.9,536516
432.10899,1978233,4.2,637302
432.1108,2095227,4.5,611990
432.11478,2052096,4.4,508776
432.12588,2041999,4.4,675029
432.21586,3296006,8.1,538575
432.22422,2130833,4.6,428878
432.26044,2040896,4.4,685630
432.50528,4258435,11,497544
432.5093,2295688,5.1,686348
432.51088,2187658,4.8,573386
432.51284,3759245,9.5,605730
432.51559,2268816,5,445652
432.5169,2078866,4.5,451780
432.52349,5609627,15,472078
432.52762,3202208,7.8,573411
432.52906,2455202,5.6,539602
432.53111,5344933,14.2,545404
432.53382,2237352,5,482758
432.53518,2812074,6.7,588927
432.53666,2736812,6.4,764043
432.53877,2632111,6.1,459780
432.54175,2683571,6.3,631992
432.54595,2306104,5.2,348532
432.54725,2312378,5.2,703185
432.54932,3675325,9.2,500277
432.55563,2203333,4.9,832501
432.5597,2123850,4.6,369952
432.56753,2646997,6.2,587919
432.57515,2581983,6,577579
432.70137,1975813,4.2,473021
432.98972,3729153,9.4,569502
432.99724,2547979,5.9,507655
433.0009,4282128,11.1,571093
433.00294,1930514,4,512515
433.00493,6260501,17,503108
433.00721,2221848,4.9,396074
433.01059,2866460,6.8,630288
433.01546,4771619,12.5,577992
433.0212,3746602,9.5,561399
433.02301,2915885,7,405845
433.02599,22017840,64,481197
433.02866,8690484,24.2,483615
433.03053,2761271,6.5,503298
433.03729,22812480,66.4,464132
433.0387,3660609,9.2,571932
433.0413,37164868,109.2,476742
433.04372,2308936,5.2,982423
433.04554,3173706,7.7,368203
433.0485,20739918,60.2,443136
433.05146,3567442,8.9,705457
433.05254,15081300,43.3,513165
433.0566,11206489,31.7,490121
433.0578,2175323,4.8,877318
433.05957,4791389,12.6,342612
433.06073,6592351,18,428449
433.0624,8199009,22.7,396330
433.06379,3698787,9.3,443040
433.06506,4546148,11.8,405373
433.06793,5386088,14.4,499670
433.07162,3068269,7.4,514715
433.07375,4847472,12.7,468948
433.07554,2848626,6.8,688218
433.07771,19548020,56.6,496299
433.0802,2366840,5.3,420213
433.08507,3327871,8.2,438529
433.08893,6635396,18.1,505306
433.09296,5303689,14.1,516326
433.09702,2806414,6.6,558475
433.09884,6036369,16.3,550360
433.11412,2572709,6,424983
433.11992,2776493,6.6,681682
433.15622,2341340,5.3,682611
433.16357,2416614,5.5,691891
433.17878,2445306,5.6,652511
433.19989,5700630,15.3,591198
433.21507,3518250,8.8,490757
433.25159,3879514,9.9,448230
433.26298,2300265,5.1,543421
433.26557,2273901,5.1,573417
433.30204,2707101,6.4,541262
433.3381,1976780,4.2,599368
433.49494,2288027,5.1,699062
433.50271,2611622,6.1,591393
433.50561,1989033,4.2,746850
433.51307,4377011,11.3,551488
433.51714,2051001,4.4,545085
433.51845,2444218,5.6,448372
433.5207,5006781,13.2,524832
433.52462,3314626,8.2,514696
433.52623,2300357,5.1,771744
433.52826,2224711,4.9,399466
433.53127,3579083,9,416689
433.53278,2743757,6.5,673674
433.53672,2311122,5.2,616292
433.53895,4692950,12.3,589255
433.54305,2270683,5,435159
433.54669,2620128,6.1,534459
433.5519,2130406,4.6,843074
433.56485,2243064,5,546734
433.57514,2192133,4.8,470033
433.71656,1920960,4,520556
433.98701,2176037,4.8,616111
433.99428,2288175,5.1,585526
434.00528,3202109,7.8,569133
434.01273,6474823,17.6,439802
434.01466,2853449,6.8,569005
434.01822,2917966,7,524597
434.0213,24652882,71.9,492605
434.02309,3199061,7.8,536770
434.02952,3400797,8.4,517123
434.0325,28144736,82.3,413642
434.03653,19680358,57,446099
434.0407,6210156,16.8,404119
434.04364,8412272,23.4,471445
434.04477,7144561,19.6,580871
434.04655,2870388,6.8,950142
434.04911,24999030,72.9,465093
434.0518,8141947,22.6,441747
434.05295,2224252,4.9,1049542
434.05557,3211648,7.9,480656
434.05762,5201538,13.8,356107
434.06043,4112518,10.5,417120
434.06424,4854411,12.8,437712
434.06889,4918417,13,375352
434.07289,19526806,56.6,503219
434.08099,4702881,12.3,471570
434.08419,4887718,12.9,465825
434.08815,6662315,18.2,585491
434.09396,3061938,7.4,459381
434.10064,2365883,5.3,427411
434.10529,2628289,6.1,672335
434.10933,3876551,9.8,563204
434.50285,4239055,10.9,545190
434.51037,3162841,7.7,506995
434.51322,2271453,5,613824
434.51466,2370270,5.3,547369
434.51798,2343139,5.3,601505
434.52102,3981543,10.2,611068
434.52647,3355630,8.3,498910
434.52863,4775665,12.5,508032
434.53106,2070516,4.4,401347
434.53282,2471159,5.6,450275
434.53412,2317048,5.2,774528
434.53632,2917115,7,503399
434.54067,2280193,5.1,606323
434.54672,3998473,10.2,461397
434.55133,2153743,4.7,704456
434.55259,1943569,4.1,615048
434.55431,2290963,5.1,620231
434.55709,2376471,5.4,447728
434.56468,1960737,4.1,724096
434.99467,2777434,6.6,566059
435.00043,2431329,5.5,611194
435.00229,3319140,8.2,482916
435.00531,17817960,51.5,512318
435.0077,3009899,7.2,461742
435.01007,2236270,4.9,563982
435.01297,3546482,8.9,691658
435.01659,24994166,72.9,493454
435.02064,14567804,41.8,534486
435.02351,2737536,6.4,584519
435.02483,5315970,14.1,546995
435.02601,3308931,8.1,312122
435.02775,12779909,36.4,479107
435.03179,4845963,12.7,625472
435.03584,11540880,32.7,496628
435.03718,2963346,7.1,792882
435.04017,5381526,14.3,375768
435.04179,5669784,15.2,335514
435.04442,7781788,21.5,418475
435.04736,3332512,8.2,631812
435.04885,2174369,4.8,784862
435.04983,1928611,4,902147
435.05296,6683047,18.2,345966
435.05478,3021737,7.3,661752
435.05699,35565996,104.5,438585
435.0641,5138358,13.6,417264
435.06825,11213243,31.7,442790
435.07219,11339200,32.1,465921
435.07622,3377094,8.3,602594
435.07947,5167562,13.7,420264
435.08343,3050959,7.4,595714
435.08731,3581396,9,580255
435.0896,2602199,6,509249
435.09334,9384412,26.3,547163
435.09613,2303712,5.1,502479
435.09782,2317794,5.2,527177
435.10471,3497451,8.7,599433
435.10866,3223537,7.9,643075
435.11261,1997942,4.2,417252
435.11434,3323896,8.2,556916
435.15799,2629170,6.1,674618
435.16804,5685312,15.2,485265
435.1945,5103202,13.3,499464
435.2057,2280817,5,503066
435.23085,7688851,20.9,513008
435.42673,3557782,8.8,528978
435.49998,2719223,6.3,495495
435.51058,3796485,9.5,472334
435.51813,5104143,13.3,485572
435.52355,3074839,7.3,424312
435.5259,3536666,8.7,474340
435.5287,2695709,6.2,617135
435.53638,4707368,12.2,541725
435.54209,2652719,6.1,576550
435.54411,3010098,7.2,627813
435.55485,2550848,5.8,427223
435.56209,2074698,4.4,508686
435.56778,2419793,5.4,664841
435.99189,2281604,5,616723
436.00058,10100367,28,495263
436.0087,2728090,6.3,734878
436.01023,4908700,12.7,442218
436.0118,6243998,16.7,327208
436.01573,8765091,24.1,445692
436.01783,3272102,7.9,518207
436.01885,2865832,6.7,813148
436.01988,8279721,22.7,549853
436.02227,2100652,4.5,474295
436.02409,3028399,7.2,431620
436.02834,9681588,26.8,484562
436.03112,4503224,11.5,590684
436.03388,3838140,9.6,300133
436.03686,9864895,27.3,459252
436.0396,3787459,9.4,646307
436.04358,5178057,13.5,433754
436.04818,7831247,21.4,501065
436.05213,22138580,63.5,483922
436.05382,2567894,5.8,795163
436.05627,2756313,6.4,510345
436.06033,9531103,26.4,554144
436.0634,8552163,23.5,454945
436.06748,8889064,24.5,498981
436.07156,3073006,7.3,462401
436.07457,3606770,8.9,369560
436.08001,5282553,13.8,470422
436.08293,2398717,5.3,574535
436.08468,2421247,5.4,322321
436.08857,7544580,20.5,441923
436.0998,3555603,8.8,575191
436.10383,4397337,11.2,494668
436.14193,2505035,5.7,693845
436.22577,2118330,4.5,625966
436.23424,2277574,5,598656
436.50031,2141991,4.6,745939
436.50791,3140401,7.5,551287
436.51174,2387766,5.3,375329
436.51556,2585148,5.9,417827
436.51848,3637568,9,515198
436.52411,2360647,5.2,664522
436.52602,6905162,18.6,463203
436.53023,2997583,7.1,589138
436.53158,3205969,7.7,513018
436.53369,3564884,8.8,525681
436.53873,2240986,4.9,377319
436.54418,2632034,6,732631
436.54968,2734953,6.3,635904
436.55162,2384235,5.3,537576
436.99589,2211515,4.8,541807
436.99993,5529536,14.6,565403
437.00326,12426180,34.9,491742
437.00433,3082182,7.4,578959
437.01045,2483150,5.6,571847
437.01532,4067796,10.3,418960
437.01809,5353944,14,485703
437.02095,12538844,35.2,490972
437.02366,9286623,25.6,462706
437.02565,4287458,10.9,460159
437.02772,2841061,6.6,388796
437.03115,3153898,7.6,869875
437.03222,10294251,28.6,529226
437.03624,26205168,75.5,530342
437.0418,2863096,6.7,563850
437.04344,4421626,11.3,399689
437.0475,14787583,41.8,501997
437.0515,16659460,47.4,482628
437.0558,4674058,12,474432
437.05873,10892302,30.4,379899
437.06275,5575700,14.7,622056
437.06672,3158553,7.6,445243
437.06879,3610908,8.9,342496
437.07262,11323425,31.6,453004
437.07523,5425700,14.3,463259
437.07831,1987496,4.1,484611
437.08036,2300971,5.1,584609
437.08386,6595632,17.7,408532
437.08778,8518709,23.4,400931
437.09365,4396093,11.2,489401
437.09516,3158591,7.6,529052
437.0992,2285124,5,551920
437.10902,4328017,11,553622
437.12023,2274400,5,766559
437.12429,2214502,4.8,610013
437.14723,3400836,8.3,571148
437.17366,2780327,6.5,438234
437.21013,7898328,21.5,545889
437.24653,2260488,4.9,605981
437.30957,2022748,4.2,526291
437.33329,2154876,4.6,666280
437.36949,3363756,8.2,570877
437.40598,31432156,90.9,486600
437.44232,112815632,330.6,532754
437.50793,2724965,6.3,570060
437.51573,4520047,11.6,510316
437.5184,2455155,5.5,739160
437.52224,2398840,5.3,708234
437.52353,2828922,6.6,534093
437.52743,2993023,7.1,483005
437.52944,2051457,4.3,575885
437.53387,4752519,12.3,449337
437.53944,3760783,9.4,531405
437.54154,4795026,12.4,514009
437.54662,2406296,5.4,422389
437.55212,3197088,7.7,561295
