mz,Intensity,s_n,res
431.54145,3445029,9.6,547008
431.54538,2776615,7.4,478147
431.55966,2545967,6.7,626973
431.56373,2346801,6,583303
431.56525,1793586,4.2,712976
431.57405,2129718,5.3,466081
431.9845,2000531,4.9,406693
431.98647,2797588,7.5,597070
431.99257,3526679,9.9,567112
431.99705,2011161,4.9,589951
432.00281,1914396,4.6,630114
432.00467,3376670,9.4,525596
432.01232,2414114,6.2,499083
432.01525,4765219,13.9,563328
432.02086,24561702,78.4,553581
432.02281,3099943,8.5,552953
432.02897,20023338,63.6,565199
432.03343,7144493,21.6,531413
432.03615,4926511,14.4,605621
432.03881,1823280,4.3,715256
432.04021,2480689,6.5,615175
432.04241,2286386,5.8,598725
432.04414,3999283,11.4,472128
432.04869,3211317,8.8,620705
432.05167,6162487,18.4,565526
432.05725,43767864,140.9,542235
432.06185,2612540,6.9,355886
432.06536,19087422,60.5,538863
432.06851,9290816,28.6,515552
432.06991,4750913,13.9,549409
432.0725,4758082,13.9,530549
432.07668,3640900,10.2,545673
432.07843,2663749,7.1,503486
432.0804,3275846,9,612331
432.08444,2131784,5.3,578510
432.08656,4293706,12.4,638202
432.08801,3106890,8.5,520329
432.08957,2650699,7,478078
432.0919,7077964,21.4,529458
432.09361,28276814,90.5,538445
432.09858,2033232,5,629395
432.10172,14391377,45.2,554836
432.10484,7916627,24.2,561830
432.11286,2056919,5.1,394140
432.11474,3965017,11.3,587812
432.12286,6293597,18.9,575744
432.1259,6355039,19.1,495305
432.12803,2194528,5.5,463196
432.13,13402209,42,537576
432.13811,8715365,26.8,561543
432.14124,3643495,10.2,511541
432.15109,3286124,9.1,605874
432.15913,2628464,6.9,484627
432.16235,14182514,44.6,549688
432.16642,4631668,13.5,592807
432.17449,3999865,11.4,616667
432.18751,1989247,4.9,594069
432.19566,2621572,6.9,604534
432.20275,2515080,6.6,624314
432.21092,2438028,6.3,556492
432.51692,1851184,4.4,660579
432.52042,2581042,6.8,557270
432.53117,2475319,6.4,730621
432.53508,3367225,9.3,673731
432.53666,1818170,4.3,477223
432.53871,1856571,4.4,630214
432.54921,3205441,8.8,584250
432.55332,1743427,4.1,698410
432.56754,1830731,4.3,811375
432.57148,2587725,6.8,533326
432.57304,1796558,4.2,468718
432.59618,2052954,5.1,570797
432.95025,2657815,7,626798
432.9688,14084641,44.2,558045
432.98373,2416169,6.2,620303
432.98717,2364459,6.1,720630
432.99423,4013103,11.4,561852
433.00486,52001332,167.7,549917
433.01251,5219896,15.4,571295
433.01616,4991546,14.6,579433
433.02013,13247036,41.5,540387
433.02308,4642366,13.5,621712
433.02429,4279871,12.3,601973
433.02636,2121280,5.3,645009
433.03062,3257410,9,535011
433.03165,2957891,8,417560
433.04125,123804232,401.6,545154
433.04307,2213449,5.6,981753
433.04471,2202185,5.5,497629
433.04711,1730379,4,645031
433.04834,1958219,4.8,563159
433.0525,20134478,64,578673
433.05457,2086479,5.2,547135
433.05653,9808464,30.3,545551
433.05935,4934225,14.4,604980
433.0606,7543378,22.9,525263
433.0625,6163027,18.4,484240
433.0648,2275412,5.8,483778
433.06781,4034134,11.5,412123
433.0701,1905495,4.6,547009
433.07179,3190872,8.8,572978
433.07765,112400984,364.4,550817
433.08096,2478173,6.4,555404
433.08781,3452512,9.6,552545
433.08891,24279648,77.5,571194
433.09037,2916962,7.9,496229
433.09289,5622371,16.7,574244
433.09566,1830501,4.3,915151
433.09704,5630566,16.7,548911
433.09879,11076198,34.5,517695
433.10828,1974251,4.8,385687
433.10994,2247532,5.7,578846
433.11404,72342128,234,557573
433.11744,2019568,5,438970
433.12112,1810034,4.3,392630
433.12529,10240628,31.7,535865
433.12708,2787445,7.5,573607
433.12938,2948727,8,606371
433.13517,9996922,30.9,550326
433.14642,2997376,8.1,489652
433.15041,36407936,117,536120
433.15751,2080134,5.2,615605
433.16172,3009160,8.2,661903
433.16353,3137161,8.6,578195
433.1657,3893898,11.1,578609
433.17153,7561869,23,543041
433.18285,1859219,4.4,605786
433.1868,18698902,59.3,538551
433.19402,3575961,10,676568
433.19992,1740188,4,745121
433.20792,6487713,19.5,507537
433.22314,7747241,23.6,551840
433.24437,3756724,10.6,633440
433.25963,2051004,5.1,588530
433.28062,1781703,4.2,525571
433.31707,4543195,13.2,609784
433.52052,1857607,4.4,624318
433.52452,1823561,4.3,796670
433.52833,2022731,5,542240
433.53886,3331409,9.2,530738
433.5429,2954067,8,665395
433.54652,1845589,4.4,752202
433.557,2984282,8.1,586029
433.56107,2414428,6.2,475415
433.56466,2019422,5,715061
433.57529,2150244,5.4,601244
433.58101,1786983,4.2,660919
433.97222,3048503,8.3,441926
433.98397,2225725,5.6,615820
434.00016,5176902,15.2,546341
434.00216,4277831,12.3,567965
434.00825,9415754,29,576034
434.00985,2286155,5.8,630159
434.01266,2034252,5,601512
434.01538,5049422,14.8,575393
434.0203,4045392,11.6,561304
434.02343,2409554,6.2,506941
434.02798,2199124,5.5,590141
434.0309,6379606,19.2,536341
434.03651,31222872,100.1,522708
434.03859,3427930,9.5,600777
434.04459,23854172,76.1,544907
434.04778,3832671,10.9,358504
434.04907,5380192,15.9,512199
434.05178,5150305,15.1,552377
434.05591,2253923,5.7,432447
434.05961,3091813,8.4,502519
434.06315,2089575,5.2,449765
434.06731,5618793,16.7,460632
434.07285,42146924,135.6,533601
434.07776,1836911,4.4,460771
434.08098,20565104,65.4,540831
434.08412,9021554,27.8,508691
434.08817,4680308,13.6,569168
434.09224,3573366,10,538639
434.09422,2476919,6.4,415626
434.09618,2563960,6.7,588910
434.10227,1759868,4.1,635898
434.10363,2430076,6.3,587827
434.10514,2605693,6.9,548084
434.10927,24136832,77,520661
434.11739,13855876,43.5,538448
434.12052,5705861,17,550980
434.12859,2658442,7,637564
434.13048,2579595,6.8,554169
434.13843,2003471,4.9,467916
434.14163,5013137,14.7,528960
434.14568,10347667,32.1,542739
434.15377,7731351,23.6,556074
434.15693,3404953,9.5,524769
434.16677,2640542,7,607026
434.1749,2189474,5.5,585903
434.18204,4163750,11.9,584141
434.19012,4851370,14.2,570964
434.19326,2217900,5.6,608029
434.21129,2067125,5.1,608415
434.22659,1756861,4.1,616504
434.50382,2536272,6.6,695732
434.53246,3000159,8.1,554586
434.5361,1799265,4.2,587003
434.54675,2961767,8,558793
434.55073,2657129,7,651842
434.56481,2889073,7.8,587841
434.58291,1895802,4.5,596019
434.96583,14773828,46.5,555186
434.98411,2257230,5.7,603547
434.99185,2164050,5.4,550822
434.99941,10511958,32.6,541615
435.00283,2671704,7.1,737889
435.00995,3832924,10.9,540703
435.01486,1798622,4.2,511750
435.01777,2188896,5.5,527267
435.02053,71892576,232.5,542356
435.02818,5244006,15.5,535801
435.03181,8280679,25.3,495144
435.03583,18101866,57.3,528991
435.03867,5462635,16.2,592768
435.03995,4616812,13.4,552271
435.04615,3085423,8.4,513200
435.04713,4839023,14.1,477322
435.05107,1964145,4.8,382537
435.05693,137764464,447,547148
435.06442,3233017,8.9,414253
435.06816,23703162,75.6,545654
435.07218,11398781,35.5,525994
435.07483,2957950,8,643209
435.07625,6634111,20,593532
435.07817,3189632,8.8,422867
435.08345,4514435,13.1,524370
435.08734,2888069,7.8,514519
435.08969,1833094,4.3,710409
435.09329,113385096,367.7,548822
435.09572,2028681,5,993606
435.10454,18517646,58.7,553732
435.10857,5690000,16.9,568060
435.11263,4425362,12.8,574582
435.11451,5212307,15.3,525911
435.11575,1843220,4.4,510453
435.12398,2250136,5.7,587691
435.12575,1802649,4.2,548964
435.12967,65740444,212.5,542244
435.14086,5994145,17.9,561400
435.14261,2033826,5,468824
435.1449,2541219,6.6,616230
435.14894,2692261,7.1,597204
435.15082,4631718,13.5,573249
435.1621,2195372,5.5,488882
435.16606,34406064,110.4,537378
435.17727,3173556,8.7,543097
435.1872,5057209,14.7,616638
435.20245,15689409,49.1,528577
435.22357,3290828,9,598318
435.23883,5071573,14.8,567338
435.26001,2219744,5.6,729390
435.51166,2046308,5,715484
435.5258,2581868,6.7,712834
435.52982,1854574,4.4,696873
435.5365,1965425,4.7,547740
435.54038,2265459,5.7,622677
435.54378,1825653,4.3,445413
435.55457,1766267,4.1,435654
435.55857,2543997,6.6,625574
435.56226,2263679,5.7,524258
435.57266,1910404,4.6,531647
435.57683,2203271,5.5,607168
435.96916,2574933,6.7,641522
435.98908,2289247,5.8,673004
435.99458,1872482,4.4,754851
435.99797,2655588,7,516371
435.99967,2795109,7.4,525188
436.00272,1875046,4.4,392720
436.00717,3562601,9.9,519492
436.01576,8902765,27.2,569630
436.01776,4429935,12.7,529495
436.02389,11266162,34.8,544378
436.02543,2367090,6,472182
436.0283,3354740,9.2,417064
436.03103,9285749,28.4,518245
436.03447,2236535,5.6,823064
436.03598,5002360,14.6,530698
436.03906,3863674,10.9,522619
436.04217,2558331,6.7,402368
436.04652,5182590,15.1,556136
436.05078,2795648,7.4,939413
436.05214,35815552,114.2,529634
436.05422,3987842,11.3,495552
436.06027,24580228,77.9,547145
436.06331,4316294,12.3,503191
436.0646,4832903,14,451068
436.06738,8121481,24.6,547036
436.07152,4547723,13.1,590315
436.07547,2274445,5.7,522842
436.07866,2310030,5.9,470028
436.08294,3021969,8.2,604524
436.08854,34201748,109,544383
436.09667,21090456,66.6,557331
436.09979,8011930,24.3,518287
436.1039,3617948,10.1,614480
436.10789,2805406,7.5,569004
436.10974,1910943,4.6,588486
436.12494,18368678,57.8,551695
436.13304,13787307,43,550200
436.13617,6021293,17.9,522777
436.14607,2109874,5.2,679885
436.16131,5976250,17.7,557123
436.16939,6899902,20.7,518079
436.17259,3100864,8.4,594954
436.19767,2649805,7,656642
436.20581,3928273,11.1,657221
436.51544,2418548,6.2,551769
436.51953,2042230,5,476470
436.52309,2466424,6.4,528117
436.53362,3489661,9.7,516251
436.53775,2268031,5.7,670957
436.5441,1795587,4.2,430865
436.54806,2185605,5.4,622460
436.55186,2075527,5.1,668208
436.55597,1795977,4.2,672353
436.56626,2067598,5.1,536944
436.56978,1937040,4.6,650324
436.57408,1784466,4.2,647598
436.96292,4327518,12.4,594797
436.97871,4388454,12.6,544824
436.98206,1766504,4.1,711419
436.99398,2090862,5.1,575400
436.99688,2519920,6.5,508009
436.99982,8126065,24.7,524164
437.00744,3861621,10.9,517075
437.01507,29287034,93.1,550606
437.01853,2739323,7.2,645010
437.02554,5508735,16.2,596984
437.02646,4991615,14.5,592872
437.03042,3192705,8.7,520084
437.03397,1926275,4.6,968341
437.03619,104080008,334.9,553354
437.03844,2694789,7.1,685580
437.0438,6809224,20.4,546202
437.04745,9993866,30.7,526527
437.05146,25260684,80.1,533577
437.05413,3313806,9.1,653907
437.0556,5615246,16.5,648524
437.06171,3192722,8.7,533197
437.06274,6589074,19.7,565813
437.06675,2317204,5.9,472257
437.07256,122053272,393,539703
437.0763,1765529,4.1,619944
437.08027,3033243,8.2,624060
437.0838,19776156,62.3,532682
437.0878,11240095,34.7,522884
437.09049,2584737,6.7,745057
437.09195,5015201,14.6,597661
437.0939,1804194,4.2,734658
437.0991,3429541,9.5,522555
437.10892,97215144,312.7,533519
437.12015,12364464,38.4,537967
437.12419,5590706,16.5,577969
437.12833,3571380,9.9,637825
437.13122,2269878,5.7,405901
437.13617,2353464,6,379860
437.14136,4248251,12.1,573396
437.14531,56345276,180.6,535881
437.1566,4056259,11.5,546198
437.15797,1830596,4.3,485331
437.16059,2616773,6.8,508607
437.16649,3792072,10.6,546778
437.16783,2228937,5.6,587038
437.18171,26460880,83.9,517652
437.19303,1871318,4.4,653877
437.20291,2556379,6.6,577718
437.2181,11619043,35.9,568624
437.23925,2309870,5.9,641267
437.2545,3352310,9.2,652054
437.49431,2077556,5.1,588730
437.51276,1991037,4.8,693917
437.51661,1786239,4.2,691995
437.52308,2632579,6.9,428237
437.5273,2959749,8,561929
437.53794,1741194,4,828970
437.5415,3666316,10.2,563186
437.54546,2182030,5.4,602724
437.55621,2211220,5.5,620401
437.5597,2631574,6.9,627200
437.56366,2227864,5.6,588709
437.98649,2473588,6.4,745586
438.00309,1825917,4.3,670558
438.00478,3293822,9,529612
438.01029,7925889,24,527209
438.01524,4814979,13.9,576865
438.0184,4363909,12.5,467914
438.02282,3761287,10.5,496833
438.02573,1910665,4.6,502616
438.03142,13933708,43.4,498752
438.03342,5265037,15.4,463281
438.03953,17929360,56.4,535850
438.04115,2881681,7.7,514910
438.04402,3620498,10.1,510626
438.04668,14623891,45.7,508581
438.05158,5171862,15.1,511783
438.0548,4186776,11.9,582892
438.05788,5418138,15.9,539767
438.06216,3957404,11.2,530013
438.0678,32801950,104.4,528423
438.06987,3808928,10.7,460747
438.07593,23368866,73.9,535966
438.07902,4467365,12.8,523262
438.08019,3009701,8.1,423583
438.08309,9153702,28,568514
438.08734,2846889,7.6,417168
438.09116,3126443,8.5,581856
438.09444,3015340,8.1,541559
438.09864,2306735,5.8,527866
438.1042,24138930,76.4,537425
438.11233,21107894,66.6,551596
438.11548,4694712,13.6,539273
438.11949,3718329,10.4,625745
438.12359,2951356,7.9,548195
438.12549,2107069,5.2,712472
438.14061,11713732,36.3,557052
438.14871,12657865,39.3,541923
438.15184,4804298,13.9,543529
438.16173,2270160,5.7,606643
438.17704,4909272,14.3,612563
438.18508,6653148,19.9,579915
438.22145,2446063,6.3,702110
438.48819,1915001,4.6,578415
438.50629,1828227,4.3,542514
438.52065,2371466,6,673463
438.53111,2859408,7.6,551620
438.53517,2853778,7.6,482203
438.54921,2854297,7.6,578113
438.55328,2607003,6.8,683499
438.5639,1892769,4.5,678700
438.99431,22328960,70.6,560071
438.99772,2862978,7.6,467677
439.00469,1959814,4.7,600561
439.00568,2785414,7.4,648192
439.00963,3409032,9.4,525226
439.01259,3582602,10,486559
439.01546,22091404,69.8,548067
439.02305,5208719,15.2,567619
439.03072,45966996,147,534408
439.03417,3377813,9.3,661054
439.03651,2325654,5.9,779645
439.04111,5775001,17.1,635364
439.04203,9924249,30.5,648126
439.04398,1900954,4.5,383090
439.04617,3343259,9.2,454409
439.04967,2822813,7.5,491114
439.05185,90744480,291.8,541880
439.05948,5191842,15.2,470837
439.06312,9729700,29.8,541615
439.06531,2988197,8,545307
439.0671,29173414,92.7,532870
439.07127,4474536,12.8,650638
439.07724,2487723,6.4,554738
439.07838,7970476,24.1,542169
439.08282,2002350,4.9,494209
439.08599,2255536,5.7,810832
439.08821,113108656,364.1,546469
439.09574,2592949,6.8,506046
439.09945,12660407,39.3,565019
439.10344,14835385,46.3,529924
439.1076,4118203,11.7,654825
439.10934,5835452,17.2,491958
439.11474,3867839,10.9,539222
439.12457,77571776,249.2,527475
439.13585,6241994,18.6,529290
439.13984,7628492,23,549624
439.14402,1964750,4.7,685905
439.14574,3375823,9.3,520696
439.14703,1979599,4.8,679826
439.14962,1836241,4.3,565377
439.15273,1949394,4.7,561242
439.16096,40208088,128.4,522655
439.16434,1986520,4.8,499539
439.17212,1978332,4.8,555797
439.17627,4361439,12.5,536697
439.18339,2815970,7.5,549572
439.18927,2006757,4.9,572418
439.19738,20059882,63.2,527181
439.21255,2058225,5,579409
439.21985,1826549,4.3,731632
439.23373,6855421,20.5,517318
439.52833,2685077,7.1,471502
439.53872,2246299,5.6,497217
439.55347,1842338,4.3,587962
439.55716,2858404,7.6,567952
439.5611,2441894,6.3,434948
439.57538,1878445,4.5,595180
439.98388,1749889,4,675754
439.9896,3764868,10.6,596805
439.9916,2044805,5,571544
439.99289,1804165,4.2,691964
439.99774,4271240,12.2,531687
440.00218,3880586,10.9,530485
440.01047,1905167,4.5,357687
440.01273,2423952,6.2,690542
440.01877,4013203,11.4,607579
440.02027,4156564,11.8,543128
440.02594,19318934,60.8,539357
440.02934,2575256,6.7,413725
440.03088,6191257,18.4,531036
440.03405,9532571,29.2,526002
440.03725,4653725,13.4,453081
440.03848,3598493,10,378830
440.04121,2114207,5.2,619636
440.04706,14635169,45.7,530983
440.04917,6062243,18,566696
440.05519,15474854,48.4,512486
440.0569,3048615,8.2,603919
440.05952,2033576,5,380514
440.06231,18856106,59.3,538072
440.06736,5245612,15.3,535457
440.07048,5951662,17.6,577130
440.07364,5058223,14.7,517225
440.07781,2079409,5.1,692432
440.08345,19460276,61.3,519778
440.08553,2480309,6.4,643319
440.09157,20621496,65.1,522254
440.09461,3584698,10,525872
440.09877,9355452,28.6,532139
440.10288,3068606,8.3,457933
440.10688,2858944,7.6,525858
440.11004,3756738,10.5,500845
440.11985,14454983,45.1,527576
440.12797,16986316,53.3,543345
440.13111,4864205,14.1,561619
440.13514,4988111,14.5,610966
440.14097,4017362,11.4,551658
440.15626,5975258,17.7,553611
440.16435,9978078,30.6,535220
440.16752,3048672,8.2,506626
440.17862,1900262,4.5,474071
440.19267,2754285,7.3,605287
440.20073,3763953,10.5,477241
440.21505,2089720,5.1,657817
440.51793,1877141,4.4,605469
440.52209,2661271,7,584307
440.52855,2444698,6.3,604409
440.53612,2657182,7,546913
440.54032,2151328,5.3,587421
440.54677,2632100,6.9,560485
440.55081,3000230,8.1,711961
440.55238,1743271,4,596393
440.55863,1933738,4.6,746354
440.96439,1748603,4,784116
440.97355,4481152,12.9,574758
440.99172,2174089,5.4,485060
440.99945,1833357,4.3,714071
441.00996,57076372,182.9,528484
441.01336,3876500,10.9,608080
441.01767,2247191,5.6,369400
441.02028,3101848,8.4,759141
441.02123,6679193,20,582765
441.02311,1840793,4.3,739054
441.02402,1906842,4.5,833695
441.02524,6078107,18,519789
441.02812,3553436,9.9,598328
441.03108,24812190,78.6,525135
441.03681,1798304,4.2,756973
441.03874,6007458,17.8,544743
441.0427,1879203,4.5,809975
441.04634,57911972,185.6,531537
441.04979,3407015,9.4,654915
441.05072,1805992,4.2,927950
441.05428,1770921,4.1,661844
441.05667,4988587,14.5,624711
441.05765,12157611,37.7,586503
441.05967,1788844,4.2,626626
441.0618,3073197,8.3,558471
441.06747,77310640,248.3,535733
441.06924,3429041,9.5,802778
441.07514,4402868,12.6,529693
441.07876,6330038,18.8,548572
441.08275,35269304,112.4,530380
441.08698,3846842,10.8,542901
441.08873,4157883,11.8,363603
441.08999,6291132,18.7,566249
441.09302,2977469,8,622498
441.09401,9243326,28.3,581845
441.09591,2517951,6.5,432922
441.09824,2052800,5,528001
441.10386,88287936,283.8,535251
441.11139,2023111,4.9,554612
441.11512,6609609,19.7,469919
441.11915,16648907,52.2,520807
441.12241,2285261,5.8,626150
441.12496,7590606,22.9,506336
441.13044,3362513,9.2,475495
441.13216,3433682,9.5,595273
441.14024,49556180,158.6,525527
441.15147,2553820,6.6,531999
441.15547,9315038,28.5,542043
441.16276,4313314,12.3,522962
441.16688,2019299,4.9,584542
441.1685,2269412,5.7,535769
441.1766,25107176,79.6,527798
441.19188,4848369,14.1,585416
441.19904,4152052,11.8,560102
441.21299,12419835,38.5,539038
441.22815,1765123,4.1,568270
441.23548,3615495,10.1,561178
441.24936,4922126,14.3,556939
441.25274,16569104,51.9,528886
441.28576,2083617,5.1,646749
441.32225,4271924,12.2,664110
441.35856,1859398,4.4,621585
441.5077,2275219,5.7,546706
441.51175,2516885,6.5,615312
441.53644,2196898,5.5,718043
441.54033,2720164,7.2,548131
441.54411,2739110,7.2,497917
441.55453,2036907,5,514916
441.5585,2158509,5.4,526032
441.57276,1799860,4.2,637531
441.98922,1776267,4.1,588511
441.99971,2844816,7.6,504783
442.00521,10605715,32.7,567624
442.01334,10581143,32.6,528489
442.01777,4912282,14.3,584951
442.02613,2277662,5.7,415443
442.02838,3947167,11.1,602266
442.03448,3070370,8.3,395480
442.036,4731555,13.7,505081
442.04161,29273254,93,546698
442.04653,6015144,17.8,533778
442.04977,11484330,35.5,538942
442.05292,6260908,18.6,538703
442.05424,3422380,9.4,587196
442.06088,2409648,6.2,562939
442.06276,8820912,26.9,507236
442.06471,4495026,12.9,504700
442.07087,13356213,41.6,544127
442.07374,2434486,6.2,406729
442.078,20855992,65.8,537950
442.08137,1785530,4.1,591015
442.08294,3306683,9.1,586613
442.0861,7383229,22.2,577792
442.08925,5283518,15.5,460522
442.0912,2190527,5.5,622635
442.09335,2308288,5.8,628006
442.09752,1929922,4.6,497591
442.09911,12713155,39.5,529112
442.10723,16157895,50.6,522582
442.11031,4016841,11.4,476203
442.11436,10454219,32.2,573729
442.12247,4638927,13.4,572353
442.1255,3512529,9.7,577470
442.13545,6653142,19.9,538830
442.14358,11363546,35.1,526375
442.14671,6008028,17.8,560282
442.15081,3234014,8.8,476372
442.15889,2555106,6.6,609200
442.17185,3874537,10.9,558641
442.17996,4883693,14.2,572605
442.1831,4052718,11.5,622514
442.18712,2073072,5.1,556808
442.19426,2048756,5,499352
442.20839,1944827,4.7,550550
442.21645,3369727,9.3,559141
442.21954,3290881,9,518571
442.25613,4349716,12.4,542913
442.50128,2220946,5.6,531558
442.51547,1846681,4.3,484191
442.51948,2125467,5.2,584519
442.53355,3163042,8.6,579682
442.53763,2427300,6.2,641944
442.54429,1780904,4.1,614722
442.54819,1768362,4.1,690976
442.55164,2318764,5.9,632037
442.56237,2181297,5.4,535056
442.56643,2622131,6.9,507437
442.58035,1798842,4.2,552472
442.98926,36466316,115.9,542262
442.99344,7129742,21.4,539548
442.99689,2183312,5.4,456093
443.00055,1796242,4.2,736636
443.00451,4569236,13.1,554219
443.00744,3558037,9.8,605548
443.01031,2064791,5,386029
443.01973,1992859,4.8,513039
443.02563,80998048,259.4,531302
443.02903,3466400,9.5,531513
443.03352,2452387,6.3,537914
443.03591,2967204,7.9,866683
443.03689,11294372,34.8,560038
443.03852,2024133,4.9,380638
443.0409,6292135,18.7,540252
443.04493,4771497,13.8,302016
443.04674,27037354,85.5,513787
443.05444,5029549,14.6,565988
443.0563,1807022,4.2,437864
443.06198,66703024,213.4,522089
443.06544,3819699,10.7,440115
443.07226,3723958,10.4,755513
443.07327,14665399,45.6,542247
443.07526,2801336,7.4,482492
443.07733,2910649,7.8,524553
443.0831,58044092,185.5,520168
443.0848,2039997,5,846396
443.09072,2532032,6.5,411440
443.09246,1975745,4.7,439031
443.09438,3767490,10.5,578200
443.09835,40898244,130.2,516535
443.10169,2250438,5.6,649782
443.10261,1854662,4.4,731202
443.10415,6354631,18.9,486710
443.10961,9167561,27.9,527677
443.11144,3124939,8.4,498220
443.11948,51564240,164.6,518308
443.13073,3632852,10.1,512460
443.13475,21331670,67.1,513709
443.14063,12154585,37.6,480088
443.14594,5155036,15,493262
443.14788,3822813,10.7,530082
443.15589,24936162,78.7,513373
443.17115,11734761,36.2,526329
443.17836,8481517,25.7,532502
443.18418,2121200,5.2,577483
443.18652,1802225,4.2,675198
443.19229,15718132,49,531475
443.20755,6216444,18.4,569960
443.21473,7841536,23.7,570066
443.22864,8625926,26.2,501738
443.24389,2236174,5.6,586023
443.25111,3059986,8.2,604673
443.26503,3914521,11,544410
443.3014,3372844,9.2,550181
443.52324,2466205,6.3,671537
443.52732,2151327,5.3,627638
443.5378,2035621,4.9,466540
443.54142,2193831,5.4,469773
443.54558,2494889,6.4,648041
443.55205,2525612,6.5,508805
443.55967,2307248,5.8,612851
443.57021,2872757,7.6,588559
443.98455,2439305,6.2,598917
443.99258,6369421,18.9,546619
443.99695,2256527,5.6,532560
444.00462,2282131,5.7,382348
444.01229,1776535,4.1,488253
444.01531,4112537,11.6,527444
444.02085,20299932,63.8,520025
444.02898,16117920,50.3,515076
444.03344,5324962,15.5,542358
444.03616,3024035,8.1,569967
444.04184,2152102,5.3,423142
444.04414,4135079,11.7,568531
444.05008,3826858,10.7,438723
444.05165,4646059,13.4,558965
444.05724,35004588,111.2,530558
444.06219,4398257,12.6,487311
444.06533,13910194,43.2,524485
444.06851,7781556,23.5,481188
444.07249,2425270,6.2,481724
444.07667,4215480,12,582828
444.07836,4785337,13.8,548291
444.08045,3882682,10.9,529507
444.08644,9500861,29,495967
444.09362,20369600,64,519010
444.09852,1750211,4,513452
444.10174,8841413,26.9,529312
444.10488,7424199,22.3,500776
444.11308,2230475,5.6,429786
444.11478,6582476,19.6,553863
444.12288,10959055,33.7,534045
444.12599,4101329,11.6,494290
444.13004,9279699,28.3,551221
444.13817,5352664,15.6,544810
444.14124,2120921,5.2,633443
444.14392,1970138,4.7,630167
444.15119,4311774,12.3,525005
444.15929,6183138,18.3,531503
444.16235,8833252,26.8,554600
444.16639,4795622,13.8,554562
444.17453,2808810,7.4,504044
444.19575,3003381,8.1,455873
444.19877,6101238,18,533602
444.2099,2148348,5.3,539069
444.21801,2021888,4.9,662339
444.51685,2206104,5.5,661421
444.52041,2225562,5.5,554450
444.5276,1970334,4.7,526873
444.53108,3336096,9.1,649515
444.54929,2860457,7.6,595209
444.56396,2108336,5.2,704517
444.57153,1748916,4,502494
444.58207,1832378,4.3,567495
444.99437,2070411,5,653313
445.00487,43004560,137,533917
445.00846,1964434,4.7,583902
445.01256,3692181,10.3,511106
445.01615,4588183,13.2,575481
445.01802,2524055,6.5,398755
445.02014,7915161,23.9,510113
445.02293,4589210,13.2,524541
445.02427,2996379,8,679219
445.02593,3797403,10.6,389036
445.03061,2326430,5.9,481596
445.03378,2173599,5.4,524839
445.03554,2908832,7.7,461229
445.04124,105624224,338.8,531437
445.0447,2325157,5.9,388775
445.04917,2357927,6,451011
445.05152,4278952,12.2,811620
445.05251,18297512,57.3,561659
445.05553,2266794,5.7,778198
445.05657,6264491,18.6,519161
445.06059,5669037,16.6,457227
445.06236,18168494,56.9,491866
445.06809,2801585,7.4,404631
445.07015,3163314,8.6,475351
445.07164,2011826,4.9,361021
445.07764,71955128,230.3,516226
445.08124,2976951,8,639445
445.08888,20189884,63.4,533638
445.09072,3028924,8.1,471654
445.09299,2947005,7.9,503375
445.09688,3997887,11.3,463399
445.09877,30077632,95.3,510203
445.10659,2226372,5.5,664982
445.11025,2917574,7.8,496292
445.11403,45413064,144.7,521446
445.11734,3124682,8.4,524223
445.12131,2639052,6.9,533305
445.1253,9124558,27.8,537004
445.12712,3054287,8.2,527125
445.12935,2596048,6.7,519181
445.13515,22368978,70.5,514426
445.14649,2649817,6.9,483265
445.1504,22909658,72.2,510356
445.15363,1787612,4.1,522382
445.15758,7778014,23.4,515528
445.16166,3147488,8.5,583821
445.1634,2436577,6.2,503029
445.16583,2185442,5.4,461157
445.17154,13859557,43,529834
445.18266,1903339,4.5,570314
445.18678,12378861,38.3,518574
445.194,7205617,21.6,541575
445.20791,9220856,28.1,553879
445.22313,5670656,16.7,494759
445.23035,5042947,14.6,579264
445.24427,5631754,16.5,556117
445.25954,2443026,6.2,636039
445.28058,2771741,7.3,527534
445.52073,2236822,5.6,499674
445.52845,1968538,4.7,422039
445.53905,2765216,7.3,550719
445.54284,2051746,5,602533
445.55709,2844329,7.5,464254
445.57522,1979314,4.8,501475
445.98387,1771649,4.1,714319
445.9916,2169221,5.4,479904
446.00008,4901001,14.2,488870
446.00214,4224138,12,533504
446.00819,8453261,25.6,520651
446.01269,2989199,8,654455
446.01543,3062929,8.2,614814
446.01866,2381970,6,632494
446.02041,2502291,6.4,398604
446.02338,2364053,6,583481
446.02785,2897559,7.7,531975
446.03087,5906585,17.4,541697
446.03651,34272412,108.8,528580
446.04097,1763230,4.1,406110
446.04463,19563680,61.4,518197
446.04774,6081697,18,477495
446.04909,5067938,14.7,430865
446.05182,4517539,12.9,570165
446.05599,2738341,7.2,482855
446.05964,3414183,9.4,553493
446.06579,3872938,10.9,545371
446.06731,3838123,10.7,465054
446.07291,38171820,121.4,533415
446.07797,2872496,7.6,563052
446.08101,15822002,49.4,533914
446.0841,9095347,27.7,497731
446.08654,1964725,4.7,685008
446.08828,3143350,8.5,612564
446.09228,4062904,11.5,507475
446.094,4215481,12,468853
446.10215,6412477,19,455692
446.10526,2881726,7.7,501495
446.10931,20587712,64.7,538777
446.11739,11007172,33.8,529737
