,M/z,Intensity,Relative,Resolution,Frequency,S/N
4858,323.05546,0.0143,0.1777088,1448627,999937.733111,4.13
4859,323.0561,0.1094,1.3589399,1379101,999935.736585,38.95
4860,323.05905,0.0689,0.8560026,1215869,999926.622888,24.12
4861,323.05945,0.0148,0.1843128,606326,999925.395852,4.33
4862,323.06021,0.0243,0.3018961,1231851,999923.044924,7.79
4863,323.06197,0.0274,0.3406518,1396243,999917.591915,8.93
4864,323.06462,0.0221,0.2740891,1262926,999909.388501,6.97
4865,323.06584,0.0163,0.2020552,1511949,999905.605536,4.85
4866,323.06669,0.0155,0.1923049,928481,999902.961985,4.56
4867,323.06733,0.023,0.2857985,1043060,999900.987779,7.32
4868,323.07138,0.0149,0.1856251,1403091,999888.452832,4.37
4869,323.07174,0.0147,0.1822488,1328424,999887.352935,4.27
4870,323.07724,0.7167,8.905776,1352615,999870.318729,261.38
4871,323.0806,0.0189,0.2347769,1348820,999859.922288,5.81
4872,323.08847,0.0711,0.8836738,1285723,999835.579905,24.94
4873,323.0903,0.034,0.4220114,1494179,999829.90411,11.33
4874,323.09252,0.0336,0.4178884,1276909,999823.03046,11.21
4875,323.09542,0.0154,0.1919524,1662863,999814.069734,4.55
4876,323.09659,0.0226,0.2803561,1123537,999810.440351,7.16
4877,323.09838,0.0365,0.4540803,1202196,999804.909818,12.28
4878,323.10154,0.038,0.4721074,1276177,999795.113316,12.81
4879,323.10811,0.0176,0.2187822,1186098,999774.791939,5.34
4880,323.11362,0.3612,4.4885836,1341756,999757.740609,131.19
4881,323.11699,0.0483,0.5999509,1220341,999747.324027,16.58
4882,323.12487,0.0323,0.401604,1272106,999722.94876,10.73
4883,323.12669,0.0418,0.5188578,1423066,999717.306056,14.19
4884,323.15,0.1208,1.5010858,1350108,999645.176655,43.14
4885,323.15337,0.0253,0.3137919,1135015,999634.751348,8.14
4886,323.16864,0.1119,1.389936,1388096,999587.53605,39.86
4887,323.1864,0.0266,0.3303689,1485117,999532.60356,8.63
4888,323.18979,0.0204,0.2536919,1252041,999522.128262,6.37
4889,323.49152,0.0276,0.343013,1300883,998589.832472,9.0
4890,323.49559,0.0394,0.4899143,1231119,998577.263234,13.33
4891,323.50321,0.0173,0.2149797,1198701,998553.734469,5.23
4892,323.50971,0.0719,0.8937963,1302590,998533.667759,25.24
4893,323.51377,0.0573,0.7122892,1266913,998521.132919,19.89
4894,323.52029,0.0258,0.3203192,1355397,998501.010803,8.34
4895,323.52433,0.0359,0.4465031,1207861,998488.563426,12.05
4896,323.52791,0.059,0.7334991,1369803,998477.512061,20.51
4897,323.53197,0.0338,0.4199829,1625505,998464.965057,11.27
4898,323.53365,0.0157,0.1944855,1098542,998459.799211,4.63
4899,323.53848,0.048,0.5960992,1252893,998444.88725,16.46
4900,323.54253,0.0425,0.5280613,1157505,998432.387896,14.46
4901,323.5461,0.0372,0.4625655,1353725,998421.361353,12.53
4902,323.55021,0.0188,0.233622,1250264,998408.682095,5.78
4903,323.55667,0.0339,0.4214313,1292005,998388.763037,11.32
4904,323.56073,0.0227,0.2820113,1216479,998376.23372,7.21
4905,323.66227,0.0147,0.1827246,1454705,998062.999722,4.28
4906,323.66931,0.0153,0.1895626,1517768,998041.302894,4.48
4907,323.68144,0.0181,0.2249704,1366771,998003.885209,5.53
4908,323.79662,0.0275,0.3419023,1489929,997648.893738,8.97
4909,323.86546,0.0164,0.2043692,1260459,997436.827416,4.92
4910,323.87101,0.0206,0.2555183,1354202,997419.751496,6.43
4911,323.88156,0.0328,0.4081234,1394299,997387.24536,10.92
4912,323.88409,0.024,0.298192,1184900,997379.456757,7.68
4913,323.90269,0.3156,3.9216008,1354636,997322.185544,114.48
4914,323.90441,0.0214,0.2659406,1172185,997316.881917,6.73
4915,323.91542,0.044,0.5471696,1325579,997282.993782,15.02
4916,323.98355,0.0542,0.6729623,1286431,997073.277862,18.73
4917,323.99117,0.0521,0.6470986,1198434,997049.809432,17.97
4918,324.00173,0.1942,2.4128397,1306732,997017.33489,70.01
4919,324.00342,0.0141,0.1757484,1194559,997012.111406,4.07
4920,324.00733,0.0231,0.2867716,1329725,997000.099462,7.35
4921,324.00782,0.0313,0.3886304,1385614,996998.587283,10.35
4922,324.00937,0.0448,0.556455,1147913,996993.815942,15.3
4923,324.01138,0.0205,0.2552203,1271767,996987.629169,6.42
4924,324.01231,0.0503,0.625526,1300694,996984.758626,17.33
4925,324.01497,0.0502,0.6242433,1275479,996976.581294,17.29
4926,324.01836,0.0165,0.2056316,1260426,996966.149692,4.96
4927,324.01993,0.1615,2.0069623,1237119,996961.332141,58.05
4928,324.02308,0.0335,0.4162511,1279733,996951.636766,11.16
4929,324.02554,0.0334,0.4153548,1055807,996944.064652,11.14
4930,324.02624,0.0161,0.1996122,885296,996941.893962,4.78
4931,324.02755,0.0958,1.1908051,1390568,996937.867142,33.99
4932,324.0281,0.0147,0.1820461,1224138,996936.187274,4.26
4933,324.02961,0.0232,0.2882537,1238075,996931.539602,7.39
4934,324.03049,0.1238,1.5386361,1280930,996928.842474,44.24
4935,324.03196,0.0295,0.3670805,1470694,996924.314102,9.71
4936,324.03517,0.0154,0.1919017,1483388,996914.443179,4.55
4937,324.0361,0.1339,1.6638565,1334560,996911.565356,47.93
4938,324.0381,0.09,1.1177,1143163,996905.400098,31.84
4939,324.04015,0.0156,0.1936222,1234815,996899.094955,4.6
4940,324.04281,0.0225,0.2792144,1274630,996890.916238,7.12
4941,324.04373,0.0273,0.3393351,1108602,996888.08416,8.9
4942,324.0442,0.1415,1.7586272,1343543,996886.63637,50.73
4943,324.04868,0.1065,1.3233603,1184738,996872.853016,37.9
4944,324.05136,0.0739,0.9187733,1419390,996864.620517,25.97
4945,324.05426,0.0236,0.2933877,979278,996855.692441,7.54
4946,324.05632,0.0376,0.4668895,1273049,996849.370457,12.66
4947,324.05947,0.0161,0.2004726,1066525,996839.665896,4.8
4948,324.06196,0.0157,0.1956723,1403836,996832.008738,4.66
4949,324.06261,0.0192,0.2390699,643249,996830.027015,5.94
4950,324.06394,0.0414,0.514154,1216650,996825.919659,14.05
4951,324.06687,0.0475,0.5899178,1221096,996816.899398,16.28
4952,324.07249,0.1814,2.2540429,1368715,996799.632699,65.33
4953,324.0745,0.0143,0.1776651,1527289,996793.438955,4.13
4954,324.08059,0.1161,1.4420925,1388189,996774.700452,41.4
4955,324.08374,0.0204,0.253408,1113043,996765.022541,6.36
4956,324.08509,0.0202,0.2508024,1031438,996760.86187,6.29
4957,324.08552,0.0166,0.2067428,1241678,996759.55538,4.99
4958,324.08774,0.0204,0.253053,1420134,996752.719722,6.35
4959,324.10887,0.0725,0.9012227,1340322,996687.731592,25.46
4960,324.11698,0.0668,0.8302504,1364970,996662.799235,23.36
4961,324.12012,0.0187,0.2324115,789053,996653.152958,5.74
4962,324.13319,0.0153,0.1906953,1551902,996612.964841,4.52
4963,324.14524,0.0187,0.2319015,1827598,996575.91933,5.73
4964,324.15336,0.0207,0.2572916,1369556,996550.953545,6.48
4965,324.17198,0.0218,0.2704726,1325242,996493.690206,6.87
4966,324.33409,0.0169,0.2100876,1208424,995995.615686,5.09
4967,324.35331,0.015,0.1866723,1604613,995936.600036,4.4
4968,324.48516,0.0153,0.1906173,973915,995531.904644,4.51
4969,324.49284,0.0169,0.2099815,1478334,995508.340485,5.08
4970,324.49935,0.0471,0.5848131,1221957,995488.383166,16.13
4971,324.5034,0.0685,0.8509515,1221052,995475.950662,23.98
4972,324.50698,0.0181,0.2249839,1158323,995464.960476,5.53
4973,324.51106,0.0145,0.1801423,786466,995452.446577,4.2
4974,324.51398,0.0184,0.2283765,1432902,995443.508655,5.63
4975,324.51754,0.0764,0.949856,1320000,995432.577966,26.89
4976,324.52161,0.0554,0.6885489,1215306,995420.108921,19.19
4977,324.52312,0.0148,0.1833048,1127361,995415.459096,4.3
4978,324.52516,0.0186,0.2306894,1001949,995409.195641,5.69
4979,324.52811,0.0262,0.3251339,1204273,995400.166084,8.48
4980,324.53216,0.0401,0.4983845,1236409,995387.738303,13.58
4981,324.53574,0.0537,0.6671753,1155545,995376.760424,18.56
4982,324.53977,0.0285,0.3542774,1343568,995364.385737,9.34
4983,324.54133,0.0209,0.2598028,1386733,995359.627319,6.55
4984,324.5463,0.0335,0.4162128,1072220,995344.373067,11.16
4985,324.5504,0.0256,0.3187059,1018526,995331.799988,8.29
4986,324.55392,0.0213,0.2644249,1034062,995321.000449,6.69
4987,324.5645,0.0216,0.2681902,1384345,995288.546853,6.8
4988,324.56854,0.0164,0.203501,1098193,995276.167912,4.89
4989,324.72919,0.0152,0.1886612,1579598,994783.770686,4.46
4990,324.73672,0.0374,0.464904,1219487,994760.726324,12.6
4991,324.76251,0.0237,0.294803,1257465,994681.721278,7.58
4992,324.79353,0.1423,1.768258,1368667,994586.702587,51.01
4993,324.90606,0.0244,0.3037513,1399039,994242.249562,7.85
4994,324.93308,0.0191,0.2367292,873899,994159.56582,5.87
4995,324.99136,0.1004,1.2477071,1285991,993981.290248,35.67
4996,324.99396,0.0162,0.2006854,1450421,993973.331827,4.81
4997,324.99899,0.1612,2.0027409,1351296,993957.955066,57.92
4998,325.00238,0.0275,0.3415801,1398332,993947.577353,8.96
4999,325.00605,0.0148,0.1833849,1105526,993936.355737,4.3
5000,325.00955,0.1881,2.3372805,1235624,993925.64653,67.78
5001,325.0102,0.0235,0.2916543,1309178,993923.657699,7.49
5002,325.01126,0.014,0.1735693,644546,993920.417109,4.01
5003,325.01516,0.0332,0.4121431,1189654,993908.497517,11.04
5004,325.01719,0.043,0.5339711,1240503,993902.295809,14.63
5005,325.01924,0.027,0.3360199,1337098,993896.00555,8.8
5006,325.02012,0.606,7.5294676,1344191,993893.333093,220.81
5007,325.02278,0.0319,0.3960302,1342719,993885.182465,10.57
5008,325.02327,0.0154,0.1919678,1541707,993883.69828,4.55
5009,325.02484,0.016,0.1989864,1282397,993878.906329,4.76
5010,325.02775,0.1661,2.0636642,1255189,993869.991797,59.72
5011,325.03134,0.0207,0.2568923,1265856,993859.011748,6.47
5012,325.03338,0.0363,0.4509359,1350018,993852.78523,12.19
5013,325.03538,0.2166,2.6919062,1332809,993846.675537,78.23
5014,325.03741,0.0181,0.2245335,995209,993840.460616,5.51
5015,325.0383,0.0915,1.1363173,1250751,993837.727155,32.39
5016,325.03872,0.0289,0.3589958,1257273,993836.459772,9.48
5017,325.04512,0.0221,0.2747838,1298594,993816.898691,6.99
5018,325.04595,0.0778,0.966811,1248010,993814.347875,27.39
5019,325.04661,0.0549,0.6815501,1271754,993812.321867,18.98
5020,325.04757,0.0142,0.1760746,1612989,993809.404775,4.08
5021,325.04844,0.0187,0.232435,1577557,993806.728941,5.75
5022,325.05062,0.0374,0.4650715,1389330,993800.065616,12.6
5023,325.05155,0.0303,0.376591,1292079,993797.23055,9.99
5024,325.0565,0.6949,8.6344748,1326291,993782.079191,253.38
5025,325.05924,0.0168,0.2093285,856764,993773.708946,5.06
5026,325.06413,0.0293,0.3637746,1081790,993758.762513,9.62
5027,325.06774,0.0637,0.7909004,1248777,993747.736127,22.21
5028,325.06957,0.0153,0.1902573,1651310,993742.141233,4.5
5029,325.07176,0.094,1.167707,1304185,993735.443804,33.31
5030,325.07469,0.0325,0.4037074,1328869,993726.493836,10.79
5031,325.07515,0.0189,0.2346518,1157134,993725.075456,5.81
5032,325.07586,0.028,0.348422,1147004,993722.922062,9.16
5033,325.07764,0.0506,0.6282499,1276372,993717.46204,17.41
5034,325.08079,0.0343,0.4267608,1486128,993707.827674,11.47
5035,325.08301,0.0232,0.2878045,1484552,993701.057782,7.38
5036,325.08481,0.0186,0.2317142,1281782,993695.558031,5.72
5037,325.08736,0.0142,0.1758753,562546,993687.747258,4.08
5038,325.09289,0.6548,8.1358242,1333027,993670.85217,238.69
5039,325.09862,0.0147,0.1832401,1205269,993653.33222,4.3
5040,325.10411,0.0492,0.6117083,1345391,993636.559356,16.92
5041,325.10595,0.0256,0.3178413,1438352,993630.932403,8.26
5042,325.10814,0.035,0.4351511,1348093,993624.227198,11.72
5043,325.11401,0.0786,0.9765262,1323330,993606.291667,27.68
5044,325.11718,0.0236,0.293211,1410007,993596.622522,7.54
5045,325.12374,0.015,0.1864477,1335896,993576.569409,4.39
5046,325.12927,0.2771,3.4429407,1324673,993559.652324,100.37
5047,325.13262,0.0153,0.1900605,1265762,993549.415231,4.5
5048,325.14789,0.0306,0.3804126,1145880,993502.771581,10.11
5049,325.16567,0.0626,0.7775576,1193655,993448.429354,21.81
5050,325.1661,0.1648,2.0481155,1262581,993447.136125,59.26
5051,325.18183,0.0264,0.3277617,1467574,993399.068946,8.55
5052,325.18314,0.0143,0.1774513,159232,993395.080406,4.12
5053,325.18429,6.4918,80.6626511,1338211,993391.562033,2376.31
5054,325.18486,0.0194,0.2407011,183900,993389.826953,5.99
5055,325.18678,0.0335,0.4165014,1233254,993383.941358,11.17
5056,325.48901,0.0219,0.2720231,1235843,992461.552538,6.91
5057,325.49304,0.0337,0.4189096,1252202,992449.242813,11.24
5058,325.49664,0.0204,0.2533051,1333021,992438.285407,6.36
5059,325.50717,0.0521,0.6473031,1278733,992406.162871,17.97
5060,325.51123,0.0627,0.7791566,1265615,992393.800813,21.86
5061,325.51482,0.0224,0.278821,990901,992382.836821,7.11
5062,325.52179,0.0184,0.2288131,1488624,992361.602102,5.64
5063,325.52537,0.0798,0.9919232,1342100,992350.676216,28.13
5064,325.52942,0.0541,0.6726797,1263893,992338.339819,18.72
5065,325.53097,0.0181,0.2253265,1297742,992333.614299,5.54
5066,325.53299,0.0213,0.2641012,1400021,992327.448,6.68
5067,325.53596,0.0181,0.224873,1473294,992318.405948,5.52
5068,325.53999,0.0323,0.4008287,1456743,992306.1205,10.71
5069,325.54357,0.0513,0.6369734,1324067,992295.212059,17.67
5070,325.54764,0.0283,0.3511743,1287627,992282.789288,9.24
5071,325.54918,0.0177,0.2197894,1199546,992278.101026,5.37
5072,325.55411,0.0244,0.3035917,1557684,992263.092957,7.84
5073,325.55819,0.0197,0.2446991,1334543,992250.638433,6.11
5074,325.56174,0.0163,0.2020433,1074559,992239.816335,4.85
5075,325.66581,0.0173,0.2146564,1266155,991922.742252,5.22
5076,325.66778,0.064,0.7953005,1218496,991916.748703,22.33
5077,325.6901,0.0139,0.1729837,1411048,991848.780161,3.99
5078,325.74098,0.0353,0.4382299,1404953,991693.829468,11.81
5079,325.79368,0.033,0.4099984,1467619,991533.430572,10.98
5080,325.86082,0.1717,2.1335061,1357361,991329.121186,61.78
5081,325.87861,0.0331,0.4108035,1299655,991275.005397,11.0
5082,325.88116,0.0152,0.1889024,1386059,991267.2509,4.46
5083,325.89974,0.3091,3.8403351,1338627,991210.743418,112.08
5084,325.98861,0.0258,0.3203589,1057715,990940.503489,8.34
5085,325.99425,0.0308,0.3829158,1312952,990923.383604,10.18
5086,325.99759,0.0203,0.2524811,1289787,990913.226754,6.34
5087,325.99919,0.1151,1.429859,1287373,990908.365183,41.04
5088,326.00235,0.0206,0.2561701,1110704,990898.765712,6.44
5089,326.00475,0.0169,0.2095375,1276950,990891.470723,5.07
5090,326.00682,0.1182,1.4691442,1311462,990885.162572,42.2
5091,326.00885,0.0244,0.3032709,1187630,990878.983718,7.83
5092,326.01238,0.0183,0.227129,1227543,990868.258307,5.59
5093,326.01292,0.0154,0.1917527,656725,990866.636624,4.55
5094,326.01444,0.0214,0.2653586,1264124,990862.000267,6.72
5095,326.01537,0.0304,0.3780563,1263743,990859.173446,10.04
5096,326.01738,0.2089,2.5950854,1270330,990853.074649,75.38
5097,326.02207,0.0245,0.3047748,1440251,990838.799383,7.88
5098,326.023,0.0392,0.4875313,1237982,990835.987578,13.26
5099,326.02347,0.0804,0.9994678,1372819,990834.574585,28.35
5100,326.02501,0.0465,0.5772224,1241755,990829.886184,15.91
5101,326.02705,0.0304,0.3778393,1375139,990823.691526,10.03
5102,326.02794,0.0474,0.5895014,1323619,990820.982164,16.27
5103,326.03062,0.1031,1.2816265,1301273,990812.815853,36.67
5104,326.03264,0.0169,0.2102479,1423177,990806.681598,5.09
5105,326.034,0.0196,0.2439226,1589243,990802.560117,6.08
5106,326.03558,0.1523,1.8925108,1189787,990797.761957,54.67
5107,326.03873,0.0343,0.4265975,1275435,990788.179237,11.47
5108,326.04119,0.0437,0.5424109,1389954,990780.695108,14.88
5109,326.04188,0.0213,0.2646208,1233245,990778.612561,6.69
5110,326.0432,0.0675,0.839036,1294038,990774.591669,23.62
5111,326.0437,0.0171,0.2127792,1169016,990773.090494,5.17
5112,326.04526,0.0221,0.274137,1130646,990768.34442,6.97
5113,326.04614,0.0682,0.8476083,1255642,990765.67287,23.88
5114,326.05175,0.1138,1.4139212,1290513,990748.606028,40.57
5115,326.05377,0.0754,0.9373804,1356672,990742.493265,26.52
5116,326.05844,0.0287,0.3564311,1364862,990728.29943,9.4
5117,326.05942,0.0254,0.3161735,1409760,990725.308236,8.21
5118,326.05986,0.0921,1.1449558,1331287,990723.979043,32.64
5119,326.063,0.0195,0.2417299,1557944,990714.444878,6.02
5120,326.06432,0.0397,0.493042,1267423,990710.411386,13.43
5121,326.06482,0.0158,0.19638,1370742,990708.907709,4.68
5122,326.06701,0.0642,0.7983068,1359180,990702.262558,22.42
5123,326.07196,0.0247,0.3066728,1362456,990687.212406,7.93
5124,326.07824,0.0189,0.2347664,1399901,990668.117528,5.81
5125,326.07957,0.0245,0.3044482,1399002,990664.080554,7.87
5126,326.08258,0.0196,0.2440051,977204,990654.957211,6.09
5127,326.08814,0.1073,1.3335534,1288911,990638.05907,38.2
5128,326.09624,0.1133,1.4077276,1309165,990613.4418,40.39
5129,326.09935,0.0144,0.1788035,909096,990604.000514,4.16
5130,326.1012,0.0146,0.1817407,1485138,990598.394769,4.25
5131,326.10338,0.019,0.2361775,1124833,990591.768818,5.86
5132,326.12452,0.0382,0.475184,1256283,990527.535954,12.9
5133,326.13263,0.0471,0.5850381,1270887,990502.917882,16.14
5134,326.13578,0.016,0.1982318,1127171,990493.348828,4.74
5135,326.16399,0.0188,0.2335032,1502056,990407.665474,5.78
5136,326.18366,0.0489,0.6071366,1409661,990347.946621,16.79
5137,326.18764,1.2273,15.2497826,1331675,990335.863666,448.36
5138,326.19058,0.0218,0.2703657,1272260,990326.952006,6.86
5139,326.33773,0.018,0.2240155,1113262,989880.384819,5.5
5140,326.49679,0.0201,0.2499284,1053025,989398.142592,6.26
5141,326.50087,0.0351,0.4357897,1251846,989385.787337,11.74
5142,326.50445,0.0296,0.3674579,1255813,989374.930445,9.72
5143,326.50848,0.0248,0.3084486,1223544,989362.703881,7.99
5144,326.51501,0.062,0.7705413,1184672,989342.93132,21.61
5145,326.51905,0.0659,0.8187527,1226776,989330.701805,23.03
5146,326.52263,0.0327,0.4056968,1260738,989319.858671,10.85
5147,326.52665,0.016,0.1993424,917629,989307.669083,4.77
5148,326.5332,0.0815,1.0123068,1344734,989287.825312,28.73
5149,326.53726,0.0529,0.6572356,1369374,989275.525781,18.27
5150,326.53882,0.0218,0.2705896,1202172,989270.80648,6.87
5151,326.54081,0.0161,0.2005514,1089894,989264.776523,4.81
5152,326.54777,0.0145,0.1797494,605799,989243.6643,4.19
5153,326.5514,0.0461,0.572383,1360032,989232.688045,15.76
5154,326.55545,0.0233,0.2894651,1494491,989220.412147,7.43
5155,326.55701,0.0151,0.1870848,1081783,989215.698714,4.41
5156,326.5696,0.0196,0.243519,1284172,989177.560943,6.07
5157,326.72623,0.0157,0.1954549,1233019,988703.35817,4.66
5158,326.73376,0.0162,0.2009465,1517558,988680.555133,4.82
5159,326.75956,0.0494,0.6143059,1319799,988602.507543,17.0
5160,326.79058,0.0746,0.9270638,1368531,988508.660972,26.22
5161,326.79194,0.016,0.1992455,1319614,988504.52325,4.77
5162,326.90311,0.0184,0.2288457,1242466,988168.384844,5.64
5163,326.93012,0.0176,0.2189789,1521473,988086.722318,5.35
5164,326.97826,0.0557,0.6916064,1459522,987941.273973,19.28
5165,326.98162,0.0207,0.2574437,1508377,987931.099507,6.48
5166,326.9888,0.0144,0.1788887,931612,987909.419294,4.17
5167,326.99644,0.0587,0.7293037,1207855,987886.319156,20.39
5168,326.99939,0.0591,0.7343155,1405970,987877.420901,20.54
5169,327.00133,0.0217,0.2700689,1464363,987871.557948,6.85
5170,327.00206,0.0271,0.3364759,1494778,987869.359049,8.81
5171,327.0025,0.0173,0.2147669,1253972,987868.037588,5.22
5172,327.00702,0.1493,1.855072,1273484,987854.378884,53.57
5173,327.00958,0.0156,0.1938083,934496,987846.634868,4.61
5174,327.01008,0.0161,0.2001607,1415115,987845.113834,4.79
5175,327.01261,0.0239,0.296928,1408649,987837.492068,7.65
5176,327.01464,0.3183,3.9545929,1295994,987831.35665,115.45
5177,327.01669,0.0205,0.255075,1018782,987825.160131,6.41
5178,327.018,0.0371,0.4607928,1411058,987821.209957,12.48
5179,327.02023,0.025,0.3102377,1430797,987814.474927,8.04
5180,327.02229,0.0144,0.1789602,1414457,987808.228464,4.17
5181,327.02433,0.0172,0.2134867,993424,987802.075882,5.19
5182,327.0252,0.2228,2.7688632,1308986,987799.438891,80.5
5183,327.02587,0.0457,0.5681491,1474443,987797.434475,15.64
5184,327.02772,0.0291,0.36153,1436499,987791.849024,9.55
5185,327.02989,0.0573,0.7123522,1377839,987785.27351,19.89
5186,327.03081,0.0405,0.5029736,1316269,987782.499994,13.72
5187,327.03282,0.0413,0.5136892,1212896,987776.434265,14.03
5188,327.03485,0.0251,0.3114027,1070998,987770.295849,8.07
5189,327.03577,0.2594,3.2233715,1313889,987767.529142,93.9
5190,327.03846,0.028,0.3482142,1152475,987759.410307,9.16
5191,327.0434,0.1374,1.7075012,1224358,987744.472581,49.22
5192,327.04658,0.0149,0.184696,961627,987734.866079,4.34
5193,327.04701,0.0282,0.3505699,1290236,987733.56893,9.23
5194,327.0488,0.0189,0.2350139,707120,987728.183488,5.82
5195,327.04901,0.0265,0.3295285,1498878,987727.525678,8.61
5196,327.05102,0.2144,2.6639006,1347298,987721.452236,77.41
5197,327.05301,0.0147,0.1827464,858265,987715.467342,4.28
5198,327.05396,0.0475,0.5906069,1221329,987712.577513,16.3
5199,327.05438,0.0252,0.3132772,1202803,987711.321494,8.13
5200,327.06158,0.0488,0.6060236,1183879,987689.563854,16.76
5201,327.06225,0.0581,0.7215983,1468138,987687.563927,20.16
5202,327.06409,0.0299,0.3721349,1146364,987682.004209,9.86
5203,327.06629,0.0268,0.3324027,1092238,987675.347938,8.69
5204,327.06722,0.021,0.2603253,1237375,987672.542384,6.57
5205,327.07043,0.0165,0.2054779,1602495,987662.860089,4.95
5206,327.07215,0.5718,7.1049004,1343844,987657.645597,208.3
5207,327.07349,0.0163,0.2024097,1216331,987653.613111,4.86
5208,327.07978,0.0198,0.2460035,947872,987634.616286,6.15
5209,327.08337,0.042,0.5214626,1230158,987623.77345,14.26
5210,327.08521,0.0289,0.3592337,1365480,987618.231294,9.48
5211,327.08741,0.1134,1.4091412,1329226,987611.583583,40.43
5212,327.09077,0.0239,0.297226,1474784,987601.431277,7.65
5213,327.0915,0.017,0.2117234,1398620,987599.228532,5.13
5214,327.09643,0.0164,0.2038925,1248995,987584.338669,4.9
5215,327.09713,0.0171,0.212148,1299149,987582.231057,5.15
5216,327.09864,0.0261,0.3248726,1509257,987577.685135,8.47
5217,327.10047,0.021,0.2613252,1448986,987572.157065,6.6
5218,327.10854,0.4434,5.5094171,1352035,987547.786701,161.28
5219,327.11976,0.0314,0.3900904,1385057,987513.895522,10.39
5220,327.12162,0.0234,0.2906512,1521386,987508.299879,7.46
5221,327.12379,0.0399,0.496023,1377544,987501.750741,13.51
5222,327.14493,0.1418,1.7619166,1285175,987437.9407,50.82
5223,327.16014,0.0166,0.2056946,953207,987392.014317,4.96
5224,327.16355,0.0597,0.7417997,1321800,987381.726936,20.76
5225,327.18008,0.2832,3.5191834,1334271,987331.842816,102.62
5226,327.18131,0.0294,0.3652018,1368766,987328.137726,9.66
5227,327.18854,0.0351,0.4363576,1275779,987306.303104,11.76
5228,327.191,0.1126,1.3989995,1327156,987298.895068,40.13
5229,327.25406,0.021,0.2604994,1326434,987108.639684,6.57
5230,327.49406,0.0262,0.3259248,1169246,986385.261804,8.5
5231,327.49815,0.0211,0.2625009,1212892,986372.933737,6.63
5232,327.50463,0.0304,0.3774817,1352334,986353.412004,10.02
5233,327.50869,0.0434,0.5389546,1344341,986341.184595,14.78
5234,327.51226,0.037,0.4593536,1168893,986330.437085,12.43
5235,327.51633,0.0275,0.3419055,1271541,986318.165393,8.97
5236,327.51857,0.0144,0.1794274,1245643,986311.417086,4.18
5237,327.52282,0.066,0.820523,1228454,986298.61915,23.08
5238,327.52688,0.0753,0.935327,1323180,986286.410508,26.46
5239,327.52845,0.0141,0.1746323,1484746,986281.679496,4.04
5240,327.53048,0.0304,0.3780378,1356760,986275.565653,10.04
5241,327.53249,0.0161,0.2002563,1446554,986269.522281,4.8
5242,327.53454,0.0157,0.1945826,1380277,986263.337604,4.63
5243,327.54102,0.0729,0.9054202,1256451,986243.838105,25.58
5244,327.54508,0.0523,0.6502095,1263681,986231.613666,18.06
5245,327.54664,0.0233,0.2898557,1321385,986226.907122,7.44
5246,327.54866,0.0142,0.1760491,1368843,986220.828724,4.08
5247,327.55069,0.016,0.1991546,1417596,986214.719343,4.76
5248,327.5556,0.0163,0.201992,1284273,986199.923228,4.85
5249,327.5592,0.0353,0.4385609,1245837,986189.084127,11.82
5250,327.56325,0.023,0.2858619,1407126,986176.895891,7.32
5251,327.57741,0.014,0.1741944,1296439,986134.278424,4.03
5252,327.66217,0.0145,0.1796699,1079691,985879.17166,4.19
5253,327.66936,0.0161,0.2004943,967840,985857.536916,4.8
5254,327.68142,0.0175,0.217966,1360135,985821.240876,5.32
5255,327.73804,0.0641,0.7966551,1432172,985650.941166,22.37
5256,327.79074,0.014,0.1738803,1322691,985492.474929,4.02
5257,327.85787,0.166,2.0621169,1297574,985290.675574,59.67
5258,327.87648,0.0975,1.2115954,1368558,985234.769611,34.6
5259,327.89679,0.1014,1.2604344,1327951,985173.748861,36.04
5260,327.98608,0.0902,1.1204007,1278755,984905.525697,31.92
5261,327.99373,0.0149,0.1853011,1010263,984882.557205,4.36
5262,327.99663,0.0365,0.453656,1074765,984873.862441,12.27
5263,328.00427,0.1011,1.2557653,1183740,984850.905445,35.91
5264,328.0099,0.0887,1.1021315,1299663,984834.022716,31.38
5265,328.01193,0.024,0.2983967,1130694,984827.925351,7.69
5266,328.01484,0.1803,2.2407575,1278535,984819.190831,64.94
5267,328.01799,0.053,0.658147,1398403,984809.724683,18.29
5268,328.02045,0.0272,0.3381196,1140958,984802.327781,8.86
5269,328.0211,0.014,0.1740036,640261,984800.400791,4.02
5270,328.02247,0.1352,1.6804798,1328269,984796.278736,48.42
5271,328.02452,0.0227,0.2821929,1062111,984790.125579,7.21
5272,328.0251,0.0167,0.2076232,1252796,984788.366768,5.01
5273,328.02807,0.0272,0.3383521,1183340,984779.453441,8.87
5274,328.0285,0.0159,0.1975046,1098843,984778.15732,4.72
5275,328.03007,0.0201,0.2497577,1317019,984773.453729,6.26
5276,328.03102,0.0306,0.3803667,1343642,984770.595189,10.11
5277,328.03303,0.2006,2.4924569,1220580,984764.563864,72.36
5278,328.03772,0.0554,0.6887255,1320861,984750.500708,19.19
5279,328.03864,0.0461,0.5727586,1189297,984747.731781,15.78
5280,328.03912,0.0361,0.4485169,1401807,984746.278512,12.11
5281,328.04067,0.0408,0.5067164,1208633,984741.638978,13.83
5282,328.04272,0.0146,0.1815004,967284,984735.49056,4.24
5283,328.04358,0.0256,0.3187026,1287995,984732.900012,8.29
5284,328.04627,0.1241,1.5416099,1326772,984724.833378,44.33
