,M/z,Intensity,Relative,Resolution,Frequency,S/N
4928,367.5148,0.0436,0.2326925,1165373,878971.706058,6.99
4929,367.52539,0.04,0.2132711,1158773,878946.399988,6.3
4930,367.53297,0.0358,0.190904,1255843,878928.263737,5.51
4931,367.54358,0.0322,0.1715271,848993,878902.885271,4.82
4932,368.0048,0.1307,0.6970166,1254375,877801.361654,23.41
4933,368.01289,0.084,0.4479502,1048130,877782.043813,14.6
4934,368.01737,0.0678,0.3614368,939265,877771.374047,11.54
4935,368.02499,0.0497,0.2649448,870731,877753.189568,8.13
4936,368.03263,0.0682,0.3636723,1103723,877734.97906,11.62
4937,368.03561,0.0584,0.3116393,1155477,877727.868162,9.78
4938,368.04119,0.1914,1.0210146,1216814,877714.547797,34.87
4939,368.04321,0.0361,0.192563,1037332,877709.747705,5.57
4940,368.04768,0.035,0.1867764,1193708,877699.068386,5.36
4941,368.04929,0.0602,0.3212744,1164578,877695.242287,10.12
4942,368.05378,0.0677,0.3608543,1223090,877684.532407,11.52
4943,368.05645,0.0745,0.3971389,999778,877678.158369,12.8
4944,368.06628,1.8574,9.9056292,1182468,877654.725284,349.08
4945,368.06899,0.0378,0.2015985,1184609,877648.271281,5.89
4946,368.07038,0.0326,0.1736311,1024775,877644.942541,4.9
4947,368.07489,0.0357,0.1901846,1332154,877634.196981,5.48
4948,368.07756,0.065,0.3466074,1099904,877627.836218,11.01
4949,368.09012,0.0427,0.2275737,981111,877597.892207,6.8
4950,368.09872,0.0364,0.1943356,1056354,877577.369985,5.63
4951,368.10681,0.0734,0.3915853,1195293,877558.102983,12.61
4952,368.1113,0.0331,0.1765837,1139274,877547.389946,5.0
4953,368.11395,0.0372,0.1983649,1107705,877541.080117,5.77
4954,368.12659,0.033,0.1760582,1136348,877510.930135,4.98
4955,368.14318,0.0823,0.4390329,1191621,877471.393486,14.28
4956,368.17965,0.0375,0.1997708,1183661,877384.467351,5.82
4957,368.36148,0.0396,0.2110106,1390530,876951.36837,6.22
4958,368.51497,0.0434,0.2314055,1415969,876586.11915,6.94
4959,368.52264,0.0668,0.3560333,1153879,876567.870591,11.35
4960,368.54082,0.043,0.2294801,1040988,876524.643212,6.87
4961,368.9766,0.04,0.2133635,1269385,875489.410313,6.3
4962,368.98883,0.0482,0.2571349,1279143,875460.385254,7.85
4963,369.007,0.0389,0.2073631,458591,875417.265792,6.09
4964,369.00746,0.0614,0.327482,518074,875416.194238,10.34
4965,369.01463,0.0437,0.2330043,1005944,875399.169292,7.0
4966,369.0252,0.3659,1.9515935,1179618,875374.093113,67.78
4967,369.02793,0.0491,0.2618681,1175308,875367.614188,8.02
4968,369.02965,0.1391,0.7417479,1150587,875363.541171,24.99
4969,369.03286,0.0389,0.2072512,1002335,875355.929457,6.09
4970,369.03645,0.0403,0.2149852,1290972,875347.426797,6.36
4971,369.0377,0.0385,0.2051007,1365738,875344.454686,6.01
4972,369.04045,0.1465,0.7810801,1187022,875337.919529,26.38
4973,369.04337,0.0371,0.1977323,1390292,875331.011969,5.75
4974,369.04454,0.0358,0.190954,1119542,875328.226178,5.51
4975,369.04632,0.1123,0.5987284,1168560,875323.996144,19.93
4976,369.0616,0.2066,1.1016074,1203651,875287.770188,37.72
4977,369.06963,0.2827,1.5078799,1174455,875268.726024,52.08
4978,369.07685,0.0749,0.3996851,1216476,875251.608805,12.89
4979,369.08272,0.2168,1.1560602,1177194,875237.680172,39.64
4980,369.09796,0.1227,0.654319,1022026,875201.54873,21.9
4981,369.1191,0.3041,1.6215928,1150326,875151.416793,56.11
4982,369.13436,0.1093,0.5830044,1141453,875115.23978,19.37
4983,369.15549,0.1788,0.9538074,1140931,875065.151591,32.49
4984,369.17074,0.0765,0.4077524,1272768,875028.987657,13.18
4985,369.17412,0.0331,0.1763163,996057,875020.9938,4.99
4986,369.19186,0.0654,0.3485224,1372276,874978.945741,11.08
4987,369.2071,0.0427,0.2275322,1120105,874942.823844,6.8
4988,369.22825,0.0378,0.2017746,1088545,874892.70207,5.89
4989,369.30103,0.1252,0.6674873,1197763,874720.289733,22.36
4990,369.51227,0.0428,0.2280698,1040295,874220.224299,6.82
4991,369.53047,0.0537,0.2861641,938720,874177.159835,8.88
4992,369.54103,0.0363,0.1933479,1368040,874152.194922,5.59
4993,370.00428,0.0491,0.2616658,894917,873057.724806,8.01
4994,370.0119,0.0386,0.2056028,1013537,873039.736212,6.03
4995,370.02045,0.1379,0.7355616,1112334,873019.57811,24.77
4996,370.02246,0.059,0.3145338,1225855,873014.839529,9.88
4997,370.02856,0.0639,0.3410391,1013272,873000.448438,10.82
4998,370.03217,0.0333,0.177472,920694,872991.914492,5.03
4999,370.03302,0.081,0.4319426,1157009,872989.911597,14.03
5000,370.0357,0.1166,0.6219921,1115799,872983.582277,20.75
5001,370.0407,0.0484,0.2582639,1279595,872971.808886,7.89
5002,370.04828,0.0665,0.3547325,1152707,872953.9252,11.3
5003,370.05118,0.0341,0.182111,1038069,872947.083258,5.2
5004,370.05684,0.0826,0.4405158,1262011,872933.733051,14.34
5005,370.06332,0.8957,4.776999,1183698,872918.425955,167.7
5006,370.06493,0.0377,0.2011039,1308726,872914.638782,5.87
5007,370.06949,0.0347,0.1849583,820205,872903.889368,5.3
5008,370.07211,0.0768,0.4096876,1052644,872897.711107,13.25
5009,370.08607,0.0435,0.2320199,1465215,872864.768594,6.96
5010,370.09321,0.0595,0.3174201,1123534,872847.940258,9.98
5011,370.1058,0.0452,0.2411208,1195120,872818.24537,7.28
5012,370.12244,0.0559,0.2981044,1170486,872779.000356,9.3
5013,370.52008,0.0578,0.3084084,1260960,871842.336604,9.66
5014,370.53829,0.0454,0.241886,1146789,871799.488506,7.31
5015,370.8631,0.0973,0.5190166,1204011,871035.938674,17.11
5016,370.98671,0.0525,0.2800646,1247661,870745.711009,8.66
5017,370.99113,0.1226,0.6538717,1201351,870735.335554,21.88
5018,371.00446,0.1947,1.038398,1098628,870704.056735,35.48
5019,371.01209,0.0756,0.4032866,1290861,870686.140725,13.02
5020,371.01972,0.1631,0.8697434,1217744,870668.238908,29.52
5021,371.02563,0.0339,0.1806985,1094605,870654.384792,5.15
5022,371.0267,0.0795,0.4241364,1117456,870651.855739,13.76
5023,371.03029,0.0679,0.3622438,1297206,870643.450759,11.57
5024,371.04085,0.2351,1.2536696,1258288,870618.668685,43.09
5025,371.04353,0.0475,0.253299,1190976,870612.371409,7.71
5026,371.04849,0.0404,0.2155785,931063,870600.738236,6.38
5027,371.05411,0.0342,0.1825901,1318955,870587.536566,5.21
5028,371.05611,0.2496,1.3313609,1155723,870582.859411,45.84
5029,371.06198,0.1136,0.6056053,1193697,870569.080703,20.17
5030,371.06593,4.7273,25.2109585,1187751,870559.80918,890.37
5031,371.06665,0.1698,0.9056844,1276608,870558.13178,30.79
5032,371.06736,0.0421,0.2247742,1306500,870556.458569,6.71
5033,371.07724,0.1535,0.8184937,1176358,870533.280062,27.7
5034,371.09252,0.0516,0.2750616,1299149,870497.434867,8.48
5035,371.09836,0.1667,0.8889076,1198757,870483.744201,30.19
5036,371.11362,0.1665,0.8880649,1161922,870447.953433,30.16
5037,371.11698,0.0328,0.1748443,1013187,870440.072834,4.94
5038,371.13475,0.1282,0.6836638,1145403,870398.387565,22.93
5039,371.15,0.1679,0.8953676,1209059,870362.620581,30.42
5040,371.17114,0.0672,0.3583938,1047971,870313.040996,11.43
5041,371.1864,0.0863,0.4601036,1121988,870277.277924,15.03
5042,371.18975,0.0456,0.2431533,1138172,870269.40663,7.36
5043,371.20757,0.0341,0.1817435,1105938,870227.636042,5.18
5044,371.24392,0.0597,0.3186375,1165476,870142.430936,10.03
5045,371.50974,0.0551,0.2937185,967418,869519.818917,9.14
5046,371.52795,0.0701,0.3740048,1035183,869477.20967,11.98
5047,371.532,0.0382,0.2037919,1376613,869467.733909,5.96
5048,371.5461,0.0456,0.2430042,1080151,869434.733331,7.35
5049,371.99896,0.5739,3.0605063,1188299,868376.304032,106.99
5050,372.00179,0.04,0.2131355,1410159,868369.704762,6.29
5051,372.00779,0.0325,0.1735673,1070112,868355.688063,4.89
5052,372.01498,0.0752,0.4013128,1214373,868338.912421,12.95
5053,372.01992,0.0593,0.3163409,1108512,868327.382395,9.94
5054,372.0231,0.0365,0.194673,1057681,868319.952222,5.64
5055,372.02755,0.1081,0.5764655,1208630,868309.558047,19.14
5056,372.0361,0.0698,0.3721137,1170824,868289.62166,11.92
5057,372.03812,0.0565,0.3014923,1304832,868284.898996,9.42
5058,372.04419,0.0483,0.2575591,1055856,868270.720595,7.87
5059,372.04862,0.0515,0.2745799,1025047,868260.382136,8.47
5060,372.05136,0.3267,1.7424685,1174459,868254.007838,60.38
5061,372.05632,0.0398,0.2120278,977209,868242.42315,6.25
5062,372.05947,0.0513,0.2737026,1297281,868235.064712,8.44
5063,372.06039,0.1929,1.02885,1147193,868232.919775,35.14
5064,372.0655,1.1753,6.2678676,1192226,868220.99243,220.43
5065,372.06929,0.4467,2.3820865,1160573,868212.157566,83.0
5066,372.07253,0.044,0.2345631,1058278,868204.600162,7.05
5067,372.07463,0.0328,0.1749667,934071,868199.688223,4.94
5068,372.0806,0.0375,0.199861,1330636,868185.775509,5.82
5069,372.08505,0.0456,0.243,894847,868175.381519,7.35
5070,372.08773,0.0488,0.2601836,1171088,868169.117699,7.96
5071,372.10882,0.0378,0.2016577,1254319,868119.920092,5.89
5072,372.11698,0.0489,0.2609229,1462884,868100.876723,7.98
5073,372.12148,0.0465,0.2478068,1222808,868090.391024,7.52
5074,372.13808,0.0326,0.173781,1260072,868051.657056,4.9
5075,372.1534,0.0398,0.2122536,1087934,868015.936242,6.26
5076,372.32454,0.0431,0.2299115,1241471,867616.943775,6.89
5077,372.51757,0.0602,0.3208747,1121798,867167.350829,10.1
5078,372.52513,0.041,0.2185026,921422,867149.755506,6.48
5079,372.53575,0.0526,0.2806959,1097610,867125.036365,8.68
5080,372.5539,0.0394,0.2101617,1274440,867082.796778,6.19
5081,372.96233,0.0743,0.3961014,1255354,866133.248577,12.76
5082,372.98817,0.1879,1.0023049,1186048,866073.237028,34.2
5083,372.999,0.0454,0.2421075,1025267,866048.092249,7.32
5084,373.00233,0.0812,0.4331827,1013991,866040.367443,14.08
5085,373.00956,0.0512,0.273085,1231589,866023.579657,8.41
5086,373.01773,0.0327,0.1741868,958641,866004.604573,4.92
5087,373.02012,0.1822,0.9716773,1160427,865999.054866,33.12
5088,373.02278,0.0528,0.2817308,1189049,865992.881881,8.72
5089,373.02777,0.0525,0.2798654,1170837,865981.28877,8.65
5090,373.0313,0.035,0.1864467,802495,865973.10918,5.35
5091,373.03537,0.7688,4.1001458,1177023,865963.650397,143.76
5092,373.04125,0.0343,0.1827806,1052789,865950.00819,5.22
5093,373.0452,0.5629,3.0018666,1191026,865940.845314,104.92
5094,373.04592,0.042,0.2238191,1143604,865939.159429,6.67
5095,373.0466,0.109,0.581359,1095706,865937.575831,19.32
5096,373.05471,0.0696,0.3710147,1284276,865918.75499,11.88
5097,373.0565,0.1682,0.8967727,1195706,865914.616436,30.47
5098,373.06278,0.8062,4.2993946,1197268,865900.038814,150.81
5099,373.06506,0.1231,0.6564379,1183563,865894.737662,21.97
5100,373.06886,0.1268,0.6760588,1237731,865885.920304,22.67
5101,373.07014,0.0535,0.2852666,1303005,865882.951571,8.84
5102,373.07176,0.1674,0.8925945,1109781,865879.185493,30.32
5103,373.07763,0.0647,0.3453017,1213680,865865.568739,10.97
5104,373.09288,0.1906,1.016266,1176036,865830.171045,34.7
5105,373.10817,0.0329,0.1754803,935913,865794.681824,4.96
5106,373.11402,0.07,0.3731112,1160687,865781.106638,11.95
5107,373.12927,0.2466,1.3150321,1193290,865745.722197,45.26
5108,373.15037,0.042,0.2237919,674599,865696.769379,6.67
5109,373.16567,0.1687,0.8997738,1145930,865661.288611,30.58
5110,373.18678,0.0374,0.1993503,1256388,865612.304201,5.81
5111,373.20205,0.0658,0.3511752,1091731,865576.898257,11.18
5112,373.50716,0.0425,0.2268058,1313586,864869.820325,6.78
5113,373.51483,0.0377,0.2011329,1362108,864852.055252,5.87
5114,373.5254,0.0455,0.2428379,1297250,864827.586314,7.34
5115,373.54359,0.0525,0.2799698,1424152,864785.478242,8.66
5116,373.99148,0.0326,0.173661,791148,863749.79782,4.9
5117,373.996,0.8969,4.7831354,1180097,863739.354161,167.92
5118,374.00681,0.0565,0.3015552,1143958,863714.394306,9.42
5119,374.01534,0.0423,0.2258054,1365932,863694.687831,6.74
5120,374.0174,0.0633,0.337617,1185064,863689.950408,10.7
5121,374.025,0.0388,0.2069555,1114088,863672.399433,6.08
5122,374.03062,0.4778,2.5482318,1159277,863659.406574,88.88
5123,374.03557,0.0663,0.3537757,1178665,863647.986182,11.27
5124,374.03873,0.1607,0.8571268,1153187,863640.694687,29.07
5125,374.0432,0.0863,0.4601683,1094980,863630.354107,15.03
5126,374.04477,0.137,0.730738,1345072,863626.734318,24.6
5127,374.04857,0.0559,0.2982325,1134056,863617.966957,9.3
5128,374.05179,0.0394,0.2099091,1199522,863610.532388,6.18
5129,374.05376,0.0333,0.1777676,1292973,863605.977146,5.04
5130,374.05986,0.0384,0.2049444,928873,863591.897367,6.0
5131,374.06234,0.1568,0.8364246,1250930,863586.163049,28.34
5132,374.06435,0.0342,0.1822026,769417,863581.544538,5.2
5133,374.0661,0.078,0.4158298,1346094,863577.482738,13.46
5134,374.067,0.1415,0.7547706,1198309,863575.416358,25.45
5135,374.0881,0.0324,0.1729221,1352539,863526.710738,4.87
5136,374.09623,0.0473,0.2524748,1043579,863507.944339,7.69
5137,374.10072,0.0458,0.2440805,1210067,863497.585416,7.39
5138,374.13267,0.0582,0.310389,1159945,863423.843588,9.73
5139,374.1371,0.0512,0.2730682,1229627,863413.600806,8.41
5140,374.16901,0.0422,0.2249583,1336472,863339.987996,6.71
5141,374.52264,0.0571,0.3045609,1140956,862524.798567,9.53
5142,374.53318,0.0399,0.2129339,1536025,862500.512804,6.29
5143,374.54083,0.0464,0.2473774,1169595,862482.89386,7.5
5144,374.5514,0.0437,0.2331803,1040763,862458.56998,7.0
5145,374.95938,0.1362,0.7262269,1237382,861520.135492,24.44
5146,374.96748,0.0389,0.2072796,1059044,861501.539039,6.09
5147,374.98522,0.107,0.5703751,1110555,861460.768459,18.93
5148,374.99937,0.1831,0.9763148,1223225,861428.271426,33.28
5149,375.01464,0.4115,2.1946228,1183869,861393.202485,76.37
5150,375.02447,0.2635,1.4050294,1168538,861370.608459,48.45
5151,375.02518,0.0387,0.2061601,1190750,861368.982591,6.05
5152,375.02584,0.0567,0.3021501,1187639,861367.46818,9.44
5153,375.03283,0.0474,0.2527458,1069084,861351.41023,7.69
5154,375.03398,0.1046,0.5579912,1174728,861348.777824,18.49
5155,375.03577,0.1289,0.6876732,1120155,861344.656377,23.08
5156,375.03847,0.0585,0.3122166,1094795,861338.457759,9.8
5157,375.04203,0.1058,0.5641142,1153226,861330.286307,18.71
5158,375.0434,0.0406,0.2165567,1396438,861327.143288,6.41
5159,375.05102,0.4609,2.4582045,1166385,861309.627501,85.69
5160,375.05965,0.0631,0.3365962,1337751,861289.824222,10.66
5161,375.0616,0.037,0.1971545,1019379,861285.346189,5.73
5162,375.06224,0.0511,0.2724833,1082351,861283.860216,8.39
5163,375.07215,0.1563,0.8336855,1217108,861261.120334,28.24
5164,375.08742,0.1038,0.5535585,1266976,861226.05982,18.33
5165,375.09337,0.0322,0.1715239,901222,861212.390748,4.82
5166,375.10853,0.2797,1.4918488,1183830,861177.58569,51.52
5167,375.14492,0.3195,1.7040414,1181409,861094.043088,59.02
5168,375.1813,0.1616,0.8619106,1236628,861010.543392,29.24
5169,375.21768,0.0519,0.2766477,985694,860927.05589,8.54
5170,375.51226,0.0503,0.2682276,1204109,860251.674426,8.24
5171,375.52276,0.0421,0.2245967,1291073,860227.623618,6.7
5172,375.53047,0.0476,0.254012,1160813,860209.963359,7.74
5173,375.54863,0.0394,0.2099758,1176398,860168.372103,6.18
5174,375.99305,0.5684,3.0312066,1169363,859151.648171,105.96
5175,376.00989,0.0931,0.4964825,1262544,859113.176159,16.31
5176,376.0148,0.0462,0.2461284,1047137,859101.94972,7.46
5177,376.01799,0.0787,0.4197923,1140351,859094.677263,13.6
5178,376.02247,0.1433,0.7641208,1253621,859084.442739,25.78
5179,376.02404,0.0588,0.313596,1075088,859080.856013,9.85
5180,376.03209,0.032,0.1704777,623668,859062.464473,4.79
5181,376.0436,0.0351,0.1870032,778086,859036.157287,5.37
5182,376.04627,0.2997,1.59837,1159191,859030.067271,55.28
5183,376.05124,0.0339,0.1806176,1225503,859018.719078,5.14
5184,376.05438,0.095,0.5067804,1136816,859011.535279,16.68
5185,376.05886,0.05,0.2668967,1168946,859001.29512,8.2
5186,376.07553,0.0327,0.1742098,1293778,858963.213787,4.92
5187,376.08003,0.0325,0.1732469,1080713,858952.941296,4.88
5188,376.08268,0.0659,0.3516631,1248677,858946.903404,11.19
5189,376.10374,0.0467,0.2488014,1067981,858898.792417,7.56
5190,376.11194,0.0484,0.2578906,936013,858880.079283,7.88
5191,376.11639,0.0521,0.2779565,885409,858869.90746,8.59
5192,376.14828,0.0715,0.3810684,1086284,858797.088517,12.23
5193,376.18463,0.0411,0.2191653,1120114,858714.112594,6.51
5194,376.23407,0.0409,0.2180415,1136340,858601.271062,6.47
5195,376.52008,0.0567,0.3021476,1077203,857949.053393,9.44
5196,376.53832,0.0484,0.2578977,1013775,857907.488423,7.88
5197,376.95643,0.0977,0.5207794,1289224,856955.920748,17.17
5198,376.98228,0.0437,0.2329055,1074072,856897.149941,6.99
5199,376.99394,0.0354,0.1889897,1309642,856870.649203,5.44
5200,376.99642,0.067,0.3574444,991101,856865.019389,11.4
5201,377.0121,0.0483,0.2575074,591307,856829.384226,7.86
5202,377.01505,0.0864,0.4608568,1212246,856822.671195,15.05
5203,377.01774,0.0448,0.2389427,1052636,856816.569386,7.21
5204,377.02128,0.0484,0.2582025,1217836,856808.505235,7.89
5205,377.02263,0.0342,0.1826551,1018654,856805.44453,5.22
5206,377.03029,0.8385,4.4718337,1159467,856788.048652,156.91
5207,377.04153,0.055,0.2931079,1298523,856762.492408,9.12
5208,377.0455,0.0334,0.1783033,750411,856753.479695,5.06
5209,377.04846,0.0339,0.1807519,1434161,856746.757307,5.15
5210,377.04961,0.0629,0.3355555,1428263,856744.139348,10.62
5211,377.05141,0.1306,0.696361,1126696,856740.043446,23.38
5212,377.06667,0.1614,0.8607684,1075410,856705.364151,29.2
5213,377.08781,0.2331,1.2430127,1165136,856657.356871,42.72
5214,377.10305,0.0764,0.4072899,1213758,856622.726296,13.16
5215,377.12418,0.3926,2.0936804,1182647,856574.71783,72.8
5216,377.1394,0.0371,0.1980456,1243088,856540.171323,5.76
5217,377.16057,0.3213,1.7137514,1180311,856492.076751,59.36
5218,377.19696,0.0998,0.5323124,1155672,856409.458019,17.58
5219,377.23329,0.0322,0.1718463,1256794,856326.972968,4.83
5220,377.52793,0.058,0.3094483,1150974,855658.642472,9.7
5221,377.54605,0.042,0.2241234,1203173,855617.579588,6.68
5222,377.92869,0.225,1.1999294,1144833,854751.303067,41.19
5223,377.9901,0.1846,0.9845932,1183314,854612.427424,33.58
5224,378.00174,0.0645,0.3438589,1116241,854586.108302,10.92
5225,378.01993,0.061,0.3251075,1272954,854544.996145,10.25
5226,378.02553,0.3032,1.6168451,1159959,854532.327311,55.94
5227,378.03364,0.177,0.9440237,1217374,854513.991304,32.14
5228,378.03812,0.0919,0.4901572,1190198,854503.873882,16.09
5229,378.04078,0.0428,0.2282476,1207776,854497.850685,6.83
5230,378.05332,0.0422,0.2252562,1100712,854469.515132,6.72
5231,378.05625,0.0484,0.2580846,1206595,854462.879297,7.88
5232,378.06193,0.1304,0.6952131,1151674,854450.0403,23.34
5233,378.07007,0.0364,0.1943233,1091524,854431.647705,5.63
5234,378.07452,0.0455,0.2426851,1201354,854421.603891,7.34
5235,378.07716,0.0552,0.2945993,1140928,854415.623276,9.17
5236,378.08302,0.0332,0.1769235,1126098,854402.395825,5.01
5237,378.09111,0.0402,0.214405,1131172,854384.112177,6.34
5238,378.09565,0.0343,0.1830189,1149227,854373.854129,5.23
5239,378.09832,0.0546,0.2910276,1110560,854367.820872,9.05
5240,378.11939,0.0339,0.1805505,1337374,854320.205709,5.14
5241,378.12753,0.0712,0.3798037,1165857,854301.816621,12.19
5242,378.13202,0.0374,0.1993265,941552,854291.65953,5.81
5243,378.16393,0.0743,0.3962447,1146028,854219.591569,12.77
5244,378.51753,0.0674,0.3593016,1078341,853421.588583,11.46
5245,378.53573,0.0535,0.2851609,1212673,853380.560485,8.84
5246,378.55392,0.0392,0.2091094,1142382,853339.556129,6.15
5247,378.84313,0.046,0.2451356,1181213,852688.112297,7.43
5248,378.89202,0.039,0.2079931,732414,852578.072749,6.11
5249,378.93202,0.0339,0.1805645,1048726,852488.067184,5.14
5250,378.95343,0.0448,0.2391377,1236532,852439.901198,7.21
5251,378.99179,0.0467,0.2488421,1058833,852353.634819,7.56
5252,379.00955,0.1728,0.9215279,1137769,852313.698997,31.35
5253,379.02075,0.0451,0.2407129,1075387,852288.498132,7.27
5254,379.02482,0.0616,0.3283827,1135717,852279.359293,10.37
5255,379.02773,0.0552,0.2941911,640403,852272.81613,9.16
5256,379.02888,0.0506,0.26967,875571,852270.217798,8.29
5257,379.03067,0.0889,0.4740611,1231692,852266.193308,15.52
5258,379.04594,0.2584,1.3782942,1142499,852231.871193,47.5
5259,379.05714,0.0393,0.2093841,1026879,852206.682362,6.16
5260,379.06118,0.1189,0.634072,1137936,852197.591652,21.18
5261,379.06705,0.1706,0.909678,1203231,852184.399973,30.93
5262,379.06985,0.034,0.1812929,1050397,852178.10724,5.17
5263,379.07706,0.0558,0.2976945,1031237,852161.890137,9.28
5264,379.08231,0.1136,0.6059219,1248842,852150.099912,20.19
5265,379.10345,0.3016,1.6086391,1149731,852102.579709,55.65
5266,379.1187,0.0536,0.2856707,943214,852068.310883,8.86
5267,379.13983,0.4039,2.1539011,1153157,852020.80985,74.93
5268,379.15506,0.0368,0.1965177,1072040,851986.601299,5.71
5269,379.17623,0.2222,1.185081,1256886,851939.032182,40.67
5270,379.21261,0.0482,0.2568934,981075,851857.281484,7.84
5271,379.25214,0.0938,0.5003191,1127694,851768.508414,16.45
5272,379.52538,0.0468,0.2495132,1041346,851155.258686,7.58
5273,379.54358,0.0501,0.2670396,1233214,851114.453956,8.2
5274,379.92574,0.4274,2.2794993,1186995,850258.324326,79.37
5275,380.0048,0.0643,0.3428413,1260995,850081.421813,10.88
5276,380.01287,0.0403,0.2151375,1129419,850063.371656,6.36
5277,380.01737,0.0839,0.4474227,1099760,850053.311417,14.58
5278,380.02008,0.0354,0.1889926,1093657,850047.251203,5.44
5279,380.03264,0.0581,0.3097806,1054181,850019.152613,9.71
5280,380.03557,0.0327,0.1746359,962797,850012.587251,4.93
5281,380.04118,0.2345,1.2507379,1129753,850000.037744,42.99
5282,380.04927,0.0428,0.2282366,1180735,849981.958026,6.83
5283,380.05373,0.0523,0.2787461,1031754,849971.968143,8.61
5284,380.05643,0.0885,0.4719004,1185367,849965.935523,15.45
5285,380.07046,0.0375,0.1998359,1133695,849934.558699,5.82
5286,380.07755,0.0624,0.3328831,983667,849918.69916,10.53
5287,380.08488,0.238,1.2693876,1175342,849902.318511,43.65
5288,380.10681,0.0512,0.2731276,1167353,849853.278657,8.42
5289,380.11122,0.0376,0.2002648,858250,849843.41381,5.84
5290,380.14319,0.0723,0.3854713,1182383,849771.95887,12.39
5291,380.51503,0.036,0.1919571,1011327,848941.547034,5.54
5292,380.52264,0.0324,0.172792,919686,848924.556646,4.87
5293,380.55141,0.0348,0.1853321,1394901,848860.375169,5.31
5294,380.82264,0.0747,0.3984205,1174889,848255.801218,12.85
5295,380.8891,0.0978,0.5215006,1175856,848107.787774,17.2
5296,380.92906,0.061,0.3252011,1305427,848018.817879,10.26
5297,381.00705,0.0366,0.194953,480064,847845.241666,5.65
5298,381.00744,0.0459,0.2447872,521741,847844.381564,7.41
5299,381.0252,0.3422,1.8249871,1137200,847804.846524,63.3
5300,381.03645,0.0837,0.4463016,1024851,847779.818111,14.54
5301,381.04045,0.1917,1.0225163,1146976,847770.917232,34.92
5302,381.04351,0.0416,0.2217416,707851,847764.119888,6.6
5303,381.04453,0.0437,0.2330281,1194292,847761.846883,7.0
5304,381.04632,0.1105,0.5891459,1070468,847757.852611,19.59
5305,381.06159,0.2042,1.0888076,1178106,847723.882996,37.26
5306,381.07412,0.0565,0.3012703,1296651,847696.00691,9.41
5307,381.07685,0.0698,0.3723232,1232107,847689.947728,11.92
5308,381.08271,0.2117,1.1290853,1178090,847676.914783,38.69
5309,381.09795,0.1058,0.5640929,1144646,847643.008186,18.71
5310,381.1191,0.3266,1.7417296,1147016,847595.971926,60.35
5311,381.13437,0.0713,0.3804699,1236660,847562.00581,12.21
5312,381.15484,0.0456,0.2429557,350692,847516.494462,7.35
5313,381.15516,0.1145,0.6108153,607134,847515.771912,20.36
5314,381.15548,0.2315,1.234758,1323230,847515.071084,42.42
5315,381.15582,0.0335,0.1786925,2409792,847514.307201,5.08
5316,381.1707,0.0488,0.2601347,1192913,847481.222703,7.96
5317,381.19185,0.0872,0.464993,1181431,847434.208454,15.2
5318,381.20712,0.0328,0.174813,1254482,847400.248662,4.94
5319,381.23162,0.0441,0.2349364,1007017,847345.788464,7.06
5320,381.53045,0.0373,0.1987036,1141751,846682.128165,5.78
5321,381.54103,0.0423,0.2257937,1188274,846658.638326,6.74
5322,381.92278,0.3421,1.824218,1149678,845812.350056,63.27
5323,381.99666,0.0358,0.191026,997401,845648.769661,5.51
5324,382.00272,0.0436,0.2323528,927614,845635.361654,6.97
5325,382.01482,0.0348,0.1858256,1062600,845608.570929,5.33
5326,382.02045,0.386,2.0587029,1161786,845596.117553,71.56
5327,382.02249,0.0493,0.2628917,1145571,845591.586528,8.05
5328,382.02857,0.0676,0.3607206,1127402,845578.127604,11.51
5329,382.03306,0.049,0.2610619,780819,845568.197573,7.99
5330,382.03571,0.1117,0.5957225,1087402,845562.321056,19.82
5331,382.04383,0.0368,0.1960228,990670,845544.350508,5.69
5332,382.04827,0.0425,0.2268498,1117291,845534.537433,6.78
5333,382.05683,0.1144,0.6100272,1211712,845515.582928,20.33
5334,382.06492,0.0371,0.1977446,919637,845497.677687,5.75
5335,382.06939,0.0413,0.220218,916128,845487.783954,6.54
5336,382.07208,0.0639,0.3406215,1289122,845481.842044,10.8
5337,382.08192,0.3074,1.6394463,1089619,845460.06636,56.74
5338,382.0861,0.0348,0.1856346,1091249,845450.825095,5.32
5339,382.09323,0.0413,0.2199942,994045,845435.045033,6.54
5340,382.12243,0.0653,0.3480909,1048871,845370.428607,11.07
5341,382.15883,0.0627,0.3344845,1186444,845289.909988,10.59
5342,382.52012,0.0531,0.2833152,1081183,844491.527685,8.78
5343,382.53822,0.0459,0.2447937,1247029,844451.563543,7.41
5344,382.55644,0.0327,0.1743676,1479458,844411.353102,4.92
5345,382.88616,0.0913,0.4867509,1224689,843684.196051,15.97
5346,382.92613,0.0406,0.2164316,1063887,843596.126663,6.41
5347,382.98671,0.0881,0.4700077,1112530,843462.684047,15.38
5348,383.00446,0.2964,1.5809398,1111995,843423.585227,54.67
5349,383.00893,0.0323,0.1724028,1095072,843413.740216,4.85
5350,383.01205,0.0398,0.2123795,846235,843406.888412,6.27
5351,383.01569,0.1195,0.6372895,1302843,843398.864541,21.29
5352,383.01971,0.1114,0.5939134,1205471,843390.015072,19.76
5353,383.02176,0.0362,0.1932331,1059476,843385.491136,5.59
5354,383.02265,0.0353,0.1885203,389497,843383.53413,5.42
