,M/z,Intensity,Relative,Resolution,Frequency,S/N
3714,354.50697,0.1991,0.365669,1066554,911224.013638,12.15
3715,354.51103,0.1591,0.2921894,1167104,911213.573947,9.46
3716,354.51464,0.1495,0.2746054,1210166,911204.278502,8.81
3717,354.52518,0.1317,0.2418419,1217752,911177.195072,7.61
3718,354.80379,0.1854,0.3404276,1296709,910461.689447,11.22
3719,354.98078,0.0949,0.1742081,1128824,910007.745287,5.13
3720,354.98847,0.1175,0.2157414,1192717,909988.035638,6.65
3721,354.99899,0.2289,0.4203794,1363912,909961.065798,14.15
3722,355.00464,0.0944,0.1733813,1315331,909946.573719,5.1
3723,355.00662,0.2114,0.3881175,1103780,909941.489584,12.97
3724,355.00956,0.4236,0.7778009,1265468,909933.967785,27.25
3725,355.01223,0.1207,0.2216832,1547128,909927.115204,6.87
3726,355.01717,0.2404,0.4414491,1244915,909914.45231,14.92
3727,355.02079,0.2587,0.4750919,1401497,909905.188767,16.16
3728,355.02482,0.572,1.050405,1256142,909894.859667,37.23
3729,355.03069,0.217,0.3985156,1284853,909879.804423,13.35
3730,355.03202,0.5439,0.9987119,1203192,909876.398991,35.34
3731,355.03606,0.258,0.4737196,1207580,909866.046485,16.11
3732,355.04324,0.1017,0.1868197,1018387,909847.63842,5.6
3733,355.04594,0.4187,0.7689436,1308344,909840.72338,26.92
3734,355.04862,0.1007,0.1850105,1293458,909833.863703,5.53
3735,355.0612,0.2223,0.4082678,1283812,909801.609833,13.71
3736,355.06706,0.6883,1.2640123,1246424,909786.596605,45.06
3737,355.08232,0.4476,0.8219284,1323431,909747.499294,28.86
3738,355.0882,0.4489,0.8244101,1289029,909732.451844,28.95
3739,355.10346,1.3385,2.4579065,1271564,909693.355818,88.79
3740,355.11871,0.6079,1.116406,1341121,909654.277663,39.65
3741,355.13984,1.0287,1.8890629,1267020,909600.151414,67.96
3742,355.15509,0.39,0.7161871,1230276,909561.090309,24.99
3743,355.17624,0.31,0.5693258,1350385,909506.942157,19.61
3744,355.19149,0.1364,0.2504869,1287548,909467.885802,7.93
3745,355.21261,0.1133,0.2080603,1435989,909413.803015,6.37
3746,355.24897,0.1357,0.2492496,1378005,909320.740381,7.88
3747,355.28536,0.1677,0.3079326,1228067,909227.593977,10.03
3748,355.49662,0.1806,0.3316215,1167296,908687.267805,10.9
3749,355.50066,0.0957,0.1757962,1393697,908676.936225,5.19
3750,355.50422,0.1599,0.2937175,1132183,908667.845164,9.51
3751,355.51481,0.1648,0.3025404,1230582,908640.77604,9.83
3752,355.51889,0.0953,0.1750152,1334694,908630.341277,5.16
3753,355.52239,0.105,0.1927822,956473,908621.394463,5.81
3754,355.98861,0.1309,0.2402965,1030688,907431.42081,7.55
3755,355.99628,0.1921,0.3527429,1092087,907411.874855,11.67
3756,355.9983,0.1293,0.2375,1396082,907406.711223,7.45
3757,356.0048,0.1232,0.2262073,1276521,907390.150525,7.04
3758,356.00682,0.6803,1.2492818,1223136,907385.005924,44.52
3759,356.01446,0.1988,0.3651239,1321373,907365.51831,12.13
3760,356.01604,0.333,0.6115351,1143803,907361.50397,21.15
3761,356.02007,0.3357,0.6163976,1230654,907351.240443,21.33
3762,356.02208,0.0948,0.1740086,1118802,907346.102838,5.13
3763,356.02414,0.1186,0.2178376,1029546,907340.847444,6.73
3764,356.02503,0.1455,0.2671276,1317366,907338.592331,8.54
3765,356.02729,0.1655,0.3039045,1278771,907332.822989,9.88
3766,356.03264,0.3001,0.5510895,1290517,907319.197332,18.94
3767,356.0412,0.1145,0.2103204,1219776,907297.381677,6.46
3768,356.04768,0.2795,0.5132602,1311471,907280.861331,17.55
3769,356.04928,0.1072,0.1968691,1194125,907276.797253,5.96
3770,356.05375,0.1491,0.2737778,1260493,907265.408,8.78
3771,356.05646,0.3129,0.5746265,1221275,907258.504328,19.8
3772,356.06772,0.1316,0.2417344,1067201,907229.797291,7.61
3773,356.07041,0.1252,0.2298399,1251236,907222.938186,7.17
3774,356.07491,0.1289,0.2367035,814922,907211.472796,7.42
3775,356.0857,0.0958,0.175963,1513694,907184.004057,5.2
3776,356.09015,0.209,0.3837534,1256273,907172.663112,12.81
3777,356.09871,0.0974,0.1788726,1476757,907150.859036,5.3
3778,356.10682,0.2036,0.3739498,1188021,907130.192848,12.45
3779,356.11129,0.2468,0.4532134,1207849,907118.803272,15.35
3780,356.12204,0.1386,0.2544939,1159156,907091.422092,8.07
3781,356.12653,0.186,0.3416431,1347011,907079.983587,11.27
3782,356.14319,0.1953,0.3587189,1176197,907037.556002,11.89
3783,356.14631,0.0982,0.1803091,972617,907029.609109,5.36
3784,356.14771,0.1333,0.244851,1131797,907026.037483,7.72
3785,356.15844,0.1243,0.2282533,1198523,906998.717723,7.11
3786,356.16294,0.1129,0.2073394,1464439,906987.250852,6.35
3787,356.49382,0.0958,0.1759486,1313146,906145.41548,5.2
3788,356.50022,0.0947,0.1738331,1149067,906129.162224,5.12
3789,356.50444,0.1963,0.3604662,1308759,906118.440698,11.96
3790,356.50848,0.2474,0.4543345,1143794,906108.16598,15.4
3791,356.51205,0.1533,0.2814403,1178609,906099.084525,9.06
3792,356.53025,0.0965,0.1771247,1150016,906052.829149,5.24
3793,356.75899,0.1522,0.2794367,1212784,905471.916529,8.99
3794,356.80175,0.3131,0.5749918,1295919,905363.401673,19.82
3795,356.97548,0.2163,0.3971305,1376955,904922.768244,13.3
3796,356.97904,0.2332,0.4282518,1303355,904913.746298,14.44
3797,356.98882,0.1475,0.2709348,1322589,904888.945635,8.68
3798,356.99646,0.2144,0.3937529,1174899,904869.599551,13.18
3799,357.0021,0.1079,0.198063,1295502,904855.296087,6.01
3800,357.00408,0.389,0.7142554,1263222,904850.283506,24.92
3801,357.01391,0.9635,1.7693563,1338185,904825.356137,63.57
3802,357.01464,0.2779,0.5103184,1217303,904823.51158,17.45
3803,357.0153,0.1525,0.2800384,1342737,904821.848773,9.01
3804,357.01936,0.1037,0.1903427,1135806,904811.542262,5.72
3805,357.02227,0.2177,0.3997161,1144942,904804.179611,13.39
3806,357.02521,0.5147,0.9451545,1248349,904796.729696,33.38
3807,357.02789,0.1982,0.3639514,1125179,904789.936627,12.08
3808,357.03647,0.1386,0.2544549,1358557,904768.192168,8.07
3809,357.03913,0.1085,0.1991679,1587696,904761.449302,6.05
3810,357.04046,9.397,17.2562199,1276837,904758.070007,630.91
3811,357.04635,0.2297,0.4217584,1221348,904743.157114,14.2
3812,357.04769,0.1006,0.1846532,1210274,904739.751391,5.52
3813,357.0517,0.3046,0.5594384,1302292,904729.595938,19.25
3814,357.05981,0.1036,0.190229,1143817,904709.057125,5.72
3815,357.0616,0.5409,0.9932038,1247893,904704.524657,35.14
3816,357.06287,0.1213,0.2227661,1299951,904701.285868,6.91
3817,357.08272,0.5829,1.0704495,1289184,904650.998055,37.97
3818,357.09798,0.738,1.3552772,1287602,904612.349623,48.4
3819,357.1038,0.1254,0.2303557,1041749,904597.598287,7.19
3820,357.11911,0.6133,1.1262966,1263953,904558.824427,40.01
3821,357.13437,0.9655,1.7730808,1272655,904520.177296,63.71
3822,357.14161,0.0999,0.1834722,1284451,904501.832527,5.47
3823,357.15549,0.323,0.5931304,1328436,904466.690287,20.48
3824,357.17075,0.5249,0.9638947,1245549,904428.032596,34.06
3825,357.19189,0.1404,0.2578308,1349082,904374.506519,8.2
3826,357.20712,0.1372,0.2519974,1319049,904335.936987,7.98
3827,357.22828,0.148,0.2718156,1289812,904282.37252,8.71
3828,357.49411,0.129,0.2369519,1217258,903609.968537,7.43
3829,357.5017,0.151,0.2773132,1245926,903590.780348,8.91
3830,357.50576,0.1073,0.1970738,1052632,903580.517571,5.97
3831,357.51228,0.1735,0.3186724,1226211,903564.038298,10.43
3832,357.51986,0.1452,0.2666387,1185021,903544.882509,8.52
3833,357.52395,0.1203,0.220898,1480813,903534.548809,6.84
3834,357.96468,0.0999,0.1835072,1253412,902422.089459,5.47
3835,357.98331,2.7702,5.0870934,1274739,902375.118323,185.11
3836,357.98611,0.1188,0.2182511,956316,902368.066069,6.75
3837,357.99121,0.3533,0.6487496,1227559,902355.205808,22.52
3838,357.99374,0.1223,0.2245019,1338669,902348.841211,6.98
3839,357.99933,0.1136,0.2086491,1080961,902334.744007,6.39
3840,358.00131,0.0961,0.176461,1420179,902329.74725,5.22
3841,358.00427,0.2138,0.3926473,1095712,902322.30104,13.14
3842,358.00563,0.1016,0.1865577,1063674,902318.868404,5.59
3843,358.01057,0.099,0.1817849,1088029,902306.404409,5.41
3844,358.01191,0.4346,0.798148,1240108,902303.042047,27.99
3845,358.0135,0.2138,0.3925712,1265899,902299.032961,13.13
3846,358.01755,0.1383,0.2540208,838902,902288.819685,8.06
3847,358.01955,0.1115,0.2046847,1288217,902283.79305,6.25
3848,358.02044,0.1712,0.3143816,1250754,902281.533154,10.27
3849,358.02246,0.1445,0.2654142,1204405,902276.457372,8.47
3850,358.02314,0.1183,0.2172184,1365717,902274.725546,6.71
3851,358.03014,0.1172,0.2151955,1337715,902257.096309,6.63
3852,358.03168,0.249,0.4573103,1278026,902253.219025,15.5
3853,358.03306,0.1305,0.2395908,1300253,902249.747376,7.53
3854,358.03571,0.4352,0.7991801,1302253,902243.052695,28.03
3855,358.04295,0.1005,0.1844884,1530926,902224.814079,5.51
3856,358.04382,2.1343,3.9193988,1277197,902222.622824,142.33
3857,358.04473,0.1082,0.198771,1487605,902220.339308,6.03
3858,358.04695,0.2411,0.4428059,1254973,902214.724858,14.97
3859,358.04829,0.7446,1.3673358,1309635,902211.358428,48.84
3860,358.05508,0.1148,0.2108716,1211440,902194.247596,6.48
3861,358.06943,0.1908,0.3502979,1154676,902158.095148,11.58
3862,358.08606,0.108,0.1983706,1576481,902116.194463,6.02
3863,358.0892,0.0966,0.1773674,1197969,902108.280578,5.25
3864,358.09053,0.1042,0.1913326,1116742,902104.943609,5.76
3865,358.10133,0.1445,0.2653583,1177765,902077.718431,8.47
3866,358.10581,0.2637,0.4843234,1344529,902066.45058,16.49
3867,358.12246,0.1016,0.1865134,1307070,902024.49173,5.58
3868,358.12695,0.0978,0.1795278,1558422,902013.181996,5.33
3869,358.13775,0.2224,0.4084613,1205108,901985.981634,13.71
3870,358.14219,0.2676,0.4913919,1255762,901974.818684,16.75
3871,358.1741,0.1103,0.2025058,1182794,901894.443456,6.17
3872,358.19836,0.1858,0.341203,1269517,901833.354414,11.25
3873,358.49135,0.1135,0.208348,1359200,901096.300699,6.38
3874,358.5019,0.1367,0.2510349,1308062,901069.79258,7.95
3875,358.50952,0.1787,0.3280876,1182386,901050.62424,10.77
3876,358.51356,0.1382,0.2538549,1349626,901040.48633,8.05
3877,358.52772,0.0953,0.1750824,1289827,901004.890275,5.17
3878,358.75695,0.139,0.2551905,1272140,900429.177447,8.1
3879,358.79968,0.1697,0.311639,1427137,900321.945244,10.17
3880,358.8407,0.1408,0.2586085,1470305,900219.043967,8.23
3881,358.94668,0.4819,0.8849772,1261954,899953.230707,31.17
3882,358.97254,0.3328,0.6112176,1264916,899888.400793,21.14
3883,358.98332,0.1147,0.2106064,1128588,899861.377814,6.47
3884,358.98668,0.3446,0.6327642,1236762,899852.966306,21.93
3885,358.99318,0.3804,0.6985315,1257654,899836.669483,24.34
3886,358.99391,0.1338,0.2457033,1137023,899834.826549,7.75
3887,359.00152,0.2283,0.4193186,1205381,899815.755656,14.11
3888,359.00447,0.3823,0.7019762,1289349,899808.37452,24.47
3889,359.00714,0.1315,0.2414218,1059428,899801.679147,7.6
3890,359.00916,0.1011,0.1857307,867258,899796.617611,5.56
3891,359.01076,0.1741,0.3196232,1305527,899792.61032,10.46
3892,359.0121,0.1066,0.1956998,1086391,899789.23905,5.92
3893,359.01571,0.2505,0.4600807,1258404,899780.189853,15.61
3894,359.01973,0.5566,1.0221149,1269309,899770.119501,36.2
3895,359.02532,0.112,0.2057247,1212050,899756.107295,6.29
3896,359.02693,0.1093,0.2007888,1301517,899752.068566,6.11
3897,359.03094,0.2041,0.3748053,1219827,899742.021717,12.48
3898,359.03504,0.1,0.1837103,966735,899731.762581,5.48
3899,359.04085,0.4329,0.7949592,1274665,899717.189708,27.87
3900,359.04218,0.0992,0.1822564,937105,899713.870423,5.43
3901,359.04469,0.1197,0.219875,1540256,899707.571455,6.81
3902,359.04717,0.1931,0.3545304,1239749,899701.357752,11.74
3903,359.05166,0.1447,0.2657738,1475057,899690.101203,8.49
3904,359.05613,0.1914,0.3515466,1282237,899678.914613,11.63
3905,359.06199,0.1808,0.3319902,1273965,899664.230025,10.91
3906,359.0628,0.5672,1.0416117,1305486,899662.181942,36.91
3907,359.07724,0.6956,1.2774307,1291054,899626.012361,45.55
3908,359.09836,0.238,0.4369774,1160307,899573.096012,14.76
3909,359.10916,0.0925,0.1698824,1141543,899546.036473,4.97
3910,359.11363,1.2774,2.3458073,1288558,899534.84695,84.69
3911,359.13475,0.1878,0.3448486,1168126,899481.95594,11.38
3912,359.15002,1.2574,2.3091052,1263923,899443.71468,83.34
3913,359.17111,0.113,0.2075373,1267106,899390.880428,6.35
3914,359.18639,0.4226,0.7759913,1240048,899352.619924,27.18
3915,359.20753,0.1067,0.1958898,1049797,899299.712182,5.93
3916,359.2228,0.0979,0.1797944,1538731,899261.475973,5.34
3917,359.49916,0.1975,0.3626913,1530341,898570.183643,12.04
3918,359.50542,0.1039,0.1908529,1268997,898554.532414,5.74
3919,359.51738,0.1865,0.3424981,1101838,898524.634675,11.3
3920,359.98037,4.468,8.2048092,1263518,897368.995656,299.33
3921,359.98826,0.3245,0.5958501,1382711,897349.316945,20.58
3922,359.99115,0.1775,0.3258655,1148115,897342.104499,10.69
3923,360.00176,0.1558,0.2861958,1234606,897315.677468,9.24
3924,360.00779,0.0929,0.1705888,1203560,897300.629128,5.0
3925,360.00935,0.277,0.5086191,1013536,897296.744953,17.38
3926,360.01498,0.2613,0.479867,1372637,897282.704675,16.33
3927,360.01702,0.1641,0.301335,1265646,897277.641766,9.79
3928,360.02618,0.0944,0.1733946,611655,897254.804382,5.1
3929,360.02755,0.2514,0.4616168,1231277,897251.376912,15.66
3930,360.03048,0.0949,0.1741938,1176222,897244.09098,5.13
3931,360.03879,0.1078,0.1980498,1141417,897223.385888,6.01
3932,360.04423,0.0949,0.1742403,941465,897209.807257,5.13
3933,360.04868,0.1277,0.2344989,1145460,897198.736118,7.34
3934,360.05135,0.139,0.2553046,1173733,897192.083793,8.1
3935,360.06218,0.1551,0.284817,1573979,897165.084045,9.19
3936,360.07248,0.1041,0.1912238,1290697,897139.414476,5.76
3937,360.08058,0.1541,0.2829803,1235880,897119.246659,9.12
3938,360.08507,0.274,0.5032047,1272536,897108.0684,17.19
3939,360.10892,0.1127,0.2069076,1065991,897048.653551,6.33
3940,360.11698,0.2332,0.4282227,1239910,897028.563738,14.44
3941,360.12145,0.3266,0.5997225,1234251,897017.425647,20.72
3942,360.14123,0.2163,0.3972905,1236322,896968.153292,13.31
3943,360.15336,0.2857,0.5246455,1229721,896937.952857,17.97
3944,360.15784,0.2152,0.3952597,1205702,896926.790986,13.23
3945,360.17765,0.1267,0.2326538,1065050,896877.458673,7.27
3946,360.23914,0.0974,0.178924,1399673,896724.379188,5.31
3947,360.44662,0.0934,0.1715222,999641,896208.205359,5.03
3948,360.50274,0.1173,0.2154943,1252115,896068.691061,6.65
3949,360.5034,0.0932,0.1710638,1300617,896067.032039,5.02
3950,360.50698,0.1591,0.2922565,1335547,896058.146068,9.46
3951,360.511,0.1055,0.19378,1093224,896048.148271,5.85
3952,360.51329,0.0957,0.1756942,1240438,896042.470388,5.19
3953,360.51462,0.0934,0.1715109,952218,896039.165322,5.03
3954,360.52519,0.1011,0.1856284,1611392,896012.871868,5.55
3955,360.94373,0.8427,1.5475484,1216828,894973.880773,55.44
3956,360.954,0.3479,0.6389169,1227480,894948.426634,22.16
3957,360.96959,0.242,0.4443698,1278819,894909.760781,15.03
3958,360.97247,0.0967,0.1776391,1371799,894902.632664,5.26
3959,360.98372,0.5529,1.0152634,1279750,894874.731526,35.94
3960,360.99135,0.1008,0.1850981,986400,894855.823858,5.53
3961,360.99899,0.37,0.6795354,1247938,894836.875616,23.65
3962,361.00665,0.1234,0.2265376,1033908,894817.904107,7.05
3963,361.00953,0.0962,0.1767128,1501842,894810.757962,5.23
3964,361.01023,0.1069,0.1963286,1349660,894809.032703,5.94
3965,361.01429,0.1249,0.2294163,1458251,894798.967576,7.16
3966,361.0172,0.2018,0.3706577,1238920,894791.754524,12.33
3967,361.02013,0.2367,0.4347016,1359178,894784.487367,14.68
3968,361.0228,0.1944,0.3570414,1219964,894777.873024,11.83
3969,361.0248,0.0951,0.1745639,1408948,894772.911407,5.15
3970,361.03404,0.0926,0.1699868,1234302,894750.018923,4.98
3971,361.03538,0.378,0.6940919,1189802,894746.699312,24.18
3972,361.04661,0.1736,0.3188117,1156592,894718.848622,10.43
3973,361.05065,0.1578,0.2897005,1075717,894708.841957,9.36
3974,361.05651,0.5686,1.0441664,1203784,894694.32049,37.0
3975,361.05786,0.1772,0.3253387,1218292,894690.976339,10.67
3976,361.05959,0.0983,0.1804449,1202043,894686.694518,5.36
3977,361.07171,0.1275,0.2340985,1169674,894656.65511,7.33
3978,361.08231,0.1327,0.2436709,1308016,894630.409143,7.68
3979,361.0929,1.1576,2.1258492,1262405,894604.173158,76.63
3980,361.11401,0.1114,0.2046535,1248433,894551.8727,6.25
3981,361.12928,1.8124,3.3282347,1247501,894514.036688,120.68
3982,361.16566,1.2605,2.3147938,1257564,894423.933305,83.55
3983,361.20205,0.2704,0.496584,1285909,894333.812077,16.94
3984,361.49662,0.1336,0.2453089,856435,893605.062231,7.74
3985,361.50423,0.1021,0.1874561,1065750,893586.235135,5.62
3986,361.50831,0.1004,0.1843729,1321737,893576.152743,5.51
3987,361.51056,0.1117,0.2051214,940869,893570.607326,6.27
3988,361.51482,0.1821,0.3344885,1288692,893560.07599,11.0
3989,361.97741,2.8564,5.2453027,1261026,892418.128519,190.91
3990,361.98177,0.1137,0.2088628,1350359,892407.390946,6.4
3991,361.98531,0.1139,0.2092331,1111810,892398.665037,6.42
3992,361.98859,0.1236,0.2269439,1248645,892390.562426,7.07
3993,361.99424,0.1066,0.19573,1322988,892376.645787,5.92
3994,361.99627,0.109,0.2002544,1273341,892371.645492,6.09
3995,362.00682,0.3844,0.7059341,1271761,892345.625598,24.61
3996,362.01443,0.1959,0.3598242,1359605,892326.878116,11.93
3997,362.01805,0.139,0.2553273,1151820,892317.955662,8.11
3998,362.025,0.1488,0.2731794,1263916,892300.828341,8.76
3999,362.03064,0.2541,0.4665874,1217874,892286.925227,15.84
4000,362.0326,0.1065,0.1955167,1356888,892282.083082,5.91
4001,362.04186,1.2308,2.2601039,1248159,892259.270621,81.55
4002,362.04323,0.0998,0.183235,1171246,892255.883036,5.46
4003,362.04589,0.1716,0.3151916,1127850,892249.342953,10.3
4004,362.05308,0.1394,0.2559615,1311976,892231.615045,8.13
4005,362.06433,0.1924,0.3532585,1304901,892203.900744,11.69
4006,362.08812,0.1026,0.1883669,1048954,892145.2627,5.65
4007,362.09627,0.2527,0.4640511,1238204,892125.201131,15.75
4008,362.10072,0.2819,0.5177295,1282264,892114.216396,17.72
4009,362.12453,0.1448,0.2659916,1333163,892055.573112,8.5
4010,362.13263,0.3824,0.7021883,1310159,892035.6109,24.48
4011,362.1371,0.2623,0.4817514,1296870,892024.602584,16.4
4012,362.16901,0.2888,0.5303319,1325393,891946.018273,18.18
4013,362.17348,0.1183,0.217255,1315785,891934.997722,6.71
4014,362.5002,0.0977,0.1794933,932190,891131.085057,5.33
4015,362.50446,0.1727,0.3172311,1323001,891120.627354,10.37
4016,362.50849,0.1049,0.1926478,1008813,891110.71008,5.81
4017,362.51207,0.135,0.247927,1214733,891101.910929,7.83
4018,362.52269,0.0979,0.1797284,1118927,891075.812667,5.34
4019,362.53016,0.1004,0.1844293,750440,891057.459987,5.51
4020,362.94079,0.753,1.3827667,1253216,890049.31392,49.41
4021,362.98077,0.3231,0.5934142,1213024,889951.270687,20.49
4022,362.99647,0.193,0.3543439,1150729,889912.774692,11.73
4023,363.00207,0.1331,0.2444044,1316147,889899.056992,7.7
4024,363.00408,0.1837,0.3372646,1224940,889894.131767,11.11
4025,363.00612,0.1005,0.1846233,1205962,889889.113988,5.51
4026,363.01371,0.0988,0.181421,1204052,889870.508859,5.4
4027,363.01463,0.4771,0.876052,1257181,889868.250067,30.84
4028,363.02028,0.0978,0.1795499,1202718,889854.39839,5.33
4029,363.02227,0.1824,0.3350336,1155577,889849.524923,11.02
4030,363.02587,0.346,0.6353976,1302861,889840.698325,22.03
4031,363.0299,0.2344,0.4304236,1289905,889830.82632,14.52
4032,363.0339,0.0952,0.1748665,1460713,889821.023156,5.16
4033,363.03577,0.3902,0.7166017,1220176,889816.439152,25.0
4034,363.03711,0.3684,0.6765416,1212064,889813.165688,23.54
4035,363.04522,0.2694,0.4947612,1205693,889793.286706,16.88
4036,363.05103,0.2208,0.4054866,1183058,889779.026118,13.61
4037,363.06223,0.1489,0.2734477,1215857,889751.594862,8.77
4038,363.06628,0.1852,0.3400329,1281749,889741.660022,11.21
4039,363.07216,0.8407,1.543804,1288064,889727.26338,55.31
4040,363.09088,0.1159,0.2128988,1109029,889681.381327,6.55
4041,363.10854,1.8029,3.3107023,1268201,889638.108219,120.04
4042,363.14493,1.9668,3.6116846,1259042,889548.969246,131.06
4043,363.18131,0.8391,1.5409219,1257858,889459.853165,55.2
4044,363.21768,0.1052,0.1932299,1266850,889370.795061,5.83
4045,363.49411,0.1294,0.2375694,1286244,888694.431652,7.45
4046,363.50163,0.1046,0.1921716,733912,888676.051981,5.79
4047,363.51227,0.1381,0.2535336,1056346,888650.040143,8.04
4048,363.51995,0.1057,0.1940333,1130689,888631.26689,5.86
4049,363.52394,0.1041,0.1910942,1273560,888621.510875,5.75
4050,363.97447,0.951,1.7463714,1273275,887521.571365,62.73
4051,363.98605,0.1379,0.2532443,1410893,887493.335004,8.03
4052,363.99368,0.099,0.1817414,1232680,887474.724095,5.41
4053,363.99745,0.15,0.2754998,1564496,887465.537342,8.84
4054,364.00135,0.1001,0.1837401,1389336,887456.031107,5.48
4055,364.00427,0.2934,0.5386993,1256919,887448.897814,18.49
4056,364.0099,0.3452,0.6339859,1345580,887435.1773,21.98
4057,364.01192,0.2416,0.4437107,1272315,887430.241954,15.01
4058,364.01755,0.0952,0.1749098,1117054,887416.53612,5.16
4059,364.02113,0.4002,0.7348781,1254049,887407.80232,25.67
4060,364.02246,0.1938,0.3559111,1185324,887404.558966,11.79
4061,364.02515,0.1154,0.2118408,1148335,887398.002093,6.51
4062,364.03234,0.157,0.2882988,1303131,887380.473773,9.31
4063,364.03771,0.1422,0.2611344,817747,887367.376579,8.32
4064,364.0436,0.0934,0.1715939,1041411,887353.023144,5.04
4065,364.04628,0.1849,0.3396217,1229831,887346.483508,11.19
4066,364.05753,0.1298,0.2383994,1219862,887319.076992,7.48
4067,364.06154,0.1494,0.2743511,1233997,887309.303481,8.8
4068,364.06742,0.1118,0.205354,1124471,887294.963222,6.27
4069,364.0755,0.165,0.3030375,1294678,887275.283807,9.85
4070,364.07999,0.1865,0.3424887,1256410,887264.340523,11.3
4071,364.10378,0.1222,0.2244551,1308134,887206.354331,6.97
4072,364.11189,0.3267,0.5998583,1261604,887186.586752,20.73
4073,364.11638,0.2814,0.5167525,1254991,887175.661018,17.68
4074,364.14828,0.4176,0.7668726,1245091,887097.946394,26.84
4075,364.15274,0.1844,0.3385457,1236661,887087.060921,11.15
4076,364.18469,0.1642,0.3015495,1187194,887009.254798,9.8
4077,364.18782,0.1021,0.1874055,1480563,887001.635675,5.62
4078,364.50191,0.1566,0.2874831,1442904,886237.298281,9.28
4079,364.50594,0.1056,0.1939745,1386851,886227.482887,5.86
4080,364.50953,0.1483,0.2723699,1074697,886218.756728,8.73
4081,364.51355,0.118,0.2167477,1220188,886208.984663,6.69
4082,364.52005,0.1234,0.2266828,1155088,886193.19026,7.06
4083,364.52772,0.1201,0.2205701,1300639,886174.54037,6.83
4084,364.88526,0.1735,0.3185749,1087042,885306.198547,10.42
4085,364.93784,0.356,0.6536857,1234729,885178.645305,22.7
4086,364.97782,0.0927,0.1701571,737592,885081.687337,4.98
4087,364.99391,0.3297,0.6054075,1165242,885042.653926,20.93
4088,365.00152,0.1664,0.3054875,1181380,885024.200705,9.94
4089,365.00515,0.2155,0.3957839,1285052,885015.419665,13.25
4090,365.00724,0.0951,0.1747148,1112500,885010.352735,5.15
4091,365.00918,0.1838,0.3375949,1281143,885005.644855,11.12
4092,365.01212,0.1529,0.280735,1053945,884998.509095,9.04
4093,365.01501,0.13,0.2387332,1275126,884991.490121,7.5
4094,365.01971,0.1812,0.3327427,1151467,884980.105612,10.94
4095,365.03029,0.4142,0.7607019,1223366,884954.465501,26.62
4096,365.033,0.1376,0.2527016,1085068,884947.897682,8.01
4097,365.04153,0.3283,0.6029478,1205927,884927.196865,20.84
4098,365.04556,0.3307,0.6072485,1248694,884917.431913,21.0
4099,365.05143,0.4825,0.8860736,1259114,884903.203615,31.21
4100,365.05277,0.3103,0.5697317,1210249,884899.971289,19.62
4101,365.05676,0.1189,0.2184033,1531988,884890.280743,6.75
4102,365.06141,0.1091,0.2004071,1161484,884879.00667,6.09
4103,365.06666,0.1739,0.3193676,1301305,884866.284173,10.45
4104,365.08781,1.1926,2.1899529,1260320,884815.04098,78.98
4105,365.10311,0.0938,0.1723393,1079859,884777.944218,5.06
4106,365.11931,0.1446,0.2655731,1347678,884738.700465,8.48
4107,365.12419,1.982,3.6397443,1231808,884726.871996,132.09
4108,365.13944,0.1454,0.2670197,1381858,884689.905267,8.53
4109,365.16058,1.2733,2.3383007,1222460,884638.694606,84.41
4110,365.19696,0.3747,0.6880297,1238567,884550.585194,23.96
4111,365.49155,0.1079,0.1980924,1293615,883837.602998,6.01
4112,365.4992,0.106,0.1946836,948289,883819.109118,5.88
4113,365.50673,0.1029,0.1890382,1405876,883800.891877,5.68
4114,365.51736,0.1615,0.2966183,1201085,883775.206269,9.62
4115,365.9715,0.1205,0.2212704,1327587,882678.495226,6.86
4116,365.99114,0.1913,0.3513472,1300712,882631.121462,11.62
4117,366.00174,0.236,0.4333307,1324990,882605.57461,14.63
4118,366.00936,0.2638,0.4844098,1249576,882587.206096,16.5
4119,366.01504,0.1166,0.2141517,1462827,882573.496097,6.6
4120,366.01697,0.225,0.4132308,1150725,882568.833501,13.89
4121,366.019,0.0929,0.1706669,926366,882563.957309,5.0
4122,366.02555,0.3596,0.6603842,1303871,882548.161122,22.94
4123,366.02755,0.1107,0.2033418,1171708,882543.330107,6.2
4124,366.03677,0.6707,1.2316612,1211725,882521.092506,43.87
4125,366.03807,0.1147,0.2107181,1170827,882517.959119,6.47
4126,366.04078,0.1781,0.3270048,1193914,882511.439519,10.73
4127,366.04802,0.1897,0.3484462,1366366,882493.969779,11.52
4128,366.04891,0.0962,0.1766633,681856,882491.826548,5.22
4129,366.05064,0.1404,0.2577496,1171270,882487.661333,8.19
4130,366.05335,0.1155,0.2120849,1282143,882481.128402,6.52
4131,366.05922,0.1283,0.2356606,1131329,882466.990169,7.38
4132,366.06923,2.6285,4.8268394,1227737,882442.838493,175.58
4133,366.08302,0.1008,0.1851952,1375524,882409.601603,5.54
4134,366.09116,0.2094,0.3844547,1134257,882389.9816,12.84
4135,366.09562,0.1983,0.3641776,1383325,882379.236123,12.09
4136,366.12754,0.4049,0.7435832,1253424,882302.306208,25.99
4137,366.13069,0.1081,0.1984286,1302137,882294.720221,6.02
4138,366.13203,0.2001,0.3675283,1196277,882291.489267,12.22
4139,366.16393,0.3012,0.5531013,1225445,882214.616709,19.01
