,M/z,Intensity,Relative,Resolution,Frequency,S/N
4998,388.03301,0.0189,0.1710189,1398806,832493.493949,4.78
4999,388.03596,0.0343,0.3104579,1203526,832487.16363,9.66
5000,388.03912,0.1022,0.9253567,1213274,832480.376644,31.17
5001,388.04359,0.1033,0.9359853,1095131,832470.799396,31.55
5002,388.05224,0.0221,0.2002009,1037399,832452.240216,5.8
5003,388.05414,0.0447,0.4045949,1097189,832448.148906,12.95
5004,388.06026,0.0507,0.4591033,1156449,832435.035888,14.86
5005,388.0618,0.0502,0.4542737,1180276,832431.716526,14.69
5006,388.06739,0.0719,0.6510088,1089334,832419.724139,21.57
5007,388.0723,0.0216,0.1957052,1141090,832409.204511,5.64
5008,388.07551,0.0722,0.6535004,1196128,832402.306545,21.66
5009,388.07993,0.0194,0.1761508,960010,832392.832509,4.96
5010,388.08854,0.0289,0.2617499,1079911,832374.359549,7.95
5011,388.09663,0.0525,0.4752637,1130053,832357.010196,15.42
5012,388.10151,0.0201,0.182226,699335,832346.549289,5.17
5013,388.10375,0.0284,0.2573622,1262849,832341.73851,7.8
5014,388.11187,0.0386,0.3499583,1161863,832324.327213,11.04
5015,388.12494,0.0288,0.2612761,1030139,832296.31147,7.93
5016,388.13301,0.0256,0.232198,1123734,832278.994956,6.92
5017,388.14828,0.0312,0.2823641,1123959,832246.2632,8.67
5018,388.29878,0.0511,0.4626209,1183731,831923.676455,14.98
5019,388.52709,0.0345,0.3127709,1135407,831434.821358,9.74
5020,388.54527,0.0342,0.3097858,1080277,831395.909197,9.63
5021,388.65662,0.0243,0.2200977,1193947,831157.714273,6.49
5022,388.6793,0.0192,0.1735184,1110458,831109.21729,4.86
5023,388.71227,0.0602,0.5455512,1160863,831038.733429,17.88
5024,388.73771,0.0407,0.3688796,1239827,830984.347345,11.7
5025,388.75025,0.0186,0.168236,1255861,830957.533549,4.68
5026,388.92565,0.0631,0.5714311,1154900,830582.778145,18.79
5027,388.97864,0.0383,0.3471536,1264990,830469.62087,10.94
5028,389.01503,0.5739,5.1978407,1153826,830391.940671,180.69
5029,389.01842,0.0356,0.3223415,1162493,830384.696221,10.07
5030,389.02267,0.0248,0.2243091,1322284,830375.631724,6.64
5031,389.0257,0.0255,0.2305513,1235970,830369.174965,6.86
5032,389.02808,0.0308,0.2790672,1164092,830364.084516,8.56
5033,389.03026,0.0268,0.2427724,1145733,830359.444471,7.29
5034,389.03324,0.1003,0.9081174,1072513,830353.070026,30.57
5035,389.03617,0.0682,0.6175033,1163198,830346.824269,20.4
5036,389.04088,0.0259,0.2345698,1083805,830336.767757,7.0
5037,389.0438,0.0198,0.1791935,972464,830330.52788,5.06
5038,389.04589,0.0187,0.169052,989030,830326.068551,4.71
5039,389.05142,0.6897,6.2460556,1154011,830314.272636,217.37
5040,389.05478,0.029,0.2628537,1158280,830307.094013,7.99
5041,389.06266,0.0337,0.3049869,1085584,830290.275307,9.46
5042,389.06448,0.0981,0.8887486,1200783,830286.396225,29.89
5043,389.0696,0.0352,0.318963,1161084,830275.480501,9.95
5044,389.07255,0.1827,1.6542614,1159390,830269.179565,56.68
5045,389.08229,0.0367,0.3326443,1138799,830248.393224,10.43
5046,389.08561,0.1764,1.5976603,1177980,830241.300476,54.7
5047,389.0878,0.4039,3.6578288,1172166,830236.631061,126.8
5048,389.0912,0.0227,0.205158,1158177,830229.378521,5.97
5049,389.09901,0.0322,0.2917038,1169438,830212.714081,9.0
5050,389.10086,0.1155,1.0463054,1155823,830208.765849,35.41
5051,389.10893,0.1135,1.0279582,1075501,830191.551871,34.76
5052,389.11866,0.0365,0.3307082,1122582,830170.796205,10.36
5053,389.12204,0.0218,0.1969821,1257960,830163.586474,5.68
5054,389.12419,0.2602,2.3561659,1152287,830158.989904,81.24
5055,389.13725,0.0808,0.7317798,1148482,830131.125933,24.4
5056,389.14531,0.042,0.3805636,1088714,830113.936575,12.11
5057,389.16058,0.1545,1.3996556,1162450,830081.372688,47.77
5058,389.17361,0.0186,0.1681083,1144722,830053.581669,4.67
5059,389.19698,0.0492,0.4459777,1068046,830003.734872,14.4
5060,389.51673,0.0241,0.2183529,1281518,829322.379488,6.43
5061,389.5349,0.0388,0.3513226,1240058,829283.705462,11.09
5062,389.54902,0.0239,0.2167959,1211774,829253.632209,6.38
5063,389.55306,0.0272,0.2463603,867586,829245.030951,7.41
5064,389.57132,0.0193,0.1745401,1006268,829206.162587,4.9
5065,389.68387,0.0319,0.2884606,1280092,828966.671683,8.89
5066,389.9133,0.0216,0.1952236,1189555,828478.887598,5.62
5067,390.00467,0.0217,0.1961436,1230977,828284.801424,5.66
5068,390.01028,0.0337,0.3054329,1212628,828272.880121,9.48
5069,390.01231,0.0285,0.2579319,996332,828268.567461,7.82
5070,390.01839,0.0977,0.8844926,1124858,828255.657398,29.74
5071,390.02286,0.086,0.7786799,1167587,828246.166417,26.04
5072,390.0305,0.0452,0.4090126,1130354,828229.952887,13.1
5073,390.04105,0.1124,1.0182598,1111585,828207.541424,34.42
5074,390.04667,0.0797,0.7217289,1247196,828195.60668,24.05
5075,390.04871,0.0271,0.2452245,1041962,828191.286387,7.37
5076,390.05478,0.1275,1.1549476,1125259,828178.38517,39.21
5077,390.05924,0.0628,0.5689902,1076428,828168.910916,18.7
5078,390.06786,0.0288,0.2607023,1187830,828150.623245,7.91
5079,390.0759,0.028,0.2539267,1036540,828133.552756,7.68
5080,390.07744,0.0268,0.2428364,1100196,828130.277427,7.29
5081,390.08307,0.0702,0.6354249,1080034,828118.322717,21.03
5082,390.08896,0.0212,0.1920549,1178077,828105.819312,5.51
5083,390.09117,0.083,0.7519797,1159993,828101.138045,25.11
5084,390.10419,0.0223,0.2021488,931667,828073.493692,5.87
5085,390.1123,0.0201,0.182467,1089214,828056.271718,5.18
5086,390.11947,0.025,0.2267652,1111336,828041.063627,6.73
5087,390.12755,0.057,0.5159307,1063844,828023.907206,16.85
5088,390.16393,0.0411,0.3726402,1068617,827946.689192,11.83
5089,390.29587,0.0251,0.2274482,1119808,827666.812432,6.75
5090,390.52449,0.0245,0.2216766,728451,827182.282578,6.55
5091,390.54272,0.0407,0.3690574,959391,827143.656558,11.71
5092,390.56089,0.0294,0.2658546,1350540,827105.187489,8.09
5093,390.65706,0.0214,0.1938838,1420657,826901.567219,5.58
5094,390.70935,0.0202,0.182677,875908,826790.903864,5.18
5095,390.73479,0.0295,0.2672183,1014146,826737.071838,8.14
5096,390.92271,0.0232,0.2097065,1457770,826339.639731,6.13
5097,390.9943,0.1502,1.3606929,1167466,826188.347393,46.41
5098,391.00193,0.0272,0.2459279,832692,826172.226105,7.4
5099,391.00955,0.0385,0.3485507,1288262,826156.121152,10.99
5100,391.01248,0.0285,0.2584748,912842,826149.919006,7.84
5101,391.0129,0.0186,0.168394,433314,826149.030486,4.68
5102,391.02014,0.0624,0.5649449,1137700,826133.749192,18.56
5103,391.03068,0.7142,6.4684296,1158328,826111.469712,225.15
5104,391.03406,0.0336,0.3041791,1335371,826104.334354,9.44
5105,391.0383,0.0377,0.3414727,1017739,826095.366363,10.74
5106,391.04192,0.0207,0.1871485,1266999,826087.721184,5.34
5107,391.04374,0.0383,0.3471578,1216184,826083.88157,10.94
5108,391.04593,0.0467,0.4229966,1013126,826079.259139,13.59
5109,391.04889,0.0771,0.6985873,1088229,826072.996661,23.24
5110,391.05005,0.0212,0.1916376,1193646,826070.561231,5.5
5111,391.05179,0.0358,0.3243404,1262697,826066.868197,10.14
5112,391.05648,0.0195,0.1764553,745897,826056.963916,4.97
5113,391.06153,0.0267,0.2416128,1107840,826046.308536,7.25
5114,391.06707,0.7134,6.4614024,1159921,826034.603249,224.9
5115,391.07045,0.0282,0.2556527,1274711,826027.465104,7.74
5116,391.0783,0.0467,0.4225898,1131580,826010.880014,13.58
5117,391.08014,0.0893,0.8087585,1163623,826006.987965,27.09
5118,391.08264,0.0627,0.5674381,965089,826001.717433,18.65
5119,391.08527,0.0202,0.1830999,1138603,825996.168668,5.2
5120,391.08819,0.0647,0.58582,1289133,825989.99038,19.29
5121,391.09536,0.0192,0.1742848,1143847,825974.847768,4.89
5122,391.09792,0.0415,0.3761191,1106132,825969.44974,11.95
5123,391.10127,0.1764,1.5974607,1195125,825962.378597,54.69
5124,391.10345,0.41,3.7128184,1148198,825957.758848,128.72
5125,391.11469,0.0253,0.2292721,1235757,825934.019803,6.81
5126,391.11651,0.089,0.8064657,1125338,825930.181466,27.01
5127,391.12462,0.0214,0.1934243,1051426,825913.067634,5.56
5128,391.13432,0.0267,0.2421772,1051338,825892.57063,7.27
5129,391.13984,0.3188,2.8874407,1171516,825880.919409,99.84
5130,391.15292,0.032,0.289436,1149642,825853.311485,8.92
5131,391.17623,0.1402,1.2700547,1157670,825804.08604,43.24
5132,391.1893,0.125,1.1318724,1141309,825776.504233,38.4
5133,391.21266,0.0244,0.2205766,1325732,825727.191356,6.51
5134,391.52184,0.0311,0.2818101,1004899,825075.123732,8.65
5135,391.53235,0.0318,0.2882468,1169717,825052.970296,8.88
5136,391.53595,0.0289,0.2613928,968137,825045.380106,7.94
5137,391.55054,0.0322,0.2918828,895993,825014.644072,9.01
5138,391.68089,0.0587,0.5312907,1208392,824740.073763,17.38
5139,391.99764,0.0257,0.2328399,1194444,824073.636246,6.94
5140,392.00973,0.0486,0.440413,1262787,824048.222383,14.2
5141,392.01738,0.0209,0.1896122,999498,824032.155981,5.43
5142,392.02031,0.0423,0.3834914,1195816,824025.986781,12.21
5143,392.02593,0.0495,0.448074,1186832,824014.174362,14.47
5144,392.02795,0.0697,0.6312853,1131145,824009.927207,20.88
5145,392.03404,0.1177,1.0663359,1162794,823997.1222,36.11
5146,392.03852,0.0853,0.7725208,1117239,823987.720921,25.83
5147,392.04613,0.0478,0.4325083,962719,823971.712392,13.93
5148,392.05385,0.0205,0.1852859,907475,823955.484628,5.28
5149,392.0567,0.0561,0.5078841,1097718,823949.499684,16.56
5150,392.06232,0.0906,0.8209831,1078414,823937.693442,27.52
5151,392.07043,0.1396,1.2644774,1142370,823920.653775,43.04
5152,392.07487,0.027,0.2441319,973230,823911.317191,7.33
5153,392.08253,0.0205,0.1854247,1181553,823895.231714,5.28
5154,392.08352,0.0206,0.186279,1107416,823893.143068,5.31
5155,392.09869,0.0559,0.5061363,1130555,823861.276292,16.5
5156,392.10461,0.0252,0.2278079,1230964,823848.830486,6.76
5157,392.1068,0.0864,0.7823853,1190488,823844.219327,26.17
5158,392.11985,0.0201,0.1815983,1251285,823816.804048,5.15
5159,392.13511,0.025,0.2261166,1201672,823784.758406,6.7
5160,392.1432,0.0624,0.5653066,1130879,823767.748961,18.57
5161,392.17956,0.0349,0.3164005,1274855,823691.371108,9.86
5162,392.19265,0.0322,0.2920668,1148276,823663.893202,9.01
5163,392.52964,0.0345,0.3128616,1189660,822956.757249,9.74
5164,392.54019,0.0355,0.3216299,1207997,822934.64042,10.05
5165,392.54378,0.021,0.1899626,1116784,822927.116775,5.44
5166,392.54782,0.0219,0.1981311,856851,822918.655135,5.72
5167,392.55837,0.0241,0.2180377,1146365,822896.522019,6.42
5168,392.67812,0.0239,0.2160117,1060679,822645.584564,6.35
5169,392.98884,0.02,0.1810763,1288520,821995.136605,5.13
5170,392.99222,0.0248,0.224948,1178723,821988.077205,6.66
5171,392.99945,0.0332,0.3002797,838288,821972.950183,9.3
5172,393.00994,0.3031,2.7447002,1153961,821950.999942,94.84
5173,393.01758,0.0723,0.6552157,1013972,821935.03739,21.72
5174,393.0252,0.0923,0.8362674,1123980,821919.096343,28.06
5175,393.02816,0.0425,0.3845434,520759,821912.914045,12.25
5176,393.02856,0.031,0.2807533,445205,821912.059561,8.62
5177,393.03492,0.0206,0.1870008,1113057,821898.76356,5.34
5178,393.03579,0.0817,0.7401149,1116924,821896.958127,24.69
5179,393.03828,0.0263,0.2384988,1187255,821891.748231,7.14
5180,393.04634,0.89,8.0601816,1142676,821874.89659,280.85
5181,393.04974,0.0214,0.1938374,1280948,821867.771451,5.57
5182,393.05397,0.0419,0.3796291,1155717,821858.928626,12.08
5183,393.05758,0.0222,0.2006848,1072046,821851.381149,5.81
5184,393.05939,0.052,0.4712706,1292205,821847.598336,15.28
5185,393.06158,0.0568,0.5143239,1058969,821843.02024,16.79
5186,393.06454,0.0342,0.3093741,925073,821836.823261,9.62
5187,393.06566,0.0185,0.1678174,973838,821834.495763,4.66
5188,393.07133,0.0206,0.1867471,1300197,821822.640879,5.33
5189,393.07217,0.0201,0.1821619,1027451,821820.879707,5.17
5190,393.0746,0.0213,0.1930209,1166494,821815.7935,5.55
5191,393.07718,0.0267,0.2416785,1040085,821810.407922,7.25
5192,393.08272,0.6701,6.0692949,1144955,821798.82545,211.18
5193,393.09395,0.0385,0.3483696,1269317,821775.354132,10.98
5194,393.09579,0.1441,1.3054843,1149488,821771.503699,44.48
5195,393.09828,0.0607,0.5499796,865547,821766.283846,18.04
5196,393.11104,0.0238,0.2156606,1093258,821739.613747,6.34
5197,393.11359,0.0299,0.2709401,1169619,821734.296358,8.27
5198,393.11911,0.455,4.1210098,1148392,821722.757894,143.0
5199,393.13217,0.0471,0.4262457,1304427,821695.456108,13.71
5200,393.1555,0.3203,2.9006972,1132024,821646.700846,100.3
5201,393.18636,0.0418,0.3789996,1151487,821582.198808,12.05
5202,393.19188,0.0803,0.7275105,1215011,821570.668704,24.25
5203,393.27772,0.0564,0.5107042,1185875,821391.340031,16.66
5204,393.51922,0.0377,0.3414342,1238005,820887.265844,10.74
5205,393.53745,0.0266,0.2408421,1299339,820849.236288,7.22
5206,393.548,0.0239,0.2164272,1212903,820827.227835,6.37
5207,393.55164,0.0218,0.1975146,1053547,820819.62324,5.7
5208,393.5556,0.0193,0.1745296,894294,820811.376599,4.9
5209,393.67792,0.0281,0.2547193,1123801,820556.341154,7.71
5210,393.9414,0.0295,0.2671388,842524,820007.514163,8.14
5211,393.98715,0.0353,0.3199345,1179298,819912.302666,9.99
5212,394.00723,0.0435,0.3938414,979991,819870.508535,12.57
5213,394.01332,0.0457,0.4135257,1071782,819857.83991,13.26
5214,394.01481,0.0195,0.1770054,1122861,819854.745664,4.99
5215,394.02044,0.0206,0.1868239,922827,819843.031886,5.33
5216,394.02539,0.0922,0.8348441,1068628,819832.719101,28.01
5217,394.03307,0.0239,0.2166,1200717,819816.754404,6.37
5218,394.03588,0.0371,0.3359787,851356,819810.892647,10.55
5219,394.04159,0.0548,0.4959992,1200263,819799.018419,16.15
5220,394.0436,0.091,0.8238483,1123044,819794.835871,27.62
5221,394.04969,0.1644,1.4892939,1149952,819782.166894,50.91
5222,394.05415,0.0513,0.4648834,1087379,819772.885038,15.06
5223,394.05681,0.0259,0.2341915,1215538,819767.352833,6.99
5224,394.06179,0.0385,0.3485778,919837,819757.001425,10.99
5225,394.07237,0.0235,0.2125219,1068383,819734.984017,6.23
5226,394.07798,0.0705,0.6384561,1018857,819723.322452,21.13
5227,394.08607,0.1386,1.2550988,1134740,819706.481311,42.71
5228,394.09909,0.0297,0.2690165,1073165,819679.41269,8.21
5229,394.11436,0.0419,0.3794379,1031627,819647.641917,12.07
5230,394.12246,0.0929,0.8412966,1170619,819630.798271,28.23
5231,394.15886,0.0685,0.6207092,1193011,819555.105089,20.51
5232,394.19525,0.0268,0.2431432,1282252,819479.463106,7.3
5233,394.52709,0.0361,0.3266658,1148843,818790.179635,10.22
5234,394.54117,0.0273,0.247325,1155510,818760.961688,7.45
5235,394.54526,0.0349,0.3160211,1115151,818752.464405,9.85
5236,394.55942,0.0216,0.1958159,1359714,818723.082145,5.64
5237,394.67517,0.0642,0.5811989,1161539,818482.97151,19.13
5238,394.92339,0.0229,0.2072072,1181285,817968.524142,6.04
5239,394.97872,0.0258,0.2336836,1093396,817853.937924,6.97
5240,394.98921,0.0522,0.4728845,1033427,817832.218003,15.34
5241,395.00447,0.0854,0.77359,1115509,817800.632131,25.86
5242,395.00787,0.0299,0.2707951,1039435,817793.594911,8.27
5243,395.01505,0.0689,0.6243324,1034525,817778.709817,20.64
5244,395.01754,0.0203,0.184096,1395472,817773.561704,5.23
5245,395.0256,0.5318,4.8162704,1135028,817756.879386,167.33
5246,395.03323,0.097,0.8789343,1120323,817741.081943,29.55
5247,395.04085,0.1517,1.374256,1165743,817725.302556,46.88
5248,395.04378,0.0331,0.3001572,535947,817719.238063,9.3
5249,395.04417,0.0247,0.2234539,485764,817718.440454,6.61
5250,395.05062,0.0225,0.2038268,1165753,817705.07919,5.92
5251,395.05145,0.0799,0.7239292,985673,817703.367261,24.12
5252,395.05395,0.0274,0.2484159,946265,817698.194344,7.48
5253,395.05645,0.0267,0.2414383,1094242,817693.014161,7.24
5254,395.06199,0.9094,8.2359238,1147089,817681.563363,287.0
5255,395.06961,0.0279,0.2526045,1048348,817665.78827,7.63
5256,395.07321,0.0303,0.2745081,979466,817658.339815,8.4
5257,395.07505,0.0463,0.4191747,1100708,817654.519479,13.46
5258,395.07724,0.0632,0.5728245,1057314,817650.000547,18.84
5259,395.08062,0.0213,0.1926783,1168827,817643.001123,5.53
5260,395.08132,0.02,0.1814576,1162333,817641.544605,5.14
5261,395.08791,0.0238,0.2152756,1082717,817627.905648,6.32
5262,395.09032,0.0393,0.3556037,969662,817622.922081,11.24
5263,395.09283,0.0525,0.4750675,1173586,817617.734849,15.42
5264,395.09837,0.6005,5.4380713,1142513,817606.26013,189.09
5265,395.1096,0.0197,0.1781034,1165144,817583.022241,5.02
5266,395.11145,0.0329,0.2981564,1124876,817579.199509,9.23
5267,395.11361,0.0288,0.261202,1158498,817574.726228,7.93
5268,395.1267,0.0431,0.3904622,1028121,817547.645902,12.46
5269,395.13476,0.4449,4.0292535,1148794,817530.970919,139.79
5270,395.1631,0.0202,0.1833241,822361,817472.340382,5.21
5271,395.17114,0.2142,1.9403597,1155875,817455.707705,66.69
5272,395.20753,0.0389,0.3519819,1177089,817380.427169,11.11
5273,395.27471,0.0219,0.1985476,995004,817241.502862,5.74
5274,395.51676,0.0266,0.2406618,1047763,816741.373095,7.21
5275,395.53083,0.02,0.1812276,881661,816712.313487,5.13
5276,395.53491,0.0393,0.355603,897867,816703.877158,11.24
5277,395.55312,0.0297,0.2689059,985855,816666.284185,8.2
5278,395.70079,0.033,0.2987298,1261132,816361.506621,9.25
5279,395.93847,0.0263,0.2382084,1201450,815871.444779,7.13
5280,395.98422,0.0198,0.1791526,1241167,815777.199079,5.06
5281,396.0047,0.0235,0.2130595,1119533,815735.005664,6.25
5282,396.00776,0.0213,0.1925081,862458,815728.691149,5.53
5283,396.01229,0.0342,0.309474,1002292,815719.36953,9.62
5284,396.02286,0.0854,0.7730412,1144752,815697.587424,25.84
5285,396.02895,0.0878,0.795267,1184961,815685.050659,26.62
5286,396.03051,0.039,0.3531773,1085925,815681.832083,11.15
5287,396.03345,0.0239,0.2160966,956985,815675.785948,6.35
5288,396.03612,0.045,0.4080012,1078576,815670.27994,13.07
5289,396.04105,0.1073,0.9720448,1120343,815660.135063,32.81
5290,396.04417,0.0251,0.2268688,1177544,815653.710976,6.73
5291,396.04872,0.0302,0.2731352,918377,815644.324338,8.35
5292,396.05168,0.0224,0.2025003,871212,815638.228621,5.88
5293,396.05724,0.0561,0.5082852,1190623,815626.784665,16.58
5294,396.05925,0.0631,0.5711988,1020589,815622.639999,18.78
5295,396.06534,0.1688,1.5286504,1172444,815610.097523,52.29
5296,396.07247,0.0253,0.2287763,1173840,815595.434012,6.8
5297,396.07739,0.0277,0.2510288,1282678,815585.295238,7.58
5298,396.08058,0.0201,0.1823028,998001,815578.734331,5.17
5299,396.09364,0.0662,0.5997701,1120528,815551.841868,19.78
5300,396.10172,0.1226,1.1103441,1152039,815535.186924,37.65
5301,396.13003,0.0425,0.3852446,1044628,815476.911916,12.27
5302,396.13811,0.0907,0.8211071,1207425,815460.282387,27.53
5303,396.17449,0.0545,0.4937993,1188053,815385.402384,16.07
5304,396.21584,0.0292,0.2644994,1276011,815300.289727,8.05
5305,396.52453,0.0286,0.2588718,1150704,814665.595439,7.85
5306,396.53866,0.0243,0.2197472,1130641,814636.56656,6.48
5307,396.54271,0.0403,0.3650537,962222,814628.248666,11.57
5308,396.56091,0.0319,0.2885743,1126628,814590.851056,8.89
5309,396.67222,0.0747,0.6762409,1177252,814362.262728,22.46
5310,396.67395,0.0185,0.1673383,1234504,814358.713252,4.65
5311,396.70127,0.0761,0.6890543,1158888,814302.630744,22.9
5312,396.92042,0.0554,0.5016654,1178521,813853.034029,16.35
5313,396.98376,0.0258,0.2333419,1181466,813723.183083,6.96
5314,396.99439,0.03,0.2713079,1202759,813701.391722,8.29
5315,397.00195,0.0261,0.2362341,1103767,813685.897806,7.06
5316,397.00486,0.0897,0.8120253,1106920,813679.928087,27.21
5317,397.0125,0.0388,0.3512143,1026375,813664.27396,11.08
5318,397.02012,0.2704,2.448653,1138881,813648.657416,84.48
5319,397.02349,0.0315,0.2853691,1273487,813641.755604,8.78
5320,397.02715,0.0187,0.1694729,1154690,813634.253272,4.72
5321,397.02988,0.0218,0.197317,958647,813628.657068,5.7
5322,397.03071,0.0974,0.8821343,1041635,813626.950153,29.66
5323,397.03237,0.0184,0.1666455,914856,813623.557254,4.62
5324,397.03319,0.0311,0.2818335,1110155,813621.870232,8.65
5325,397.03829,0.0344,0.3114908,934762,813611.420672,9.69
5326,397.04125,0.6128,5.5500822,1151104,813605.349199,193.01
5327,397.04888,0.0863,0.7815764,1027937,813589.713793,26.14
5328,397.05432,0.0197,0.1785414,1432079,813578.576844,5.04
5329,397.05651,0.2178,1.9727044,1118334,813574.091539,67.83
5330,397.05991,0.033,0.2988545,932521,813567.124451,9.25
5331,397.06619,0.0209,0.1897063,1066494,813554.25416,5.43
5332,397.06708,0.0494,0.4478383,933712,813552.424053,14.46
5333,397.06957,0.0558,0.5052463,1204043,813547.316596,16.47
5334,397.07214,0.0213,0.1925262,946121,813542.056127,5.53
5335,397.07764,0.6845,6.1991634,1140148,813530.798582,215.73
5336,397.08532,0.0219,0.1981536,803907,813515.061742,5.73
5337,397.08887,0.0265,0.2401611,1044647,813507.778546,7.2
5338,397.0907,0.027,0.2447485,1166872,813504.031393,7.36
5339,397.09289,0.0933,0.8448275,1217145,813499.542527,28.36
5340,397.09697,0.0193,0.1749514,1186270,813491.194172,4.91
5341,397.10596,0.0787,0.712714,1136065,813472.778822,23.73
5342,397.11402,0.5025,4.55129,1126760,813456.257578,158.06
5343,397.12927,0.0395,0.3577763,1204698,813425.032903,11.31
5344,397.14234,0.0546,0.4941751,1244745,813398.247076,16.08
5345,397.15041,0.2981,2.6996968,1154519,813381.728547,93.27
5346,397.15861,0.0257,0.2323716,1151891,813364.930761,6.92
5347,397.16565,0.0301,0.2725581,1127971,813350.521242,8.33
5348,397.17875,0.0198,0.1796409,1084050,813323.689977,5.08
5349,397.18679,0.0852,0.7719283,1114516,813307.217738,25.8
5350,397.22656,0.0442,0.4002702,1175508,813225.79124,12.8
5351,397.52174,0.0257,0.2328401,1139281,812621.928796,6.94
5352,397.53238,0.0373,0.3379395,1103687,812600.185854,10.62
5353,397.54644,0.0205,0.185388,1109730,812571.437015,5.28
5354,397.55056,0.042,0.3806027,1111929,812563.016969,12.11
5355,397.69784,0.069,0.6252739,1211158,812262.090306,20.67
5356,398.00977,0.0329,0.2983362,1107242,811625.494674,9.23
5357,398.01538,0.0426,0.3857357,1060148,811614.061792,12.29
5358,398.02034,0.0493,0.4460877,1063428,811603.941714,14.4
5359,398.02348,0.0564,0.5111842,1126322,811597.54617,16.68
5360,398.02795,0.0781,0.7073637,1076913,811588.430566,23.55
5361,398.03649,0.0245,0.2222895,1220028,811571.013537,6.57
5362,398.0385,0.0947,0.8573645,1071897,811566.920889,28.79
5363,398.04462,0.1006,0.9109674,1107118,811554.441028,30.67
5364,398.04613,0.0475,0.4306377,1189032,811551.360141,13.86
5365,398.05175,0.0608,0.5502118,1113885,811539.900382,18.05
5366,398.0567,0.0755,0.683659,1017227,811529.813634,22.72
5367,398.05986,0.0513,0.4646754,1206467,811523.370992,15.05
5368,398.06432,0.0255,0.2308068,1226197,811514.278103,6.87
5369,398.0729,0.0499,0.4519175,1176027,811496.791553,14.61
5370,398.07491,0.0377,0.3413464,1068755,811492.684901,10.74
5371,398.08099,0.1233,1.1163185,1101481,811480.286861,37.86
5372,398.08813,0.0287,0.259983,1138551,811465.744324,7.89
5373,398.09308,0.0206,0.1861254,1111064,811455.660095,5.3
5374,398.09624,0.0273,0.2468192,1314364,811449.204133,7.43
5375,398.10928,0.0529,0.4792635,1157468,811422.637418,15.56
5376,398.11737,0.0977,0.8847744,1135838,811406.134396,29.75
5377,398.1457,0.0219,0.1987527,1106851,811348.396775,5.75
5378,398.15375,0.0662,0.5998248,1078229,811332.006294,19.78
5379,398.51141,0.0199,0.1801298,1218338,810603.823387,5.09
5380,398.52198,0.0274,0.2483611,1077847,810582.325083,7.48
5381,398.52964,0.0252,0.2285197,1039444,810566.750955,6.79
5382,398.54021,0.0305,0.2760678,973831,810545.264205,8.45
5383,398.54379,0.0194,0.1754527,886280,810537.968985,4.93
5384,398.55836,0.0382,0.3456771,1150943,810508.339197,10.89
5385,398.66923,0.0367,0.3321451,1293684,810282.946678,10.41
5386,398.69832,0.1242,1.1245972,1161313,810223.813876,38.15
5387,398.90017,0.0202,0.1832026,908870,809813.818808,5.2
5388,398.91748,0.0599,0.5426813,1205999,809778.677036,17.78
5389,398.99938,0.2679,2.4265819,1129532,809612.466718,83.71
5390,399.00275,0.0378,0.3420078,1329022,809605.620776,10.76
5391,399.01001,0.0358,0.3244643,795394,809590.897827,10.15
5392,399.01245,0.0317,0.2874344,1114345,809585.944196,8.85
5393,399.01758,0.0637,0.5767591,1041231,809575.532597,18.97
5394,399.02052,0.1692,1.5320411,1172653,809569.577406,52.4
5395,399.02815,0.0583,0.5276769,1048384,809554.087812,17.26
5396,399.03577,0.5243,4.7480197,1121333,809538.624623,164.95
5397,399.03913,0.0392,0.3551587,1131318,809531.825803,11.22
5398,399.04553,0.0242,0.2192701,1054800,809518.837476,6.46
5399,399.04635,0.0871,0.7887604,948827,809517.168606,26.39
5400,399.04883,0.0571,0.5169491,976513,809512.137692,16.88
5401,399.0511,0.023,0.2083057,886302,809507.540456,6.08
5402,399.05394,0.0332,0.3004483,958204,809501.765665,9.31
5403,399.0569,0.5122,4.6384206,1141957,809495.764556,161.11
5404,399.06455,0.0551,0.49861,973144,809480.259569,16.24
5405,399.06659,0.0244,0.2209986,931208,809476.114368,6.52
5406,399.06809,0.0195,0.1763764,1030710,809473.0634,4.96
5407,399.07001,0.0198,0.1792531,1083861,809469.176311,5.06
5408,399.07216,0.2539,2.2997119,1125373,809464.817092,79.27
5409,399.07554,0.0267,0.2421813,1116280,809457.960218,7.27
5410,399.08188,0.0213,0.1929308,1518588,809445.104751,5.54
5411,399.08277,0.0254,0.2303848,920454,809443.286507,6.85
5412,399.08339,0.0244,0.2213102,1250694,809442.036747,6.54
5413,399.08522,0.0949,0.8590701,1149450,809438.325036,28.85
5414,399.09328,0.4871,4.4112277,1137860,809421.96947,153.16
5415,399.10299,0.0293,0.2653076,951403,809402.278988,8.08
5416,399.10855,0.1293,1.1710329,1144988,809391.009512,39.77
5417,399.1216,0.1182,1.070092,1189481,809364.535154,36.24
5418,399.12967,0.3203,2.9011683,1104519,809348.175607,100.32
5419,399.13938,0.0201,0.1818349,1025571,809328.489959,5.15
5420,399.14493,0.0876,0.7931014,1195773,809317.238767,26.55
5421,399.158,0.0535,0.4844474,1049939,809290.731974,15.74
5422,399.16605,0.115,1.0411689,1084987,809274.407392,35.23
5423,399.18131,0.0298,0.2700649,1073986,809243.474283,8.24
5424,399.20242,0.0265,0.240313,1225530,809200.677794,7.2
