,M/z,Intensity,Relative,Resolution,Frequency,S/N
33626,556.1404,0.0191,0.2205966,219673,580848.69096,5.05
33627,556.14323,0.017,0.1960985,719375,580845.739509,4.36
33628,556.14606,0.0651,0.7524653,964890,580842.781819,19.92
33629,556.14673,0.0228,0.2640663,410328,580842.077507,6.26
33630,556.151,0.0316,0.3656749,943568,580837.625819,9.1
33631,556.15165,0.0151,0.1740935,401403,580836.941008,3.75
33632,556.15416,0.0577,0.6670746,952745,580834.320519,17.53
33633,556.15485,0.0199,0.230388,393909,580833.597691,5.32
33634,556.15722,0.0235,0.2716393,1015016,580831.127299,6.47
33635,556.15833,0.0147,0.1702925,508276,580829.969988,3.64
33636,556.16717,0.0496,0.5740905,882406,580820.73019,14.93
33637,556.16794,0.0215,0.2488794,356750,580819.927314,5.84
33638,556.16918,0.0158,0.1827273,557753,580818.639331,3.99
33639,556.17529,0.0866,1.0020857,899933,580812.251208,26.9
33640,556.17593,0.0283,0.3272347,394255,580811.582452,8.03
33641,556.18237,0.0261,0.3016757,714036,580804.857031,7.31
33642,556.19055,0.0234,0.2705176,355061,580796.319331,6.44
33643,556.19143,0.0364,0.4206978,787931,580795.405202,10.64
33644,556.19221,0.0173,0.1998592,980693,580794.580838,4.47
33645,556.20359,0.0404,0.4676935,970638,580782.705529,11.96
33646,556.20428,0.0168,0.1937763,379414,580781.983939,4.3
33647,556.21165,0.0614,0.7097136,935880,580774.289113,18.72
33648,556.21235,0.0213,0.2466337,386160,580773.550983,5.77
33649,556.22594,0.0169,0.1951835,835870,580759.361768,4.34
33650,556.2269,0.0178,0.205534,933636,580758.358192,4.63
33651,556.23993,0.0323,0.3730322,843154,580744.762371,9.31
33652,556.2406,0.0151,0.174481,389876,580744.055173,3.76
33653,556.24802,0.0362,0.4182413,992374,580736.308752,10.57
33654,556.27633,0.026,0.3009601,901760,580706.754101,7.29
33655,556.28441,0.0234,0.2707416,976413,580698.3194,6.45
33656,556.29875,0.0149,0.1725844,725365,580683.354086,3.7
33657,556.52874,0.015,0.1731117,567396,580443.377391,3.72
33658,556.53949,0.0161,0.1864864,771019,580432.16922,4.09
33659,556.54356,0.0238,0.2754263,846031,580427.917789,6.58
33660,556.54717,0.0248,0.2868112,800358,580424.161103,6.9
33661,556.55116,0.0333,0.3854916,813067,580419.996728,9.66
33662,556.55767,0.0214,0.247801,592043,580413.206722,5.81
33663,556.56169,0.0519,0.6005495,764941,580409.013141,15.67
33664,556.56533,0.028,0.3242215,578170,580405.213014,7.94
33665,556.56934,0.0436,0.504562,951317,580401.033615,12.99
33666,556.57589,0.0346,0.4007737,867932,580394.203937,10.09
33667,556.57658,0.0156,0.1807743,222579,580393.481135,3.93
33668,556.5799,0.0591,0.6833363,755074,580390.02255,17.99
33669,556.58349,0.033,0.3817949,866727,580386.276683,9.55
33670,556.5875,0.0356,0.4112727,894234,580382.099969,10.38
33671,556.58908,0.0161,0.1861149,1160184,580380.450704,4.08
33672,556.59405,0.03,0.3475523,836929,580375.266366,8.6
33673,556.59812,0.06,0.6941327,914727,580371.026737,18.29
33674,556.6017,0.0225,0.2605785,733976,580367.287989,6.16
33675,556.60575,0.0267,0.3086081,1008180,580363.069195,7.51
33676,556.61229,0.0171,0.1981889,749688,580356.253368,4.42
33677,556.61629,0.0365,0.4225212,976262,580352.073824,10.69
33678,556.61699,0.0156,0.1809307,367521,580351.34398,3.94
33679,556.61984,0.0188,0.217602,626830,580348.381057,4.96
33680,556.62389,0.0204,0.2361151,798462,580344.151246,5.48
33681,556.63441,0.0273,0.3154684,1022938,580333.182966,7.7
33682,556.65263,0.0192,0.2224755,839049,580314.186795,5.1
33683,556.67082,0.0156,0.1800033,1025077,580295.228601,3.91
33684,557.01027,0.0154,0.1780855,713283,579941.581464,3.86
33685,557.02091,0.2252,2.6051104,940583,579930.506636,71.72
33686,557.02157,0.0824,0.9527643,386447,579929.814255,25.52
33687,557.02862,0.0211,0.2436347,879299,579922.478344,5.69
33688,557.0316,0.0208,0.2404692,576999,579919.37506,5.6
33689,557.03618,0.0377,0.4361455,981627,579914.607825,11.07
33690,557.03683,0.0164,0.1898375,426383,579913.932005,4.19
33691,557.03906,0.0392,0.4531317,851377,579911.606608,11.55
33692,557.03988,0.0248,0.2869723,770188,579910.754005,6.9
33693,557.04202,0.0777,0.8992344,972379,579908.522392,24.02
33694,557.04281,0.0254,0.294242,930086,579907.701383,7.11
33695,557.04567,0.0163,0.1888185,577664,579904.728835,4.16
33696,557.0469,0.0155,0.1791896,773277,579903.441431,3.89
33697,557.04969,0.054,0.6242041,844511,579900.545361,16.33
33698,557.0573,0.6149,7.1120253,923766,579892.620788,197.75
33699,557.05797,0.2128,2.4618907,378943,579891.923183,67.72
33700,557.06406,0.016,0.1846473,760639,579885.586438,4.04
33701,557.0651,0.0157,0.181122,653488,579884.501231,3.94
33702,557.06789,0.1026,1.187233,781859,579881.593796,32.08
33703,557.06873,0.0268,0.3104778,254060,579880.723068,7.56
33704,557.06927,0.0209,0.2412986,205564,579880.159721,5.63
33705,557.07031,0.0359,0.4150689,728303,579879.07599,10.48
33706,557.07252,0.0257,0.2978121,559827,579876.771551,7.21
33707,557.07546,0.0832,0.9618984,864755,579873.717574,25.78
33708,557.07648,0.0492,0.5689068,299670,579872.65763,14.79
33709,557.07842,0.2999,3.4692447,931935,579870.638086,95.89
33710,557.0791,0.0937,1.0835224,373415,579869.927447,29.18
33711,557.08102,0.0171,0.1977476,858507,579867.925075,4.41
33712,557.08458,0.0184,0.2129427,1086463,579864.219917,4.83
33713,557.08606,0.116,1.3413438,916411,579862.682423,36.39
33714,557.08686,0.0347,0.4014361,346019,579861.848637,10.1
33715,557.08803,0.0196,0.2265652,920804,579860.635802,5.21
33716,557.09367,0.6276,7.2593541,917478,579854.757679,201.87
33717,557.09436,0.2046,2.3660901,374140,579854.043007,65.04
33718,557.09569,0.0225,0.259868,178050,579852.653233,6.15
33719,557.09646,0.0154,0.1783908,1167415,579851.860511,3.87
33720,557.0971,0.02,0.2314485,487061,579851.18592,5.35
33721,557.10333,0.0261,0.3024099,242787,579844.701229,7.33
33722,557.10431,0.0943,1.0907142,474372,579843.689403,29.38
33723,557.10497,0.0584,0.6759492,395985,579843.002627,17.78
33724,557.10567,0.0372,0.430313,1058688,579842.268793,10.91
33725,557.1067,0.0601,0.6955439,902826,579841.193787,18.33
33726,557.10887,0.0195,0.2256176,972351,579838.937036,5.19
33727,557.10959,0.016,0.1845015,686903,579838.195637,4.04
33728,557.11188,0.054,0.6245562,876507,579835.80375,16.34
33729,557.11274,0.036,0.416404,785360,579834.909075,10.52
33730,557.11368,0.0186,0.2151644,182312,579833.93691,4.89
33731,557.1148,0.3826,4.42518,911596,579832.769906,122.62
33732,557.11546,0.1282,1.4831793,386180,579832.075973,40.35
33733,557.12102,0.0189,0.2186935,875058,579826.298824,4.99
33734,557.12243,0.0615,0.7111946,915190,579824.823687,18.77
33735,557.12323,0.0238,0.2751133,354572,579823.989841,6.57
33736,557.12458,0.0232,0.2686355,553876,579822.590076,6.39
33737,557.13005,0.4136,4.7841792,942937,579816.892955,132.66
33738,557.13071,0.1432,1.6561159,385105,579816.204762,45.19
33739,557.13155,0.022,0.2549795,236820,579815.338014,6.01
33740,557.13972,0.0282,0.3261519,903361,579806.836771,8.0
33741,557.14063,0.0427,0.4936236,413915,579805.886148,12.68
33742,557.14129,0.0426,0.4932003,413802,579805.200129,12.67
33743,557.14202,0.0285,0.3296448,254633,579804.435298,8.1
33744,557.14312,0.0786,0.9089391,869388,579803.293782,24.29
33745,557.14388,0.0237,0.2744406,344844,579802.503355,6.55
33746,557.14831,0.0164,0.1901853,659191,579797.897386,4.2
33747,557.1493,0.0191,0.2211509,635443,579796.858794,5.06
33748,557.15119,0.2821,3.2627313,936115,579794.895328,90.11
33749,557.15188,0.0894,1.0337263,366080,579794.174142,27.78
33750,557.15888,0.0218,0.2518809,869860,579786.894916,5.92
33751,557.16098,0.0222,0.2571035,944544,579784.711115,6.07
33752,557.16646,0.2451,2.8345394,940010,579779.009326,78.14
33753,557.16713,0.0918,1.0621588,376238,579778.304183,28.58
33754,557.1768,0.0195,0.2259604,354255,579768.242212,5.2
33755,557.1795,0.0786,0.9089482,941106,579765.438319,24.3
33756,557.18022,0.0314,0.3631496,370083,579764.683007,9.03
33757,557.18759,0.1982,2.2923315,939817,579757.022866,62.98
33758,557.18828,0.0642,0.742173,367435,579756.303585,19.63
33759,557.19473,0.0158,0.1832278,969157,579749.590721,4.0
33760,557.19729,0.0295,0.3411841,886521,579746.921048,8.42
33761,557.20285,0.1229,1.4218529,868608,579741.141531,38.64
33762,557.21589,0.0725,0.8381168,877861,579727.57667,22.31
33763,557.21649,0.0308,0.3567977,412052,579726.946417,8.86
33764,557.22395,0.1139,1.3170533,911772,579719.190376,35.71
33765,557.22464,0.0362,0.4190553,359297,579718.466507,10.6
33766,557.2337,0.032,0.3696865,759120,579709.041379,9.22
33767,557.23831,0.0152,0.1754029,236231,579704.250846,3.78
33768,557.2392,0.0807,0.9337474,902216,579703.318174,24.99
33769,557.23991,0.0254,0.2934646,344303,579702.580078,7.08
33770,557.25226,0.0727,0.841107,907976,579689.730903,22.4
33771,557.25296,0.0238,0.2756499,390305,579689.009593,6.59
33772,557.26034,0.0646,0.7472422,902910,579681.329407,19.77
33773,557.27006,0.0202,0.233224,1070923,579671.223046,5.4
33774,557.27565,0.0346,0.4006476,905739,579665.403157,10.08
33775,557.28274,0.0145,0.1672156,925087,579658.034699,3.55
33776,557.28868,0.0457,0.5290875,929437,579651.855347,13.67
33777,557.28937,0.017,0.1969973,390131,579651.134193,4.39
33778,557.29399,0.017,0.1969721,949498,579646.329179,4.39
33779,557.29668,0.032,0.3700251,887907,579643.52947,9.23
33780,557.30641,0.0199,0.2304927,860551,579633.411894,5.32
33781,557.32504,0.0158,0.1829178,847068,579614.033841,3.99
33782,557.33316,0.0159,0.183376,956493,579605.591916,4.01
33783,557.33647,0.016,0.1849533,960075,579602.146028,4.05
33784,557.44548,0.0249,0.2880811,906979,579488.803672,6.93
33785,557.44612,0.0156,0.180633,428308,579488.13702,3.93
33786,557.53672,0.0196,0.2265323,873217,579393.972762,5.21
33787,557.54073,0.0276,0.3193343,1099445,579389.801336,7.81
33788,557.55134,0.0315,0.3648103,924066,579378.780889,9.08
33789,557.55489,0.0374,0.4320343,892654,579375.08531,10.96
33790,557.55901,0.0428,0.495229,702535,579370.805188,12.73
33791,557.56544,0.0274,0.31673,909019,579364.120027,7.74
33792,557.56949,0.0535,0.6185662,932577,579359.916262,16.18
33793,557.57007,0.0218,0.2524989,343855,579359.315193,5.94
33794,557.57309,0.0373,0.4317877,860412,579356.172582,10.95
33795,557.57718,0.0461,0.53311,866866,579351.925043,13.79
33796,557.57872,0.0151,0.1742636,1067700,579350.323624,3.75
33797,557.58363,0.0294,0.3405628,984620,579345.227214,8.4
33798,557.58772,0.0584,0.6751387,980694,579340.977732,17.76
33799,557.58835,0.0251,0.2907605,415335,579340.319367,7.01
33800,557.59134,0.0333,0.3847652,834003,579337.21531,9.64
33801,557.59539,0.0373,0.431001,945236,579333.007516,10.93
33802,557.60191,0.0257,0.2973179,854572,579326.233697,7.19
33803,557.60591,0.0453,0.5239189,867898,579322.070157,13.53
33804,557.60666,0.0252,0.2910847,384761,579321.296458,7.02
33805,557.60958,0.0243,0.2807009,974380,579318.264554,6.73
33806,557.61361,0.031,0.3582391,896432,579314.078155,8.9
33807,557.62407,0.0314,0.363664,959438,579303.210561,9.05
33808,557.63174,0.0192,0.2216423,945304,579295.239521,5.08
33809,557.64229,0.022,0.2547835,837413,579284.277765,6.0
33810,558.01615,0.0312,0.3611645,873935,578896.167861,8.98
33811,558.02426,0.0576,0.6658264,982028,578887.751243,17.5
33812,558.02491,0.0221,0.2557181,410410,578887.071931,6.03
33813,558.0288,0.0198,0.2285251,470389,578883.043123,5.27
33814,558.02938,0.0154,0.1778507,432067,578882.442853,3.85
33815,558.03479,0.0182,0.2109151,717266,578876.831206,4.78
33816,558.03653,0.0185,0.2134516,633900,578875.01883,4.85
33817,558.03935,0.0227,0.2622809,490915,578872.095773,6.21
33818,558.03964,0.0222,0.2569182,485777,578871.795817,6.06
33819,558.04409,0.017,0.1964156,963234,578867.181125,4.37
33820,558.04693,0.071,0.8213326,876183,578864.234449,21.85
33821,558.04758,0.0219,0.2529512,358886,578863.556707,5.95
33822,558.05255,0.127,1.4690411,948432,578858.4006,39.96
33823,558.05328,0.0365,0.422605,356925,578857.648384,10.7
33824,558.05455,0.0199,0.2302472,728785,578856.329054,5.32
33825,558.05749,0.0665,0.7688424,834092,578853.281009,20.38
33826,558.06067,0.1539,1.7798455,943873,578849.984342,48.65
33827,558.06136,0.0542,0.6273536,389969,578849.262992,16.42
33828,558.06235,0.0162,0.1872023,211974,578848.23658,4.11
33829,558.06378,0.019,0.2200248,833227,578846.758517,5.03
33830,558.06512,0.1085,1.255038,940836,578845.367369,33.97
33831,558.06579,0.0347,0.4012486,350739,578844.667522,10.1
33832,558.0667,0.0154,0.1778214,1242566,578843.726651,3.85
33833,558.06781,0.0152,0.1757152,555283,578842.572275,3.79
33834,558.07072,0.0182,0.2099726,286565,578839.561162,4.75
33835,558.07138,0.0215,0.2491516,891161,578838.875532,5.85
33836,558.07259,0.0177,0.2044029,834426,578837.620735,4.59
33837,558.07367,0.0294,0.3396001,751364,578836.502478,8.37
33838,558.07571,0.0901,1.0424166,788996,578834.385122,28.03
33839,558.07898,0.0154,0.1776956,613870,578830.988227,3.85
33840,558.08177,0.0579,0.6701479,951192,578828.094796,17.62
33841,558.08251,0.0227,0.2624934,252189,578827.325961,6.22
33842,558.08332,0.0889,1.0285933,813540,578826.486042,27.64
33843,558.084,0.0373,0.4310935,369208,578825.786948,10.93
33844,558.08892,0.1757,2.0318878,922046,578820.682057,55.7
33845,558.08961,0.0625,0.7230669,386473,578819.967871,19.1
33846,558.09087,0.0233,0.2692644,884334,578818.658912,6.41
33847,558.093,0.0233,0.2689644,246762,578816.451292,6.4
33848,558.09387,0.0949,1.0977156,858237,578815.547357,29.57
33849,558.09703,0.1612,1.8647984,906811,578812.265389,51.02
33850,558.09769,0.0539,0.6237798,390123,578811.582026,16.32
33851,558.10019,0.0377,0.435527,880948,578808.990608,11.06
33852,558.1015,0.0831,0.9612862,874115,578807.631736,25.76
33853,558.10226,0.0242,0.2795343,282194,578806.849371,6.69
33854,558.10352,0.024,0.2776741,766299,578805.542531,6.64
33855,558.10812,0.0175,0.2020167,550508,578800.768628,4.53
33856,558.10895,0.0154,0.1786584,314873,578799.908451,3.87
33857,558.11004,0.0424,0.4906174,724986,578798.77846,12.6
33858,558.11109,0.015,0.1736214,152293,578797.686031,3.73
33859,558.11208,0.071,0.8210891,885172,578796.656852,21.84
33860,558.11284,0.0189,0.2181615,341957,578795.869308,4.98
33861,558.11816,0.0842,0.9743047,970150,578790.360084,26.12
33862,558.11885,0.0355,0.4103715,229919,578789.637357,10.35
33863,558.11972,0.0511,0.5907236,816147,578788.73547,15.4
33864,558.12041,0.0195,0.2252685,179554,578788.027195,5.18
33865,558.1253,0.1109,1.2831342,962677,578782.951353,34.76
33866,558.126,0.041,0.4746436,393337,578782.225663,12.15
33867,558.12728,0.0149,0.1721981,1114832,578780.901646,3.69
33868,558.13026,0.0419,0.4852054,835310,578777.804648,12.45
33869,558.13341,0.1091,1.2621331,901191,578774.545133,34.17
33870,558.13654,0.0483,0.5587634,909182,578771.297392,14.5
33871,558.13783,0.0371,0.4286306,938222,578769.960167,10.86
33872,558.13855,0.0172,0.1995125,1135837,578769.205853,4.46
33873,558.14645,0.0444,0.5140302,886336,578761.01758,13.25
33874,558.14712,0.0224,0.2585488,390262,578760.327651,6.11
33875,558.14851,0.0246,0.2840832,879173,578758.885975,6.82
33876,558.15455,0.0806,0.9324047,908554,578752.6227,24.95
33877,558.15616,0.0211,0.2443775,857303,578750.9459,5.71
33878,558.16168,0.057,0.6597757,853827,578745.228573,17.33
33879,558.16664,0.0215,0.2487336,705068,578740.083105,5.83
33880,558.16979,0.0702,0.8118833,954668,578736.814096,21.58
33881,558.17045,0.0306,0.3534761,391949,578736.137608,8.76
33882,558.17287,0.0241,0.2792704,891426,578733.619847,6.69
33883,558.17359,0.0172,0.1988847,959712,578732.876124,4.44
33884,558.18285,0.0358,0.4137689,887874,578723.275371,10.45
33885,558.19093,0.0518,0.5989882,932555,578714.896032,15.63
33886,558.19803,0.0223,0.2573616,823217,578707.54257,6.07
33887,558.20616,0.0332,0.3839515,903654,578699.10399,9.61
33888,558.20691,0.0173,0.200328,346703,578698.332117,4.48
33889,558.21922,0.0337,0.3902231,935887,578685.567817,9.79
33890,558.22732,0.0322,0.3727934,926713,578677.168649,9.3
33891,558.22806,0.0152,0.1753823,984085,578676.40507,3.78
33892,558.24169,0.0238,0.2755047,839766,578662.271442,6.58
33893,558.24256,0.0237,0.2745518,886110,578661.376379,6.56
33894,558.25559,0.0264,0.3049225,951827,578647.863447,7.4
33895,558.26366,0.0187,0.216098,841824,578639.500108,4.92
33896,558.27804,0.0258,0.2989323,871518,578624.598222,7.24
33897,558.48043,0.0307,0.3553816,447860,578414.903537,8.82
33898,558.53805,0.0155,0.1790493,714539,578355.232324,3.89
33899,558.54457,0.0279,0.3231374,675957,578348.481289,7.91
33900,558.54859,0.0437,0.5050417,895304,578344.320064,13.0
33901,558.55509,0.0158,0.1827624,863528,578337.592245,3.99
33902,558.55624,0.0166,0.1921826,527391,578336.397246,4.25
33903,558.55916,0.0398,0.4600073,864858,578333.377199,11.74
33904,558.56276,0.0447,0.5172898,823860,578329.644872,13.34
33905,558.5668,0.0665,0.7686892,819518,578325.468171,20.37
33906,558.56754,0.0159,0.1839295,295562,578324.700428,4.02
33907,558.57327,0.0275,0.3179234,818696,578318.76721,7.77
33908,558.57423,0.0151,0.1740987,632397,578317.772049,3.75
33909,558.57734,0.0484,0.5596395,866276,578314.553401,14.53
33910,558.58097,0.0439,0.5075203,734598,578310.796683,13.07
33911,558.58496,0.0526,0.6087738,697139,578306.666842,15.9
33912,558.58619,0.0175,0.2021227,620138,578305.386857,4.53
33913,558.59156,0.0235,0.2718693,611237,578299.827397,6.48
33914,558.59561,0.0451,0.5211937,852212,578295.640365,13.45
33915,558.59919,0.035,0.4043933,767515,578291.93047,10.19
33916,558.60319,0.0484,0.5595209,859099,578287.786397,14.52
33917,558.60975,0.0189,0.2190835,785070,578280.997552,5.0
33918,558.61374,0.0413,0.4771786,910782,578276.867184,12.22
33919,558.61732,0.0203,0.2349555,859843,578273.167197,5.45
33920,558.62135,0.0297,0.3431404,902172,578268.994154,8.47
33921,558.63199,0.0217,0.2510937,743016,578257.980061,5.9
33922,558.63967,0.0239,0.2769246,857242,578250.029773,6.62
33923,558.65011,0.0159,0.1835051,721499,578239.223068,4.01
33924,559.00017,0.0544,0.6297003,901100,577877.10796,16.49
33925,559.01319,0.0147,0.1698299,845516,577863.646053,3.63
33926,559.01543,0.0474,0.548157,657880,577861.333722,14.21
33927,559.02603,0.0196,0.2265784,879844,577850.370841,5.21
33928,559.03655,0.4412,5.1033597,946328,577839.497255,141.58
33929,559.03724,0.134,1.5495887,374496,577838.781558,42.21
33930,559.04419,0.0174,0.2010586,469591,577831.599123,4.5
33931,559.04472,0.0178,0.2060155,474317,577831.059009,4.64
33932,559.04708,0.0341,0.3942828,679694,577828.620171,9.9
33933,559.0479,0.0205,0.2366109,281141,577827.769762,5.49
33934,559.05182,0.0632,0.731232,849336,577823.717815,19.33
33935,559.05469,0.0845,0.9769008,830062,577820.753294,26.2
33936,559.05534,0.0446,0.5154422,317060,577820.075628,13.29
33937,559.05768,0.0675,0.7801716,930289,577817.658829,20.69
33938,559.0583,0.0301,0.3478471,390456,577817.019363,8.61
33939,559.06121,0.0172,0.1989634,271542,577814.010174,4.44
33940,559.06246,0.0336,0.3881676,703610,577812.719512,9.73
33941,559.0639,0.0293,0.3384133,1172197,577811.231472,8.34
33942,559.06533,0.0521,0.6020988,907587,577809.75633,15.71
33943,559.06604,0.0237,0.2741756,265870,577809.02029,6.55
33944,559.07295,0.7559,8.7434053,908576,577801.877149,243.37
33945,559.07362,0.275,3.1806886,374871,577801.183919,87.82
33946,559.07493,0.0217,0.2511577,179187,577799.826117,5.9
33947,559.07641,0.0157,0.18141,998945,577798.304447,3.95
33948,559.07854,0.0193,0.2227897,843223,577796.09811,5.11
33949,559.08066,0.0239,0.2763402,998158,577793.911158,6.61
33950,559.08263,0.0318,0.3676391,246638,577791.877356,9.16
33951,559.08358,0.0843,0.9745004,663242,577790.893923,26.13
33952,559.08486,0.0289,0.3347682,192535,577789.567377,8.24
33953,559.08599,0.0444,0.5136788,858370,577788.396151,13.24
33954,559.08821,0.0514,0.5946689,912148,577786.10779,15.51
33955,559.08886,0.0168,0.194807,401324,577785.436137,4.33
33956,559.09113,0.0878,1.0154592,873192,577783.086398,27.27
33957,559.09212,0.0501,0.5798127,305754,577782.065912,15.09
33958,559.09407,0.2119,2.4508963,916361,577780.049395,67.41
33959,559.09476,0.0756,0.8749024,372691,577779.333776,23.34
33960,559.09759,0.0222,0.2573277,300316,577776.417247,6.07
33961,559.09869,0.0204,0.2355717,293841,577775.280096,5.47
33962,559.10025,0.0265,0.3069006,1093875,577773.668135,7.46
33963,559.10171,0.0657,0.7600905,933106,577772.157887,20.13
33964,559.10239,0.0209,0.2415309,301244,577771.449342,5.63
33965,559.10379,0.032,0.3706039,1007198,577770.001979,9.24
33966,559.1047,0.0151,0.1744327,845979,577769.065982,3.76
33967,559.10933,0.6539,7.5636468,904653,577764.280367,210.38
33968,559.10999,0.2242,2.5937557,377664,577763.593781,71.41
33969,559.11563,0.0155,0.1794215,1109157,577757.770893,3.9
33970,559.11896,0.0214,0.2477424,117051,577754.326082,5.81
33971,559.11992,0.0472,0.5455027,272649,577753.33455,14.13
33972,559.1206,0.0667,0.7719351,423636,577752.63868,20.46
33973,559.12129,0.034,0.3938373,243776,577751.9234,9.89
33974,559.12236,0.072,0.8328468,924983,577750.814678,22.17
33975,559.12311,0.0159,0.1834825,113695,577750.04095,4.01
33976,559.12458,0.025,0.2889399,848053,577748.521601,6.96
33977,559.12748,0.054,0.6244013,924395,577745.520442,16.34
33978,559.12844,0.0294,0.3401931,723451,577744.537556,8.39
33979,559.12925,0.0163,0.188739,223737,577743.694995,4.16
33980,559.13044,0.2193,2.5367193,932968,577742.464263,69.81
33981,559.13112,0.0722,0.8354229,344501,577741.763347,22.24
33982,559.13742,0.0169,0.1958772,1101626,577735.252773,4.36
33983,559.13815,0.0369,0.4271397,974580,577734.497564,10.82
33984,559.14025,0.0309,0.3570648,737201,577732.332757,8.86
33985,559.1457,0.4266,4.9345083,924206,577726.701673,136.86
33986,559.14636,0.1419,1.6410939,371783,577726.021769,44.77
33987,559.14911,0.0163,0.1881493,875495,577723.17688,4.14
33988,559.15692,0.0394,0.4551945,505302,577715.108344,11.61
33989,559.15764,0.0235,0.2721496,986586,577714.359574,6.49
33990,559.15876,0.0776,0.8981058,930692,577713.209136,23.99
33991,559.15946,0.0227,0.2623444,373222,577712.480132,6.21
33992,559.16394,0.0208,0.2406738,816188,577707.854396,5.61
33993,559.16682,0.1581,1.828909,932773,577704.873863,50.02
33994,559.16751,0.0501,0.5789421,325319,577704.169555,15.07
33995,559.17461,0.0149,0.1721344,1086850,577696.825574,3.69
33996,559.17656,0.023,0.2662233,649339,577694.818036,6.32
33997,559.18209,0.2665,3.0826375,930669,577689.105051,85.08
33998,559.18278,0.0783,0.9051768,367547,577688.389921,24.19
33999,559.19516,0.0786,0.9095755,859072,577675.598669,24.31
34000,559.20131,0.0145,0.167297,983209,577669.25057,3.56
34001,559.20322,0.0918,1.0613416,921220,577667.273045,28.56
34002,559.20394,0.0292,0.3373189,368034,577666.532361,8.31
34003,559.21301,0.0196,0.2269145,666825,577657.161529,5.22
34004,559.21849,0.1457,1.6856718,916756,577651.49737,46.01
34005,559.21919,0.0535,0.6182658,371811,577650.770645,16.17
34006,559.23158,0.0685,0.7928035,909720,577637.979061,21.05
34007,559.23228,0.0216,0.2495965,390070,577637.254223,5.86
34008,559.23959,0.0458,0.5294487,989863,577629.704255,13.68
34009,559.24029,0.0167,0.1932495,343818,577628.985501,4.28
34010,559.24937,0.0229,0.2654356,758127,577619.603086,6.3
34011,559.25484,0.108,1.2495084,970730,577613.950233,33.82
34012,559.25553,0.0406,0.4696149,374429,577613.244507,12.01
34013,559.26794,0.0484,0.560084,790858,577600.424582,14.54
34014,559.27331,0.0197,0.2277661,896863,577594.873301,5.25
34015,559.27598,0.0302,0.3496493,905967,577592.122944,8.66
34016,559.28576,0.0155,0.1793336,965867,577582.021205,3.89
34017,559.29125,0.0499,0.576919,831999,577576.344187,15.01
34018,559.30434,0.0259,0.2994016,814784,577562.835259,7.25
34019,559.52803,0.0146,0.1688456,708405,577331.923183,3.6
34020,559.53829,0.0315,0.3639008,912149,577321.34028,9.05
34021,559.54177,0.0164,0.1899985,875169,577317.75198,4.19
34022,559.55243,0.0322,0.372668,815615,577306.748242,9.3
34023,559.55641,0.059,0.683009,789663,577302.648896,17.98
34024,559.56405,0.0213,0.2458172,844082,577294.760965,5.75
34025,559.56698,0.0308,0.3558081,776142,577291.744711,8.83
34026,559.5706,0.0474,0.5478187,848525,577288.011271,14.2
34027,559.57131,0.0186,0.2150685,351852,577287.275849,4.89
34028,559.57462,0.0595,0.6884987,838274,577283.861487,18.13
34029,559.57612,0.0178,0.2060381,899937,577282.31188,4.64
34030,559.57831,0.0191,0.2206538,935193,577280.055296,5.05
34031,559.58032,0.0168,0.1944259,378051,577277.979021,4.32
34032,559.58114,0.0233,0.2689388,853324,577277.129041,6.4
34033,559.58215,0.0202,0.2336002,617855,577276.091627,5.41
34034,559.58519,0.0447,0.5172413,862645,577272.958941,13.34
34035,559.58875,0.0398,0.4597984,822305,577269.279249,11.74
34036,559.59278,0.0506,0.5848271,1000637,577265.129637,15.23
34037,559.59343,0.0259,0.2999592,409471,577264.451846,7.27
34038,559.59431,0.0147,0.1704935,1137367,577263.54992,3.65
34039,559.59944,0.0224,0.2595706,781256,577258.257147,6.14
34040,559.60335,0.0346,0.3998793,862614,577254.218718,10.06
34041,559.60697,0.0294,0.3400936,945344,577250.483883,8.39
34042,559.60783,0.0151,0.1749758,353018,577249.604302,3.77
34043,559.61098,0.0375,0.4332336,782752,577246.355019,10.99
34044,559.61182,0.0156,0.179942,329281,577245.486389,3.91
34045,559.62151,0.0235,0.2714924,893094,577235.488155,6.47
34046,559.62509,0.0155,0.1792987,410927,577231.797974,3.89
34047,559.62925,0.0237,0.2736863,603767,577227.508642,6.53
34048,559.63976,0.015,0.1732456,843430,577216.659506,3.72
34049,559.9889,0.0155,0.1788512,1004172,576856.778376,3.88
34050,560.0262,0.0307,0.3546402,881749,576818.358345,8.8
34051,560.0318,0.0605,0.6992489,870970,576812.590213,18.43
34052,560.03258,0.018,0.2080968,315333,576811.782693,4.7
34053,560.03384,0.0306,0.353886,921698,576810.482446,8.77
34054,560.03664,0.0183,0.2116309,697483,576807.605632,4.8
34055,560.03991,0.1087,1.2573427,981807,576804.237798,34.04
34056,560.04058,0.0343,0.3966373,417455,576803.543984,9.97
34057,560.04438,0.0765,0.8847044,918700,576799.636301,23.62
34058,560.04705,0.03,0.3470939,801194,576796.880375,8.58
34059,560.05058,0.0175,0.2024296,851147,576793.241221,4.54
34060,560.05199,0.0383,0.4432334,817477,576791.794707,11.27
34061,560.05495,0.0331,0.3832972,575436,576788.7409,9.6
34062,560.06098,0.0182,0.2106043,918561,576782.535536,4.77
34063,560.06258,0.1247,1.4426725,836982,576780.882727,39.22
