,m/z,I,S/N,Res.,I %
2105,260.47638,2295718,4.8,897325,0.8
2106,260.52245,2208184,4.6,766003,0.8
2107,260.54177,2293439,4.8,806520,0.8
2108,260.57729,2198476,4.5,724398,0.7
2109,260.6234,2343134,5.0,661391,0.8
2110,260.71436,2689280,6.0,681029,0.9
2111,260.77415,2067735,4.1,783879,0.7
2112,260.82587,2088747,4.2,603596,0.7
2113,260.85022,2214708,4.6,738513,0.8
2114,260.97472,2083939,4.2,820169,0.7
2115,261.00411,12300655,34.3,667187,4.2
2116,261.01148,2164338,4.4,714815,0.7
2117,261.01544,2207987,4.6,657348,0.8
2118,261.01939,3244405,7.6,546524,1.1
2119,261.03759,2396540,5.1,667336,0.8
2120,261.04049,19453308,55.4,531365,6.6
2121,261.04768,2186239,4.5,544806,0.7
2122,261.05574,8281987,22.4,539060,2.8
2123,261.06699,2708103,6.0,622126,0.9
2124,261.07586,2423690,5.2,932757,0.8
2125,261.07685,6975883,18.6,469110,2.4
2126,261.0878,2222991,4.6,918594,0.8
2127,261.11307,3248280,7.6,629585,1.1
2128,261.14965,3203238,7.5,547382,1.1
2129,261.15532,2178473,4.5,895514,0.7
2130,261.18605,2210996,4.6,672759,0.8
2131,261.20531,2046652,4.1,826406,0.7
2132,261.46786,2148641,4.4,636494,0.7
2133,261.54924,2644800,5.8,627557,0.9
2134,261.59778,2350291,5.0,580957,0.8
2135,261.60876,2047447,4.1,725265,0.7
2136,261.61185,2066520,4.1,900788,0.7
2137,261.61698,2454618,5.3,462419,0.8
2138,261.65979,2366955,5.0,650169,0.8
2139,261.69414,2090104,4.2,639468,0.7
2140,261.72801,2086277,4.2,870728,0.7
2141,261.73971,2171018,4.4,832603,0.7
2142,261.75124,2073870,4.2,711069,0.7
2143,261.78703,2133148,4.3,954700,0.7
2144,261.80845,2689957,6.0,838758,0.9
2145,261.86908,2116540,4.3,596506,0.7
2146,261.88187,2206913,4.5,583617,0.8
2147,261.8885,2145476,4.4,833440,0.7
2148,261.91156,2221773,4.6,825878,0.8
2149,261.9527,2039517,4.1,611521,0.7
2150,261.9558,2094430,4.2,530411,0.7
2151,261.95931,2106847,4.3,794200,0.7
2152,261.99246,2483692,5.4,829798,0.8
2153,262.01194,3430644,8.1,884553,1.2
2154,262.02721,4728570,11.9,649686,1.6
2155,262.03555,3392509,8.0,624359,1.2
2156,262.04385,2378496,5.0,759302,0.8
2157,262.04844,2902786,6.6,687215,1.0
2158,262.051,4776707,12.1,615016,1.6
2159,262.07192,2031115,4.0,823255,0.7
2160,262.09326,3092756,7.1,721137,1.1
2161,262.1346,2290212,4.8,791164,0.8
2162,262.18535,2028855,4.0,677039,0.7
2163,262.24424,2213839,4.5,556300,0.8
2164,262.26998,2110553,4.2,1072868,0.7
2165,262.33734,2109043,4.2,748711,0.7
2166,262.41426,2129041,4.3,835742,0.7
2167,262.42792,2371735,5.0,779316,0.8
2168,262.5176,2069626,4.1,409377,0.7
2169,262.58047,2092755,4.2,739874,0.7
2170,262.75526,2232088,4.6,899030,0.8
2171,262.82632,2056756,4.1,584339,0.7
2172,262.84542,2202939,4.5,911862,0.8
2173,262.98335,2645874,5.8,814281,0.9
2174,263.01975,12631169,35.1,556110,4.3
2175,263.03335,2150278,4.4,848657,0.7
2176,263.03488,12492935,34.7,494831,4.3
2177,263.04077,5972617,15.6,583167,2.0
2178,263.04627,2131083,4.3,796234,0.7
2179,263.04936,2297740,4.8,725888,0.8
2180,263.05396,2420110,5.2,732196,0.8
2181,263.05615,10497167,28.8,557988,3.6
2182,263.05884,2217232,4.6,620761,0.8
2183,263.07125,3912853,9.5,542380,1.3
2184,263.09253,4785822,12.1,607943,1.6
2185,263.12881,3086764,7.1,448230,1.1
2186,263.13327,2032558,4.0,733242,0.7
2187,263.14317,2197426,4.5,914208,0.7
2188,263.16506,2664123,5.9,817498,0.9
2189,263.19553,2193735,4.5,681177,0.7
2190,263.19955,2312136,4.8,544611,0.8
2191,263.24264,2122714,4.3,553348,0.7
2192,263.27764,2041063,4.0,941030,0.7
2193,263.34899,2084356,4.2,701258,0.7
2194,263.35615,2059527,4.1,907368,0.7
2195,263.41108,2072861,4.1,833487,0.7
2196,263.41752,2106911,4.2,718631,0.7
2197,263.5102,2267205,4.7,1002524,0.8
2198,263.65331,2274046,4.7,643579,0.8
2199,263.71064,2390677,5.1,610157,0.8
2200,263.77475,2082479,4.2,822063,0.7
2201,263.82898,2070469,4.1,869913,0.7
2202,263.84178,2543562,5.5,736255,0.9
2203,263.90559,2234084,4.6,694008,0.8
2204,263.93275,2078703,4.1,783526,0.7
2205,263.94518,2233332,4.6,632560,0.8
2206,263.96905,2233854,4.6,800002,0.8
2207,264.00639,2814989,6.3,778695,1.0
2208,264.03029,3832087,9.3,583196,1.3
2209,264.03838,2437914,5.2,907550,0.8
2210,264.04273,7381020,19.7,548306,2.5
2211,264.04743,2187293,4.5,914881,0.7
2212,264.04967,2147102,4.3,1051160,0.7
2213,264.05138,2337567,4.9,783468,0.8
2214,264.05196,2491167,5.4,700987,0.8
2215,264.06402,2563620,5.6,664139,0.9
2216,264.0667,3075365,7.1,616327,1.0
2217,264.08762,2177070,4.4,846987,0.7
2218,264.27088,2095224,4.2,913327,0.7
2219,264.29501,2146818,4.3,553467,0.7
2220,264.41577,2078067,4.1,373555,0.7
2221,264.41674,2074292,4.1,485346,0.7
2222,264.45329,2067395,4.1,753635,0.7
2223,264.45433,2056771,4.1,681031,0.7
2224,264.59252,2206204,4.5,859525,0.8
2225,264.63905,2262031,4.7,545922,0.8
2226,264.65925,2103831,4.2,811930,0.7
2227,264.71222,2170413,4.4,822899,0.7
2228,264.72425,2434610,5.2,654707,0.8
2229,264.73216,2050741,4.1,619099,0.7
2230,264.77116,2218309,4.6,735460,0.8
2231,264.78656,2426699,5.2,893118,0.8
2232,264.81946,2490457,5.4,658044,0.8
2233,264.89508,2255224,4.7,601365,0.8
2234,264.94418,2529676,5.5,702482,0.9
2235,264.95219,2146960,4.3,672678,0.7
2236,264.97136,2068375,4.1,877258,0.7
2237,264.99889,6220195,16.3,514946,2.1
2238,264.99988,2336931,4.9,714248,0.8
2239,265.0143,12498857,34.7,648182,4.3
2240,265.0353,5718450,14.8,402088,2.0
2241,265.03818,3041459,7.0,771506,1.0
2242,265.05068,12926904,36.0,605120,4.4
2243,265.05205,2247865,4.6,996999,0.8
2244,265.05655,3169211,7.3,711748,1.1
2245,265.07155,5829057,15.1,408803,2.0
2246,265.08706,5373895,13.8,746574,1.8
2247,265.10821,3095248,7.1,663815,1.1
2248,265.14121,2153950,4.4,864883,0.7
2249,265.14451,4088799,10.0,767196,1.4
2250,265.14795,8297953,22.4,542269,2.8
2251,265.15581,2077412,4.1,760519,0.7
2252,265.1752,2573548,5.6,736507,0.9
2253,265.18095,5374446,13.8,731978,1.8
2254,265.21738,3386109,8.0,609801,1.2
2255,265.25383,2534668,5.5,479922,0.9
2256,265.27264,2070036,4.1,860054,0.7
2257,265.32033,2296104,4.8,825665,0.8
2258,265.33722,2085679,4.2,717821,0.7
2259,265.34979,2097716,4.2,658678,0.7
2260,265.47545,2302824,4.8,790779,0.8
2261,265.52247,2046332,4.1,694522,0.7
2262,265.5497,2460679,5.3,559534,0.8
2263,265.58506,2514326,5.4,807377,0.9
2264,265.60178,2479005,5.3,568375,0.8
2265,265.64098,2031021,4.0,944902,0.7
2266,265.65832,2351285,4.9,591838,0.8
2267,265.7584,2084830,4.2,1039837,0.7
2268,265.76032,2031839,4.0,771700,0.7
2269,265.77536,2455270,5.3,469284,0.8
2270,265.8409,2047745,4.1,853528,0.7
2271,265.89096,2401302,5.1,804049,0.8
2272,266.00955,2535752,5.5,822001,0.9
2273,266.01746,2319051,4.9,606290,0.8
2274,266.01806,2523723,5.5,681270,0.9
2275,266.02012,2090828,4.2,782271,0.7
2276,266.02209,11044173,30.4,618010,3.8
2277,266.04595,5401943,13.9,557851,1.8
2278,266.05847,4761693,12.0,502486,1.6
2279,266.06707,2350688,4.9,751273,0.8
2280,266.07244,2063202,4.1,785599,0.7
2281,266.07966,2148069,4.3,613297,0.7
2282,266.09143,2251370,4.7,705891,0.8
2283,266.10584,2208880,4.5,728471,0.8
2284,266.11471,3588468,8.6,748556,1.2
2285,266.1372,2052990,4.1,838246,0.7
2286,266.14265,2151040,4.4,747205,0.7
2287,266.1816,2055056,4.1,711039,0.7
2288,266.22068,2115361,4.3,573838,0.7
2289,266.24875,2116013,4.3,742075,0.7
2290,266.34681,2450134,5.2,650186,0.8
2291,266.4545,2212612,4.5,603580,0.8
2292,266.51889,2369823,5.0,672971,0.8
2293,266.55674,2104879,4.2,594164,0.7
2294,266.69848,2646635,5.8,625210,0.9
2295,266.84067,2075304,4.1,828646,0.7
2296,266.87965,2296120,4.8,610497,0.8
2297,266.8993,2212289,4.5,603237,0.8
2298,266.9906,2450152,5.2,579324,0.8
2299,266.99352,2252777,4.6,762878,0.8
2300,267.01154,2464753,5.3,735523,0.8
2301,267.01449,2760818,6.1,536514,0.9
2302,267.02992,20229880,57.1,560394,6.9
2303,267.04502,3782399,9.1,765382,1.3
2304,267.05108,4949762,12.5,619515,1.7
2305,267.0663,14625544,40.7,558744,5.0
2306,267.06753,2094857,4.2,818484,0.7
2307,267.07758,2794509,6.2,755726,1.0
2308,267.08746,3346705,7.8,652129,1.1
2309,267.09871,2120982,4.2,679686,0.7
2310,267.10272,4077848,10.0,691304,1.4
2311,267.10997,2301979,4.8,553213,0.8
2312,267.12115,2075680,4.1,676741,0.7
2313,267.12378,2660897,5.8,629234,0.9
2314,267.16027,3575601,8.5,504971,1.2
2315,267.19658,20979520,59.3,530917,7.2
2316,267.23299,54015824,155.7,571361,18.4
2317,267.26942,2123103,4.3,1085614,0.7
2318,267.40112,2040728,4.0,806230,0.7
2319,267.47436,2100920,4.2,742217,0.7
2320,267.56012,2184925,4.4,646434,0.7
2321,267.64267,2103424,4.2,641141,0.7
2322,267.64367,2250241,4.6,796397,0.8
2323,267.65404,2238981,4.6,734523,0.8
2324,267.82624,2344784,4.9,701286,0.8
2325,267.8865,2053226,4.0,873578,0.7
2326,267.96494,2292108,4.7,912814,0.8
2327,268.00125,4519068,11.2,716045,1.5
2328,268.01213,2328865,4.9,552233,0.8
2329,268.02509,4672166,11.7,510901,1.6
2330,268.0333,2299818,4.8,493973,0.8
2331,268.03771,10066604,27.4,521553,3.4
2332,268.0615,4576182,11.4,422231,1.6
2333,268.06947,2674106,5.9,559430,0.9
2334,268.07396,3732667,9.0,392132,1.3
2335,268.09383,2321348,4.8,716890,0.8
2336,268.16666,2052708,4.0,456947,0.7
2337,268.18356,2330859,4.9,1001437,0.8
2338,268.18665,2693613,5.9,699624,0.9
2339,268.19442,2226416,4.6,784829,0.8
2340,268.2,2606066,5.7,638962,0.9
2341,268.23632,9902338,27.0,525876,3.4
2342,268.24478,2591238,5.6,697620,0.9
2343,268.41107,2134607,4.3,659520,0.7
2344,268.44468,2176605,4.4,858502,0.7
2345,268.57287,2063254,4.1,605284,0.7
2346,268.64753,2216630,4.5,749731,0.8
2347,268.70959,2125266,4.3,795593,0.7
2348,268.74654,2280034,4.7,634024,0.8
2349,268.84638,2261774,4.7,881465,0.8
2350,268.97268,2288966,4.7,741940,0.8
2351,268.976,2042695,4.0,669926,0.7
2352,268.97739,2082376,4.1,861678,0.7
2353,268.99377,4178383,10.3,431528,1.4
2354,269.00154,2376531,5.0,784372,0.8
2355,269.00919,15434326,43.1,576796,5.3
2356,269.0167,2157913,4.4,570629,0.7
2357,269.02443,2339165,4.9,718244,0.8
2358,269.02776,13601374,37.8,485262,4.6
2359,269.03014,3632223,8.7,767167,1.2
2360,269.03286,2297440,4.8,871542,0.8
2361,269.03487,2558049,5.5,1018104,0.9
2362,269.04557,32959078,94.2,577536,11.2
2363,269.05678,3015275,6.9,784509,1.0
2364,269.06076,2976877,6.7,482218,1.0
2365,269.0667,2911855,6.6,592434,1.0
2366,269.08127,2244726,4.6,1138695,0.8
2367,269.08196,13939318,38.7,541494,4.8
2368,269.08468,2165111,4.4,884712,0.7
2369,269.1031,2352512,4.9,789947,0.8
2370,269.1185,2365574,5.0,713925,0.8
2371,269.13161,2188684,4.4,705188,0.7
2372,269.1395,2401552,5.1,393824,0.8
2373,269.17576,6377632,16.7,537987,2.2
2374,269.21215,27695792,78.9,466265,9.4
2375,269.24855,106056384,307.6,505980,36.2
2376,269.46212,2526367,5.4,525268,0.9
2377,269.46276,2070559,4.1,1034560,0.7
2378,269.52902,2160701,4.4,769030,0.7
2379,269.64491,2178673,4.4,709179,0.7
2380,269.65451,2294389,4.8,434695,0.8
2381,269.67518,2394750,5.0,673902,0.8
2382,269.70899,2046477,4.0,449571,0.7
2383,269.73617,2062745,4.1,688832,0.7
2384,269.89641,2051041,4.0,762293,0.7
2385,269.92061,2409452,5.1,668313,0.8
2386,269.96677,2115585,4.2,830002,0.7
2387,269.98584,2239753,4.6,450575,0.8
2388,270.00429,3527186,8.3,737497,1.2
2389,270.01252,2727445,6.0,726993,0.9
2390,270.01701,9504791,25.8,602701,3.2
2391,270.02108,2136601,4.3,827200,0.7
2392,270.04068,8756258,23.6,506728,3.0
2393,270.04896,5007398,12.7,677684,1.7
2394,270.05342,7626280,20.3,567549,2.6
2395,270.06853,2191791,4.5,510716,0.7
2396,270.07706,3522099,8.3,573704,1.2
2397,270.08529,2533942,5.4,585976,0.9
2398,270.08969,3204344,7.4,476275,1.1
2399,270.09068,2225721,4.6,777429,0.8
2400,270.10936,2042945,4.0,595543,0.7
2401,270.11366,2136387,4.3,771845,0.7
2402,270.21553,5565041,14.3,471696,1.9
2403,270.25188,17333890,48.6,454399,5.9
2404,270.31762,2148767,4.3,885132,0.7
2405,270.328,2067876,4.1,757552,0.7
2406,270.33884,2130601,4.3,762892,0.7
2407,270.3579,2226097,4.6,715864,0.8
2408,270.45309,2420956,5.1,547572,0.8
2409,270.52222,2293500,4.7,668430,0.8
2410,270.79051,2225781,4.5,812539,0.8
2411,270.82632,2127750,4.3,739435,0.7
2412,270.96623,2198981,4.5,565879,0.7
2413,270.98595,2048206,4.0,604468,0.7
2414,270.98735,2186191,4.4,885240,0.7
2415,270.98833,4032976,9.8,681184,1.4
2416,271.02471,42268128,121.4,484037,14.4
2417,271.02577,3159521,7.3,1110648,1.1
2418,271.03601,3639781,8.7,593866,1.2
2419,271.0401,5944807,15.4,632850,2.0
2420,271.06109,33052144,94.5,497290,11.3
2421,271.07224,2611702,5.7,996308,0.9
2422,271.07638,2382328,5.0,584895,0.8
2423,271.0802,2050297,4.0,840570,0.7
2424,271.08504,2368764,5.0,657248,0.8
2425,271.0975,10278401,28.1,534321,3.5
2426,271.11865,2769163,6.1,721023,0.9
2427,271.13386,2615570,5.7,647865,0.9
2428,271.14277,2148886,4.3,624516,0.7
2429,271.1551,3653660,8.7,762659,1.2
2430,271.17768,2077862,4.1,567757,0.7
2431,271.18953,2217132,4.5,671921,0.8
2432,271.19153,9028140,24.3,565720,3.1
2433,271.2279,175320640,507.3,551910,59.8
2434,271.25556,2503242,5.3,778877,0.9
2435,271.28198,2169174,4.4,766500,0.7
2436,271.29021,2097498,4.2,733528,0.7
2437,271.30185,2092511,4.1,526471,0.7
2438,271.33344,2077037,4.1,867147,0.7
2439,271.41155,2135697,4.3,638335,0.7
2440,271.43345,2277659,4.7,466663,0.8
2441,271.5394,2083020,4.1,703913,0.7
2442,271.61307,2325102,4.8,630656,0.8
2443,271.68129,2074125,4.1,627336,0.7
2444,271.69921,2161430,4.3,853047,0.7
2445,271.87584,2148199,4.3,634222,0.7
2446,271.88145,2216810,4.5,692886,0.8
2447,271.99233,2514333,5.4,695605,0.9
2448,271.99619,2694815,5.9,688453,0.9
2449,272.01994,8071082,21.5,563949,2.8
2450,272.02819,7016878,18.4,614918,2.4
2451,272.03142,2624432,5.7,741535,0.9
2452,272.03266,9988016,27.1,582447,3.4
2453,272.0424,2137269,4.3,803482,0.7
2454,272.04605,7979958,21.2,582345,2.7
2455,272.04787,9673655,26.2,506768,3.3
2456,272.0564,7596475,20.1,551379,2.6
2457,272.06122,2436797,5.1,613995,0.8
2458,272.06457,5032895,12.7,571790,1.7
2459,272.06902,8464321,22.6,621806,2.9
2460,272.08861,2053834,4.0,842113,0.7
2461,272.09267,2088396,4.1,1028447,0.7
2462,272.101,2626512,5.7,915228,0.9
2463,272.14165,2137827,4.3,865308,0.7
2464,272.16264,2088940,4.1,708543,0.7
2465,272.20301,2220927,4.5,613336,0.8
2466,272.23122,29130764,82.7,499078,9.9
2467,272.29085,2286632,4.7,942633,0.8
2468,272.31709,2389428,5.0,550287,0.8
2469,272.37318,2049614,4.0,717685,0.7
2470,272.40083,2062171,4.0,836898,0.7
2471,272.4513,2046323,4.0,704703,0.7
2472,272.47876,2168704,4.4,750364,0.7
2473,272.5237,2434965,5.1,676915,0.8
2474,272.54782,2918304,6.5,524994,1.0
2475,272.566,2225320,4.5,870833,0.8
2476,272.67589,2432476,5.1,813501,0.8
2477,272.7074,2152555,4.3,626421,0.7
2478,272.72847,2185332,4.4,530743,0.7
2479,272.73362,2124023,4.2,502969,0.7
2480,272.85221,2232111,4.5,479601,0.8
2481,273.00412,15528310,43.2,543629,5.3
2482,273.01164,2105209,4.2,774907,0.7
2483,273.01331,2351482,4.9,572550,0.8
2484,273.01926,2976125,6.7,869914,1.0
2485,273.02512,10462592,28.4,463999,3.6
2486,273.0405,39752072,113.5,582054,13.6
2487,273.05561,6572430,17.1,586801,2.2
2488,273.06536,2695187,5.9,525563,0.9
2489,273.07687,19372440,54.3,568836,6.6
2490,273.10219,2214820,4.5,628811,0.8
2491,273.11324,4757929,11.9,646599,1.6
2492,273.13422,2055347,4.0,729535,0.7
2493,273.14963,4613563,11.5,595396,1.6
2494,273.1706,2830916,6.3,568490,1.0
2495,273.20726,2222806,4.5,788909,0.8
2496,273.22002,2185436,4.4,753636,0.7
2497,273.22972,2167776,4.4,829390,0.7
2498,273.2346,2944995,6.6,797931,1.0
2499,273.26458,2142065,4.3,585207,0.7
2500,273.28948,2096124,4.1,724281,0.7
2501,273.35521,2323228,4.8,700542,0.8
2502,273.37352,2048804,4.0,645593,0.7
2503,273.38409,2266153,4.6,794208,0.8
2504,273.4458,2218054,4.5,680259,0.8
2505,273.50349,2094690,4.1,638615,0.7
2506,273.51321,2207590,4.5,910313,0.8
2507,273.62636,2063260,4.1,840991,0.7
2508,273.70164,2126528,4.2,734750,0.7
2509,273.70594,2059714,4.0,826475,0.7
2510,273.724,2061002,4.0,765109,0.7
2511,273.72604,2718155,6.0,676252,0.9
2512,273.78264,2093798,4.1,468820,0.7
2513,273.98485,2089287,4.1,617501,0.7
2514,273.99922,3008846,6.8,891219,1.0
2515,274.00745,2960209,6.7,540470,1.0
2516,274.01195,3600724,8.5,696278,1.2
2517,274.01952,2546007,5.5,793654,0.9
2518,274.02721,7042907,18.5,573720,2.4
2519,274.03551,5556063,14.2,552438,1.9
2520,274.04365,5662051,14.5,423913,1.9
2521,274.04825,5201765,13.2,556563,1.8
2522,274.05082,2165350,4.3,629666,0.7
2523,274.06357,2116588,4.2,619786,0.7
2524,274.07205,2290032,4.7,613788,0.8
2525,274.07912,2045812,4.0,910189,0.7
2526,274.08013,2351732,4.9,666471,0.8
2527,274.11963,2723463,6.0,596198,0.9
2528,274.13153,2049549,4.0,680864,0.7
2529,274.17031,2143647,4.3,408915,0.7
2530,274.26908,2338767,4.9,643779,0.8
2531,274.45056,2118950,4.2,558375,0.7
2532,274.50144,2489150,5.3,632823,0.8
2533,274.50519,2067008,4.1,680392,0.7
2534,274.62518,2442618,5.2,875882,0.8
2535,274.64497,2239875,4.6,796597,0.8
2536,274.82543,2275546,4.7,776147,0.8
2537,274.91945,2081032,4.1,738253,0.7
2538,274.96778,2687775,5.9,619590,0.9
2539,274.97277,12118305,33.3,581294,4.1
2540,274.98335,4135207,10.1,596382,1.4
2541,274.98392,2346023,4.9,773582,0.8
2542,275.00925,2350387,4.9,627747,0.8
2543,275.01264,2133813,4.3,692933,0.7
2544,275.01972,15810872,44.0,521256,5.4
2545,275.02997,2075709,4.1,770921,0.7
2546,275.03232,3219006,7.4,692918,1.1
2547,275.03496,11034943,30.1,496578,3.8
2548,275.03761,2481985,5.3,720338,0.8
2549,275.0411,2470466,5.2,748614,0.8
2550,275.05612,18322762,51.3,519055,6.2
2551,275.05889,2265931,4.6,710646,0.8
2552,275.07125,5833553,15.0,573546,2.0
2553,275.0925,6012764,15.5,628384,2.1
2554,275.09509,2277725,4.7,700923,0.8
2555,275.10038,2230623,4.5,848229,0.8
2556,275.10361,2399841,5.0,713567,0.8
2557,275.12891,3907053,9.4,477518,1.3
2558,275.13389,2284911,4.7,813586,0.8
2559,275.16529,5151615,13.0,711774,1.8
2560,275.17641,2444164,5.2,766444,0.8
2561,275.1911,2274443,4.7,678659,0.8
2562,275.2431,2181796,4.4,837447,0.7
2563,275.28566,2197433,4.4,529878,0.7
2564,275.5549,2095932,4.1,934496,0.7
2565,275.6017,2718803,6.0,561803,0.9
2566,275.67511,2793847,6.2,763941,1.0
2567,275.70255,2362500,4.9,836743,0.8
2568,275.725,2152335,4.3,679187,0.7
2569,275.83844,2146759,4.3,831090,0.7
2570,275.90031,2129381,4.2,595788,0.7
2571,276.01501,4151581,10.1,661603,1.4
2572,276.01693,2222366,4.5,991226,0.8
2573,276.02307,3258913,7.5,676844,1.1
2574,276.02472,2527778,5.4,572792,0.9
2575,276.02764,2580260,5.5,603968,0.9
2576,276.03017,4638501,11.5,628663,1.6
2577,276.03804,2845481,6.3,903657,1.0
2578,276.04006,2551594,5.4,730518,0.9
2579,276.04279,8454443,22.5,495021,2.9
2580,276.05137,4846383,12.1,523429,1.7
2581,276.05958,3134515,7.1,467876,1.1
2582,276.06646,3360567,7.8,546603,1.1
2583,276.06967,2586168,5.5,667780,0.9
2584,276.19833,2434936,5.1,805621,0.8
2585,276.34754,2118337,4.2,680874,0.7
2586,276.39068,2450262,5.1,406724,0.8
2587,276.56948,2311727,4.7,832635,0.8
2588,276.96407,2195442,4.4,682708,0.7
2589,276.99894,7635716,20.1,485363,2.6
2590,277.0143,8138507,21.6,514267,2.8
2591,277.01789,2136077,4.2,737321,0.7
2592,277.03537,17732886,49.3,498462,6.0
2593,277.03774,2415127,5.0,613719,0.8
2594,277.05064,12383517,33.8,492689,4.2
2595,277.05651,2959136,6.6,556682,1.0
2596,277.06193,3388195,7.9,736994,1.2
2597,277.07177,7915816,20.9,590102,2.7
2598,277.08688,3371823,7.8,524096,1.1
2599,277.09815,2110517,4.2,837951,0.7
2600,277.10815,5278010,13.3,611360,1.8
2601,277.12959,2627909,5.7,661890,0.9
2602,277.14447,4651340,11.5,537173,1.6
2603,277.14971,2123855,4.2,681287,0.7
2604,277.1809,4214110,10.2,721592,1.4
2605,277.21678,2141040,4.3,1045898,0.7
2606,277.21732,4107120,9.9,655523,1.4
2607,277.70988,2411367,5.0,863904,0.8
2608,277.77023,2119557,4.2,800376,0.7
2609,277.89447,2078404,4.1,761496,0.7
2610,278.00953,2376958,4.9,708763,0.8
2611,278.022,7505156,19.8,504548,2.6
2612,278.03062,2358792,4.9,742570,0.8
2613,278.03869,2682892,5.8,655251,0.9
2614,278.04329,2200335,4.4,952342,0.8
2615,278.04589,7043856,18.4,534260,2.4
2616,278.05379,2257172,4.6,704130,0.8
2617,278.05701,2353174,4.9,585166,0.8
2618,278.05855,3647638,8.6,402614,1.2
2619,278.08225,2602274,5.6,756904,0.9
2620,278.11859,2170933,4.3,780567,0.7
2621,278.14803,2097987,4.1,752640,0.7
2622,278.34491,2262439,4.6,566202,0.8
2623,278.41254,2139593,4.2,813652,0.7
2624,278.44889,2175708,4.3,498605,0.7
2625,278.52164,2151233,4.3,462463,0.7
2626,278.52366,2123010,4.2,784816,0.7
2627,278.57725,2094493,4.1,512386,0.7
2628,278.61758,2228017,4.5,631329,0.8
2629,278.63886,2535996,5.4,741941,0.9
2630,278.64612,2094784,4.1,537813,0.7
2631,278.68021,2162513,4.3,681922,0.7
2632,278.69319,2251864,4.6,818425,0.8
2633,278.72573,2210920,4.5,795889,0.8
2634,278.97813,2282217,4.7,548067,0.8
2635,279.0116,2542842,5.4,796528,0.9
2636,279.01454,5634043,14.3,488492,1.9
2637,279.02986,21869826,61.3,494800,7.5
2638,279.04119,5934857,15.2,533299,2.0
2639,279.05104,6118670,15.7,464698,2.1
2640,279.05362,2254095,4.6,776996,0.8
2641,279.06621,10230038,27.6,513428,3.5
2642,279.0722,2103321,4.1,570902,0.7
2643,279.08746,5523233,14.0,576159,1.9
2644,279.10261,3267368,7.5,722083,1.1
2645,279.11394,2101806,4.1,732347,0.7
2646,279.1238,3905843,9.3,637647,1.3
2647,279.16029,3492422,8.2,525238,1.2
2648,279.19657,4920664,12.3,610536,1.7
2649,279.23295,21962090,61.5,492288,7.5
2650,279.26927,2749054,6.0,461433,0.9
2651,279.29719,2106124,4.1,617558,0.7
2652,279.30169,2390158,5.0,772281,0.8
2653,279.3672,2120368,4.2,763824,0.7
2654,279.37316,2167987,4.3,819448,0.7
2655,279.45815,2391006,5.0,723585,0.8
2656,279.49869,2413811,5.0,588370,0.8
2657,279.62098,2059954,4.0,655617,0.7
2658,279.67705,2083919,4.1,607177,0.7
2659,279.76387,2060155,4.0,847224,0.7
2660,279.87787,2077622,4.1,788432,0.7
2661,279.91902,2217676,4.5,497126,0.8
2662,280.00136,2456310,5.2,962203,0.8
2663,280.01944,3061503,6.9,727904,1.0
2664,280.02507,7014658,18.3,551051,2.4
2665,280.02711,3122947,7.1,723227,1.1
2666,280.03313,3428103,8.0,631405,1.2
2667,280.03774,8830729,23.6,600919,3.0
2668,280.0531,2214929,4.5,676300,0.8
2669,280.06139,4784917,11.9,555788,1.6
2670,280.06997,2205978,4.4,1042200,0.8
2671,280.07399,4234012,10.3,585401,1.4
2672,280.13046,2310201,4.7,628825,0.8
2673,280.23631,4347248,10.6,507449,1.5
2674,280.26439,3176318,7.2,577935,1.1
2675,280.35958,2124720,4.2,669518,0.7
2676,280.51382,2094336,4.1,718696,0.7
2677,280.52876,2350855,4.9,653251,0.8
2678,280.54657,2078193,4.1,316079,0.7
2679,280.71693,2097257,4.1,790307,0.7
2680,280.86896,2163897,4.3,817008,0.7
2681,280.90471,2126411,4.2,484275,0.7
2682,280.93162,2070233,4.0,833296,0.7
2683,281.00402,2059647,4.0,464370,0.7
2684,281.00915,16425218,45.3,486996,5.6
2685,281.01523,2120965,4.2,738615,0.7
2686,281.0273,2688012,5.8,620908,0.9
2687,281.03024,3715341,8.7,583054,1.3
2688,281.0332,2193679,4.4,581101,0.7
2689,281.04545,21164308,58.9,509321,7.2
2690,281.05684,2899227,6.4,676206,1.0
2691,281.06094,2411293,5.0,795829,0.8
2692,281.06671,6245152,16.0,611135,2.1
2693,281.07744,2335526,4.8,651084,0.8
2694,281.08181,10970920,29.6,466374,3.7
2695,281.08759,2482987,5.2,742199,0.8
2696,281.09207,2142573,4.2,432964,0.7
2697,281.10313,3165491,7.2,541813,1.1
2698,281.11811,2844987,6.2,782907,1.0
2699,281.12556,2504255,5.3,743099,0.9
2700,281.1304,2113601,4.1,862674,0.7
2701,281.13934,2348614,4.8,420512,0.8
2702,281.14576,2101961,4.1,421588,0.7
2703,281.17578,5985113,15.3,576312,2.0
2704,281.1819,2307164,4.7,843424,0.8
2705,281.21209,6966124,18.1,504833,2.4
2706,281.24852,126763392,362.5,524221,43.2
2707,281.37037,2456255,5.1,804362,0.8
2708,281.49506,2078977,4.0,847341,0.7
2709,281.50974,2311817,4.7,530264,0.8
2710,281.65785,2248535,4.5,740815,0.8
2711,281.78178,2285208,4.6,622812,0.8
