,m/z,I,S/N,Res.,I %
4768,346.06199,2413298,4.6,636267,1.5
4769,346.06491,3939573,8.8,615954,2.4
4770,346.06809,2284791,4.3,746149,1.4
4771,346.06963,2456312,4.7,626095,1.5
4772,346.0764,2210045,4.1,741373,1.3
4773,346.08279,2374914,4.5,573910,1.4
4774,346.09322,7292170,17.9,524746,4.4
4775,346.11448,2207002,4.1,823142,1.3
4776,346.12961,2839334,5.8,654346,1.7
4777,346.13784,2397996,4.6,692197,1.5
4778,346.16198,3516735,7.6,534034,2.1
4779,346.17419,2679624,5.3,511307,1.6
4780,346.22763,2355569,4.5,556405,1.4
4781,346.23162,2953076,6.1,578990,1.8
4782,346.25181,2585603,5.1,327221,1.6
4783,346.45603,2440223,4.7,557352,1.5
4784,346.92043,2295169,4.3,601095,1.4
4785,347.00456,2812865,5.7,626003,1.7
4786,347.0197,2817485,5.7,609481,1.7
4787,347.02259,2282447,4.3,623055,1.4
4788,347.03842,3042267,6.3,635520,1.8
4789,347.04089,11641821,29.7,544281,7.1
4790,347.05224,3484134,7.5,540613,2.1
4791,347.07509,7078903,17.3,517558,4.3
4792,347.07727,18859000,49.3,504420,11.4
4793,347.08846,4362241,9.9,543688,2.6
4794,347.09833,2725385,5.5,625225,1.7
4795,347.11365,16471060,42.9,546804,10.0
4796,347.1174,2319383,4.4,430256,1.4
4797,347.1249,6267933,15.1,495584,3.8
4798,347.13482,7321637,18.0,553958,4.4
4799,347.15006,14066736,36.3,525528,8.5
4800,347.16796,2264126,4.2,488128,1.4
4801,347.1711,6390849,15.4,458196,3.9
4802,347.18638,9800780,24.7,532380,5.9
4803,347.20758,4632668,10.6,545144,2.8
4804,347.22292,2355560,4.5,554776,1.4
4805,347.2439,3717240,8.2,625162,2.3
4806,347.26302,2306183,4.3,601871,1.4
4807,347.50749,2399809,4.6,458230,1.5
4808,347.80939,2235176,4.1,496236,1.4
4809,347.996,2406582,4.6,585660,1.5
4810,348.01101,2225346,4.1,464631,1.4
4811,348.0361,5076693,11.9,544333,3.1
4812,348.04431,2530523,4.9,418564,1.5
4813,348.07256,7393009,18.2,539238,4.5
4814,348.08049,2769143,5.6,672342,1.7
4815,348.08526,2280090,4.2,399834,1.4
4816,348.08818,2278652,4.2,573738,1.4
4817,348.10073,2234118,4.1,564263,1.4
4818,348.10886,5885708,14.1,576618,3.6
4819,348.11691,2936594,6.0,533449,1.8
4820,348.12025,3239189,6.9,402011,2.0
4821,348.13795,2420514,4.6,623966,1.5
4822,348.15337,4204334,9.5,560675,2.6
4823,348.19123,2319691,4.4,622192,1.4
4824,348.19301,3523404,7.6,376644,2.1
4825,348.30286,2359712,4.5,612588,1.4
4826,348.6528,2275500,4.2,498365,1.4
4827,348.66054,2234546,4.1,695743,1.4
4828,348.70125,2281681,4.3,512893,1.4
4829,348.99735,2277299,4.2,768787,1.4
4830,349.02014,7700932,19.0,538616,4.7
4831,349.03529,4303312,9.7,629457,2.6
4832,349.04101,2460628,4.7,608816,1.5
4833,349.05425,2446814,4.7,637302,1.5
4834,349.05652,17627616,46.0,526487,10.7
4835,349.06785,4674025,10.8,617495,2.8
4836,349.0717,3124716,6.5,630077,1.9
4837,349.07476,2229230,4.1,597999,1.4
4838,349.07761,2229232,4.1,660968,1.4
4839,349.09291,22055420,58.0,510355,13.4
4840,349.10411,5487109,13.0,456985,3.3
4841,349.10575,2234374,4.1,686239,1.4
4842,349.11397,3370508,7.2,473523,2.0
4843,349.12927,20888088,54.9,538725,12.7
4844,349.15045,12063272,30.9,527105,7.3
4845,349.16572,15264307,39.6,529682,9.3
4846,349.18718,2344004,4.4,524073,1.4
4847,349.20203,8868431,22.2,543751,5.4
4848,349.23845,2199147,4.0,605922,1.3
4849,349.24177,3466350,7.5,557588,2.1
4850,349.49957,2196019,4.0,455920,1.3
4851,349.63458,2635418,5.2,424787,1.6
4852,349.77283,2484228,4.8,500927,1.5
4853,350.04317,3149010,6.6,556860,1.9
4854,350.04617,3016661,6.2,408100,1.8
4855,350.05175,5875929,14.0,562349,3.6
4856,350.06416,2273250,4.2,516019,1.4
4857,350.08255,2887408,5.9,536017,1.8
4858,350.08816,6711541,16.3,502392,4.1
4859,350.09637,3755771,8.3,570227,2.3
4860,350.09953,2631933,5.2,662200,1.6
4861,350.10065,2961150,6.1,488806,1.8
4862,350.10924,2192901,4.0,458325,1.3
4863,350.12451,5044497,11.8,575462,3.1
4864,350.13257,3701015,8.1,529726,2.2
4865,350.13571,3159321,6.6,560204,1.9
4866,350.1691,3196722,6.7,516250,1.9
4867,350.17224,2221877,4.1,839897,1.3
4868,350.67579,2213302,4.1,505651,1.3
4869,350.8044,2273048,4.2,611419,1.4
4870,350.87446,2199374,4.0,663730,1.3
4871,350.97594,3273627,6.9,561482,2.0
4872,350.99876,2342829,4.4,549840,1.4
4873,351.01226,3298231,7.0,385201,2.0
4874,351.01455,4367289,9.8,565506,2.7
4875,351.03581,9668553,24.2,539389,5.9
4876,351.05109,3892181,8.6,585278,2.4
4877,351.05699,6748121,16.3,533590,4.1
4878,351.0624,2383326,4.5,556603,1.4
4879,351.06972,3104227,6.4,407493,1.9
4880,351.07215,19197924,49.9,532597,11.6
4881,351.08337,4564974,10.4,569252,2.8
4882,351.08734,3429873,7.3,561989,2.1
4883,351.09111,2213363,4.0,622544,1.3
4884,351.09315,3952629,8.7,565506,2.4
4885,351.10776,3422208,7.3,854091,2.1
4886,351.10855,22892544,59.9,541985,13.9
4887,351.11995,3941898,8.7,518092,2.4
4888,351.12386,3361292,7.1,564982,2.0
4889,351.12977,2912273,5.9,541515,1.8
4890,351.14494,20287516,52.8,498140,12.3
4891,351.18129,14532664,37.3,514665,8.8
4892,351.2178,7233620,17.6,493083,4.4
4893,351.3073,2216601,4.0,643554,1.3
4894,351.54489,2255182,4.1,597320,1.4
4895,351.63338,2373522,4.5,601021,1.4
4896,351.67301,2314160,4.3,638333,1.4
4897,352.01302,2418357,4.6,587768,1.5
4898,352.02255,2810556,5.6,388984,1.7
4899,352.02519,2436030,4.6,367625,1.5
4900,352.03084,2367170,4.4,555308,1.4
4901,352.0331,2246340,4.1,559544,1.4
4902,352.04626,2309326,4.3,800072,1.4
4903,352.05414,2211028,4.0,593720,1.3
4904,352.0588,2418392,4.6,628357,1.5
4905,352.06173,2287578,4.2,476639,1.4
4906,352.06411,2214108,4.0,693549,1.3
4907,352.06737,5407454,12.7,572126,3.3
4908,352.07552,2476260,4.7,723163,1.5
4909,352.10378,5263098,12.3,475905,3.2
4910,352.11192,3925760,8.7,579725,2.4
4911,352.12503,2492170,4.8,670003,1.5
4912,352.14011,3216150,6.7,700441,2.0
4913,352.14829,3424028,7.3,570931,2.1
4914,352.17666,2531122,4.9,793922,1.5
4915,352.18475,3204920,6.7,652414,1.9
4916,352.18554,2325304,4.3,749138,1.4
4917,352.22097,2381396,4.5,537042,1.4
4918,352.25922,2614129,5.1,596006,1.6
4919,352.37291,2285512,4.2,445133,1.4
4920,352.48987,2443553,4.6,495153,1.5
4921,352.51362,2454579,4.7,510803,1.5
4922,352.59715,2253939,4.1,633213,1.4
4923,352.72489,2276565,4.2,645400,1.4
4924,352.88096,3019596,6.2,492315,1.8
4925,352.99157,3684257,8.0,526479,2.2
4926,353.012,2902449,5.9,498430,1.8
4927,353.01484,3290547,6.9,572139,2.0
4928,353.02776,2450365,4.7,595143,1.5
4929,353.03038,5739967,13.6,501167,3.5
4930,353.05147,10464719,26.3,556607,6.4
4931,353.06266,3834327,8.4,538212,2.3
4932,353.06671,6217179,14.8,511406,3.8
4933,353.07259,4664799,10.6,554200,2.8
4934,353.08609,2445801,4.7,400938,1.5
4935,353.0878,21886442,57.2,511402,13.3
4936,353.09908,4071923,9.0,574907,2.5
4937,353.103,4839926,11.1,596967,2.9
4938,353.10702,2472953,4.7,609293,1.5
4939,353.10894,11986427,30.4,522550,7.3
4940,353.1242,21747206,56.8,505650,13.2
4941,353.14654,2798616,5.6,530079,1.7
4942,353.1606,17724962,45.9,516940,10.8
4943,353.17917,2718769,5.4,717493,1.6
4944,353.19697,9401918,23.4,521009,5.7
4945,353.20034,26891840,70.7,524363,16.3
4946,353.21573,2781261,5.6,630340,1.7
4947,353.23342,3826266,8.4,645164,2.3
4948,353.24914,2316390,4.3,634169,1.4
4949,353.30617,2551954,4.9,736580,1.5
4950,353.34248,8621741,21.3,531878,5.2
4951,353.7424,2244063,4.1,598849,1.4
4952,353.78466,2512384,4.8,669184,1.5
4953,353.80417,2368015,4.4,596213,1.4
4954,353.86972,2330177,4.3,513824,1.4
4955,354.03729,2211265,4.0,472441,1.3
4956,354.0593,2706898,5.4,460922,1.6
4957,354.06187,3582676,7.7,574105,2.2
4958,354.07446,2577630,5.0,710981,1.6
4959,354.08299,4717796,10.8,612671,2.9
4960,354.0912,3900138,8.6,466663,2.4
4961,354.09832,3144944,6.5,615804,1.9
4962,354.11232,2280698,4.2,540821,1.4
4963,354.11955,2916608,5.9,386861,1.8
4964,354.12759,4202246,9.4,510283,2.6
4965,354.13064,3446025,7.4,631815,2.1
4966,354.16391,3896098,8.6,549943,2.4
4967,354.16696,3841316,8.4,574798,2.3
4968,354.20035,2254142,4.1,491775,1.4
4969,354.20382,5184833,12.1,455265,3.1
4970,354.34578,2415021,4.6,590390,1.5
4971,354.35971,2244536,4.1,707926,1.4
4972,354.63601,2349195,4.4,584489,1.4
4973,354.74745,2281184,4.2,504228,1.4
4974,354.92483,4365160,9.8,491008,2.6
4975,354.95728,2786177,5.6,501477,1.7
4976,355.00721,4541351,10.3,527325,2.8
4977,355.00962,5540777,13.0,609222,3.4
4978,355.0307,2425017,4.6,398521,1.5
4979,355.0402,2697920,5.3,403863,1.6
4980,355.04592,8733637,21.6,530947,5.3
4981,355.05732,2806733,5.6,581643,1.7
4982,355.06706,12823509,32.7,506169,7.8
4983,355.07816,2612189,5.1,613757,1.6
4984,355.08236,5582817,13.1,474993,3.4
4985,355.08824,49040356,130.5,496103,29.8
4986,355.09367,2631145,5.2,534633,1.6
4987,355.1035,17783792,46.1,508257,10.8
4988,355.11475,2833913,5.7,637878,1.7
4989,355.11875,6721533,16.2,560810,4.1
4990,355.12457,5224449,12.2,631427,3.2
4991,355.1398,15596556,40.2,505839,9.5
4992,355.15508,3984408,8.8,545483,2.4
4993,355.1763,15924264,41.1,513615,9.7
4994,355.19488,3905591,8.6,526384,2.4
4995,355.19865,3055162,6.3,652383,1.9
4996,355.21261,8465476,20.9,496038,5.1
4997,355.2165,2540871,4.9,317640,1.5
4998,355.24907,4865120,11.2,572032,3.0
4999,355.28545,6511740,15.6,467740,4.0
5000,355.32178,2401432,4.5,642488,1.5
5001,355.36634,2208954,4.0,561081,1.3
5002,355.42025,2548195,4.9,481824,1.5
5003,355.43737,2712304,5.4,449963,1.6
5004,355.57427,2258265,4.1,725737,1.4
5005,355.63531,2292616,4.2,619809,1.4
5006,355.70077,2545594,4.9,571501,1.5
5007,355.7977,2213380,4.0,303500,1.3
5008,355.81064,2480654,4.7,629545,1.5
5009,356.01732,3182764,6.6,474471,1.9
5010,356.01858,2489005,4.8,542914,1.5
5011,356.0412,3811006,8.3,513549,2.3
5012,356.05366,3181768,6.6,557060,1.9
5013,356.06233,2385614,4.5,638680,1.4
5014,356.07055,2735060,5.4,363353,1.7
5015,356.07762,5436122,12.7,478540,3.3
5016,356.08589,3005152,6.2,386124,1.8
5017,356.0902,2442723,4.6,527282,1.5
5018,356.09159,6711013,16.2,539869,4.1
5019,356.0929,2385125,4.5,428834,1.4
5020,356.09878,2805482,5.6,458102,1.7
5021,356.10689,3039984,6.3,700543,1.8
5022,356.11392,3329270,7.0,493473,2.0
5023,356.14314,2732300,5.4,608064,1.7
5024,356.14634,3752718,8.2,547566,2.3
5025,356.15047,2844178,5.7,469274,1.7
5026,356.17961,3832104,8.4,446767,2.3
5027,356.18278,7790378,19.1,507642,4.7
5028,356.2231,2328649,4.3,518715,1.4
5029,356.37762,2352063,4.4,499486,1.4
5030,356.47895,2283021,4.2,699873,1.4
5031,356.52314,2277935,4.2,649307,1.4
5032,356.81779,2393360,4.5,492536,1.5
5033,356.89188,3303753,7.0,453280,2.0
5034,356.9405,4418414,10.0,373042,2.7
5035,356.96962,2430340,4.6,634435,1.5
5036,356.98637,2756497,5.5,666747,1.7
5037,356.98881,2218899,4.0,606790,1.3
5038,357.00606,2827680,5.7,458886,1.7
5039,357.02285,3788717,8.3,418144,2.3
5040,357.02525,9136558,22.7,514543,5.5
5041,357.03578,2652599,5.2,590060,1.6
5042,357.0404,2812346,5.6,519196,1.7
5043,357.04628,3960255,8.7,474723,2.4
5044,357.05019,2753474,5.5,488951,1.7
5045,357.0591,2669000,5.2,707917,1.6
5046,357.06158,11329994,28.6,507004,6.9
5047,357.07294,3776979,8.2,456767,2.3
5048,357.08277,7911899,19.4,578851,4.8
5049,357.09802,20500966,53.4,500204,12.4
5050,357.10383,5575147,13.1,534861,3.4
5051,357.10925,3496943,7.5,441684,2.1
5052,357.11913,12317174,31.3,536551,7.5
5053,357.12671,2392060,4.5,515667,1.5
5054,357.13435,8626690,21.3,535124,5.2
5055,357.13789,2484229,4.8,519952,1.5
5056,357.14151,3043335,6.3,521558,1.8
5057,357.14576,2707467,5.4,580556,1.6
5058,357.15549,11377170,28.8,528361,6.9
5059,357.17081,5643806,13.3,534658,3.4
5060,357.17804,2340387,4.4,648234,1.4
5061,357.19191,15847982,40.8,503298,9.6
5062,357.21432,4911679,11.3,571262,3.0
5063,357.22825,11287114,28.5,513723,6.8
5064,357.26472,3866214,8.5,612126,2.3
5065,357.84258,2337567,4.4,468374,1.4
5066,357.97756,2251142,4.1,352215,1.4
5067,358.02051,4501671,10.2,404616,2.7
5068,358.03304,2383025,4.5,787381,1.4
5069,358.04348,2361785,4.4,432136,1.4
5070,358.05682,6256835,14.9,543840,3.8
5071,358.06789,2239691,4.1,417902,1.4
5072,358.06934,3138765,6.5,511169,1.9
5073,358.07998,2842837,5.7,530268,1.7
5074,358.08913,2809564,5.6,616938,1.7
5075,358.09324,4901087,11.3,580116,3.0
5076,358.10141,3568357,7.7,512939,2.2
5077,358.10456,2518504,4.8,524069,1.5
5078,358.12224,2550773,4.9,478659,1.5
5079,358.12547,2836983,5.7,368035,1.7
5080,358.12963,3535099,7.6,670660,2.1
5081,358.13769,2691841,5.3,499045,1.6
5082,358.1508,2561291,5.0,605052,1.6
5083,358.16195,3604755,7.8,647679,2.2
5084,358.19535,2400557,4.5,695253,1.5
5085,358.19844,11773231,29.8,512892,7.1
5086,358.41301,2254419,4.1,334842,1.4
5087,358.68765,2264485,4.2,501886,1.4
5088,358.82856,2365201,4.4,516409,1.4
5089,358.88852,2367295,4.4,601545,1.4
5090,358.97332,2572159,5.0,616848,1.6
5091,359.002,3693461,8.0,547416,2.2
5092,359.003,2586006,5.0,493288,1.6
5093,359.00446,4633495,10.6,523504,2.8
5094,359.02167,2979492,6.1,342294,1.8
5095,359.0385,4194225,9.4,586421,2.5
5096,359.04096,11089843,28.0,497277,6.7
5097,359.05215,3016636,6.2,688699,1.8
5098,359.05617,3855295,8.4,599063,2.3
5099,359.05968,2268609,4.2,491429,1.4
5100,359.06197,2339779,4.4,667255,1.4
5101,359.06969,2634697,5.2,672446,1.6
5102,359.07484,2382285,4.5,546924,1.4
5103,359.0772,16226254,41.9,508444,9.8
5104,359.08848,5593047,13.1,526134,3.4
5105,359.09839,5578719,13.1,571598,3.4
5106,359.11124,2324969,4.3,622418,1.4
5107,359.11366,14077930,36.1,483190,8.5
5108,359.12507,2732019,5.4,617389,1.7
5109,359.13482,6593531,15.7,494915,4.0
5110,359.15004,10913798,27.3,511923,6.6
5111,359.17108,7974934,19.4,487646,4.8
5112,359.18237,6862879,16.4,546051,4.2
5113,359.18642,5028898,11.5,506197,3.1
5114,359.1934,2239527,4.1,457439,1.4
5115,359.20178,2826286,5.6,464572,1.7
5116,359.20758,15339570,39.2,490795,9.3
5117,359.24391,6412366,15.2,567756,3.9
5118,359.33919,2608279,5.0,587150,1.6
5119,359.44257,2503910,4.8,558388,1.5
5120,359.88814,2289722,4.2,432309,1.4
5121,360.00057,2244496,4.1,448909,1.4
5122,360.03612,4905643,11.2,526692,3.0
5123,360.04741,2925235,5.9,487371,1.8
5124,360.04869,3785908,8.2,430019,2.3
5125,360.05922,2526397,4.8,551880,1.5
5126,360.06216,2294975,4.2,514739,1.4
5127,360.07259,6863559,16.4,462193,4.2
5128,360.0807,4027085,8.8,484877,2.4
5129,360.08378,3351247,7.0,495723,2.0
5130,360.08505,2630352,5.1,520681,1.6
5131,360.1089,6186722,14.6,575117,3.8
5132,360.14142,3543803,7.5,441353,2.2
5133,360.14525,3828478,8.3,553093,2.3
5134,360.15358,3126020,6.4,503583,1.9
5135,360.18978,2310432,4.2,630751,1.4
5136,360.21075,2874928,5.8,376213,1.7
5137,360.23926,2817350,5.6,643542,1.7
5138,360.5044,2261264,4.1,464790,1.4
5139,360.58698,2788943,5.5,370998,1.7
5140,360.98784,3220353,6.7,448361,2.0
5141,361.00697,2471312,4.7,610672,1.5
5142,361.01174,2328979,4.3,575254,1.4
5143,361.0177,3312536,6.9,468497,2.0
5144,361.02017,8906138,21.9,488270,5.4
5145,361.0314,2276002,4.1,512742,1.4
5146,361.03541,3454373,7.3,565357,2.1
5147,361.04389,2375084,4.4,616261,1.4
5148,361.05408,5911988,13.9,558667,3.6
5149,361.05647,16330165,41.8,500024,9.9
5150,361.06216,2566074,4.9,580625,1.6
5151,361.06773,4201918,9.3,506344,2.5
5152,361.0775,3244485,6.7,517990,2.0
5153,361.09064,5416400,12.6,509672,3.3
5154,361.09293,22707666,58.9,530760,13.8
5155,361.10418,4698586,10.6,555765,2.9
5156,361.11412,3547617,7.6,657611,2.2
5157,361.12545,2486250,4.7,544052,1.5
5158,361.12931,17554924,45.1,507855,10.7
5159,361.14052,2376949,4.4,438038,1.4
5160,361.15043,6304253,14.9,564940,3.8
5161,361.16568,15048201,38.4,503139,9.1
5162,361.17706,3342865,7.0,492503,2.0
5163,361.18686,5721625,13.4,505876,3.5
5164,361.20213,4684325,10.6,527580,2.8
5165,361.22316,9336372,23.1,495009,5.7
5166,361.73186,2258616,4.1,487019,1.4
5167,361.8302,2261763,4.1,444537,1.4
5168,361.89803,2333751,4.3,551242,1.4
5169,361.90393,2330940,4.3,411383,1.4
5170,362.0152,2860432,5.7,340160,1.7
5171,362.02354,2613399,5.1,533132,1.6
5172,362.02783,2546330,4.9,578346,1.5
5173,362.0358,2434976,4.6,423931,1.5
5174,362.04614,3003048,6.1,466119,1.8
5175,362.04947,2265771,4.1,613240,1.4
5176,362.05179,5732524,13.4,494051,3.5
5177,362.0643,3481782,7.4,519759,2.1
5178,362.08259,2420932,4.5,664807,1.5
5179,362.08409,2410181,4.5,646906,1.5
5180,362.0881,7087304,17.0,479322,4.3
5181,362.09301,2349260,4.3,380575,1.4
5182,362.09627,2968782,6.0,579216,1.8
5183,362.10061,2317521,4.3,596780,1.4
5184,362.12451,4991204,11.4,594754,3.0
5185,362.13268,2906858,5.8,630284,1.8
5186,362.16095,2302719,4.2,774407,1.4
5187,362.16897,2785542,5.5,719693,1.7
5188,362.1974,2369307,4.4,454378,1.4
5189,362.20317,2274592,4.1,522316,1.4
5190,362.26757,2368849,4.4,430901,1.4
5191,362.37575,2281379,4.2,554048,1.4
5192,362.38502,2267818,4.1,550317,1.4
5193,362.54366,2386211,4.4,432004,1.4
5194,362.72563,2295854,4.2,324669,1.4
5195,362.89677,4010800,8.8,629735,2.4
5196,362.96963,16483175,42.2,483647,10.0
5197,363.01227,2747272,5.4,628992,1.7
5198,363.01461,4131722,9.1,582434,2.5
5199,363.03339,2661272,5.2,737823,1.6
5200,363.03584,12860314,32.5,481520,7.8
5201,363.047,2988962,6.1,588313,1.8
5202,363.05106,3286437,6.9,555791,2.0
5203,363.06968,2940852,5.9,551402,1.8
5204,363.0721,25117622,65.4,494626,15.2
5205,363.08342,5033918,11.5,513670,3.1
5206,363.08754,3028673,6.2,420255,1.8
5207,363.09092,4199364,9.3,704829,2.5
5208,363.09328,2726342,5.4,594223,1.7
5209,363.10691,2276304,4.1,816075,1.4
5210,363.10859,25748434,67.1,491318,15.6
5211,363.11979,4963290,11.3,500794,3.0
5212,363.12381,2454493,4.6,589238,1.5
5213,363.12975,3403233,7.2,525556,2.1
5214,363.14491,22320108,57.9,501075,13.5
5215,363.15606,2320373,4.3,524168,1.4
5216,363.16604,10544125,26.3,507036,6.4
5217,363.18132,16135176,41.3,514328,9.8
5218,363.20249,3859481,8.4,630563,2.3
5219,363.2177,2439716,4.6,609308,1.5
5220,363.23885,3201076,6.6,541287,1.9
5221,363.48399,2227951,4.0,481045,1.4
5222,363.7734,2418635,4.5,574838,1.5
5223,363.89814,2520106,4.8,553584,1.5
5224,364.00997,2828415,5.6,599384,1.7
5225,364.03091,2803343,5.6,595866,1.7
5226,364.05747,2781859,5.5,472308,1.7
5227,364.0589,4018852,8.8,482940,2.4
5228,364.06198,2544295,4.9,603960,1.5
5229,364.06743,8062635,19.7,555211,4.9
5230,364.07339,2289327,4.2,646435,1.4
5231,364.07554,3724977,8.0,549405,2.3
5232,364.07864,2469043,4.7,512746,1.5
5233,364.08283,2291382,4.2,702820,1.4
5234,364.10384,6780615,16.2,508291,4.1
5235,364.11192,4412109,9.9,512482,2.7
5236,364.11498,3670735,7.9,488528,2.2
5237,364.12483,2368726,4.4,647125,1.4
5238,364.14016,4279010,9.5,600980,2.6
5239,364.14832,4769512,10.8,448068,2.9
5240,364.16963,2271480,4.1,651447,1.4
5241,364.18473,3710724,8.0,552886,2.3
5242,364.18785,3500294,7.4,547063,2.1
5243,364.26622,2373698,4.4,436510,1.4
5244,364.30593,2305888,4.2,606500,1.4
5245,364.41675,2231092,4.0,347288,1.4
5246,364.53868,2238481,4.0,534288,1.4
5247,364.56836,2275112,4.1,320628,1.4
5248,364.61172,2266696,4.1,589723,1.4
5249,364.8642,2476808,4.7,574517,1.5
5250,364.90681,3459369,7.3,512283,2.1
5251,364.91777,2304817,4.2,610618,1.4
5252,364.99157,4803945,10.9,497092,2.9
5253,364.99397,2692459,5.3,594900,1.6
5254,365.01502,4091259,9.0,599982,2.5
5255,365.02092,2343295,4.3,543507,1.4
5256,365.02769,2607493,5.0,437998,1.6
5257,365.03032,4456839,10.0,541819,2.7
5258,365.03319,2945417,5.9,598199,1.8
5259,365.05148,15563158,39.8,504580,9.4
5260,365.06259,2982303,6.0,509150,1.8
5261,365.06669,5314978,12.3,532679,3.2
5262,365.06965,2302884,4.2,618441,1.4
5263,365.07255,2948007,5.9,514844,1.8
5264,365.07792,2814891,5.6,531890,1.7
5265,365.08781,24660402,64.2,508113,15.0
5266,365.09907,5571003,13.0,493412,3.4
5267,365.10309,2498494,4.7,601767,1.5
5268,365.10884,3099074,6.3,514655,1.9
5269,365.12293,2662861,5.2,818284,1.6
5270,365.12417,23235022,60.3,491090,14.1
5271,365.13547,5032407,11.5,588366,3.1
5272,365.13932,2361049,4.4,480110,1.4
5273,365.14531,3752414,8.1,551317,2.3
5274,365.16064,20007402,51.7,499502,12.1
5275,365.19692,12562949,31.7,529392,7.6
5276,365.20042,2235400,4.0,520885,1.4
5277,365.2334,2982945,6.0,613558,1.8
5278,365.55377,2349844,4.3,602657,1.4
5279,365.55684,2310166,4.2,486627,1.4
5280,365.57096,2791201,5.5,447327,1.7
5281,365.88164,2485261,4.7,557628,1.5
5282,365.88872,2472466,4.7,532284,1.5
5283,366.03107,2386046,4.4,451268,1.4
5284,366.03796,2455427,4.6,334138,1.5
5285,366.04682,4286602,9.5,549234,2.6
5286,366.05557,4667537,10.6,431877,2.8
5287,366.06195,3555478,7.6,508454,2.2
5288,366.08307,5679270,13.3,501058,3.4
5289,366.09117,4365484,9.7,561637,2.6
5290,366.11945,5651649,13.2,511205,3.4
5291,366.1276,5093575,11.7,555461,3.1
5292,366.13076,2351818,4.3,450807,1.4
5293,366.14066,3341009,7.0,564605,2.0
5294,366.15591,3567325,7.6,463641,2.2
5295,366.16402,5139683,11.8,551522,3.1
5296,366.20022,3391230,7.1,544277,2.1
5297,366.32087,2352474,4.3,579065,1.4
5298,366.36511,2234235,4.0,593833,1.4
5299,366.385,2324363,4.3,658191,1.4
5300,366.69185,2298483,4.2,713384,1.4
5301,366.73292,2249874,4.1,534402,1.4
5302,366.83755,2858210,5.7,465698,1.7
5303,366.87384,2456829,4.6,344064,1.5
5304,366.92228,5830434,13.7,507085,3.5
5305,367.00705,3990370,8.7,531967,2.4
5306,367.00948,4534116,10.2,570914,2.8
5307,367.01899,3072363,6.3,573539,1.9
5308,367.03071,6357876,15.1,516853,3.9
5309,367.03338,2385782,4.4,614926,1.4
5310,367.03604,2344312,4.3,558135,1.4
5311,367.04594,7078784,17.0,514659,4.3
5312,367.05192,2291588,4.2,543252,1.4
5313,367.05735,3900808,8.5,384975,2.4
5314,367.06711,17637264,45.3,504180,10.7
5315,367.06968,2843537,5.7,569981,1.7
5316,367.07107,2565010,4.9,520500,1.6
5317,367.07731,2611095,5.0,511163,1.6
5318,367.07835,3389848,7.1,551894,2.1
5319,367.08229,5899163,13.9,534080,3.6
5320,367.08417,2279836,4.1,546621,1.4
5321,367.08823,3552159,7.6,595250,2.2
5322,367.10342,21696426,56.2,498030,13.2
5323,367.11464,3990451,8.7,496504,2.4
5324,367.11875,4220855,9.4,567711,2.6
5325,367.12462,2969019,6.0,509510,1.8
5326,367.13989,22134726,57.4,482359,13.4
5327,367.15519,2303954,4.2,730235,1.4
5328,367.17624,15753186,40.3,517957,9.6
5329,367.20373,2392567,4.4,639970,1.5
5330,367.2126,8720381,21.4,487673,5.3
5331,367.24905,2918937,5.9,604862,1.8
5332,367.28527,2468917,4.7,503128,1.5
5333,367.30655,2586693,5.0,325296,1.6
5334,367.31634,2434636,4.6,616858,1.5
5335,367.35816,18002028,46.3,510607,10.9
5336,367.37207,2817654,5.6,580134,1.7
5337,367.49799,2275030,4.1,589425,1.4
5338,367.60897,2310954,4.2,477897,1.4
5339,367.79858,2401721,4.4,395708,1.5
5340,367.85037,2297824,4.2,410229,1.4
5341,367.91437,2270993,4.1,529411,1.4
5342,367.92342,2272792,4.1,410979,1.4
5343,367.97884,2261825,4.1,517502,1.4
5344,368.01736,2824799,5.6,535360,1.7
5345,368.03876,3282543,6.8,551369,2.0
5346,368.04123,3554929,7.5,581709,2.2
5347,368.04616,2492020,4.7,592488,1.5
5348,368.06237,3536513,7.5,509933,2.1
5349,368.07057,2693255,5.2,651178,1.6
5350,368.07759,3331724,6.9,586763,2.0
5351,368.09022,2356886,4.3,665505,1.4
5352,368.09861,5039772,11.5,544262,3.1
5353,368.10672,4624034,10.3,560291,2.8
5354,368.10993,2748581,5.4,509672,1.7
5355,368.1139,3149992,6.4,558287,1.9
5356,368.13528,3526840,7.4,491361,2.1
5357,368.1432,3545790,7.5,561400,2.2
5358,368.15815,2268361,4.1,459632,1.4
5359,368.17957,3490521,7.3,589419,2.1
5360,368.18266,2682076,5.2,566690,1.6
5361,368.20784,2313967,4.2,633297,1.4
5362,368.21604,2489589,4.7,671187,1.5
5363,368.3615,5304163,12.2,487436,3.2
5364,368.39866,2406655,4.4,306161,1.5
5365,368.40299,2942338,5.9,449959,1.8
5366,368.8322,2503878,4.7,607886,1.5
5367,368.91125,2269442,4.1,582014,1.4
5368,368.9379,3152150,6.4,615517,1.9
5369,368.95152,2443808,4.5,467928,1.5
5370,368.97666,69563696,183.1,489229,42.2
5371,368.98648,2525499,4.8,746165,1.5
5372,369.00694,3522890,7.4,500119,2.1
5373,369.00919,2581324,4.9,533674,1.6
5374,369.02269,3854678,8.3,579499,2.3
5375,369.0251,7385432,17.7,488556,4.5
