,m/z,I,S/N,Res.,I %
1634,245.87556,2319851,5.0,960533,0.7
1635,245.97765,2020609,4.1,1140911,0.6
1636,245.98268,2241922,4.8,809480,0.7
1637,245.9972,2220805,4.7,930377,0.7
1638,246.00618,1988103,4.0,782742,0.6
1639,246.01708,3150089,7.5,633494,1.0
1640,246.04089,2325519,5.0,918842,0.7
1641,246.05339,3097361,7.3,842004,1.0
1642,246.07903,4205079,10.7,637493,1.3
1643,246.08533,2112664,4.4,593408,0.7
1644,246.09034,4845850,12.6,747363,1.5
1645,246.11005,2015774,4.1,799666,0.6
1646,246.11105,2010910,4.1,598469,0.6
1647,246.20128,2070066,4.2,958264,0.6
1648,246.24921,2266684,4.8,905085,0.7
1649,246.32205,2266061,4.8,779705,0.7
1650,246.36827,2464855,5.4,602719,0.8
1651,246.42148,2056803,4.2,899951,0.6
1652,246.49476,2060659,4.2,861024,0.6
1653,246.59427,2314889,5.0,569490,0.7
1654,246.62392,2056208,4.2,793409,0.6
1655,246.64647,2103445,4.3,824823,0.7
1656,246.68189,2064285,4.2,937310,0.6
1657,246.86848,1989446,4.0,881077,0.6
1658,246.87718,2144072,4.5,669164,0.7
1659,246.92643,2250452,4.8,738287,0.7
1660,246.98127,3380704,8.2,748604,1.0
1661,247.02483,9439722,26.4,632008,2.9
1662,247.03136,2254827,4.8,623984,0.7
1663,247.03526,1998444,4.0,857714,0.6
1664,247.04592,2510831,5.6,590925,0.8
1665,247.06124,5585394,14.8,729148,1.7
1666,247.07432,4619253,11.9,712922,1.4
1667,247.09753,2742266,6.3,872659,0.9
1668,247.11069,5207549,13.7,746394,1.6
1669,247.11874,2864639,6.6,743626,0.9
1670,247.23346,2217241,4.7,656705,0.7
1671,247.30961,2077419,4.3,579464,0.6
1672,247.34375,2005554,4.1,935943,0.6
1673,247.45253,2153547,4.5,906030,0.7
1674,247.46865,2050511,4.2,815211,0.6
1675,247.46984,2380367,5.2,694317,0.7
1676,247.57279,2087655,4.3,824384,0.6
1677,247.69553,2058243,4.2,870815,0.6
1678,247.75918,1992082,4.0,651918,0.6
1679,247.77315,2024725,4.1,550465,0.6
1680,247.87074,2214572,4.7,899450,0.7
1681,247.91784,2055351,4.2,627500,0.6
1682,247.93476,2003131,4.0,554879,0.6
1683,247.97646,2824261,6.5,644251,0.9
1684,248.01295,2506957,5.6,855572,0.8
1685,248.03282,3491794,8.5,782809,1.1
1686,248.05816,2293464,4.9,632213,0.7
1687,248.08004,6654173,18.0,614447,2.1
1688,248.09159,2035040,4.1,659422,0.6
1689,248.09475,7447777,20.4,597693,2.3
1690,248.10598,5091555,13.3,617699,1.6
1691,248.11394,2570213,5.7,892646,0.8
1692,248.18319,2140533,4.5,761428,0.7
1693,248.18468,2215158,4.7,806067,0.7
1694,248.19473,2135032,4.4,877019,0.7
1695,248.24772,2082309,4.3,580147,0.6
1696,248.33782,2094618,4.3,855445,0.7
1697,248.40593,2136106,4.4,849005,0.7
1698,248.41927,2007981,4.1,829210,0.6
1699,248.44731,2198836,4.6,871023,0.7
1700,248.48661,2023101,4.1,833820,0.6
1701,248.50425,2039873,4.2,933669,0.6
1702,248.5281,2082759,4.3,792042,0.6
1703,248.5817,2398548,5.2,715493,0.7
1704,248.6071,2392410,5.2,865327,0.7
1705,248.68346,2105196,4.4,753082,0.7
1706,248.74117,2018938,4.1,977531,0.6
1707,248.81204,1995275,4.0,884051,0.6
1708,248.81426,2172555,4.6,764399,0.7
1709,248.83715,2152081,4.5,594134,0.7
1710,248.88833,2074845,4.3,436136,0.6
1711,248.91822,2141732,4.5,578151,0.7
1712,248.93911,2130089,4.4,807583,0.7
1713,248.95228,2047661,4.2,774515,0.6
1714,248.96049,8177071,22.6,624412,2.5
1715,248.99691,2138039,4.4,1005479,0.7
1716,249.00408,8046521,22.2,628835,2.5
1717,249.04046,9447874,26.4,633231,2.9
1718,249.06848,2112457,4.4,916232,0.7
1719,249.07683,3406283,8.3,717332,1.1
1720,249.0777,2458955,5.4,570385,0.8
1721,249.07878,3378891,8.2,677233,1.0
1722,249.08892,2054350,4.2,659494,0.6
1723,249.08995,6751694,18.3,646240,2.1
1724,249.11323,3515860,8.6,687161,1.1
1725,249.11458,2522836,5.6,749789,0.8
1726,249.12634,4603095,11.9,666801,1.4
1727,249.14963,2613212,5.9,774404,0.8
1728,249.15325,1994717,4.0,1073668,0.6
1729,249.15843,2066142,4.2,601006,0.6
1730,249.16886,2297057,4.9,823250,0.7
1731,249.22377,2034926,4.1,1005967,0.6
1732,249.25037,2192117,4.6,714315,0.7
1733,249.26817,2044665,4.2,895576,0.6
1734,249.31117,2040708,4.2,813591,0.6
1735,249.37763,2122388,4.4,743839,0.7
1736,249.40545,2425883,5.3,843429,0.8
1737,249.43331,2171938,4.5,1019841,0.7
1738,249.4438,1994788,4.0,729596,0.6
1739,249.46666,2263850,4.8,620017,0.7
1740,249.55349,2082367,4.3,840497,0.6
1741,249.59155,2069864,4.2,457463,0.6
1742,249.63628,2002003,4.0,675534,0.6
1743,249.83667,2190021,4.6,534112,0.7
1744,249.84751,2027464,4.1,549246,0.6
1745,249.85382,2006665,4.0,1056954,0.6
1746,249.85853,2163338,4.5,725678,0.7
1747,249.86105,2265227,4.8,922479,0.7
1748,249.89942,2299029,4.9,865802,0.7
1749,250.04834,2558906,5.7,675883,0.8
1750,250.07394,3583936,8.8,806929,1.1
1751,250.07885,2385345,5.2,795312,0.7
1752,250.08527,2983363,7.0,742160,0.9
1753,250.0886,2227396,4.7,756685,0.7
1754,250.09336,2163397,4.5,800796,0.7
1755,250.10915,2088777,4.3,550165,0.6
1756,250.11044,4178889,10.5,739201,1.3
1757,250.12163,5340620,14.0,543849,1.7
1758,250.145,2228946,4.7,840166,0.7
1759,250.20518,1995617,4.0,719916,0.6
1760,250.25519,2354029,5.1,653480,0.7
1761,250.26322,2038127,4.1,589644,0.6
1762,250.33414,2066945,4.2,936648,0.6
1763,250.34526,2115588,4.4,778267,0.7
1764,250.35575,2122247,4.4,897253,0.7
1765,250.37008,2118922,4.4,565422,0.7
1766,250.43246,2044570,4.2,865623,0.6
1767,250.46747,2200867,4.6,797075,0.7
1768,250.47301,2207524,4.6,629306,0.7
1769,250.49507,2095402,4.3,699126,0.7
1770,250.58784,2644289,6.0,870895,0.8
1771,250.71458,2196578,4.6,880898,0.7
1772,250.72399,2291684,4.9,668661,0.7
1773,250.84578,1999107,4.0,866731,0.6
1774,250.92192,2304918,4.9,841163,0.7
1775,250.93668,2671258,6.0,744074,0.8
1776,250.97614,10605476,29.8,636115,3.3
1777,250.98338,4369830,11.1,692678,1.4
1778,251.01973,10564527,29.7,642710,3.3
1779,251.0561,6607801,17.8,617690,2.1
1780,251.09251,5703874,15.1,578942,1.8
1781,251.09443,2806211,6.4,895732,0.9
1782,251.10457,2078661,4.3,1076947,0.6
1783,251.10562,7384518,20.2,613355,2.3
1784,251.11697,2220233,4.7,854342,0.7
1785,251.12488,2429131,5.3,559476,0.8
1786,251.12896,4108748,10.3,901588,1.3
1787,251.17554,2236376,4.7,853034,0.7
1788,251.18646,2414682,5.3,614651,0.7
1789,251.24566,2750314,6.3,655534,0.9
1790,251.28095,2009459,4.0,719406,0.6
1791,251.31766,2059388,4.2,725232,0.6
1792,251.35329,2141062,4.4,679390,0.7
1793,251.35524,2252806,4.8,729913,0.7
1794,251.38149,2011661,4.1,1098099,0.6
1795,251.43746,2073883,4.2,767963,0.6
1796,251.43825,2101020,4.3,664643,0.7
1797,251.44757,2422942,5.3,709228,0.8
1798,251.59755,2114629,4.4,1033797,0.7
1799,251.63305,1994638,4.0,621773,0.6
1800,251.63537,1997775,4.0,561723,0.6
1801,251.75208,2135662,4.4,791739,0.7
1802,251.76437,2184305,4.6,765376,0.7
1803,251.77347,2532723,5.6,693152,0.8
1804,251.78401,2782838,6.4,738247,0.9
1805,251.8513,2187912,4.6,746781,0.7
1806,251.86768,2142476,4.4,620005,0.7
1807,251.86832,2098828,4.3,973793,0.7
1808,251.87326,2141965,4.4,699900,0.7
1809,252.016,2568627,5.7,823519,0.8
1810,252.02936,2549047,5.7,638378,0.8
1811,252.03522,2694584,6.1,914088,0.8
1812,252.03922,2127289,4.4,564701,0.7
1813,252.0742,2007234,4.0,748189,0.6
1814,252.07623,2027971,4.1,885355,0.6
1815,252.08962,5389255,14.2,604227,1.7
1816,252.09836,2119113,4.4,866596,0.7
1817,252.1009,4254666,10.8,673454,1.3
1818,252.10887,2561996,5.7,902541,0.8
1819,252.11105,3690700,9.1,763700,1.1
1820,252.12014,2177231,4.5,1097712,0.7
1821,252.16285,2149210,4.5,732181,0.7
1822,252.28965,2278076,4.9,474937,0.7
1823,252.30557,2000640,4.0,854439,0.6
1824,252.35036,2082828,4.3,866472,0.6
1825,252.3579,2078606,4.3,695563,0.6
1826,252.42097,2400287,5.2,840237,0.7
1827,252.48094,2086959,4.3,805690,0.6
1828,252.53694,2093502,4.3,738657,0.6
1829,252.55108,2128833,4.4,593716,0.7
1830,252.59269,2055116,4.2,775198,0.6
1831,252.61412,2109650,4.3,709026,0.7
1832,252.67159,2044002,4.2,613129,0.6
1833,252.70005,2177129,4.5,863555,0.7
1834,252.71389,2089197,4.3,534341,0.6
1835,252.75878,2078329,4.3,663862,0.6
1836,252.76953,2099452,4.3,568198,0.7
1837,252.78513,2094464,4.3,946855,0.7
1838,252.90129,2210336,4.6,540705,0.7
1839,252.90565,2086305,4.3,855303,0.6
1840,252.93731,3885993,9.7,795241,1.2
1841,252.94488,2230572,4.7,591598,0.7
1842,252.96467,2042161,4.1,662289,0.6
1843,252.99729,2202810,4.6,638851,0.7
1844,252.99892,5585338,14.8,578700,1.7
1845,253.03538,7937476,21.8,607876,2.5
1846,253.03937,2171333,4.5,773348,0.7
1847,253.05068,3548616,8.7,704492,1.1
1848,253.05252,2013385,4.1,992071,0.6
1849,253.06265,2229835,4.7,654573,0.7
1850,253.0718,5884878,15.7,699864,1.8
1851,253.08493,2153426,4.5,749393,0.7
1852,253.10424,3073239,7.2,815862,1.0
1853,253.10815,6521816,17.6,655763,2.0
1854,253.11524,2330074,5.0,837333,0.7
1855,253.13284,1994623,4.0,482171,0.6
1856,253.14452,7250914,19.8,667991,2.3
1857,253.15294,2351844,5.1,924877,0.7
1858,253.16366,2126951,4.4,694374,0.7
1859,253.18247,2014956,4.1,801432,0.6
1860,253.18567,2208877,4.6,750352,0.7
1861,253.18872,2303982,4.9,657770,0.7
1862,253.21733,23574006,68.7,605448,7.3
1863,253.22705,2414840,5.3,793499,0.7
1864,253.26428,2023426,4.1,847219,0.6
1865,253.2768,2060806,4.2,911196,0.6
1866,253.2884,2460425,5.4,735010,0.8
1867,253.30214,2021901,4.1,913628,0.6
1868,253.39955,2662823,6.0,672754,0.8
1869,253.48357,2197951,4.6,718087,0.7
1870,253.48835,2036288,4.1,806658,0.6
1871,253.5085,2084293,4.3,698400,0.6
1872,253.55531,2021586,4.1,791984,0.6
1873,253.57939,2073177,4.2,1022517,0.6
1874,253.63199,2823783,6.5,678777,0.9
1875,253.64331,2134763,4.4,778555,0.7
1876,253.6675,2294001,4.9,664487,0.7
1877,253.78276,2141585,4.4,849675,0.7
1878,253.80891,2001816,4.0,879282,0.6
1879,253.93792,2040508,4.1,577709,0.6
1880,253.95287,2002624,4.0,1006236,0.6
1881,254.00655,2626511,5.9,702947,0.8
1882,254.02514,2157780,4.5,884260,0.7
1883,254.05077,2082012,4.2,929818,0.6
1884,254.06782,2038624,4.1,626786,0.6
1885,254.10388,2048234,4.1,600356,0.6
1886,254.15166,2092280,4.3,1012956,0.6
1887,254.20478,2183431,4.6,868882,0.7
1888,254.22066,4220939,10.6,670731,1.3
1889,254.27787,2193435,4.6,813746,0.7
1890,254.3336,2057259,4.2,840866,0.6
1891,254.33653,2127020,4.4,735382,0.7
1892,254.38006,2047544,4.1,895615,0.6
1893,254.42473,2049092,4.2,908022,0.6
1894,254.45225,2215244,4.6,783022,0.7
1895,254.47003,2106705,4.3,951063,0.7
1896,254.51274,2011485,4.0,423083,0.6
1897,254.55685,2598762,5.8,662007,0.8
1898,254.57731,2334832,5.0,546591,0.7
1899,254.77205,2170535,4.5,649918,0.7
1900,254.8051,2071600,4.2,773551,0.6
1901,254.9088,2480078,5.4,808737,0.8
1902,254.91577,2065360,4.2,755929,0.6
1903,254.91695,5454288,14.3,739602,1.7
1904,254.93365,2137301,4.4,747961,0.7
1905,254.94114,2050007,4.2,941276,0.6
1906,254.97821,2593249,5.8,749678,0.8
1907,255.00527,2153193,4.5,849886,0.7
1908,255.01471,3545580,8.6,713909,1.1
1909,255.02212,2091886,4.3,736442,0.6
1910,255.02989,5342704,14.0,740354,1.7
1911,255.03117,2173937,4.5,827001,0.7
1912,255.051,6569462,17.6,662927,2.0
1913,255.06638,2985467,6.9,919029,0.9
1914,255.08415,2143488,4.4,789958,0.7
1915,255.08741,5073921,13.2,665401,1.6
1916,255.0904,2013953,4.0,779371,0.6
1917,255.12383,2899211,6.7,703447,0.9
1918,255.14901,2420498,5.3,769516,0.8
1919,255.16022,99782680,296.0,618503,31.0
1920,255.18481,2085917,4.3,890029,0.6
1921,255.19655,3552032,8.6,693082,1.1
1922,255.19763,2079008,4.2,793658,0.6
1923,255.23295,311889952,929.4,636626,96.8
1924,255.26154,2211123,4.6,912966,0.7
1925,255.27325,2082678,4.3,566530,0.6
1926,255.36473,2285392,4.9,630099,0.7
1927,255.37679,2436436,5.3,659468,0.8
1928,255.41687,2220127,4.7,813838,0.7
1929,255.43527,2138725,4.4,858112,0.7
1930,255.44826,2323048,5.0,915918,0.7
1931,255.60112,2379669,5.1,939555,0.7
1932,255.60516,2076950,4.2,633367,0.6
1933,255.62629,2048156,4.1,859247,0.6
1934,255.68902,2253742,4.8,605049,0.7
1935,255.72444,2084793,4.3,897515,0.6
1936,255.77279,2091847,4.3,598196,0.6
1937,255.796,2180429,4.5,748284,0.7
1938,255.7993,2029134,4.1,764990,0.6
1939,255.83673,2197721,4.6,821070,0.7
1940,255.94114,2216440,4.6,845867,0.7
1941,255.98622,2147205,4.4,670612,0.7
1942,256.01964,2050575,4.2,713673,0.6
1943,256.03921,2109461,4.3,703867,0.7
1944,256.16353,14802233,42.2,579035,4.6
1945,256.16414,2042169,4.1,1462841,0.6
1946,256.22249,2217674,4.7,749911,0.7
1947,256.23635,48976208,144.3,637358,15.2
1948,256.29709,2582880,5.7,758047,0.8
1949,256.3271,2131305,4.4,871874,0.7
1950,256.34637,2060655,4.2,746914,0.6
1951,256.41189,2044930,4.1,540199,0.6
1952,256.46006,2113681,4.3,589032,0.7
1953,256.53157,2006822,4.0,565658,0.6
1954,256.55751,2074669,4.2,785741,0.6
1955,256.59241,2284856,4.9,461478,0.7
1956,256.74648,2493670,5.5,653171,0.8
1957,256.77213,2268653,4.8,934192,0.7
1958,256.87588,2080012,4.2,938186,0.6
1959,256.89216,2073617,4.2,908842,0.6
1960,256.92677,7789596,21.3,611649,2.4
1961,256.96313,2034086,4.1,757416,0.6
1962,257.00671,2300468,4.9,609633,0.7
1963,257.00924,2418356,5.3,689801,0.8
1964,257.01281,2194869,4.6,731582,0.7
1965,257.02156,2066744,4.2,792218,0.6
1966,257.02353,2091832,4.3,822159,0.6
1967,257.03019,2960955,6.9,586873,0.9
1968,257.03208,2010939,4.0,891460,0.6
1969,257.04556,4480831,11.4,672666,1.4
1970,257.06667,3550790,8.6,813709,1.1
1971,257.09499,2573390,5.7,806264,0.8
1972,257.10308,2696144,6.1,634586,0.8
1973,257.11422,2016468,4.1,648408,0.6
1974,257.13707,2319707,5.0,587606,0.7
1975,257.13949,3826779,9.5,685130,1.2
1976,257.17585,3837542,9.5,862127,1.2
1977,257.19035,2094827,4.3,693642,0.7
1978,257.19389,2114284,4.3,783974,0.7
1979,257.21218,3932273,9.8,703331,1.2
1980,257.21361,2183794,4.6,786530,0.7
1981,257.23973,4166778,10.5,873145,1.3
1982,257.2867,2002568,4.0,846133,0.6
1983,257.42274,2128305,4.4,970801,0.7
1984,257.55713,2120794,4.4,491346,0.7
1985,257.56559,2113372,4.3,555130,0.7
1986,257.66701,2093819,4.3,781139,0.6
1987,257.68063,2016511,4.0,679284,0.6
1988,257.70495,2009223,4.0,720627,0.6
1989,257.76038,2017560,4.0,878596,0.6
1990,257.84432,2062897,4.2,674920,0.6
1991,257.95844,2683988,6.0,761435,0.8
1992,258.01701,2757478,6.2,679676,0.9
1993,258.04073,2755693,6.2,872642,0.9
1994,258.04531,2129903,4.4,766367,0.7
1995,258.05349,2050673,4.1,835390,0.6
1996,258.0903,2344317,5.0,782286,0.7
1997,258.10219,2360320,5.1,674140,0.7
1998,258.14511,2154766,4.4,688503,0.7
1999,258.37316,2031700,4.1,582315,0.6
2000,258.40615,2213982,4.6,529349,0.7
2001,258.43036,2243942,4.7,467250,0.7
2002,258.44635,2138987,4.4,414851,0.7
2003,258.45004,2044652,4.1,970109,0.6
2004,258.45342,2256365,4.7,835114,0.7
2005,258.4987,2125179,4.4,648961,0.7
2006,258.52634,2259587,4.8,479893,0.7
2007,258.58272,2372117,5.1,817114,0.7
2008,258.58729,2238614,4.7,641310,0.7
2009,258.59112,2378008,5.1,864921,0.7
2010,258.67355,2023217,4.1,873762,0.6
2011,258.72438,2060353,4.2,1029784,0.6
2012,258.75331,2206154,4.6,695965,0.7
2013,258.89375,4198006,10.5,722679,1.3
2014,258.91922,2080382,4.2,771177,0.6
2015,258.94245,15955077,45.5,684044,5.0
2016,258.98614,2218515,4.6,649934,0.7
2017,259.02481,7694495,20.9,677800,2.4
2018,259.02544,2423711,5.2,940171,0.8
2019,259.0417,2050980,4.1,858783,0.6
2020,259.04308,2777253,6.3,849879,0.9
2021,259.04593,3275174,7.8,742358,1.0
2022,259.06116,4127915,10.3,668921,1.3
2023,259.06963,2262701,4.8,549125,0.7
2024,259.07188,2953134,6.8,673271,0.9
2025,259.08242,2493105,5.5,652591,0.8
2026,259.10951,2427322,5.3,824992,0.8
2027,259.11073,4656314,11.9,730597,1.4
2028,259.11687,2209468,4.6,691080,0.7
2029,259.11869,2261693,4.8,699217,0.7
2030,259.14694,2167750,4.5,743151,0.7
2031,259.15495,2527432,5.6,823776,0.8
2032,259.19145,2327764,5.0,669242,0.7
2033,259.29049,2246643,4.7,890511,0.7
2034,259.49022,2166962,4.5,755506,0.7
2035,259.5834,2340176,5.0,758568,0.7
2036,259.66233,2126953,4.4,520782,0.7
2037,259.6881,2165361,4.5,748933,0.7
2038,259.75682,2110343,4.3,765720,0.7
2039,259.80245,2196373,4.6,788557,0.7
2040,260.03274,3097311,7.3,685012,1.0
2041,260.05582,2166759,4.5,593331,0.7
2042,260.06446,2075625,4.2,814452,0.6
2043,260.0947,3036147,7.1,814743,0.9
2044,260.10599,3754743,9.2,690792,1.2
2045,260.18056,2075279,4.2,746214,0.6
2046,260.19205,2138642,4.4,799104,0.7
2047,260.29755,2235508,4.7,484084,0.7
2048,260.39287,2094675,4.3,863018,0.7
2049,260.42961,2471903,5.4,549171,0.8
2050,260.45731,2053864,4.1,612184,0.6
2051,260.483,2155888,4.4,876424,0.7
2052,260.48699,2422130,5.2,868485,0.8
2053,260.55091,2497414,5.5,619223,0.8
2054,260.59946,2143254,4.4,638115,0.7
2055,260.67347,2134830,4.4,592846,0.7
2056,260.8077,2228698,4.7,791561,0.7
2057,260.8406,2636261,5.9,765667,0.8
2058,260.84303,2349029,5.0,822034,0.7
2059,260.86758,2101358,4.3,672438,0.7
2060,260.87337,2987247,6.9,779819,0.9
2061,260.9126,2146044,4.4,496324,0.7
2062,260.95149,2031113,4.1,901572,0.6
2063,260.95807,12395275,34.9,610959,3.8
2064,261.00405,3977498,9.9,786998,1.2
2065,261.0223,2219808,4.6,860301,0.7
2066,261.04053,7798566,21.2,705989,2.4
2067,261.06153,2642221,5.9,949845,0.8
2068,261.06207,2105773,4.3,689304,0.7
2069,261.07687,3148338,7.4,508042,1.0
2070,261.09,3424054,8.2,749625,1.1
2071,261.09601,2337848,5.0,693591,0.7
2072,261.11331,3289918,7.8,550868,1.0
2073,261.12632,3036738,7.1,707398,0.9
2074,261.12877,2147907,4.4,818636,0.7
2075,261.13429,3212229,7.6,504594,1.0
2076,261.20302,2107867,4.3,707700,0.7
2077,261.31462,2205056,4.6,657258,0.7
2078,261.38629,2016920,4.0,860604,0.6
2079,261.49752,2216381,4.6,458722,0.7
2080,261.55384,2060751,4.2,654410,0.6
2081,261.62301,2128742,4.4,552073,0.7
2082,261.6338,2137322,4.4,565210,0.7
2083,261.66382,2299636,4.9,817383,0.7
2084,261.68778,2062332,4.2,506584,0.6
2085,261.78052,2199066,4.6,850822,0.7
2086,261.86585,2297655,4.9,601274,0.7
2087,261.88992,2022207,4.0,629006,0.6
2088,261.98802,2048992,4.1,730977,0.6
2089,262.02069,2328171,4.9,684066,0.7
2090,262.03558,2137968,4.4,737457,0.7
2091,262.03846,2062320,4.2,675536,0.6
2092,262.04839,2042740,4.1,524538,0.6
2093,262.06756,2069370,4.2,732021,0.6
2094,262.08519,3403392,8.1,535741,1.1
2095,262.08735,2341505,5.0,674545,0.7
2096,262.10946,2044296,4.1,496007,0.6
2097,262.11029,3320713,7.9,638640,1.0
2098,262.12157,2791820,6.3,615122,0.9
2099,262.19036,2029731,4.1,878747,0.6
2100,262.19252,2068900,4.2,688174,0.6
2101,262.2084,2053929,4.1,634809,0.6
2102,262.31612,2331342,5.0,741078,0.7
2103,262.37008,2012896,4.0,712301,0.6
2104,262.4128,2174830,4.5,734599,0.7
2105,262.50328,2112013,4.3,712192,0.7
2106,262.56522,2474018,5.4,787982,0.8
2107,262.67423,2319687,4.9,866873,0.7
2108,262.67795,2456776,5.3,621773,0.8
2109,262.8199,2021880,4.0,585184,0.6
2110,262.90048,2065299,4.2,699995,0.6
2111,262.96777,2062250,4.2,867306,0.6
2112,262.97606,3246509,7.7,763985,1.0
2113,262.98171,2092463,4.2,843402,0.6
2114,263.01972,11325884,31.6,647367,3.5
2115,263.05612,6617544,17.7,731045,2.1
2116,263.0566,2071496,4.2,1127582,0.6
2117,263.07737,2024143,4.0,963793,0.6
2118,263.08502,2020306,4.0,655381,0.6
2119,263.09252,5444053,14.2,652478,1.7
2120,263.10563,5757913,15.1,660391,1.8
2121,263.10715,2374362,5.1,719619,0.7
2122,263.1289,3208929,7.6,709616,1.0
2123,263.13929,2062181,4.2,493433,0.6
2124,263.17192,2211056,4.6,877540,0.7
2125,263.1771,2098546,4.3,662222,0.7
2126,263.22983,2230788,4.7,742582,0.7
2127,263.26422,2190351,4.5,710983,0.7
2128,263.33917,2139689,4.4,602712,0.7
2129,263.35721,2074287,4.2,692191,0.6
2130,263.37703,2097462,4.3,853949,0.7
2131,263.40875,2033217,4.1,830109,0.6
2132,263.53622,2175853,4.5,802273,0.7
2133,263.57604,2102139,4.3,855640,0.7
2134,263.58019,2146428,4.4,869368,0.7
2135,263.67601,2500893,5.5,483244,0.8
2136,263.6889,2133666,4.4,717812,0.7
2137,263.70471,2444967,5.3,809805,0.8
2138,263.76383,2091579,4.2,729086,0.6
2139,263.78699,2779075,6.3,715385,0.9
2140,263.86349,2076254,4.2,595556,0.6
2141,263.89642,2014441,4.0,885405,0.6
2142,263.97965,2099206,4.3,806490,0.7
2143,264.02757,3241495,7.6,751122,1.0
2144,264.0831,2200874,4.6,862790,0.7
2145,264.08964,3783468,9.3,723338,1.2
2146,264.10082,4428592,11.2,706612,1.4
2147,264.12502,2035001,4.1,885160,0.6
2148,264.126,2343481,5.0,916125,0.7
2149,264.12988,2017722,4.0,720276,0.6
2150,264.13728,3437117,8.2,718938,1.1
2151,264.15809,2572612,5.7,919505,0.8
2152,264.22586,2050908,4.1,826635,0.6
2153,264.23456,2011487,4.0,714731,0.6
2154,264.2409,2019169,4.0,1025629,0.6
2155,264.27532,2063213,4.2,616204,0.6
2156,264.303,2138487,4.4,756871,0.7
2157,264.43825,2019238,4.0,860447,0.6
2158,264.47047,2184113,4.5,753901,0.7
2159,264.47966,2211253,4.6,584005,0.7
2160,264.48997,2091192,4.2,596731,0.6
2161,264.58052,2162904,4.4,840089,0.7
2162,264.59393,2143197,4.4,672714,0.7
2163,264.65925,2186228,4.5,832965,0.7
2164,264.68238,2064124,4.2,992786,0.6
2165,264.70363,2038787,4.1,858632,0.6
2166,264.72252,2061834,4.2,984948,0.6
2167,264.72816,2185484,4.5,631503,0.7
2168,264.76605,2291993,4.8,781791,0.7
2169,264.82606,2253358,4.7,847571,0.7
2170,264.89888,3921992,9.7,565218,1.2
2171,264.96779,2114273,4.3,430776,0.7
2172,264.99902,9601131,26.5,652154,3.0
2173,265.03542,9623672,26.6,589999,3.0
2174,265.0364,2116089,4.3,717652,0.7
2175,265.04303,2215035,4.6,759992,0.7
2176,265.05065,2176382,4.5,607900,0.7
2177,265.0637,2087170,4.2,573063,0.6
2178,265.07176,7080069,19.0,611148,2.2
2179,265.08488,4021898,10.0,728817,1.2
2180,265.10816,6312594,16.8,617580,2.0
2181,265.11998,2303126,4.9,839713,0.7
2182,265.12123,8173719,22.3,703606,2.5
2183,265.12528,2217112,4.6,632962,0.7
2184,265.14452,3505311,8.4,670840,1.1
2185,265.14788,138370208,408.4,630962,43.0
2186,265.20135,2074291,4.2,616634,0.6
2187,265.23899,2012609,4.0,862096,0.6
2188,265.34381,2316006,4.9,755594,0.7
2189,265.38592,2058485,4.1,848349,0.6
2190,265.55062,2118192,4.3,749334,0.7
2191,265.64021,2163536,4.5,744495,0.7
2192,265.67787,2051549,4.1,770855,0.6
2193,265.73282,2047089,4.1,873079,0.6
2194,265.74134,2190452,4.5,608461,0.7
2195,265.75666,2150266,4.4,861578,0.7
2196,265.82917,2017428,4.0,779027,0.6
2197,265.84919,2298267,4.9,783423,0.7
2198,265.98706,2088140,4.2,779975,0.6
2199,266.02613,2029402,4.1,557489,0.6
2200,266.04564,2213986,4.6,553691,0.7
2201,266.10321,2272246,4.8,793834,0.7
2202,266.10527,3122167,7.3,625845,1.0
2203,266.11648,8304635,22.7,553341,2.6
2204,266.15125,18130440,51.8,630007,5.6
2205,266.22998,2015524,4.0,742924,0.6
2206,266.23629,2039078,4.1,588075,0.6
2207,266.28448,2090552,4.2,1027658,0.6
2208,266.29831,2049085,4.1,859256,0.6
2209,266.35613,2191442,4.5,538355,0.7
2210,266.42988,2062060,4.1,577663,0.6
2211,266.45953,2179959,4.5,952736,0.7
2212,266.5002,2089094,4.2,879623,0.6
2213,266.5477,2110615,4.3,724746,0.7
2214,266.58129,2072676,4.2,420253,0.6
2215,266.61139,2119983,4.3,666407,0.7
2216,266.72847,2038489,4.1,722326,0.6
2217,266.80523,2170357,4.5,671889,0.7
2218,266.88082,2033169,4.0,595614,0.6
2219,266.98686,2072632,4.2,784494,0.6
2220,267.00415,2051390,4.1,945910,0.6
2221,267.00536,2191679,4.5,902186,0.7
2222,267.01464,8229698,22.4,639193,2.6
2223,267.02995,2949192,6.8,678858,0.9
2224,267.03276,2058440,4.1,497079,0.6
2225,267.05103,8852303,24.2,643330,2.7
2226,267.07404,2163288,4.4,823296,0.7
2227,267.08741,7610717,20.5,598659,2.4
2228,267.09048,2033758,4.0,793305,0.6
2229,267.0956,2033504,4.0,755961,0.6
2230,267.11979,2418025,5.2,875902,0.8
2231,267.1238,5884266,15.4,724564,1.8
2232,267.14371,6361969,16.8,632175,2.0
2233,267.19658,3412869,8.1,808152,1.1
2234,267.22849,2477200,5.4,650040,0.8
2235,267.23293,4860818,12.4,518117,1.5
2236,267.30828,2342062,5.0,788143,0.7
2237,267.32585,2079924,4.2,827092,0.6
2238,267.368,2113476,4.3,697710,0.7
2239,267.44246,2128863,4.3,577924,0.7
2240,267.75931,2442325,5.3,819961,0.8
