,m/z,I,S/N,Res.,I %
5732,395.05148,2370087,4.2,672195,5.0
5733,395.05612,29815338,75.2,447566,63.2
5734,395.0673,5678643,12.7,462012,12.0
5735,395.0754,4178488,8.9,538972,8.9
5736,395.07721,7563834,17.6,473279,16.0
5737,395.0799,6316604,14.4,449434,13.4
5738,395.09242,15303236,37.6,464727,32.4
5739,395.10388,2340941,4.1,518120,5.0
5740,395.11361,6604372,15.1,404486,14.0
5741,395.12885,5846623,13.2,483561,12.4
5742,395.15006,6241902,14.2,479232,13.2
5743,395.1655,2299001,4.0,568454,4.9
5744,395.1863,6813320,15.7,448288,14.4
5745,395.20734,2305175,4.0,573571,4.9
5746,395.22278,7518883,17.5,471354,15.9
5747,395.25916,4214461,9.0,426215,8.9
5748,395.38948,10441498,25.1,450081,22.1
5749,395.43536,2391868,4.2,417596,5.1
5750,395.5279,2372478,4.2,326422,5.0
5751,395.5798,2656675,4.9,594443,5.6
5752,395.99961,2391761,4.2,599503,5.1
5753,396.01496,2669276,4.9,565293,5.7
5754,396.02308,2588386,4.7,571106,5.5
5755,396.02757,5821669,13.0,503210,12.3
5756,396.03607,6563051,14.9,472782,13.9
5757,396.05142,24618230,61.1,429750,52.2
5758,396.05953,8766716,20.5,448748,18.6
5759,396.06398,10245375,24.3,447999,21.7
5760,396.07259,4475141,9.5,494017,9.5
5761,396.07439,2575623,4.7,682709,5.5
5762,396.08773,13296912,32.1,476254,28.2
5763,396.094,2434325,4.3,548270,5.2
5764,396.09563,2386198,4.2,536673,5.1
5765,396.10031,3920153,8.1,503691,8.3
5766,396.11659,2589989,4.7,514465,5.5
5767,396.12405,5126442,11.2,482930,10.9
5768,396.13699,2408756,4.2,507258,5.1
5769,396.14523,2752313,5.1,564249,5.8
5770,396.22614,2884468,5.5,460943,6.1
5771,396.34741,2376138,4.2,527154,5.0
5772,396.41082,2545144,4.6,459542,5.4
5773,396.41797,2411005,4.3,589101,5.1
5774,396.59028,2338936,4.1,519126,5.0
5775,396.99648,2748827,5.1,551924,5.8
5776,397.02005,7989164,18.5,462740,16.9
5777,397.02267,2364846,4.1,554458,5.0
5778,397.02623,2419632,4.3,558086,5.1
5779,397.03146,2432948,4.3,526073,5.2
5780,397.03528,25597878,63.6,463972,54.3
5781,397.04652,5799871,12.9,513911,12.3
5782,397.05466,5976005,13.4,513794,12.7
5783,397.05648,7092166,16.2,490450,15.0
5784,397.05919,7217096,16.6,497223,15.3
5785,397.06718,2598350,4.7,434038,5.5
5786,397.07177,25090000,62.3,454287,53.2
5787,397.08293,4142041,8.7,542852,8.8
5788,397.08712,3739612,7.7,559114,7.9
5789,397.09105,4603871,9.9,515620,9.8
5790,397.09295,5124064,11.2,415199,10.9
5791,397.09556,3785698,7.8,483842,8.0
5792,397.10817,11421675,27.3,448513,24.2
5793,397.12924,6088698,13.7,460192,12.9
5794,397.14445,5933061,13.3,527778,12.6
5795,397.16563,6754324,15.4,479974,14.3
5796,397.18095,2579487,4.7,468663,5.5
5797,397.20205,8955950,21.0,414912,19.0
5798,397.23836,5900360,13.2,474121,12.5
5799,397.27467,2797154,5.2,580134,5.9
5800,397.3324,4607115,9.9,489670,9.8
5801,397.36874,2462373,4.4,523616,5.2
5802,397.76049,2656189,4.9,462651,5.6
5803,397.77985,2439626,4.3,559862,5.2
5804,398.01534,4609650,9.9,528117,9.8
5805,398.02845,2503036,4.5,337141,5.3
5806,398.03061,16878204,41.3,456650,35.8
5807,398.03871,6203011,14.0,463165,13.1
5808,398.04315,9292422,21.9,458643,19.7
5809,398.05172,3993228,8.3,456643,8.5
5810,398.05838,2605713,4.7,481691,5.5
5811,398.06694,22194838,54.9,459864,47.0
5812,398.07502,6662813,15.1,523398,14.1
5813,398.07942,5439136,12.0,512688,11.5
5814,398.08208,4437666,9.4,513005,9.4
5815,398.09489,3212971,6.3,528314,6.8
5816,398.1033,6197937,13.9,473199,13.1
5817,398.10464,2596018,4.7,525856,5.5
5818,398.11162,2377911,4.2,394906,5.0
5819,398.12469,2631360,4.8,547128,5.6
5820,398.13981,3415755,6.8,435444,7.2
5821,398.14682,2402512,4.2,471316,5.1
5822,398.176,2824933,5.3,412576,6.0
5823,398.59039,2535435,4.6,405955,5.4
5824,398.98154,2391329,4.2,664426,5.1
5825,398.99929,4334894,9.2,498498,9.2
5826,399.01455,12119352,29.1,445730,25.7
5827,399.03416,3669318,7.5,585869,7.8
5828,399.0358,4838215,10.5,371487,10.3
5829,399.0385,5337417,11.7,420586,11.3
5830,399.04229,2422604,4.3,341774,5.1
5831,399.04896,2446161,4.3,564327,5.2
5832,399.05106,32685394,81.8,443999,69.3
5833,399.05397,2650196,4.9,362927,5.6
5834,399.06233,6200666,14.0,442559,13.1
5835,399.06632,6569309,14.9,499744,13.9
5836,399.07047,4912480,10.7,423203,10.4
5837,399.07221,2900321,5.5,545285,6.1
5838,399.07465,4140899,8.7,369294,8.8
5839,399.08742,15957356,38.9,448351,33.8
5840,399.09003,3033454,5.8,569832,6.4
5841,399.10259,4367735,9.3,448937,9.3
5842,399.10848,3006843,5.8,400167,6.4
5843,399.12366,8895878,20.9,457390,18.9
5844,399.14486,3804565,7.8,513507,8.1
5845,399.16022,6103456,13.7,470528,12.9
5846,399.18144,5892527,13.2,436758,12.5
5847,399.19669,4528570,9.7,469112,9.6
5848,399.21766,5986760,13.4,475610,12.7
5849,399.25407,4810210,10.4,549625,10.2
5850,399.29061,3931644,8.1,476875,8.3
5851,399.54392,2316463,4.0,485556,4.9
5852,399.65648,2612479,4.8,433631,5.5
5853,399.8896,2333092,4.0,690947,4.9
5854,400.00993,4541433,9.7,483613,9.6
5855,400.02257,6510594,14.7,470047,13.8
5856,400.03087,2801671,5.2,535118,5.9
5857,400.04622,22667282,56.1,433820,48.1
5858,400.05431,7553048,17.4,445235,16.0
5859,400.05879,5416987,11.9,468983,11.5
5860,400.0614,3853341,7.9,562998,8.2
5861,400.07398,5100582,11.1,496530,10.8
5862,400.0826,10475564,24.9,477325,22.2
5863,400.0908,3040306,5.9,455166,6.4
5864,400.09799,6444087,14.6,467262,13.7
5865,400.11908,5463110,12.1,445630,11.6
5866,400.12745,2707532,5.0,521645,5.7
5867,400.15544,3162207,6.2,511826,6.7
5868,400.18421,2889332,5.5,459816,6.1
5869,400.27062,2380465,4.2,522511,5.0
5870,400.51947,2465120,4.4,440427,5.2
5871,400.65101,2600893,4.7,478146,5.5
5872,400.85525,2351693,4.1,389256,5.0
5873,400.99718,2377904,4.2,384715,5.0
5874,401.01479,3055805,5.9,442637,6.5
5875,401.02819,2570950,4.7,773228,5.4
5876,401.03022,34742984,87.0,450038,73.6
5877,401.04149,6078160,13.6,453554,12.9
5878,401.04551,7908050,18.3,441605,16.8
5879,401.04962,5397205,11.9,484386,11.4
5880,401.05163,2565847,4.6,509904,5.4
5881,401.05409,5019353,10.9,470815,10.6
5882,401.06675,20693730,51.1,434655,43.9
5883,401.0694,4740835,10.2,433369,10.0
5884,401.07804,4492009,9.6,569149,9.5
5885,401.08204,10679020,25.4,423667,22.6
5886,401.08603,2529519,4.5,554362,5.4
5887,401.10301,11139835,26.6,439093,23.6
5888,401.10564,2328061,4.0,400102,4.9
5889,401.11823,3327749,6.6,473466,7.1
5890,401.12456,2518794,4.5,516101,5.3
5891,401.1394,6720276,15.3,490260,14.2
5892,401.16061,4239139,8.9,565709,9.0
5893,401.17588,6890286,15.7,508393,14.6
5894,401.19701,5763901,12.8,464415,12.2
5895,401.21224,4868936,10.5,533223,10.3
5896,401.23325,4469590,9.5,458938,9.5
5897,401.26967,3922800,8.1,493466,8.3
5898,401.30611,3327881,6.6,519938,7.1
5899,401.44168,2417129,4.3,455241,5.1
5900,401.7011,2802335,5.2,463167,5.9
5901,402.02561,13649282,33.0,436576,28.9
5902,402.03371,8744327,20.5,437999,18.5
5903,402.0382,6556043,14.9,416640,13.9
5904,402.04087,3894668,8.0,535990,8.3
5905,402.05339,7196053,16.5,466455,15.3
5906,402.06192,12639643,30.4,453536,26.8
5907,402.06998,4219297,8.9,476984,8.9
5908,402.07455,3486116,7.0,411914,7.4
5909,402.07709,11320742,27.1,435737,24.0
5910,402.08965,4348335,9.2,498773,9.2
5911,402.09825,6356405,14.3,491572,13.5
5912,402.11356,3433919,6.9,605642,7.3
5913,402.13466,2409422,4.2,641304,5.1
5914,402.14851,2417624,4.3,613798,5.1
5915,402.1712,2643944,4.8,538926,5.6
5916,402.37808,2569336,4.6,413380,5.4
5917,402.56565,2398971,4.2,441813,5.1
5918,402.56771,2366205,4.1,657931,5.0
5919,403.0095,8800305,20.6,469764,18.7
5920,403.02077,3124793,6.1,469117,6.6
5921,403.02473,4541500,9.7,455066,9.6
5922,403.02902,2463294,4.4,589727,5.2
5923,403.03063,3006015,5.8,509727,6.4
5924,403.0333,2640449,4.8,487024,5.6
5925,403.04583,27600970,68.7,450514,58.5
5926,403.04843,4847692,10.5,410552,10.3
5927,403.05707,4631634,9.9,507700,9.8
5928,403.06112,16472149,40.2,444783,34.9
5929,403.0653,2377816,4.2,655917,5.0
5930,403.07252,3134557,6.1,538975,6.6
5931,403.08235,12091491,29.0,434553,25.6
5932,403.08505,4923494,10.7,462847,10.4
5933,403.09762,10090606,23.9,475945,21.4
5934,403.11873,7922813,18.4,427193,16.8
5935,403.12163,2605695,4.7,461632,5.5
5936,403.13402,2716040,5.0,377536,5.8
5937,403.15502,6208662,14.0,442066,13.2
5938,403.16073,2593946,4.7,589423,5.5
5939,403.19146,5754032,12.8,431348,12.2
5940,403.22799,6322377,14.3,439914,13.4
5941,403.24905,3437272,6.9,379460,7.3
5942,403.26471,2936546,5.6,424093,6.2
5943,403.28544,3747057,7.7,504665,7.9
5944,403.56928,2531510,4.5,413994,5.4
5945,404.00473,3644644,7.4,447685,7.7
5946,404.01281,2491626,4.4,595575,5.3
5947,404.01707,3112173,6.0,381086,6.6
5948,404.02335,2972401,5.7,589388,6.3
5949,404.03252,3114744,6.0,472561,6.6
5950,404.04114,15440638,37.6,444743,32.7
5951,404.04931,5851907,13.0,521717,12.4
5952,404.05388,3052295,5.9,409890,6.5
5953,404.0565,14125832,34.2,449982,29.9
5954,404.06452,4761358,10.3,419962,10.1
5955,404.06911,7412497,17.0,449918,15.7
5956,404.07764,7525143,17.3,499487,16.0
5957,404.08575,2867485,5.4,480777,6.1
5958,404.09287,10763041,25.6,466414,22.8
5959,404.10085,2617127,4.8,577378,5.5
5960,404.1053,4018986,8.4,448472,8.5
5961,404.1139,4930352,10.7,476797,10.5
5962,404.12894,2609978,4.7,646948,5.5
5963,404.15026,3713865,7.6,493597,7.9
5964,404.15843,2600271,4.7,517762,5.5
5965,404.18673,2645859,4.8,522185,5.6
5966,404.23114,2331009,4.0,518122,4.9
5967,404.26698,2433946,4.3,475674,5.2
5968,404.33575,2511818,4.5,422530,5.3
5969,404.50125,2626620,4.8,515685,5.6
5970,404.51695,2531399,4.5,492729,5.4
5971,404.53298,2402386,4.2,455938,5.1
5972,404.5589,2987620,5.7,509950,6.3
5973,405.00727,2552730,4.6,480441,5.4
5974,405.02521,25107878,62.4,430018,53.2
5975,405.03643,6046126,13.5,436000,12.8
5976,405.04053,15543729,37.9,446917,32.9
5977,405.04468,4106676,8.6,577409,8.7
5978,405.05184,4855225,10.5,473124,10.3
5979,405.05981,3265982,6.4,527661,6.9
5980,405.06164,16461247,40.2,434622,34.9
5981,405.06432,7708097,17.8,457330,16.3
5982,405.07298,2980807,5.7,504149,6.3
5983,405.07684,19684810,48.5,430128,41.7
5984,405.08111,2485197,4.4,573619,5.3
5985,405.08805,3716562,7.6,594280,7.9
5986,405.09603,2622423,4.8,469400,5.6
5987,405.0979,7392728,17.0,467068,15.7
5988,405.10032,3802586,7.8,458806,8.1
5989,405.11314,6708707,15.2,456019,14.2
5990,405.13433,7847410,18.2,418451,16.6
5991,405.14972,3513340,7.1,462959,7.4
5992,405.17078,5671435,12.6,438902,12.0
5993,405.20701,5640740,12.5,436127,12.0
5994,405.22813,3114546,6.0,522102,6.6
5995,405.24345,2476093,4.4,494187,5.2
5996,405.26474,2980427,5.7,379105,6.3
5997,405.52129,2430204,4.3,459521,5.2
5998,405.6417,2670927,4.9,426989,5.7
5999,406.00279,2528839,4.5,489002,5.4
6000,406.02051,12806227,30.9,431337,27.1
6001,406.02861,5157977,11.3,464212,10.9
6002,406.03312,3041372,5.8,284368,6.4
6003,406.03575,8134750,18.9,454749,17.2
6004,406.04389,4279395,9.0,445946,9.1
6005,406.04833,10639462,25.3,449640,22.6
6006,406.05682,9445484,22.2,435979,20.0
6007,406.06497,3734130,7.6,439165,7.9
6008,406.07203,15900790,38.8,426592,33.7
6009,406.08008,4062332,8.5,397066,8.6
6010,406.08463,6844543,15.6,442527,14.5
6011,406.09304,4194437,8.8,471473,8.9
6012,406.10847,6449295,14.6,481350,13.7
6013,406.12961,2933918,5.6,633852,6.2
6014,406.16622,2417847,4.2,577896,5.1
6015,406.17416,2863292,5.3,454738,6.1
6016,406.19564,2640587,4.8,525685,5.6
6017,406.21043,2693333,4.9,539234,5.7
6018,406.21499,2648024,4.8,373541,5.6
6019,406.73431,2372156,4.1,585126,5.0
6020,407.00453,8137461,18.7,493107,17.2
6021,407.01575,3841788,7.8,464947,8.1
6022,407.01982,5751551,12.7,532112,12.2
6023,407.0409,14533389,34.9,415662,30.8
6024,407.04351,6873871,15.5,474640,14.6
6025,407.05227,3272469,6.4,515893,6.9
6026,407.05609,25801496,63.5,429986,54.7
6027,407.06735,4445984,9.3,547672,9.4
6028,407.07536,3819301,7.8,477368,8.1
6029,407.0771,6882086,15.5,480019,14.6
6030,407.07982,5044008,10.9,488710,10.7
6031,407.09238,11123504,26.3,464037,23.6
6032,407.10369,3480376,6.9,540392,7.4
6033,407.11364,6430527,14.4,421676,13.6
6034,407.12898,5217098,11.3,479491,11.1
6035,407.15012,6266712,14.0,421112,13.3
6036,407.18635,6816625,15.4,482291,14.4
6037,407.20549,2355582,4.0,575080,5.0
6038,407.22274,4979594,10.7,507648,10.6
6039,407.25928,3738530,7.6,494866,7.9
6040,407.4565,2654761,4.8,530525,5.6
6041,407.56918,2568822,4.6,426672,5.4
6042,407.96781,2916741,5.5,512029,6.2
6043,407.99968,4757914,10.1,455519,10.1
6044,408.0276,5608877,12.3,509745,11.9
6045,408.03611,12969395,31.0,429253,27.5
6046,408.05131,17003966,41.2,444246,36.0
6047,408.05942,7136707,16.2,409282,15.1
6048,408.06386,8283590,19.1,418953,17.6
6049,408.0724,4744652,10.1,476813,10.1
6050,408.0877,10872278,25.6,465846,23.0
6051,408.09575,3622364,7.3,558169,7.7
6052,408.10037,3243487,6.3,564237,6.9
6053,408.1089,2918884,5.5,567128,6.2
6054,408.12411,3654127,7.3,542353,7.7
6055,408.14531,3913213,8.0,394263,8.3
6056,408.1535,2711043,4.9,484981,5.7
6057,408.16051,2557448,4.6,394484,5.4
6058,408.18148,2404118,4.2,406653,5.1
6059,408.41575,2339765,4.0,366860,5.0
6060,408.54362,2716427,5.0,327393,5.8
6061,409.00233,2456129,4.3,510820,5.2
6062,409.02017,14153805,34.0,441274,30.0
6063,409.02286,3268687,6.4,478067,6.9
6064,409.0314,3788885,7.7,423554,8.0
6065,409.03282,2451030,4.3,452971,5.2
6066,409.03541,16865368,40.8,440208,35.8
6067,409.03973,3361883,6.6,538419,7.1
6068,409.04665,4954208,10.6,496663,10.5
6069,409.05075,2768994,5.1,554797,5.9
6070,409.05483,4119653,8.5,409945,8.7
6071,409.05647,7469158,17.0,466568,15.8
6072,409.05913,7020648,15.9,496704,14.9
6073,409.0651,2376812,4.1,347234,5.0
6074,409.07165,17057904,41.3,440858,36.2
6075,409.08296,3915896,8.0,485030,8.3
6076,409.08687,2494331,4.4,326065,5.3
6077,409.09098,3464317,6.9,494700,7.3
6078,409.09269,5906559,13.0,469001,12.5
6079,409.10811,8902793,20.6,448364,18.9
6080,409.12935,6006935,13.3,521970,12.7
6081,409.14459,3992738,8.2,479261,8.5
6082,409.1657,5578928,12.2,491703,11.8
6083,409.20191,5374152,11.7,415590,11.4
6084,409.2384,4304097,9.0,560652,9.1
6085,409.27487,2569465,4.6,557585,5.4
6086,409.36883,3309881,6.5,557461,7.0
6087,409.3803,2617665,4.7,495335,5.5
6088,409.40514,5506385,12.0,456030,11.7
6089,410.00654,2935526,5.5,405429,6.2
6090,410.0154,13265644,31.7,433839,28.1
6091,410.0236,2652401,4.8,510261,5.6
6092,410.0307,6347510,14.2,457251,13.5
6093,410.03869,4027132,8.3,431630,8.5
6094,410.04325,9908990,23.2,453718,21.0
6095,410.05187,4296452,9.0,424143,9.1
6096,410.06698,14859022,35.7,452264,31.5
6097,410.0751,4892436,10.5,412260,10.4
6098,410.07945,5167895,11.2,359783,11.0
6099,410.08218,2960153,5.6,616796,6.3
6100,410.08806,3716893,7.5,479606,7.9
6101,410.10331,6286119,14.0,499516,13.3
6102,410.11151,2694956,4.9,490514,5.7
6103,410.13978,3264831,6.3,438452,6.9
6104,410.24197,3072900,5.9,519260,6.5
6105,410.79536,2349302,4.0,593660,5.0
6106,410.90191,2549566,4.5,486728,5.4
6107,410.98398,3174517,6.1,285335,6.7
6108,410.99933,4291967,8.9,482739,9.1
6109,411.01467,4619657,9.8,459351,9.8
6110,411.01889,2956172,5.6,494132,6.3
6111,411.03321,2974613,5.6,482705,6.3
6112,411.03578,5446039,11.9,438075,11.5
6113,411.03847,5559705,12.2,489740,11.8
6114,411.04663,2517406,4.5,512259,5.3
6115,411.05108,22719906,55.7,437313,48.2
6116,411.06242,5087657,11.0,478536,10.8
6117,411.06627,7136684,16.2,455292,15.1
6118,411.07039,3326382,6.5,593391,7.1
6119,411.07225,3658671,7.3,407527,7.8
6120,411.0748,4237745,8.8,443902,9.0
6121,411.08737,12506553,29.8,420259,26.5
6122,411.09862,2388417,4.1,666070,5.1
6123,411.10259,3058116,5.8,494725,6.5
6124,411.10846,3644872,7.3,449691,7.7
6125,411.12372,7734738,17.7,499932,16.4
6126,411.14495,4858336,10.4,475044,10.3
6127,411.16026,2713066,4.9,609437,5.8
6128,411.18135,5511672,12.0,466053,11.7
6129,411.19673,2472451,4.3,423290,5.2
6130,411.21766,7849489,18.0,482238,16.6
6131,411.25396,4930089,10.6,508893,10.5
6132,411.34793,4866663,10.4,508683,10.3
6133,411.35111,2403433,4.2,576476,5.1
6134,411.39516,2744455,5.0,517950,5.8
6135,412.00978,2441759,4.3,549666,5.2
6136,412.02247,4845608,10.4,462836,10.3
6137,412.03107,3491886,6.9,532598,7.4
6138,412.04627,17408056,42.2,442224,36.9
6139,412.05439,3911741,8.0,547350,8.3
6140,412.05883,5448768,11.9,422726,11.6
6141,412.06168,4383810,9.2,489488,9.3
6142,412.06716,3127878,6.0,446735,6.6
6143,412.07418,3932234,8.0,492195,8.3
6144,412.08008,2350158,4.0,426305,5.0
6145,412.08271,10594384,24.9,454567,22.5
6146,412.09078,4118613,8.5,435285,8.7
6147,412.09522,2937944,5.5,510663,6.2
6148,412.09795,4170842,8.6,333132,8.8
6149,412.10358,2433118,4.2,532713,5.2
6150,412.11895,4687976,10.0,462212,9.9
6151,412.12731,2830957,5.2,377313,6.0
6152,412.19142,2355096,4.0,371839,5.0
6153,412.99735,2483373,4.4,363240,5.3
6154,413.01494,3774137,7.6,512358,8.0
6155,413.01787,2380731,4.1,414576,5.0
6156,413.02788,2431425,4.2,340606,5.2
6157,413.03021,19063490,46.4,448893,40.4
6158,413.04136,6677194,15.0,470370,14.2
6159,413.04549,4857549,10.4,528201,10.3
6160,413.04964,3344080,6.5,478757,7.1
6161,413.05124,3967697,8.1,398718,8.4
6162,413.05391,4514515,9.5,416195,9.6
6163,413.06658,17421018,42.2,435766,36.9
6164,413.06922,2658524,4.8,495380,5.6
6165,413.07798,3981026,8.2,526799,8.4
6166,413.08191,8067813,18.5,471785,17.1
6167,413.10311,11330291,26.8,423216,24.0
6168,413.11422,3076858,5.9,444921,6.5
6169,413.11848,3330301,6.5,420887,7.1
6170,413.13948,9198347,21.4,431446,19.5
6171,413.16052,3122457,6.0,423417,6.6
6172,413.17569,4148003,8.6,479186,8.8
6173,413.19687,6357809,14.2,455411,13.5
6174,413.23344,4568905,9.6,508841,9.7
6175,413.23741,2398539,4.1,520346,5.1
6176,413.26979,4478817,9.4,429480,9.5
6177,413.52011,2671621,4.8,402688,5.7
6178,413.76861,2401961,4.2,504142,5.1
6179,414.02048,2355022,4.0,461787,5.0
6180,414.02559,11793745,28.0,434693,25.0
6181,414.03374,3131735,6.0,476989,6.6
6182,414.03825,4167002,8.6,472789,8.8
6183,414.0409,2786651,5.1,489299,5.9
6184,414.05335,5283172,11.5,449637,11.2
6185,414.0619,16205161,39.1,422263,34.4
6186,414.06998,5475695,11.9,459173,11.6
6187,414.0744,4185457,8.7,488295,8.9
6188,414.07709,7212403,16.3,517008,15.3
6189,414.08511,2765176,5.1,461885,5.9
6190,414.08969,4474235,9.4,450406,9.5
6191,414.09824,6394241,14.3,439998,13.6
6192,414.11047,2891145,5.4,425668,6.1
6193,414.11365,3465611,6.8,519578,7.3
6194,414.13465,2716569,5.0,340317,5.8
6195,414.14286,3180958,6.1,409892,6.7
6196,414.22836,3050454,5.8,360412,6.5
6197,414.39506,2355267,4.0,550789,5.0
6198,414.48158,2592380,4.6,406390,5.5
6199,414.59058,3093187,5.9,440028,6.6
6200,414.7833,2568001,4.6,452273,5.4
6201,415.00944,8368084,19.3,409969,17.7
6202,415.02893,3988449,8.2,531481,8.5
6203,415.0307,3909602,8.0,457189,8.3
6204,415.03325,5166052,11.2,395844,11.0
6205,415.0419,2676457,4.8,391304,5.7
6206,415.04594,28657644,70.7,423422,60.7
6207,415.04849,3771374,7.6,458355,8.0
6208,415.05715,4557043,9.6,298413,9.7
6209,415.06127,10799094,25.4,447578,22.9
6210,415.06546,3903481,8.0,506160,8.3
6211,415.06993,3806716,7.7,358516,8.1
6212,415.07283,2695165,4.9,408652,5.7
6213,415.08241,13461508,32.2,445717,28.5
6214,415.0851,4752390,10.1,453168,10.1
6215,415.09381,3438603,6.8,412688,7.3
6216,415.0976,6955022,15.7,495032,14.7
6217,415.11867,7520283,17.1,466515,15.9
6218,415.15503,7508019,17.1,449649,15.9
6219,415.16334,2413880,4.2,396260,5.1
6220,415.17626,3075137,5.9,496444,6.5
6221,415.19155,5754955,12.7,470166,12.2
6222,415.21269,4437081,9.3,506368,9.4
6223,415.22785,2914402,5.5,591701,6.2
6224,415.24905,2594928,4.6,495670,5.5
6225,415.28162,2456197,4.3,502521,5.2
6226,415.28527,3314824,6.5,600078,7.0
6227,415.32179,3145887,6.0,605766,6.7
6228,415.55903,2988346,5.6,422976,6.3
6229,415.63344,2485098,4.4,396019,5.3
6230,415.96149,2681662,4.9,383416,5.7
6231,416.00504,3100251,5.9,519506,6.6
6232,416.01754,3808867,7.7,377931,8.1
6233,416.03249,2588780,4.6,525816,5.5
6234,416.04111,22018674,53.9,437698,46.7
6235,416.04919,5503607,12.0,475895,11.7
6236,416.0537,3502714,6.9,485520,7.4
6237,416.05631,7381628,16.8,436798,15.6
6238,416.06434,3212929,6.2,538724,6.8
6239,416.06892,7631492,17.4,467412,16.2
6240,416.07752,9173641,21.3,409752,19.4
6241,416.08566,2550415,4.5,690806,5.4
6242,416.0901,3302034,6.4,513297,7.0
6243,416.09277,7213716,16.3,497745,15.3
6244,416.09442,2838165,5.3,509980,6.0
6245,416.10092,2511513,4.4,532349,5.3
6246,416.10547,2762396,5.1,568557,5.9
6247,416.11402,4422305,9.3,464431,9.4
6248,416.12215,2586278,4.6,461095,5.5
6249,416.15042,2857145,5.3,499271,6.1
6250,416.66644,2471430,4.3,439824,5.2
6251,417.02038,2577129,4.6,336084,5.5
6252,417.02516,33803500,83.7,418759,71.7
6253,417.0274,2408686,4.2,694109,5.1
6254,417.03646,7107828,16.1,471185,15.1
6255,417.04042,7400695,16.8,447777,15.7
6256,417.0446,4753657,10.1,492750,10.1
6257,417.05973,3450627,6.8,385014,7.3
6258,417.06167,18222340,44.3,435334,38.6
6259,417.06431,6743302,15.2,464319,14.3
6260,417.07287,2724107,5.0,392793,5.8
6261,417.07689,13511950,32.3,440070,28.6
6262,417.08096,3036432,5.8,428863,6.4
6263,417.08807,4206869,8.7,504633,8.9
6264,417.09793,8248604,18.8,449682,17.5
6265,417.11307,5989669,13.1,430933,12.7
6266,417.13425,6612275,14.7,440898,14.0
6267,417.17078,6374730,14.1,473980,13.5
6268,417.1918,2999640,5.6,535718,6.4
6269,417.20714,9360737,21.6,424230,19.8
6270,417.2282,3051887,5.7,519133,6.5
6271,417.24352,4661625,9.8,490288,9.9
6272,417.26453,5406086,11.7,453663,11.5
6273,417.27988,2389392,4.1,444494,5.1
6274,417.30106,2911646,5.4,480186,6.2
6275,417.53051,2423345,4.2,416051,5.1
6276,417.5663,2439240,4.2,461953,5.2
6277,417.66565,2480775,4.3,512125,5.3
6278,417.96195,2388805,4.1,581787,5.1
6279,418.02047,15093610,36.0,439837,32.0
6280,418.02503,2511725,4.4,512754,5.3
6281,418.02851,8718191,20.0,448998,18.5
6282,418.03301,2730354,4.9,304427,5.8
6283,418.03565,5791604,12.6,476880,12.3
6284,418.04343,2430841,4.2,455578,5.2
6285,418.04826,7450492,16.8,464364,15.8
6286,418.05674,11507585,27.0,446423,24.4
6287,418.06492,5568391,12.1,517735,11.8
6288,418.07198,11861899,27.9,441116,25.1
6289,418.08003,4265872,8.8,470081,9.0
6290,418.08458,6846355,15.3,446424,14.5
6291,418.09322,5784473,12.6,396463,12.3
6292,418.1085,5998498,13.1,463764,12.7
6293,418.12109,2403498,4.1,377099,5.1
6294,418.12969,4057008,8.3,506906,8.6
6295,418.1377,3674037,7.3,499297,7.8
6296,418.21045,2674659,4.8,497923,5.7
6297,418.61241,2713827,4.9,374595,5.8
6298,418.65641,2483967,4.3,307271,5.3
6299,419.00431,8886748,20.4,466396,18.8
6300,419.01963,3609574,7.1,409448,7.7
6301,419.02377,3782120,7.6,490079,8.0
6302,419.04084,22331890,54.1,436725,47.3
6303,419.0435,5961205,13.0,415706,12.6
6304,419.05238,3201530,6.1,489463,6.8
6305,419.05615,18575868,44.7,419239,39.4
6306,419.06038,2367999,4.0,474274,5.0
6307,419.06335,2493441,4.3,555874,5.3
6308,419.06741,4755972,10.0,534536,10.1
6309,419.07585,2846729,5.2,478892,6.0
6310,419.07727,8032778,18.2,451479,17.0
6311,419.07994,5076492,10.8,429627,10.8
6312,419.08889,2407954,4.1,695004,5.1
6313,419.09252,10779156,25.1,448522,22.8
6314,419.1038,3934747,8.0,444128,8.3
6315,419.11199,2465312,4.3,412700,5.2
6316,419.11358,6304289,13.9,510082,13.4
6317,419.12878,4145707,8.5,522376,8.8
6318,419.14996,7266872,16.3,469107,15.4
6319,419.1865,5878351,12.8,437079,12.5
6320,419.20751,3132509,5.9,476257,6.6
6321,419.22276,7072358,15.8,450818,15.0
6322,419.24394,2600052,4.6,556948,5.5
6323,419.25913,4991613,10.6,503181,10.6
6324,419.72384,2616227,4.6,432986,5.5
6325,419.99958,2988113,5.6,381239,6.3
6326,420.0277,3816546,7.7,424338,8.1
6327,420.03618,11803751,27.7,445136,25.0
6328,420.04431,4526189,9.4,474392,9.6
6329,420.04902,2781296,5.1,419044,5.9
6330,420.05139,14759025,35.1,427298,31.3
6331,420.05588,2466420,4.3,458138,5.2
6332,420.05943,4762742,10.0,449769,10.1
6333,420.06401,8070265,18.3,436126,17.1
6334,420.07239,6256766,13.8,407086,13.3
6335,420.08762,11979912,28.2,432532,25.4
6336,420.09577,2460813,4.3,470384,5.2
6337,420.10005,3305360,6.4,313644,7.0
6338,420.10881,4342933,9.0,423828,9.2
6339,420.11698,2748570,5.0,403690,5.8
