,m/z,I,S/N,Res.,I %
6460,380.1069,8401529,19.1,472953,2.3
6461,380.11144,4468350,9.2,461101,1.2
6462,380.12952,2945166,5.4,451226,0.8
6463,380.13496,4121235,8.4,410770,1.1
6464,380.14306,7744155,17.4,464266,2.1
6465,380.14626,5696158,12.3,441518,1.6
6466,380.14756,4015775,8.1,609792,1.1
6467,380.16576,3298992,6.3,564618,0.9
6468,380.17159,2998965,5.6,499991,0.8
6469,380.17958,9890492,22.8,513565,2.7
6470,380.18284,2815167,5.1,469748,0.8
6471,380.1842,3582145,7.0,499196,1.0
6472,380.21603,4820702,10.1,493943,1.3
6473,380.41885,2686361,4.8,511322,0.7
6474,380.98638,4493732,9.3,574813,1.2
6475,381.01011,3641018,7.2,347857,1.0
6476,381.01638,2652608,4.7,567266,0.7
6477,381.02283,5601734,12.1,436363,1.5
6478,381.02524,8704456,19.8,423314,2.4
6479,381.03453,2919888,5.4,537408,0.8
6480,381.0463,16352731,38.9,491427,4.5
6481,381.05257,2624481,4.6,490135,0.7
6482,381.0539,3602914,7.1,471869,1.0
6483,381.05906,4343271,8.9,443296,1.2
6484,381.06152,12422633,29.1,483907,3.4
6485,381.06437,2565100,4.5,660013,0.7
6486,381.07208,4664819,9.7,495792,1.3
6487,381.0804,2486779,4.3,597203,0.7
6488,381.08267,32077308,78.2,475914,8.8
6489,381.09024,3842564,7.7,553641,1.1
6490,381.098,8295947,18.8,452126,2.3
6491,381.10087,2826253,5.1,347385,0.8
6492,381.10399,2671632,4.8,469786,0.7
6493,381.10856,3191316,6.1,571201,0.9
6494,381.11918,40670752,99.7,461473,11.1
6495,381.1305,2855465,5.2,514890,0.8
6496,381.13436,5505580,11.8,441081,1.5
6497,381.1373,2976303,5.5,639407,0.8
6498,381.15542,48125504,118.3,465045,13.2
6499,381.17064,3910222,7.9,477949,1.1
6500,381.17369,2628176,4.6,533860,0.7
6501,381.18946,5274207,11.3,386695,1.4
6502,381.19191,43742816,107.4,462612,12.0
6503,381.20728,2646639,4.7,593620,0.7
6504,381.22621,2825857,5.1,475240,0.8
6505,381.22833,15668867,37.2,464148,4.3
6506,381.23169,12920454,30.4,439339,3.5
6507,381.26443,3052196,5.7,414387,0.8
6508,381.33735,2797287,5.1,573653,0.8
6509,381.37374,8025865,18.1,463688,2.2
6510,381.38641,2448660,4.2,622065,0.7
6511,381.43367,2463039,4.2,632488,0.7
6512,381.53762,2375071,4.0,444865,0.6
6513,381.54629,2608551,4.6,607819,0.7
6514,382.00562,2722637,4.9,587940,0.7
6515,382.03303,3767654,7.5,432316,1.0
6516,382.04161,2878830,5.3,470251,0.8
6517,382.04994,2469749,4.3,647454,0.7
6518,382.05686,4775292,10.0,500639,1.3
6519,382.07788,3789199,7.5,518928,1.0
6520,382.07995,3275153,6.3,659205,0.9
6521,382.08607,4570519,9.5,594700,1.3
6522,382.09035,3224474,6.1,466704,0.9
6523,382.09324,3518365,6.9,486925,1.0
6524,382.09808,3507617,6.8,565351,1.0
6525,382.11449,3408304,6.6,570957,0.9
6526,382.12249,6627768,14.6,504775,1.8
6527,382.12707,2908092,5.3,542104,0.8
6528,382.13467,2821059,5.1,534938,0.8
6529,382.14525,2919885,5.4,547619,0.8
6530,382.15094,4396498,9.1,437131,1.2
6531,382.15886,11248089,26.2,488896,3.1
6532,382.16315,2468317,4.2,369818,0.7
6533,382.1769,2664938,4.7,741393,0.7
6534,382.18151,2471406,4.3,709055,0.7
6535,382.18708,2536435,4.4,577253,0.7
6536,382.19516,7711227,17.3,488425,2.1
6537,382.23183,3617820,7.1,521883,1.0
6538,382.23505,3626527,7.1,390604,1.0
6539,382.38259,2478246,4.3,385958,0.7
6540,382.58135,2532188,4.4,490701,0.7
6541,382.66509,2394537,4.1,518431,0.7
6542,382.73131,2455269,4.2,407511,0.7
6543,383.00198,4271325,8.7,460150,1.2
6544,383.00445,5559519,12.0,562428,1.5
6545,383.02543,4689139,9.8,466804,1.3
6546,383.03305,2985977,5.5,333652,0.8
6547,383.03607,3109372,5.8,411518,0.9
6548,383.03847,7990526,18.0,457875,2.2
6549,383.04091,15195392,36.0,439428,4.2
6550,383.05033,2565897,4.5,635227,0.7
6551,383.05148,2727178,4.9,671843,0.7
6552,383.06206,14699796,34.8,490006,4.0
6553,383.06956,3622171,7.1,578702,1.0
6554,383.07488,5777696,12.5,498404,1.6
6555,383.07728,14978338,35.5,464030,4.1
6556,383.08779,5034284,10.7,545096,1.4
6557,383.09835,26668340,64.7,461393,7.3
6558,383.10606,3313468,6.4,423663,0.9
6559,383.11357,10808643,25.1,450802,3.0
6560,383.11949,2792776,5.1,630307,0.8
6561,383.1347,33537366,81.9,465387,9.2
6562,383.14235,2616669,4.6,573219,0.7
6563,383.15001,6161764,13.5,487398,1.7
6564,383.16043,2456686,4.2,351210,0.7
6565,383.17123,38305144,93.8,461536,10.5
6566,383.18641,6351238,13.9,459642,1.7
6567,383.19367,2791308,5.1,515150,0.8
6568,383.20512,7457175,16.7,412556,2.0
6569,383.20745,36232600,88.6,470001,9.9
6570,383.2227,3551655,7.0,468796,1.0
6571,383.22992,6977965,15.5,474467,1.9
6572,383.24395,12193210,28.5,477489,3.3
6573,383.28041,3888603,7.8,523682,1.1
6574,383.31662,14933500,35.4,461229,4.1
6575,383.35027,2511643,4.4,443636,0.7
6576,383.35312,4791838,10.0,503872,1.3
6577,383.60775,2888454,5.3,501258,0.8
6578,384.02264,2399872,4.1,250082,0.7
6579,384.02823,2694533,4.8,392105,0.7
6580,384.03601,4421772,9.1,536131,1.2
6581,384.03983,2405008,4.1,510776,0.7
6582,384.04392,3511444,6.8,477570,1.0
6583,384.04804,2747159,4.9,261551,0.8
6584,384.05911,4107425,8.3,437791,1.1
6585,384.07245,5134510,10.9,550804,1.4
6586,384.07746,4001970,8.1,494697,1.1
6587,384.08072,2875061,5.3,554068,0.8
6588,384.08499,2646713,4.7,550679,0.7
6589,384.09371,2825921,5.1,470585,0.8
6590,384.09572,5203139,11.1,464822,1.4
6591,384.09886,2475718,4.3,529515,0.7
6592,384.10175,4277448,8.8,507090,1.2
6593,384.10903,3365071,6.5,491431,0.9
6594,384.11385,4243667,8.7,519880,1.2
6595,384.1169,2500310,4.3,456680,0.7
6596,384.13211,4096228,8.3,511150,1.1
6597,384.13807,6253801,13.7,455833,1.7
6598,384.1502,2609396,4.6,607762,0.7
6599,384.15334,2566903,4.5,585004,0.7
6600,384.16044,2548478,4.4,454455,0.7
6601,384.16821,2791685,5.1,581288,0.8
6602,384.17441,6063370,13.2,447436,1.7
6603,384.17755,3173133,6.0,549924,0.9
6604,384.20281,2880804,5.3,445134,0.8
6605,384.21098,8061228,18.2,485202,2.2
6606,384.3201,4362639,9.0,545873,1.2
6607,384.54256,2644569,4.7,400826,0.7
6608,384.8591,2661241,4.7,437785,0.7
6609,385.0178,6809609,15.1,461204,1.9
6610,385.02015,13698059,32.3,451414,3.7
6611,385.03069,3417108,6.6,603016,0.9
6612,385.03713,2683418,4.8,564455,0.7
6613,385.04134,7679006,17.3,470774,2.1
6614,385.04893,3325477,6.4,368576,0.9
6615,385.0542,8248362,18.7,438281,2.3
6616,385.05656,21685292,52.3,457777,5.9
6617,385.06701,4754485,10.0,471959,1.3
6618,385.07468,3159612,6.0,498116,0.9
6619,385.07759,12436543,29.1,481237,3.4
6620,385.08515,5816390,12.6,464050,1.6
6621,385.08939,2818122,5.1,596631,0.8
6622,385.09041,4368459,9.0,536817,1.2
6623,385.0928,26616908,64.6,439916,7.3
6624,385.10334,3492950,6.8,601626,1.0
6625,385.11399,19461216,46.7,490401,5.3
6626,385.12691,3251820,6.2,527887,0.9
6627,385.12931,15697006,37.3,464920,4.3
6628,385.13982,3482743,6.8,627617,1.0
6629,385.14072,2813048,5.1,689913,0.8
6630,385.15047,21910656,52.8,466055,6.0
6631,385.15789,3152008,5.9,634175,0.9
6632,385.16571,10736783,24.9,433912,2.9
6633,385.17285,3615381,7.1,497909,1.0
6634,385.1761,3314328,6.4,427126,0.9
6635,385.18677,25932962,62.9,475293,7.1
6636,385.2019,9108655,20.8,476947,2.5
6637,385.20915,7806134,17.6,475265,2.1
6638,385.22314,36283588,88.7,452003,9.9
6639,385.24572,10329303,23.9,454590,2.8
6640,385.25968,16299236,38.8,462329,4.5
6641,385.29585,5546245,11.9,463158,1.5
6642,385.55057,2806763,5.1,598049,0.8
6643,385.58695,2713612,4.9,608422,0.7
6644,385.66849,2394198,4.1,438958,0.7
6645,386.02345,2711959,4.8,487259,0.7
6646,386.02783,3622811,7.0,455549,1.0
6647,386.03832,3000740,5.5,576133,0.8
6648,386.04921,2588846,4.5,401197,0.7
6649,386.05159,5776305,12.4,465306,1.6
6650,386.05667,3190709,6.0,424419,0.9
6651,386.0598,4301752,8.7,426355,1.2
6652,386.06296,3848635,7.6,397268,1.1
6653,386.06426,4908988,10.2,491445,1.3
6654,386.07325,2992836,5.5,386003,0.8
6655,386.07491,4373446,8.9,482135,1.2
6656,386.08268,2880461,5.2,432416,0.8
6657,386.08817,6674386,14.6,457747,1.8
6658,386.09316,4816854,10.0,492029,1.3
6659,386.09628,4679641,9.7,478205,1.3
6660,386.09954,2725852,4.8,512834,0.7
6661,386.10079,3465181,6.7,551054,0.9
6662,386.10947,2427877,4.1,326692,0.7
6663,386.1114,3855334,7.6,490727,1.1
6664,386.11741,3134956,5.8,426018,0.9
6665,386.12045,3399151,6.5,471018,0.9
6666,386.12456,4494322,9.2,494739,1.2
6667,386.12944,4047351,8.1,460002,1.1
6668,386.13254,3569658,6.9,566809,1.0
6669,386.15379,3751949,7.4,552270,1.0
6670,386.15676,2959375,5.4,496883,0.8
6671,386.16058,2433555,4.1,494686,0.7
6672,386.16567,3611671,7.0,518569,1.0
6673,386.16891,2775322,4.9,363315,0.8
6674,386.19024,5081134,10.6,552211,1.4
6675,386.19335,3508272,6.8,558412,1.0
6676,386.21855,2686023,4.7,559868,0.7
6677,386.22654,7743567,17.2,491868,2.1
6678,386.26287,3361391,6.4,449404,0.9
6679,386.5763,2474250,4.2,289699,0.7
6680,386.99681,4668165,9.6,466335,1.3
6681,386.99925,6423303,14.0,464494,1.8
6682,387.01214,2974482,5.4,532360,0.8
6683,387.01626,3207446,6.0,498655,0.9
6684,387.03336,7941926,17.7,406805,2.2
6685,387.03579,21556008,51.4,476658,5.9
6686,387.03678,3717929,7.3,907382,1.0
6687,387.04631,3252017,6.1,622226,0.9
6688,387.05405,3121976,5.8,424876,0.9
6689,387.05699,5502779,11.7,487132,1.5
6690,387.06466,3062082,5.7,324210,0.8
6691,387.0699,5766983,12.3,418540,1.6
6692,387.07221,31075144,74.9,451880,8.5
6693,387.08255,2755922,4.9,623818,0.8
6694,387.08355,2783059,5.0,692304,0.8
6695,387.09324,7979868,17.8,432018,2.2
6696,387.10634,5142375,10.8,277752,1.4
6697,387.10843,101698408,249.4,473420,27.8
6698,387.11429,7785326,17.3,523621,2.1
6699,387.1189,4020082,8.0,570034,1.1
6700,387.11982,3508083,6.8,584563,1.0
6701,387.12965,14842748,34.8,479657,4.1
6702,387.13736,4368259,8.9,467951,1.2
6703,387.14261,2905992,5.3,518971,0.8
6704,387.14497,22862730,54.6,455824,6.3
6705,387.15537,3827603,7.5,629507,1.0
6706,387.15632,7146388,15.7,524146,2.0
6707,387.16617,14029725,32.8,442456,3.8
6708,387.17373,2960804,5.4,599296,0.8
6709,387.17904,2675113,4.7,473746,0.7
6710,387.18137,19897258,47.3,454116,5.4
6711,387.18848,6073265,13.1,501448,1.7
6712,387.19186,2535860,4.4,589053,0.7
6713,387.2024,26704830,64.1,462634,7.3
6714,387.21762,6358987,13.8,465656,1.7
6715,387.22482,14091218,32.9,457504,3.9
6716,387.23881,28478430,68.5,462581,7.8
6717,387.25412,2610412,4.5,428789,0.7
6718,387.27531,5063679,10.6,381061,1.4
6719,387.53747,2487019,4.2,590404,0.7
6720,387.61938,2561332,4.4,399638,0.7
6721,387.67539,3237222,6.1,509104,0.9
6722,387.81316,2742242,4.9,586344,0.8
6723,387.98357,2657915,4.7,556014,0.7
6724,388.02524,3161248,5.9,371867,0.9
6725,388.03101,3959461,7.9,526094,1.1
6726,388.03936,4224685,8.5,467654,1.2
6727,388.04355,5537457,11.8,458571,1.5
6728,388.05429,3229370,6.1,502622,0.9
6729,388.06178,2988225,5.5,498570,0.8
6730,388.06735,7804614,17.4,485801,2.1
6731,388.07538,6790861,14.9,522160,1.9
6732,388.07991,4649681,9.6,434600,1.3
6733,388.09816,3451617,6.6,518528,0.9
6734,388.10381,5478119,11.6,507187,1.5
6735,388.10866,2998507,5.5,430649,0.8
6736,388.11194,21212910,50.5,488115,5.8
6737,388.11499,2863344,5.2,435594,0.8
6738,388.11658,2824434,5.1,544089,0.8
6739,388.12696,2447611,4.1,622415,0.7
6740,388.1331,3004673,5.5,452449,0.8
6741,388.1402,3391239,6.5,468382,0.9
6742,388.14522,4255500,8.6,491247,1.2
6743,388.14837,5427982,11.5,508800,1.5
6744,388.15271,2510610,4.3,554780,0.7
6745,388.16343,3229980,6.1,454513,0.9
6746,388.17247,3449636,6.6,449115,0.9
6747,388.17658,2782504,5.0,556530,0.8
6748,388.18135,3692332,7.2,507884,1.0
6749,388.1845,4895535,10.2,478288,1.3
6750,388.18762,2667313,4.7,500756,0.7
6751,388.20579,5559106,11.8,513290,1.5
6752,388.22121,2719568,4.8,645757,0.7
6753,388.22828,2415958,4.1,553791,0.7
6754,388.24224,6160227,13.3,485550,1.7
6755,388.58163,3494546,6.7,536650,1.0
6756,388.70127,2557693,4.4,588031,0.7
6757,389.0127,4654611,9.6,479064,1.3
6758,389.01506,10764821,24.7,490711,2.9
6759,389.03182,2416164,4.1,585596,0.7
6760,389.03567,2626599,4.6,415530,0.7
6761,389.04893,7142963,15.7,400274,2.0
6762,389.05135,31773238,76.6,464604,8.7
6763,389.06288,3909696,7.7,379656,1.1
6764,389.06666,2553923,4.4,654829,0.7
6765,389.06948,4505158,9.2,501306,1.2
6766,389.0855,5357652,11.3,338097,1.5
6767,389.08786,41480788,100.6,447391,11.3
6768,389.09919,4123232,8.3,528845,1.1
6769,389.10609,3046502,5.6,422736,0.8
6770,389.10902,2536041,4.4,559335,0.7
6771,389.11654,2840175,5.1,424784,0.8
6772,389.12187,6434420,14.0,434060,1.8
6773,389.12423,48165496,117.1,455859,13.2
6774,389.14533,3104393,5.8,517911,0.8
6775,389.15278,3192464,6.0,507360,0.9
6776,389.15813,3148949,5.9,452611,0.9
6777,389.16049,30577302,73.6,447810,8.4
6778,389.16184,2705048,4.8,924228,0.7
6779,389.17096,2437280,4.1,568602,0.7
6780,389.18169,9126569,20.6,467380,2.5
6781,389.19216,3055795,5.6,453070,0.8
6782,389.19704,23257784,55.6,467253,6.4
6783,389.20418,2587838,4.5,522110,0.7
6784,389.2182,16831178,39.7,452408,4.6
6785,389.23336,6863576,15.0,464316,1.9
6786,389.25439,13488874,31.4,481582,3.7
6787,389.26971,2523896,4.3,631480,0.7
6788,389.29089,7836427,17.4,458410,2.1
6789,389.55693,2573304,4.4,460044,0.7
6790,389.67277,2484319,4.2,546836,0.7
6791,389.75891,2396843,4.0,517927,0.7
6792,390.02286,2591638,4.5,440121,0.7
6793,390.03331,2908575,5.3,645433,0.8
6794,390.04097,3548070,6.9,379351,1.0
6795,390.04667,4922795,10.2,482568,1.3
6796,390.05475,4681138,9.6,462650,1.3
6797,390.05783,3453877,6.6,407158,0.9
6798,390.05928,6261174,13.6,443918,1.7
6799,390.07756,6020551,13.0,500807,1.6
6800,390.08313,7734731,17.2,450853,2.1
6801,390.09122,7902675,17.6,444699,2.2
6802,390.09569,3733975,7.3,486008,1.0
6803,390.11381,2914535,5.3,301106,0.8
6804,390.11943,5646828,12.0,448319,1.5
6805,390.12454,2506992,4.3,434913,0.7
6806,390.12743,9641459,21.9,464310,2.6
6807,390.13063,3991029,7.9,473908,1.1
6808,390.13193,4387319,8.9,519050,1.2
6809,390.15018,2851847,5.1,503295,0.8
6810,390.15578,2715148,4.8,555746,0.7
6811,390.16398,7147027,15.7,518681,2.0
6812,390.16715,4166166,8.4,450788,1.1
6813,390.17701,2548255,4.4,628412,0.7
6814,390.20038,4427316,9.0,473335,1.2
6815,390.20466,2476087,4.2,269065,0.7
6816,390.2162,2480193,4.2,595016,0.7
6817,390.22146,4816454,10.0,493751,1.3
6818,390.23973,5629526,12.0,456418,1.5
6819,390.25779,3607142,7.0,578297,1.0
6820,390.56049,2680435,4.7,410964,0.7
6821,390.59721,3591571,7.0,430826,1.0
6822,391.0071,4565246,9.4,471157,1.2
6823,391.00956,2723584,4.8,533981,0.7
6824,391.02825,5394705,11.4,438929,1.5
6825,391.03066,18368786,43.5,465563,5.0
6826,391.04597,3976480,7.9,469101,1.1
6827,391.06475,6961457,15.3,369933,1.9
6828,391.06716,33028402,79.7,440067,9.0
6829,391.07856,4835645,10.0,494139,1.3
6830,391.08238,3847488,7.6,574380,1.1
6831,391.08528,4063555,8.1,474170,1.1
6832,391.10115,6349137,13.8,361470,1.7
6833,391.10343,52869460,128.7,453680,14.5
6834,391.11462,2593117,4.5,676635,0.7
6835,391.11874,3413344,6.5,507953,0.9
6836,391.12154,3410275,6.5,558604,0.9
6837,391.13747,4431729,9.0,401440,1.2
6838,391.13977,44677492,108.5,455487,12.2
6839,391.15137,3196797,6.0,448466,0.9
6840,391.15795,3155331,5.9,378194,0.9
6841,391.16118,2966406,5.4,525917,0.8
6842,391.17432,2623377,4.6,310093,0.7
6843,391.17634,40229268,97.5,447107,11.0
6844,391.19744,5240230,11.0,391336,1.4
6845,391.19875,5509543,11.7,379543,1.5
6846,391.21256,20027828,47.6,450990,5.5
6847,391.23369,13310406,31.0,468601,3.6
6848,391.24308,2424782,4.1,463364,0.7
6849,391.24897,7799251,17.4,515741,2.1
6850,391.27023,3026918,5.6,385660,0.8
6851,391.54917,2418908,4.1,539710,0.7
6852,391.73878,2771843,4.9,495854,0.8
6853,391.97909,2459223,4.2,603365,0.7
6854,392.00956,2593906,4.5,399817,0.7
6855,392.02771,2477698,4.2,381174,0.7
6856,392.03852,3904139,7.7,388163,1.1
6857,392.04125,2435214,4.1,548064,0.7
6858,392.05681,4533403,9.3,447950,1.2
6859,392.06234,7180448,15.8,382812,2.0
6860,392.07048,5141671,10.8,500447,1.4
6861,392.0734,2978986,5.4,514632,0.8
6862,392.07485,5252267,11.1,415521,1.4
6863,392.09317,3733691,7.3,568458,1.0
6864,392.09868,7167168,15.8,479002,2.0
6865,392.10675,9635015,21.9,492095,2.6
6866,392.10983,2958026,5.4,437164,0.8
6867,392.11114,5549259,11.8,489928,1.5
6868,392.12178,2582484,4.5,368690,0.7
6869,392.12945,4488411,9.2,565849,1.2
6870,392.13499,5141728,10.8,445716,1.4
6871,392.14313,8824039,19.9,485926,2.4
6872,392.14764,3567339,6.9,448833,1.0
6873,392.16596,2747643,4.9,562810,0.8
6874,392.17149,3086592,5.7,457223,0.8
6875,392.1797,8158471,18.2,487045,2.2
6876,392.18284,20872458,49.7,452752,5.7
6877,392.20204,2980123,5.4,551206,0.8
6878,392.21591,5303591,11.2,464134,1.5
6879,392.219,2901802,5.2,312120,0.8
6880,392.25239,2594631,4.5,600838,0.7
6881,392.57653,2864228,5.2,517402,0.8
6882,392.59535,2461300,4.2,721893,0.7
6883,392.63124,2428564,4.1,543046,0.7
6884,392.97664,10753986,24.6,460875,2.9
6885,392.98643,4593611,9.4,534360,1.3
6886,393.00989,5072863,10.6,478366,1.4
6887,393.02276,5368811,11.3,425100,1.5
6888,393.02511,5418989,11.5,497723,1.5
6889,393.03584,2643958,4.6,477073,0.7
6890,393.04396,3424253,6.5,485915,0.9
6891,393.04638,21254144,50.6,437473,5.8
6892,393.0579,3165705,5.9,472574,0.9
6893,393.06165,8205325,18.4,422107,2.2
6894,393.06474,3644943,7.1,333469,1.0
6895,393.08033,5072925,10.6,430551,1.4
6896,393.08279,35348512,85.4,453421,9.7
6897,393.09391,3063849,5.6,647086,0.8
6898,393.09794,5734444,12.2,505787,1.6
6899,393.10073,3761199,7.4,534460,1.0
6900,393.1176,2725949,4.8,954754,0.7
6901,393.11901,43352128,105.2,429675,11.9
6902,393.13727,3700303,7.2,385123,1.0
6903,393.15335,4055133,8.1,483880,1.1
6904,393.15555,54845536,133.6,451191,15.0
6905,393.16292,2441317,4.1,411055,0.7
6906,393.17085,2407532,4.0,391172,0.7
6907,393.1766,3021937,5.5,396583,0.8
6908,393.17814,3380850,6.4,498289,0.9
6909,393.18609,4860026,10.1,502434,1.3
6910,393.18967,3331708,6.3,353437,0.9
6911,393.19192,35348608,85.4,438011,9.7
6912,393.19534,2765441,4.9,506761,0.8
6913,393.2282,19361950,45.9,464238,5.3
6914,393.26467,5428414,11.5,483337,1.5
6915,393.38285,2575141,4.4,369944,0.7
6916,393.53582,2480043,4.2,514016,0.7
6917,393.58441,3014613,5.5,483306,0.8
6918,394.03295,2603996,4.5,322915,0.7
6919,394.0361,3056991,5.6,448197,0.8
6920,394.04146,4185956,8.4,393234,1.1
6921,394.04977,4296555,8.7,542557,1.2
6922,394.0542,4806511,10.0,472989,1.3
6923,394.05685,3352433,6.4,437033,0.9
6924,394.06175,4399989,8.9,427805,1.2
6925,394.06475,2826360,5.1,337511,0.8
6926,394.07803,5213060,11.0,512262,1.4
6927,394.08003,2504581,4.3,408914,0.7
6928,394.08617,4601739,9.4,505828,1.3
6929,394.09073,3256718,6.1,359755,0.9
6930,394.10866,3604382,7.0,524901,1.0
6931,394.11432,5163939,10.8,487011,1.4
6932,394.12239,10793898,24.7,470522,3.0
6933,394.1255,2717613,4.8,577634,0.7
6934,394.12672,4729774,9.8,528784,1.3
6935,394.13563,2399158,4.0,513248,0.7
6936,394.14505,3695550,7.2,472030,1.0
6937,394.15077,3871683,7.6,517407,1.1
6938,394.15887,9411530,21.3,481745,2.6
6939,394.16329,3794894,7.5,326979,1.0
6940,394.18139,2986973,5.5,553693,0.8
6941,394.19532,7334890,16.2,504787,2.0
6942,394.19843,4472812,9.1,418698,1.2
6943,394.22139,2663424,4.7,433830,0.7
6944,394.2315,5189641,10.9,490960,1.4
6945,394.57396,2455859,4.1,457797,0.7
6946,394.5997,2544457,4.4,508858,0.7
6947,394.61047,2580306,4.4,529207,0.7
6948,394.62863,2718050,4.8,450131,0.7
6949,394.91718,4402780,9.0,485365,1.2
6950,394.97589,5411471,11.4,416545,1.5
6951,395.00209,4970150,10.4,395638,1.4
6952,395.00447,4782760,9.9,417487,1.3
6953,395.02546,9131706,20.6,462772,2.5
6954,395.03183,2759359,4.9,462322,0.8
6955,395.03833,5144261,10.8,413769,1.4
6956,395.04078,11241159,25.8,477247,3.1
6957,395.04365,2481354,4.2,485021,0.7
6958,395.05131,3364560,6.4,527129,0.9
6959,395.06197,18949850,44.9,446050,5.2
6960,395.06802,3046111,5.6,409156,0.8
6961,395.07489,3714789,7.3,438593,1.0
6962,395.07736,9101031,20.6,457105,2.5
6963,395.09847,34367224,83.0,450379,9.4
6964,395.10613,2914048,5.3,535609,0.8
6965,395.10958,2451715,4.1,655014,0.7
6966,395.11361,5814022,12.4,482790,1.6
6967,395.11656,3699465,7.2,397773,1.0
6968,395.1241,3067151,5.7,434316,0.8
6969,395.1347,42485528,103.0,465283,11.6
6970,395.13623,3307290,6.2,829282,0.9
6971,395.14999,2562342,4.4,478881,0.7
6972,395.15288,3219240,6.0,457107,0.9
6973,395.15702,2510636,4.3,437560,0.7
6974,395.16876,3039030,5.6,368387,0.8
6975,395.17112,46065464,111.9,444484,12.6
6976,395.20538,3815766,7.5,313040,1.0
6977,395.20762,28092248,67.5,452891,7.7
6978,395.23005,2654571,4.6,532276,0.7
6979,395.24388,11405175,26.3,463344,3.1
6980,395.38773,2409459,4.0,654040,0.7
6981,395.38938,5807093,12.4,408090,1.6
6982,395.5494,2732159,4.8,437202,0.7
6983,395.6626,2454241,4.1,494457,0.7
6984,395.95977,2466785,4.1,502250,0.7
6985,395.97735,2781168,4.9,472602,0.8
6986,396.04088,2909991,5.2,339000,0.8
6987,396.04413,3016234,5.5,502364,0.8
6988,396.04861,4007470,7.9,537677,1.1
6989,396.05931,2769975,4.9,553121,0.8
6990,396.06523,3571260,6.8,440715,1.0
6991,396.07237,3428930,6.5,527731,0.9
6992,396.07745,4501062,9.1,477767,1.2
6993,396.08509,2564685,4.4,589575,0.7
6994,396.08746,2807887,5.0,289179,0.8
6995,396.09361,3197524,5.9,604097,0.9
6996,396.09562,3701334,7.1,418694,1.0
6997,396.10177,6504027,14.0,474942,1.8
6998,396.10914,3663970,7.0,465418,1.0
6999,396.11494,3010663,5.4,497605,0.8
7000,396.12451,3058287,5.6,585917,0.8
7001,396.13207,3541621,6.7,519557,1.0
7002,396.13821,8110715,17.9,466141,2.2
7003,396.15034,2663557,4.6,531443,0.7
7004,396.1536,2866824,5.1,422018,0.8
7005,396.16065,2802830,4.9,555914,0.8
7006,396.17439,10517146,23.8,484646,2.9
7007,396.17759,2438813,4.0,614035,0.7
7008,396.17895,3207838,5.9,551022,0.9
7009,396.18002,2515615,4.2,633203,0.7
7010,396.20287,3203762,5.9,519241,0.9
7011,396.21093,6020793,12.8,508378,1.6
7012,396.21819,5929664,12.6,442589,1.6
7013,396.24737,3763929,7.3,520646,1.0
7014,396.28416,2648312,4.6,358292,0.7
7015,396.5609,2442726,4.1,548363,0.7
7016,396.93287,3510565,6.7,496119,1.0
7017,396.98113,2506062,4.2,431886,0.7
7018,397.01507,3093099,5.6,324368,0.8
7019,397.01777,6582638,14.2,455290,1.8
7020,397.02016,10182000,23.0,435184,2.8
7021,397.03086,4088185,8.1,540086,1.1
7022,397.04136,9596290,21.5,454988,2.6
7023,397.04908,3636617,7.0,517531,1.0
7024,397.05423,4897165,10.1,413300,1.3
7025,397.05653,13671823,31.5,469157,3.7
7026,397.06692,4153752,8.2,486376,1.1
7027,397.06795,3123609,5.7,576062,0.9
7028,397.07756,17952160,41.9,464282,4.9
7029,397.0851,4726184,9.6,512247,1.3
7030,397.0891,2496427,4.2,549074,0.7
7031,397.0902,2719148,4.7,632486,0.7
7032,397.0928,13573550,31.2,437803,3.7
7033,397.10341,3479991,6.6,526256,1.0
7034,397.11287,3180991,5.9,739865,0.9
7035,397.114,29257152,69.5,455662,8.0
7036,397.12162,2668487,4.6,322289,0.7
7037,397.12934,9100749,20.3,450066,2.5
7038,397.15048,31215072,74.3,436425,8.5
7039,397.15241,2516449,4.2,584606,0.7
7040,397.16572,6613485,14.2,459780,1.8
7041,397.173,2848755,5.0,395622,0.8
7042,397.18679,35982848,86.0,449385,9.8
7043,397.20207,4469260,9.0,457246,1.2
7044,397.20921,3974674,7.8,548990,1.1
7045,397.2231,22228510,52.4,446219,6.1
7046,397.22646,17231392,40.2,443452,4.7
7047,397.24562,8689201,19.3,441381,2.4
7048,397.25958,8392253,18.6,438230,2.3
7049,397.29622,2767964,4.9,392882,0.8
7050,397.33226,26676858,63.2,467167,7.3
7051,397.58436,2643282,4.5,518101,0.7
7052,397.58674,3320660,6.2,513645,0.9
7053,397.73223,2645456,4.6,576529,0.7
7054,398.05171,4035809,7.9,450066,1.1
7055,398.05697,3580645,6.8,447617,1.0
7056,398.05981,3027176,5.5,346468,0.8
7057,398.0644,2576108,4.4,459097,0.7
7058,398.07496,4443381,8.9,473956,1.2
7059,398.08107,3397882,6.4,520927,0.9
7060,398.08824,3536128,6.7,475998,1.0
7061,398.09321,4088068,8.1,441614,1.1
7062,398.09638,2627335,4.5,537682,0.7
7063,398.10928,2574098,4.4,388810,0.7
7064,398.11146,3020564,5.5,523498,0.8
7065,398.11745,4741401,9.7,501805,1.3
7066,398.12911,2820386,5.0,459908,0.8
7067,398.14765,2712370,4.7,439592,0.7
