	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
468	1400	473.05349603699995	0.049966490683656536	-0.1180838963096016	23.0	N1O7	H11_C28_N_O7	0	28	11	7	1	0
469	1414	475.069236037	0.0396557216936034	0.07170744267965291	22.0	N1O7	H13_C28_N_O7	0	28	13	7	1	0
470	1457	483.03775603699995	0.03612364693946028	-0.3018107759482841	25.0	N1O7	H9_C29_N_O7	0	29	9	7	1	0
471	1469	485.05342603699995	0.034351154808165814	-0.25947657147178715	24.0	N1O7	H11_C29_N_O7	0	29	11	7	1	0
472	1484	487.06934603699995	0.03134743354539648	0.2957812910844518	23.0	N1O7	H13_C29_N_O7	0	29	13	7	1	0
473	1540	497.05348603699997	0.04171112043895432	-0.1325008311110023	25.0	N1O7	H11_C30_N_O7	0	30	11	7	1	0
474	1550	499.069056037	0.03448591788710463	-0.29241243916649906	24.0	N1O7	H13_C30_N_O7	0	30	13	7	1	0
475	1561	501.084686037	0.015479569954908694	-0.3312972929203026	23.0	N1O7	H15_C30_N_O7	0	30	15	7	1	0
476	1600	509.05339603699997	0.03867518635124767	-0.3061761324451325	26.0	N1O7	H11_C31_N_O7	0	31	11	7	1	0
477	1608	511.06913603699996	0.031313541930305056	-0.12901189939619995	25.0	N1O7	H13_C31_N_O7	0	31	13	7	1	0
478	1619	513.084806037	0.020039956313780173	-0.08966938675948051	24.0	N1O7	H15_C31_N_O7	0	31	15	7	1	0
479	1656	521.053486037	0.03451445731972453	-0.1263977726438053	27.0	N1O7	H11_C32_N_O7	0	32	11	7	1	0
480	1667	523.0693560369999	0.0282079020375526	0.2945422022374816	26.0	N1O7	H13_C32_N_O7	0	32	13	7	1	0
481	1711	533.0535060369999	0.034959730090435265	-0.0860326392769134	28.0	N1O7	H11_C33_N_O7	0	33	11	7	1	0
482	1720	535.069056037	0.02704179112614795	-0.2727386275505531	27.0	N1O7	H13_C33_N_O7	0	33	13	7	1	0
483	1760	545.053666037	0.031501245074994834	0.20941057192921614	29.0	N1O7	H11_C34_N_O7	0	34	11	7	1	0
484	1769	547.0689960369999	0.021864213911773872	-0.3764314948247858	28.0	N1O7	H13_C34_N_O7	0	34	13	7	1	0
485	1846	571.069416037	0.016973975760708027	0.3748511021616525	30.0	N1O7	H13_C36_N_O7	0	36	13	7	1	0
486	1882	583.069376037	0.02098989667517549	0.2985339432207436	31.0	N1O7	H13_C37_N_O7	0	37	13	7	1	0
487	1888	585.084766037	0.013713621226822171	-0.1470009217778921	30.0	N1O7	H15_C37_N_O7	0	37	15	7	1	0
488	1907	595.0691260369999	0.017155517800937818	-0.12760534300167894	32.0	N1O7	H13_C38_N_O7	0	38	13	7	1	0
489	1926	607.0692660369999	0.01644397672254951	0.10553326223902276	33.0	N1O7	H13_C39_N_O7	0	39	13	7	1	0
490	806	386.21663603699994	0.017674535446075043	-0.37126313714490217	-1.0	N1O7S1	H35_C15_13C_N_O7_S	0	16	35	7	1	1
491	360	317.017106037	0.017649885487673583	-0.1903745849736012	11.0	N1O8	H7_C14_N_O8	0	14	7	8	1	0
492	428	329.017116037	0.01199334888827524	-0.15303763106023696	12.0	N1O8	H7_C15_N_O8	0	15	7	8	1	0
493	499	341.017136037	0.019932519284478586	-0.0890043250111987	13.0	N1O8	H7_C16_N_O8	0	16	7	8	1	0
494	509	343.03272603700003	0.01852811990129822	-0.2636075020805592	12.0	N1O8	H9_C16_N_O8	0	16	9	8	1	0
495	572	353.01701603699996	0.021820587530013227	-0.4259058151908264	14.0	N1O8	H7_C17_N_O8	0	17	7	8	1	0
496	647	365.017116037	0.029657728485002144	-0.13794421632400833	15.0	N1O8	H7_C18_N_O8	0	18	7	8	1	0
497	662	367.032836037	0.04292519599182479	0.05333037821722912	14.0	N1O8	H9_C18_N_O8	0	18	9	8	1	0
498	682	369.04851603699996	0.014252457460676419	0.13412870622069806	13.0	N1O8	H11_C18_N_O8	0	18	11	8	1	0
499	698	371.064126037	0.01389206055257572	0.02540261738665115	12.0	N1O8	H13_C18_N_O8	0	18	13	8	1	0
500	738	377.01715603699995	0.043482886756683804	-0.02745763644469565	16.0	N1O8	H7_C19_N_O8	0	19	7	8	1	0
501	753	379.03279603699997	0.037970814759524116	-0.053889795981419984	15.0	N1O8	H9_C19_N_O8	0	19	9	8	1	0
502	824	389.01701603699996	0.024496822820376324	-0.38649209092778575	17.0	N1O8	H7_C20_N_O8	0	20	7	8	1	0
503	839	391.03284603699996	0.06652870298999729	0.07563047542465623	16.0	N1O8	H9_C20_N_O8	0	20	9	8	1	0
504	856	393.04842603699996	0.031366398887632534	-0.10304073816791788	15.0	N1O8	H11_C20_N_O8	0	20	11	8	1	0
505	913	401.01717603699996	0.03494879856246806	0.024058820010304197	18.0	N1O8	H7_C21_N_O8	0	21	7	8	1	0
506	924	403.032856037	0.04124835057482218	0.09819050589650707	17.0	N1O8	H9_C21_N_O8	0	21	9	8	1	0
507	941	405.048436037	0.021568702520157676	-0.07529963645397765	16.0	N1O8	H11_C21_N_O8	0	21	11	8	1	0
508	998	413.01706603699995	0.016877193231295398	-0.24297301055881584	19.0	N1O8	H7_C22_N_O8	0	22	7	8	1	0
509	1010	415.03286603699996	0.06901270295631068	0.1194459622731745	18.0	N1O8	H9_C22_N_O8	0	22	9	8	1	0
510	1027	417.04838603699994	0.034337353269308084	-0.19302316628590294	17.0	N1O8	H11_C22_N_O8	0	22	11	8	1	0
511	1078	425.01708603699996	0.03329720702507747	-0.18905592876291047	20.0	N1O8	H7_C23_N_O8	0	23	7	8	1	0
512	1093	427.032816037	0.06067842403380363	-0.0009975813790209882	19.0	N1O8	H9_C23_N_O8	0	23	9	8	1	0
513	1109	429.04856603699994	0.03544882870312297	0.2319084782220741	18.0	N1O8	H11_C23_N_O8	0	23	11	8	1	0
514	1127	431.064156037	0.01610255623780799	0.09146202357253434	17.0	N1O8	H13_C23_N_O8	0	23	13	8	1	0
515	1184	439.032856037	0.03840557708494656	0.0901390396709899	20.0	N1O8	H9_C24_N_O8	0	24	9	8	1	0
516	1199	441.04849603699995	0.043426489380516464	0.06688606877537502	19.0	N1O8	H11_C24_N_O8	0	24	11	8	1	0
517	1257	451.032696037	0.038969855577506034	-0.2670005989030929	21.0	N1O8	H9_C25_N_O8	0	25	9	8	1	0
518	1271	453.04833603699996	0.029312612445696964	-0.2880487347029533	20.0	N1O8	H11_C25_N_O8	0	25	11	8	1	0
519	1287	455.064266037	0.013658337503529338	0.3283624119918814	19.0	N1O8	H13_C25_N_O8	0	25	13	8	1	0
520	1336	463.03282603699995	0.04048324888778767	0.02067671989484694	22.0	N1O8	H9_C26_N_O8	0	26	9	8	1	0
521	1349	465.048416037	0.04705736896904333	-0.1085908439739073	21.0	N1O8	H11_C26_N_O8	0	26	11	8	1	0
522	1363	467.064126037	0.024100644965690626	0.020181383013953204	20.0	N1O8	H13_C26_N_O8	0	26	13	8	1	0
523	1412	475.03279603699997	0.03776069450274346	-0.04299913640124063	23.0	N1O8	H9_C27_N_O8	0	27	9	8	1	0
524	1424	477.04851603699996	0.044447747850372935	0.10376303118342692	22.0	N1O8	H11_C27_N_O8	0	27	11	8	1	0
525	1437	479.06427603699996	0.0236804875605528	0.33278624187479017	21.0	N1O8	H13_C27_N_O8	0	27	13	8	1	0
526	1482	487.03280603699994	0.031534604796176036	-0.021407182085121733	24.0	N1O8	H9_C28_N_O8	0	28	9	8	1	0
527	1495	489.048396037	0.03426676097441191	-0.14415751194325774	23.0	N1O8	H11_C28_N_O8	0	28	11	8	1	0
528	1507	491.063996037	0.02504471233182733	-0.2455362253520358	22.0	N1O8	H13_C28_N_O8	0	28	13	8	1	0
529	1518	493.080006037	0.02002384990131152	0.4854222378998292	21.0	N1O8	H15_C28_N_O8	0	28	15	8	1	0
530	1549	499.032726037	0.030729987824061906	-0.1812025449788847	25.0	N1O8	H9_C29_N_O8	0	29	9	8	1	0
531	1559	501.04838603699994	0.04142175907067496	-0.1606631259787009	24.0	N1O8	H11_C29_N_O8	0	29	11	8	1	0
532	1569	503.06420603699996	0.03168875430002984	0.1777625976403614	23.0	N1O8	H13_C29_N_O8	0	29	13	8	1	0
533	1618	513.048396037	0.03206496951139782	-0.13741393704201454	25.0	N1O8	H11_C30_N_O8	0	30	11	8	1	0
534	1627	515.064076037	0.029747025715740824	-0.07877466507408126	24.0	N1O8	H13_C30_N_O8	0	30	13	8	1	0
535	1675	525.048286037	0.0366184301683134	-0.3437779052752978	26.0	N1O8	H11_C31_N_O8	0	31	11	8	1	0
536	1684	527.0642160369999	0.029199817693362273	0.1886411503466511	25.0	N1O8	H13_C31_N_O8	0	31	13	8	1	0
537	1729	537.0482760369999	0.027639778395267208	-0.35471671433838314	27.0	N1O8	H11_C32_N_O8	0	32	11	8	1	0
538	1740	539.063966037	0.015126259425049278	-0.2793249215638004	26.0	N1O8	H13_C32_N_O8	0	32	13	8	1	0
539	1750	541.079656037	0.01450446990344796	-0.204494844330502	25.0	N1O8	H15_C32_N_O8	0	32	15	8	1	0
540	1776	549.048246037	0.029996661257601094	-0.4016040512768024	28.0	N1O8	H11_C33_N_O8	0	33	11	8	1	0
541	1783	551.064206037	0.02043907620665674	0.16227873077521562	27.0	N1O8	H13_C33_N_O8	0	33	13	8	1	0
542	1813	561.048486037	0.020933061594644538	0.034756354384538286	29.0	N1O8	H11_C34_N_O8	0	34	11	8	1	0
543	1820	563.063956037	0.020901452690917782	-0.2851789717389706	28.0	N1O8	H13_C34_N_O8	0	34	13	8	1	0
544	1827	565.079966037	0.016909744030488158	0.35278546747911466	27.0	N1O8	H15_C34_N_O8	0	34	15	8	1	0
545	1857	575.064056037	0.015645875450835494	-0.1053343525736084	29.0	N1O8	H13_C35_N_O8	0	35	13	8	1	0
546	1863	577.079766037	0.016510928868497653	-0.0011228949730826034	28.0	N1O8	H15_C35_N_O8	0	35	15	8	1	0
547	1893	587.064056037	0.017415641625840115	-0.10318124471785572	30.0	N1O8	H13_C36_N_O8	0	36	13	8	1	0
548	1897	589.079816037	0.014760571280654266	0.08377812085145106	29.0	N1O8	H15_C36_N_O8	0	36	15	8	1	0
549	1917	601.079686037	0.020654598510963	-0.13417189412183758	30.0	N1O8	H15_C37_N_O8	0	37	15	8	1	0
550	947	406.05500603699994	0.04337014740996477	-0.4612380027876843	11.0	N1O8S1	H15_C17_13C_N_O8_S	0	18	15	8	1	1
551	1118	430.055056037	0.02580123722955965	-0.3192335447169884	13.0	N1O8S1	H15_C19_13C_N_O8_S	0	20	15	8	1	1
552	679	369.01211603699994	0.021606627664068217	0.09486951369924768	14.0	N1O9	H7_C17_N_O9	0	17	7	9	1	0
553	778	383.027726037	0.025675527428217597	-0.013226196653646024	14.0	N1O9	H9_C18_N_O9	0	18	9	9	1	0
554	853	393.012146037	0.05314695586034061	0.16540964607374015	16.0	N1O9	H7_C19_N_O9	0	19	7	9	1	0
555	866	395.027726037	0.0395440295130201	-0.012824416349675951	15.0	N1O9	H9_C19_N_O9	0	19	9	9	1	0
556	940	405.01217603699996	0.01772190724745345	0.2345806018630064	17.0	N1O9	H7_C20_N_O9	0	20	7	9	1	0
557	952	407.027706037	0.026052424128658044	-0.06158303134182836	16.0	N1O9	H9_C20_N_O9	0	20	9	9	1	0
558	1026	417.012166037	0.03323656557875155	0.2038501677130136	18.0	N1O9	H7_C21_N_O9	0	21	7	9	1	0
559	1039	419.02773603699995	0.05114342785235866	0.01177487702064519	17.0	N1O9	H9_C21_N_O9	0	21	9	9	1	0
560	1055	421.043346037	0.019103224651155163	-0.0834593405962652	16.0	N1O9	H11_C21_N_O9	0	21	11	9	1	0
561	1108	429.01215603699995	0.01843378075953564	0.17483886867715714	19.0	N1O9	H7_C22_N_O9	0	22	7	9	1	0
562	1123	431.02768603699997	0.02967921478275015	-0.1045547684923084	18.0	N1O9	H9_C22_N_O9	0	22	9	9	1	0
563	1141	433.043326037	0.024857070133314774	-0.12733137012791682	17.0	N1O9	H11_C22_N_O9	0	22	11	9	1	0
564	1198	441.01195603699995	0.02301301056828875	-0.2834208875414154	20.0	N1O9	H7_C23_N_O9	0	23	7	9	1	0
565	1209	443.02766603699996	0.06516140874761589	-0.14686667429994796	19.0	N1O9	H9_C23_N_O9	0	23	9	9	1	0
566	1222	445.04338603699995	0.047192907726601216	0.010920283600393436	18.0	N1O9	H11_C23_N_O9	0	23	11	9	1	0
567	1283	455.02777603699997	0.020477843515925125	0.09875001579929453	20.0	N1O9	H9_C24_N_O9	0	24	9	9	1	0
568	1297	457.04327603699994	0.02314330241404484	-0.2300438613344325	19.0	N1O9	H11_C24_N_O9	0	24	11	9	1	0
569	1359	467.02782603699995	0.04100203382933918	0.20327268476867905	21.0	N1O9	H9_C25_N_O9	0	25	9	9	1	0
570	1372	469.04333603699996	0.04344563202072259	-0.09623844222761696	20.0	N1O9	H11_C25_N_O9	0	25	11	9	1	0
571	1389	471.058996037	0.01326347276193448	-0.07475496758438298	19.0	N1O9	H13_C25_N_O9	0	25	13	9	1	0
572	1434	479.02777603699997	0.029796491849390695	0.09380249396916164	22.0	N1O9	H9_C26_N_O9	0	26	9	9	1	0
573	1444	481.043466037	0.02794471982266657	0.17640817504010334	21.0	N1O9	H11_C26_N_O9	0	26	11	9	1	0
574	1459	483.059046037	0.01877968355858302	0.030609094539632137	20.0	N1O9	H13_C26_N_O9	0	26	13	9	1	0
575	1505	491.027566037	0.02121502077267342	-0.33616442615978404	23.0	N1O9	H9_C27_N_O9	0	27	9	9	1	0
576	1515	493.043216037	0.03672385043320543	-0.33494021348250824	22.0	N1O9	H11_C27_N_O9	0	27	11	9	1	0
577	1528	495.058906037	0.02359261425413625	-0.25292747681599154	21.0	N1O9	H13_C27_N_O9	0	27	13	9	1	0
578	1568	503.02778603699994	0.027830700606226083	0.10920669110609203	24.0	N1O9	H9_C28_N_O9	0	28	9	9	1	0
579	1576	505.04331603699995	0.016940244821901974	-0.12897903592693347	23.0	N1O9	H11_C28_N_O9	0	28	11	9	1	0
580	1589	507.05903603699994	0.02247462866048281	0.009438743210306159	22.0	N1O9	H13_C28_N_O9	0	28	13	9	1	0
581	1626	515.0274760369999	0.02338127507381136	-0.4952473640269272	25.0	N1O9	H9_C29_N_O9	0	29	9	9	1	0
582	1638	517.043216037	0.022254740393663548	-0.3193930312078936	24.0	N1O9	H11_C29_N_O9	0	29	11	9	1	0
583	1649	519.058826037	0.02212104110254516	-0.3953578855687253	23.0	N1O9	H13_C29_N_O9	0	29	13	9	1	0
584	1693	529.043246037	0.028192238870009118	-0.25544225544869675	25.0	N1O9	H11_C30_N_O9	0	30	11	9	1	0
585	1701	531.059056037	0.02584573347948596	0.046672775387602096	24.0	N1O9	H13_C30_N_O9	0	30	13	9	1	0
586	1712	533.074946037	0.017360452092093883	0.4965755790197234	23.0	N1O9	H15_C30_N_O9	0	30	15	9	1	0
587	1749	541.043296037	0.024279931997363582	-0.15736263739661913	26.0	N1O9	H11_C31_N_O9	0	31	11	9	1	0
588	1755	543.059146037	0.02627931566529512	0.2113692419652053	25.0	N1O9	H13_C31_N_O9	0	31	13	9	1	0
589	1761	545.0747060369999	0.014741644722349163	0.04533690453685147	24.0	N1O9	H15_C31_N_O9	0	31	15	9	1	0
590	1795	555.059156037	0.026338522106175776	0.2248156771357658	26.0	N1O9	H13_C32_N_O9	0	32	13	9	1	0
591	1826	565.043386037	0.020540762133054148	0.008601109419383905	28.0	N1O9	H11_C33_N_O9	0	33	11	9	1	0
592	1862	577.0436460369999	0.015222986548846256	0.4589947430054619	29.0	N1O9	H11_C34_N_O9	0	34	11	9	1	0
593	1870	579.059156037	0.015132093636376931	0.21549784458790494	28.0	N1O9	H13_C34_N_O9	0	34	13	9	1	0
594	1883	583.090446037	0.016034097059114245	0.19660414742309398	26.0	N1O9	H17_C34_N_O9	0	34	17	9	1	0
595	1896	589.043446037	0.01820151487818078	0.11011072339158276	30.0	N1O9	H11_C35_N_O9	0	35	11	9	1	0
596	1901	591.0592160369999	0.0161904517064708	0.3126353417108359	29.0	N1O9	H13_C35_N_O9	0	35	13	9	1	0
597	1920	603.059206037	0.015699319707688838	0.28983223911117945	30.0	N1O9	H13_C36_N_O9	0	36	13	9	1	0
598	1924	605.0747560369999	0.019674318034439243	0.12347565200624408	29.0	N1O9	H15_C36_N_O9	0	36	15	9	1	0
599	1148	434.049896037	0.022709759012166632	-0.4882572300487262	12.0	N1O9S1	H15_C18_13C_N_O9_S	0	19	15	9	1	1
600	1304	458.04988603699996	0.023718573380748717	-0.4845061786540624	14.0	N1O9S1	H15_C20_13C_N_O9_S	0	21	15	9	1	1
601	1380	470.050056037	0.017837245117546342	-0.11047334061786164	15.0	N1O9S1	H15_C21_13C_N_O9_S	0	22	15	9	1	1
602	1452	482.049966037	0.019895680090634717	-0.2944259100669083	16.0	N1O9S1	H15_C22_13C_N_O9_S	0	23	15	9	1	1
603	1522	494.04999603699997	0.015055284831405143	-0.2265519701748623	17.0	N1O9S1	H15_C23_13C_N_O9_S	0	24	15	9	1	1
604	1583	506.05002603699995	0.018289055750903446	-0.16189703727656948	18.0	N1O9S1	H15_C24_13C_N_O9_S	0	25	15	9	1	1
605	1697	530.049876037	0.025373661012486653	-0.4375588231099253	20.0	N1O9S1	H15_C26_13C_N_O9_S	0	27	15	9	1	1
606	27	220.063716037	0.01207070620884194	0.24120741465356135	11.0	N2O1	H8_C14_N2_O	0	14	8	1	2	0
607	76	244.063606037	0.012166386166503184	-0.2332137958886203	13.0	N2O1	H8_C16_N2_O	0	16	8	1	2	0
608	524	344.09511603699997	0.012575301772226185	0.44444978411609376	19.0	N2O1	H12_C24_N2_O	0	24	12	1	2	0
609	988	412.01793603699997	0.01691336755775149	0.10028932324324634	15.0	N2O10	H8_C18_N2_O10	0	18	8	10	2	0
610	1160	436.01789603699996	0.037046804226251714	0.0030296921878285982	17.0	N2O10	H8_C20_N2_O10	0	20	8	10	2	0
611	1313	460.017926037	0.029061680412430537	0.06808647711689014	19.0	N2O10	H8_C22_N2_O10	0	22	8	10	2	0
612	1327	462.03352603699994	0.0330374710394847	-0.0405879636272424	18.0	N2O10	H10_C22_N2_O10	0	22	10	10	2	0
613	1392	472.01807603699996	0.013795765592580791	0.3841399497578872	20.0	N2O10	H8_C23_N2_O10	0	23	8	10	2	0
614	1402	474.03360603699997	0.015890219756401452	0.12920391980481827	19.0	N2O10	H10_C23_N2_O10	0	23	10	10	2	0
615	1419	476.049316037	0.016980375109315278	0.2545387544654063	18.0	N2O10	H12_C23_N2_O10	0	23	12	10	2	0
616	1462	484.01782603699996	0.027280229193085908	-0.14189353425832385	21.0	N2O10	H8_C24_N2_O10	0	24	8	10	2	0
617	1473	486.03358603699996	0.04450837267501415	0.08486450577625004	20.0	N2O10	H10_C24_N2_O10	0	24	10	10	2	0
618	1543	498.03334603699994	0.015858228553926733	-0.39907568746387023	21.0	N2O10	H10_C25_N2_O10	0	25	10	10	2	0
619	1603	510.03347603699996	0.03020019932724285	-0.13480095555888108	22.0	N2O10	H10_C26_N2_O10	0	26	10	10	2	0
620	1611	512.049106037	0.02254918245689776	-0.17347359650854788	21.0	N2O10	H12_C26_N2_O10	0	26	12	10	2	0
621	1660	522.0335060369999	0.017356025183403668	-0.0742346984450352	23.0	N2O10	H10_C27_N2_O10	0	27	10	10	2	0
622	1671	524.048936037	0.014306067934376703	-0.4938985316830976	22.0	N2O10	H12_C27_N2_O10	0	27	12	10	2	0
623	1715	534.0335160369999	0.020243710465322955	-0.05384118985168079	24.0	N2O10	H10_C28_N2_O10	0	28	10	10	2	0
624	1722	536.049066037	0.019446052438534117	-0.24032688085502535	23.0	N2O10	H12_C28_N2_O10	0	28	12	10	2	0
625	1765	546.033456037	0.01610439016368592	-0.1625413223653881	25.0	N2O10	H10_C29_N2_O10	0	29	10	10	2	0
626	1771	548.0491760369999	0.02248942750042219	-0.03435275662436808	24.0	N2O10	H12_C29_N2_O10	0	29	12	10	2	0
627	1844	570.033356037	0.014011071814986023	-0.3311262366945475	27.0	N2O10	H10_C31_N2_O10	0	31	10	10	2	0
628	1849	572.0490860369999	0.01791136675015924	-0.19024066748651552	26.0	N2O10	H12_C31_N2_O10	0	31	12	10	2	0
629	1855	574.0646660369999	0.015071535298474485	-0.3116391070503221	25.0	N2O10	H14_C31_N2_O10	0	31	14	10	2	0
630	1860	576.080536037	0.015250068813774631	0.07121400118008071	24.0	N2O10	H16_C31_N2_O10	0	31	16	10	2	0
631	1100	428.012846037	0.01666053511186837	0.08570069875904514	15.0	N2O11	H8_C18_N2_O11	0	18	8	11	2	0
632	1262	452.01274603699994	0.02282531850472211	-0.14008233283238652	17.0	N2O11	H8_C20_N2_O11	0	20	8	11	2	0
633	1340	464.012636037	0.014903318308807853	-0.3735221556362882	18.0	N2O11	H8_C21_N2_O11	0	21	8	11	2	0
634	1416	476.01298603699996	0.022052448950373855	0.3711684453017837	19.0	N2O11	H8_C22_N2_O11	0	22	8	11	2	0
635	1435	479.031866037	0.01730053645933294	0.10806587980734833	18.0	N2O11	H10_C21_13C_N2_O11	0	22	10	11	2	0
636	1487	488.012686037	0.02397901301766021	-0.25269629990360115	20.0	N2O11	H8_C23_N2_O11	0	23	8	11	2	0
637	1498	490.02840603699997	0.018898678199308627	-0.1089589895514758	19.0	N2O11	H10_C23_N2_O11	0	23	10	11	2	0
638	1610	512.012806037	0.025119249506557587	-0.006482259799646894	22.0	N2O11	H8_C25_N2_O11	0	25	8	11	2	0
639	1678	526.028296037	0.017630260818611326	-0.310616370280417	22.0	N2O11	H10_C26_N2_O11	0	26	10	11	2	0
640	1687	528.044196037	0.01807799913921836	0.163874540629994	21.0	N2O11	H12_C26_N2_O11	0	26	12	11	2	0
641	1731	538.028576037	0.02595018414610416	0.2167301239913405	23.0	N2O11	H10_C27_N2_O11	0	27	10	11	2	0
642	1742	540.044206037	0.018049249165258997	0.17875018184351474	22.0	N2O11	H12_C27_N2_O11	0	27	12	11	2	0
643	1778	550.028316037	0.019215232643747655	-0.2607011236502501	24.0	N2O11	H10_C28_N2_O11	0	28	10	11	2	0
644	1822	564.044016037	0.01563760339241936	-0.1657086987627255	24.0	N2O11	H12_C29_N2_O11	0	29	12	11	2	0
645	1630	516.007506037	0.014792761943345318	-0.4223950186006391	21.0	N2O12	H8_C24_N2_O12	0	24	8	12	2	0
646	1790	554.0233760369999	0.017588717687999012	0.0035503917126176094	23.0	N2O12	H10_C27_N2_O12	0	27	10	12	2	0
647	1865	578.023136037	0.015144870171345191	-0.4118053157963288	25.0	N2O12	H10_C29_N2_O12	0	29	10	12	2	0
648	1872	580.039086037	0.027532945287176168	0.10670487807075693	24.0	N2O12	H12_C29_N2_O12	0	29	12	12	2	0
649	1842	570.0182460369999	0.027780724740912262	-0.07486251578026927	23.0	N2O13	H10_C27_N2_O13	0	27	10	13	2	0
650	1878	582.018136037	0.017609832768122183	-0.262316568074466	24.0	N2O13	H10_C28_N2_O13	0	28	10	13	2	0
651	1950	662.048166037	0.016141362331007332	0.4389272789709718	22.0	N2O14S1	H18_C30_N2_O14_S	0	30	18	14	2	1
652	15	212.058616037	0.023596254403084275	0.18127535067957729	9.0	N2O2	H8_C12_N2_O2	0	12	8	2	2	0
653	32	222.043006037	0.011991110501403092	0.35360267087697755	11.0	N2O2	H6_C13_N2_O2	0	13	6	2	2	0
654	58	236.058626037	0.03653147105455503	0.205207497828588	11.0	N2O2	H8_C14_N2_O2	0	14	8	2	2	0
655	84	248.058636037	0.013621376417331054	0.2355934907097635	12.0	N2O2	H8_C15_N2_O2	0	15	8	2	2	0
656	90	250.074116037	0.014417283626665438	-0.4463996585746085	11.0	N2O2	H10_C15_N2_O2	0	15	10	2	2	0
657	116	260.058586037	0.016084687926761754	0.0324580707210707	13.0	N2O2	H8_C16_N2_O2	0	16	8	2	2	0
658	123	262.074326037	0.020037612656238296	0.3753400855841191	12.0	N2O2	H10_C16_N2_O2	0	16	10	2	2	0
659	156	272.058486037	0.015134614591888884	-0.3365416066648085	14.0	N2O2	H8_C17_N2_O2	0	17	8	2	2	0
660	166	274.074306037	0.01228312579867195	0.28593340649451504	13.0	N2O2	H10_C17_N2_O2	0	17	10	2	2	0
661	197	284.05861603700004	0.021108991046009263	0.1353277027629543	15.0	N2O2	H8_C18_N2_O2	0	18	8	2	2	0
662	210	286.074206037	0.02924232488168685	-0.07562023964621394	14.0	N2O2	H10_C18_N2_O2	0	18	10	2	2	0
663	252	296.058636037	0.016742474476849095	0.1973967076380076	16.0	N2O2	H8_C19_N2_O2	0	19	8	2	2	0
664	264	298.07408603700003	0.0193859761294878	-0.4751603934492434	15.0	N2O2	H10_C19_N2_O2	0	19	10	2	2	0
665	277	300.089986037	0.011787439458283784	0.3608684230668957	14.0	N2O2	H12_C19_N2_O2	0	19	12	2	2	0
666	309	308.05852603700004	0.01545788419694436	-0.16736754748608454	17.0	N2O2	H8_C20_N2_O2	0	20	8	2	2	0
667	322	310.074306037	0.0235585065571438	0.2527361941600921	16.0	N2O2	H10_C20_N2_O2	0	20	10	2	2	0
668	334	312.089826037	0.01818741414899856	-0.16567986406732035	15.0	N2O2	H12_C20_N2_O2	0	20	12	2	2	0
669	390	322.07428603700004	0.015019775372336818	0.18122216686857626	17.0	N2O2	H10_C21_N2_O2	0	21	10	2	2	0
670	458	334.074186037	0.024468510550780576	-0.12462202021802475	18.0	N2O2	H10_C22_N2_O2	0	22	10	2	2	0
671	546	348.08994603699995	0.012285513780706345	0.19619354366351974	18.0	N2O2	H12_C23_N2_O2	0	23	12	2	2	0
672	620	360.08991603699997	0.01654826671288234	0.1063428836524459	19.0	N2O2	H12_C24_N2_O2	0	24	12	2	2	0
673	44	228.05354603700002	0.014776456070660334	0.2359138935288441	9.0	N2O3	H8_C12_N2_O3	0	12	8	3	2	0
674	62	238.037896037	0.01840206658513915	0.22632950840525914	11.0	N2O3	H6_C13_N2_O3	0	13	6	3	2	0
675	68	240.05353603700001	0.013309248881582242	0.18246346501941504	10.0	N2O3	H8_C13_N2_O3	0	13	8	3	2	0
676	93	252.05353603700001	0.02225276241318494	0.17377657407291566	11.0	N2O3	H8_C14_N2_O3	0	14	8	3	2	0
677	120	262.037786037	0.011999554317227731	-0.21418666698203784	13.0	N2O3	H6_C15_N2_O3	0	15	6	3	2	0
678	128	264.053496037	0.03128396641267255	0.01439481032535391	12.0	N2O3	H8_C15_N2_O3	0	15	8	3	2	0
679	134	266.069146037	0.014527413368887488	0.014007636862384293	11.0	N2O3	H10_C15_N2_O3	0	15	10	3	2	0
680	164	274.037936037	0.014136859184189988	0.3425620604291011	14.0	N2O3	H6_C16_N2_O3	0	16	6	3	2	0
681	169	276.053556037	0.0202865833307108	0.2311181965056543	13.0	N2O3	H8_C16_N2_O3	0	16	8	3	2	0
682	176	278.06917603700003	0.021443746235188417	0.1212899625904022	12.0	N2O3	H10_C16_N2_O3	0	16	10	3	2	0
683	184	280.084916037	0.013662404275717846	0.4414839674181315	11.0	N2O3	H12_C16_N2_O3	0	16	12	3	2	0
684	207	286.037846037	0.014916538088701288	0.013547158385209541	15.0	N2O3	H6_C17_N2_O3	0	17	6	3	2	0
685	218	288.053476037	0.03548923047805295	-0.056236085875486314	14.0	N2O3	H8_C17_N2_O3	0	17	8	3	2	0
686	226	290.069106037	0.019881911795146374	-0.1250495115812117	13.0	N2O3	H10_C17_N2_O3	0	17	10	3	2	0
687	235	292.084746037	0.014973589251133266	-0.15867655073242054	12.0	N2O3	H12_C17_N2_O3	0	17	12	3	2	0
688	274	300.053516037	0.017448081613801583	0.07932251656938606	15.0	N2O3	H8_C18_N2_O3	0	18	8	3	2	0
689	286	302.069126037	0.0366982364170917	-0.05387177511939445	14.0	N2O3	H10_C18_N2_O3	0	18	10	3	2	0
