peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
437	326.245676	0.003417289	-0.103544667	2	O4	H34_C19_O4	0	19	34	4	0	0
452	328.073596	0.003871016	0.11288016	15	O4	H12_C21_O4	0	21	12	4	0	0
457	328.261376	0.006446962	0.049183368	1	O4	H36_C19_O4	0	19	36	4	0	0
467	330.089166	0.001609888	-0.130392041	14	O4	H14_C21_O4	0	21	14	4	0	0
472	330.277056	0.002995833	0.139491978	0	O4	H38_C19_O4	0	19	38	4	0	0
496	334.214426	0.001931496	0.048971555	5	O4	H30_C20_O4	0	20	30	4	0	0
504	336.042276	0.002381193	0.051127496	18	O4	H8_C22_O4	0	22	8	4	0	0
509	336.230026	0.00188386	-0.100249821	4	O4	H32_C20_O4	0	20	32	4	0	0
520	338.057906	0.009700376	-0.008557705	17	O4	H10_C22_O4	0	22	10	4	0	0
526	338.245626	0.001944149	-0.247692782	3	O4	H34_C20_O4	0	20	34	4	0	0
536	340.073536	0.006396298	-0.067535393	16	O4	H12_C22_O4	0	22	12	4	0	0
543	340.261376	0.003947977	0.047448818	2	O4	H36_C20_O4	0	20	36	4	0	0
560	342.089206	0.002428059	-0.008889494	15	O4	H14_C22_O4	0	22	14	4	0	0
564	342.277026	0.003338693	0.046953195	1	O4	H38_C20_O4	0	20	38	4	0	0
577	344.104816	0.001774297	-0.125296125	14	O4	H16_C22_O4	0	22	16	4	0	0
581	344.292676	0.001694888	0.046463376	0	O4	H40_C20_O4	0	20	40	4	0	0
601	348.042276	0.001252361	0.049364693	19	O4	H8_C23_O4	0	23	8	4	0	0
615	350.057926	0.003678179	0.048869055	18	O4	H10_C23_O4	0	23	10	4	0	0
630	352.073536	0.003104787	-0.065233531	17	O4	H12_C23_O4	0	23	12	4	0	0
647	354.089176	0.002228314	-0.093312652	16	O4	H14_C23_O4	0	23	14	4	0	0
653	354.277066	0.002832912	0.158268783	2	O4	H38_C21_O4	0	21	38	4	0	0
670	356.292656	0.003023166	-0.011235146	1	O4	H40_C21_O4	0	21	40	4	0	0
686	358.308266	0.00166316	-0.123014187	0	O4	H42_C21_O4	0	21	42	4	0	0
708	362.057886	0.005199028	-0.063230221	19	O4	H10_C24_O4	0	24	10	4	0	0
723	364.073576	0.008354084	0.046784499	18	O4	H12_C24_O4	0	24	12	4	0	0
740	366.089196	0.003209502	-0.035622466	17	O4	H14_C24_O4	0	24	14	4	0	0
756	368.104966	0.002075854	0.290365547	16	O4	H16_C24_O4	0	24	16	4	0	0
760	368.292586	0.002781807	-0.200935351	2	O4	H40_C22_O4	0	22	40	4	0	0
774	370.120486	0.001665747	-0.062652571	15	O4	H18_C24_O4	0	24	18	4	0	0
778	370.308336	0.006609738	0.070003825	1	O4	H42_C22_O4	0	22	42	4	0	0
802	374.057916	0.002322253	0.018999732	20	O4	H10_C25_O4	0	25	10	4	0	0
820	376.073546	0.004999444	-0.034479958	19	O4	H12_C25_O4	0	25	12	4	0	0
832	378.089236	0.00374298	0.071303273	18	O4	H14_C25_O4	0	25	14	4	0	0
882	384.323936	0.00344178	-0.062840218	1	O4	H44_C23_O4	0	23	44	4	0	0
890	386.057896	0.002703826	-0.033396545	21	O4	H10_C26_O4	0	26	10	4	0	0
898	386.339656	0.001353692	0.118483824	0	O4	H46_C23_O4	0	23	46	4	0	0
909	388.073586	0.005994664	0.069659469	20	O4	H12_C26_O4	0	26	12	4	0	0
924	390.089236	0.005629253	0.069109828	19	O4	H14_C26_O4	0	26	14	4	0	0
985	398.057836	0.001365284	-0.183121631	22	O4	H10_C27_O4	0	27	10	4	0	0
995	398.339636	0.005111009	0.064706089	1	O4	H46_C24_O4	0	24	46	4	0	0
1005	400.073546	0.003139074	-0.032411541	21	O4	H12_C27_O4	0	27	12	4	0	0
1022	402.089246	0.003784251	0.091917405	20	O4	H14_C27_O4	0	27	14	4	0	0
1040	404.104836	0.001371336	-0.057200503	19	O4	H16_C27_O4	0	27	16	4	0	0
1094	412.073636	0.003816882	0.186939889	22	O4	H12_C28_O4	0	28	12	4	0	0
1103	412.355296	0.001637522	0.08657825	1	O4	H48_C25_O4	0	25	48	4	0	0
1115	414.089246	0.004002894	0.089253706	21	O4	H14_C28_O4	0	28	14	4	0	0
1132	416.104956	0.002437762	0.23283789	20	O4	H16_C28_O4	0	28	16	4	0	0
1175	422.057926	0.001503424	0.040532351	24	O4	H10_C29_O4	0	29	10	4	0	0
1190	424.073696	0.001553792	0.323134873	23	O4	H12_C29_O4	0	29	12	4	0	0
1193	424.355226	0.001921783	-0.080826152	2	O4	H48_C26_O4	0	26	48	4	0	0
1203	426.089236	0.002552756	0.063270784	22	O4	H14_C29_O4	0	29	14	4	0	0
1208	426.370886	0.00387003	-0.057163847	1	O4	H50_C26_O4	0	26	50	4	0	0
1221	428.104916	0.002571857	0.132876306	21	O4	H16_C29_O4	0	29	16	4	0	0
1287	436.073646	0.001858405	0.19958326	24	O4	H12_C30_O4	0	30	12	4	0	0
1299	438.089146	0.003095052	-0.143899936	23	O4	H14_C30_O4	0	30	14	4	0	0
1320	442.120416	0.001857186	-0.210777419	21	O4	H18_C30_O4	0	30	18	4	0	0
1384	450.089316	0.001576746	0.2376395	24	O4	H14_C31_O4	0	31	14	4	0	0
1400	452.104886	0.002030381	0.059466289	23	O4	H16_C31_O4	0	31	16	4	0	0
1461	462.089416	0.002132081	0.447876521	25	O4	H14_C32_O4	0	32	14	4	0	0
1473	464.104876	0.002439375	0.036381863	24	O4	H16_C32_O4	0	32	16	4	0	0
34	242.115386	0.001132095	-0.156243685	3	O5	H18_C12_O5	0	12	18	5	0	0
39	244.131066	0.003366768	-0.032371956	2	O5	H20_C12_O5	0	12	20	5	0	0
43	246.146736	0.002818741	0.048844849	1	O5	H22_C12_O5	0	12	22	5	0	0
57	254.021406	0.001429305	-0.462106725	11	O5	H6_C14_O5	0	14	6	5	0	0
59	254.115466	0.001620794	0.165952119	4	O5	H18_C13_O5	0	13	18	5	0	0
65	256.037176	0.002015714	0.00992434	10	O5	H8_C14_O5	0	14	8	5	0	0
68	256.131056	0.002536252	-0.06989781	3	O5	H20_C13_O5	0	13	20	5	0	0
74	258.146706	0.003186909	-0.069638696	2	O5	H22_C13_O5	0	13	22	5	0	0
79	260.068416	0.00156245	-0.221507097	8	O5	H12_C14_O5	0	14	12	5	0	0
82	260.162386	0.001228108	0.045929007	1	O5	H24_C13_O5	0	13	24	5	0	0
91	264.099756	0.001450609	-0.067228385	6	O5	H16_C14_O5	0	14	16	5	0	0
94	266.021506	0.001501895	-0.065351859	12	O5	H6_C15_O5	0	15	6	5	0	0
98	266.115446	0.002146617	0.083313465	5	O5	H18_C14_O5	0	14	18	5	0	0
103	268.131056	0.00254031	-0.066769588	4	O5	H20_C14_O5	0	14	20	5	0	0
111	270.052816	0.00233428	-0.027894543	10	O5	H10_C15_O5	0	15	10	5	0	0
113	270.146726	0.003730083	0.007488523	3	O5	H22_C14_O5	0	14	22	5	0	0
124	272.162356	0.001673378	-0.066324382	2	O5	H24_C14_O5	0	14	24	5	0	0
132	274.177996	0.001344783	-0.102579348	1	O5	H26_C14_O5	0	14	26	5	0	0
136	276.099796	0.001149414	0.080568694	7	O5	H16_C15_O5	0	15	16	5	0	0
146	280.037166	0.002165684	-0.02663575	12	O5	H8_C16_O5	0	16	8	5	0	0
149	280.131076	0.020673781	0.007485781	5	O5	H20_C15_O5	0	15	20	5	0	0
156	282.052826	0.00240699	0.008746588	11	O5	H10_C16_O5	0	16	10	5	0	0
157	282.146706	0.002403597	-0.06371508	4	O5	H22_C15_O5	0	15	22	5	0	0
166	284.068506	0.0024082	0.114032353	10	O5	H12_C16_O5	0	16	12	5	0	0
169	284.162406	0.002399313	0.112432184	3	O5	H24_C15_O5	0	15	24	5	0	0
182	286.178016	0.001918175	-0.028391419	2	O5	H26_C15_O5	0	15	26	5	0	0
192	288.099766	0.001655	-0.026917759	8	O5	H16_C16_O5	0	16	16	5	0	0
195	288.193766	0.001619895	0.318539159	1	O5	H28_C15_O5	0	15	28	5	0	0
201	290.115366	0.002171667	-0.199331048	7	O5	H18_C16_O5	0	16	18	5	0	0
204	290.209356	0.001160555	0.109324525	0	O5	H30_C15_O5	0	15	30	5	0	0
206	292.037156	0.002341935	-0.059783489	13	O5	H8_C17_O5	0	17	8	5	0	0
209	292.131126	0.001585239	0.1783343	6	O5	H20_C16_O5	0	16	20	5	0	0
216	294.052806	0.002190191	-0.059625345	12	O5	H10_C17_O5	0	17	10	5	0	0
220	294.146726	0.008999174	0.00687752	5	O5	H22_C16_O5	0	16	22	5	0	0
229	296.068466	0.002174046	-0.025693381	11	O5	H12_C17_O5	0	17	12	5	0	0
232	296.162406	0.001925446	0.107876622	4	O5	H24_C16_O5	0	16	24	5	0	0
244	298.084116	0.001593317	-0.025767894	10	O5	H14_C17_O5	0	17	14	5	0	0
247	298.177996	0.002020785	-0.094322855	3	O5	H26_C16_O5	0	16	26	5	0	0
262	300.193686	0.00202341	0.039311287	2	O5	H28_C16_O5	0	16	28	5	0	0
270	302.021526	0.001460305	0.008658323	15	O5	H6_C18_O5	0	18	6	5	0	0
276	302.209326	0.002403381	0.005714582	1	O5	H30_C16_O5	0	16	30	5	0	0
281	304.037126	0.003364263	-0.156096068	14	O5	H8_C18_O5	0	18	8	5	0	0
285	304.131046	0.001248792	-0.091746635	7	O5	H20_C17_O5	0	17	20	5	0	0
292	306.052836	0.004406602	0.040734797	13	O5	H10_C18_O5	0	18	10	5	0	0
294	306.146726	0.001689222	0.006607943	6	O5	H22_C17_O5	0	17	22	5	0	0
303	308.068466	0.001469372	-0.024692563	12	O5	H12_C18_O5	0	18	12	5	0	0
305	308.162386	0.002111623	0.038775011	5	O5	H24_C17_O5	0	17	24	5	0	0
318	310.084196	0.001186808	0.233223753	11	O5	H14_C18_O5	0	18	14	5	0	0
321	310.178016	0.004276996	-0.026194635	4	O5	H26_C17_O5	0	17	26	5	0	0
336	312.099866	0.001405021	0.295562447	10	O5	H16_C18_O5	0	18	16	5	0	0
340	312.193606	0.002689146	-0.218450983	3	O5	H28_C17_O5	0	17	28	5	0	0
352	314.021416	0.001295115	-0.341967122	16	O5	H6_C19_O5	0	19	6	5	0	0
358	314.115346	0.001649826	-0.24777204	9	O5	H18_C18_O5	0	18	18	5	0	0
361	314.209276	0.001501985	-0.153633275	2	O5	H30_C17_O5	0	17	30	5	0	0
372	316.037196	0.003971936	0.071323883	15	O5	H8_C19_O5	0	19	8	5	0	0
386	318.052836	0.003252261	0.03919789	14	O5	H10_C19_O5	0	19	10	5	0	0
388	318.146706	0.002507719	-0.056505378	7	O5	H22_C18_O5	0	18	22	5	0	0
396	320.068506	0.001515358	0.101206459	13	O5	H12_C19_O5	0	19	12	5	0	0
405	322.084126	0.001746993	0.007199982	12	O5	H14_C19_O5	0	19	14	5	0	0
416	324.099816	0.001502285	0.130345646	11	O5	H16_C19_O5	0	19	16	5	0	0
426	326.021536	0.001205636	0.038693763	17	O5	H6_C20_O5	0	20	6	5	0	0
436	326.209316	0.002793403	-0.025361017	3	O5	H30_C18_O5	0	18	30	5	0	0
449	328.037186	0.00402952	0.038230422	16	O5	H8_C20_O5	0	20	8	5	0	0
456	328.224956	0.004924517	-0.055897639	2	O5	H32_C18_O5	0	18	32	5	0	0
464	330.052826	0.008432627	0.007474561	15	O5	H10_C20_O5	0	20	10	5	0	0
468	330.146646	0.0013239	-0.236188981	8	O5	H22_C19_O5	0	19	22	5	0	0
471	330.240626	0.017178692	0.004781362	1	O5	H34_C18_O5	0	18	34	5	0	0
479	332.068506	0.003464738	0.097549149	14	O5	H12_C20_O5	0	20	12	5	0	0
483	332.256296	0.00267109	0.064724131	0	O5	H36_C18_O5	0	18	36	5	0	0
492	334.084216	0.001249945	0.276334516	13	O5	H14_C20_O5	0	20	14	5	0	0
495	334.178046	0.00169654	0.065459118	6	O5	H26_C19_O5	0	19	26	5	0	0
533	340.037176	0.003808851	0.007472712	17	O5	H8_C21_O5	0	21	8	5	0	0
557	342.052846	0.007071881	0.065682833	16	O5	H10_C21_O5	0	21	10	5	0	0
573	344.068446	0.004142623	-0.080236942	15	O5	H12_C21_O5	0	21	12	5	0	0
580	344.256176	0.002010546	-0.286109609	1	O5	H36_C19_O5	0	19	36	5	0	0
589	346.084136	0.002055673	0.035595391	14	O5	H14_C21_O5	0	21	14	5	0	0
593	346.271856	0.001426103	-0.198020714	0	O5	H38_C19_O5	0	19	38	5	0	0
605	348.099716	0.001263652	-0.165915102	13	O5	H16_C21_O5	0	21	16	5	0	0
626	352.037146	0.003756271	-0.078000292	18	O5	H8_C22_O5	0	22	8	5	0	0
636	352.224996	0.001573138	0.06147491	4	O5	H32_C20_O5	0	20	32	5	0	0
643	354.052826	0.01601771	0.006967887	17	O5	H10_C22_O5	0	22	10	5	0	0
652	354.240516	0.001681617	-0.306066063	3	O5	H34_C20_O5	0	20	34	5	0	0
662	356.068466	0.006307963	-0.021363869	16	O5	H12_C22_O5	0	22	12	5	0	0
669	356.256266	0.00193573	-0.023845195	2	O5	H36_C20_O5	0	20	36	5	0	0
678	358.084116	0.002396754	-0.021450267	15	O5	H14_C22_O5	0	22	14	5	0	0
685	358.271896	0.002347026	-0.079741114	1	O5	H38_C20_O5	0	20	38	5	0	0
697	360.099706	0.001715786	-0.188156221	14	O5	H16_C22_O5	0	22	16	5	0	0
720	364.037146	0.00254876	-0.075429116	19	O5	H8_C23_O5	0	23	8	5	0	0
728	364.225086	0.001342213	0.30654945	5	O5	H32_C21_O5	0	21	32	5	0	0
736	366.052836	0.007568897	0.034057925	18	O5	H10_C23_O5	0	23	10	5	0	0
752	368.068496	0.005463093	0.060839219	17	O5	H12_C23_O5	0	23	12	5	0	0
759	368.256326	0.001334876	0.13986182	3	O5	H36_C21_O5	0	21	36	5	0	0
770	370.084146	0.003316103	0.060307906	16	O5	H14_C23_O5	0	23	14	5	0	0
777	370.271926	0.001648396	0.003864727	2	O5	H38_C21_O5	0	21	38	5	0	0
794	372.287556	0.002302188	-0.050076882	1	O5	H40_C21_O5	0	21	40	5	0	0
808	374.115316	0.001603247	-0.288223966	14	O5	H18_C23_O5	0	23	18	5	0	0
817	376.037166	0.001736484	-0.019835805	20	O5	H8_C24_O5	0	24	8	5	0	0
828	378.052806	0.00540058	-0.046377119	19	O5	H10_C24_O5	0	24	10	5	0	0
845	380.068486	0.007796354	0.032607281	18	O5	H12_C24_O5	0	24	12	5	0	0
859	382.084166	0.003299434	0.110758319	17	O5	H14_C24_O5	0	24	14	5	0	0
862	382.271966	0.001381402	0.108380953	3	O5	H38_C22_O5	0	22	38	5	0	0
876	384.099716	0.00131208	-0.1503646	16	O5	H16_C24_O5	0	24	16	5	0	0
881	384.287566	0.002793199	-0.02249097	2	O5	H40_C22_O5	0	22	40	5	0	0
897	386.303256	0.00233171	0.08098042	1	O5	H42_C22_O5	0	22	42	5	0	0
905	388.037216	0.002676674	0.109631237	21	O5	H8_C25_O5	0	25	8	5	0	0
919	390.052836	0.006540467	0.031962337	20	O5	H10_C25_O5	0	25	10	5	0	0
941	392.068496	0.018493134	0.05711502	19	O5	H12_C25_O5	0	25	12	5	0	0
956	394.084136	0.003678382	0.031259822	18	O5	H14_C25_O5	0	25	14	5	0	0
973	396.099756	0.002578229	-0.044824567	17	O5	H16_C25_O5	0	25	16	5	0	0
974	396.193536	0.001467105	-0.348816897	10	O5	H28_C24_O5	0	24	28	5	0	0
994	398.303176	0.001990255	-0.122311352	2	O5	H42_C23_O5	0	23	42	5	0	0
1010	400.318766	0.001551844	-0.27176093	1	O5	H44_C23_O5	0	23	44	5	0	0
1018	402.052786	0.004180059	-0.093353414	21	O5	H10_C26_O5	0	26	10	5	0	0
1035	404.068506	0.006872828	0.080167099	20	O5	H12_C26_O5	0	26	12	5	0	0
1053	406.084166	0.005373094	0.104212386	19	O5	H14_C26_O5	0	26	14	5	0	0
1072	408.099646	0.003413225	-0.313048544	18	O5	H16_C26_O5	0	26	16	5	0	0
1102	412.318946	0.002477626	0.172703682	2	O5	H44_C24_O5	0	24	44	5	0	0
1112	414.052826	0.003235193	0.005958177	22	O5	H10_C27_O5	0	27	10	5	0	0
1117	414.334566	0.002175637	0.099279672	1	O5	H46_C24_O5	0	24	46	5	0	0
1129	416.068486	0.007899058	0.029785962	21	O5	H12_C27_O5	0	27	12	5	0	0
1149	418.084186	0.005403441	0.149058496	20	O5	H14_C27_O5	0	27	14	5	0	0
1162	420.099856	0.002443825	0.195774883	19	O5	H16_C27_O5	0	27	16	5	0	0
1200	426.052936	0.003216229	0.26397424	23	O5	H10_C28_O5	0	28	10	5	0	0
1207	426.334506	0.002064504	-0.044249292	2	O5	H46_C25_O5	0	25	46	5	0	0
1218	428.068476	0.004783124	0.005590227	22	O5	H12_C28_O5	0	28	12	5	0	0
1225	428.350016	0.002159691	-0.371049362	1	O5	H48_C25_O5	0	25	48	5	0	0
1238	430.084156	0.005454166	0.075145758	21	O5	H14_C28_O5	0	28	14	5	0	0
1257	432.099656	0.003377886	-0.272518153	20	O5	H16_C28_O5	0	28	16	5	0	0
1274	434.115496	0.002162785	0.166248385	19	O5	H18_C28_O5	0	28	18	5	0	0
1297	438.053036	0.002346375	0.485025745	24	O5	H10_C29_O5	0	29	10	5	0	0
1308	440.068496	0.005331202	0.05088526	23	O5	H12_C29_O5	0	29	12	5	0	0
1310	440.350196	0.001839539	0.047827843	2	O5	H48_C26_O5	0	26	48	5	0	0
1319	442.084116	0.004899759	-0.017374522	22	O5	H14_C29_O5	0	29	14	5	0	0
1322	442.365796	0.001906964	-0.065585993	1	O5	H50_C26_O5	0	26	50	5	0	0
1338	444.099716	0.003239109	-0.130049622	21	O5	H16_C29_O5	0	29	16	5	0	0
1356	446.115466	0.002204344	0.094529339	20	O5	H18_C29_O5	0	29	18	5	0	0
1358	446.303266	0.001481875	0.092499883	6	O5	H42_C27_O5	0	27	42	5	0	0
1380	450.052806	0.001480478	-0.038957651	25	O5	H10_C30_O5	0	30	10	5	0	0
1398	452.068476	0.002575424	0.005293446	24	O5	H12_C30_O5	0	30	12	5	0	0
1410	454.084196	0.002934161	0.159263415	23	O5	H14_C30_O5	0	30	14	5	0	0
1423	456.099786	0.002875309	0.026847195	22	O5	H16_C30_O5	0	30	16	5	0	0
1425	456.381346	0.001534004	-0.282848984	1	O5	H52_C27_O5	0	27	52	5	0	0
1451	460.318896	0.001752712	0.04607458	6	O5	H44_C28_O5	0	28	44	5	0	0
1470	464.068436	0.003499822	-0.081037617	25	O5	H12_C31_O5	0	31	12	5	0	0
1483	466.084236	0.003915588	0.240984336	24	O5	H14_C31_O5	0	31	14	5	0	0
1496	468.099806	0.002672375	0.068884882	23	O5	H16_C31_O5	0	31	16	5	0	0
1531	474.334486	0.002524469	-0.081935852	6	O5	H46_C29_O5	0	29	46	5	0	0
1540	476.068586	0.001986498	0.236085731	26	O5	H12_C32_O5	0	32	12	5	0	0
1553	478.084096	0.002121073	-0.057899855	25	O5	H14_C32_O5	0	32	14	5	0	0
1566	480.099776	0.002625464	0.004676111	24	O5	H16_C32_O5	0	32	16	5	0	0
1605	488.350296	0.002699572	0.247897874	6	O5	H48_C30_O5	0	30	48	5	0	0
1615	490.084066	0.002724035	-0.117696134	26	O5	H14_C33_O5	0	33	14	5	0	0
1626	492.099686	0.002397301	-0.17832769	25	O5	H16_C33_O5	0	33	16	5	0	0
1674	502.084056	0.001647095	-0.134800138	27	O5	H14_C34_O5	0	34	14	5	0	0
1685	504.099786	0.002179752	0.024290826	26	O5	H16_C34_O5	0	34	16	5	0	0
1695	506.115356	0.001791687	-0.134018854	25	O5	H18_C34_O5	0	34	18	5	0	0
1707	508.131226	0.002060358	0.299326222	24	O5	H20_C34_O5	0	34	20	5	0	0
1736	516.099946	0.002093463	0.333743496	27	O5	H16_C35_O5	0	35	16	5	0	0
306	308.165706	0.001283208	-0.129797051	0	O5S1	H28_C14_O5_S	0	14	28	5	0	1
407	322.181326	0.001705414	-0.217495535	0	O5S1	H30_C15_O5_S	0	15	30	5	0	1
508	336.197046	0.001259862	-4.37E-04	0	O5S1	H32_C16_O5_S	0	16	32	5	0	1
619	350.212696	0.061375093	-6.31E-04	0	O5S1	H34_C17_O5_S	0	17	34	5	0	1
80	260.125976	0.002608839	-0.048218945	2	O6	H20_C12_O6	0	12	20	6	0	0
86	262.141536	0.001417387	-0.391456469	1	O6	H22_C12_O6	0	12	22	6	0	0
97	266.078936	0.001146042	-0.384551297	6	O6	H14_C13_O6	0	13	14	6	0	0
109	270.016346	0.001375231	-0.3408127	11	O6	H6_C14_O6	0	14	6	6	0	0
121	272.032136	0.001192893	0.176085814	10	O6	H8_C14_O6	0	14	8	6	0	0
123	272.125946	0.00175442	-0.156335699	3	O6	H20_C13_O6	0	13	20	6	0	0
130	274.141606	0.001803518	-0.118978657	2	O6	H22_C13_O6	0	13	22	6	0	0
138	276.157256	0.001319293	-0.118378204	1	O6	H24_C13_O6	0	13	24	6	0	0
148	280.094776	0.001305604	0.312769132	6	O6	H16_C14_O6	0	14	16	6	0	0
154	282.016426	0.00191704	-0.04263936	12	O6	H6_C15_O6	0	15	6	6	0	0
164	284.032066	0.002021512	-0.077804595	11	O6	H8_C15_O6	0	15	8	6	0	0
168	284.125966	0.002337356	-0.079341569	4	O6	H20_C14_O6	0	14	20	6	0	0
177	286.047726	0.00195167	-0.042555836	10	O6	H10_C15_O6	0	15	10	6	0	0
181	286.141686	0.001797738	0.16559279	3	O6	H22_C14_O6	0	14	22	6	0	0
190	288.063376	0.001517071	-0.04251495	9	O6	H12_C15_O6	0	15	12	6	0	0
193	288.157266	0.002041867	-0.078745195	2	O6	H24_C14_O6	0	14	24	6	0	0
200	290.079056	0.001231592	0.060945455	8	O6	H14_C15_O6	0	15	14	6	0	0
215	294.016426	0.002094045	-0.040899076	13	O6	H6_C16_O6	0	16	6	6	0	0
219	294.110366	0.001409245	0.093607717	6	O6	H18_C15_O6	0	15	18	6	0	0
227	296.032076	0.003202458	-0.040870571	12	O6	H8_C16_O6	0	16	8	6	0	0
231	296.125966	0.001564636	-0.076126387	5	O6	H20_C15_O6	0	15	20	6	0	0
241	298.047726	0.003942053	-0.040842452	11	O6	H10_C16_O6	0	16	10	6	0	0
245	298.141646	0.007468394	0.024763397	4	O6	H22_C15_O6	0	15	22	6	0	0
259	300.063406	0.001468266	0.059164162	10	O6	H12_C16_O6	0	16	12	6	0	0
261	300.157256	0.003036028	-0.108912909	3	O6	H24_C15_O6	0	15	24	6	0	0
290	306.016416	0.001859124	-0.071973263	14	O6	H6_C17_O6	0	17	6	6	0	0
301	308.032096	0.002771567	0.025649924	13	O6	H8_C17_O6	0	17	8	6	0	0
304	308.126046	0.001620436	0.186472389	6	O6	H20_C16_O6	0	16	20	6	0	0
314	310.047736	0.002070975	-0.007008598	12	O6	H10_C17_O6	0	17	10	6	0	0
320	310.141606	0.001455287	-0.105168089	5	O6	H22_C16_O6	0	16	22	6	0	0
332	312.063396	0.002027297	0.024844311	11	O6	H12_C17_O6	0	17	12	6	0	0
338	312.157256	0.002095265	-0.104726062	4	O6	H24_C16_O6	0	16	24	6	0	0
356	314.078986	0.002628762	-0.166585484	10	O6	H14_C17_O6	0	17	14	6	0	0
360	314.172946	0.002767948	0.023028717	3	O6	H26_C16_O6	0	16	26	6	0	0
378	316.094666	0.001388372	-0.070849028	9	O6	H16_C17_O6	0	17	16	6	0	0
381	316.188576	0.002224122	-0.040605515	2	O6	H28_C16_O6	0	16	28	6	0	0
385	318.016406	0.001710229	-0.100702352	15	O6	H6_C18_O6	0	18	6	6	0	0
393	320.032126	0.002695837	0.118428736	14	O6	H8_C18_O6	0	18	8	6	0	0
402	322.047726	0.003939709	-0.037798745	13	O6	H10_C18_O6	0	18	10	6	0	0
406	322.141626	0.001659261	-0.039166003	6	O6	H22_C17_O6	0	17	22	6	0	0
413	324.063406	0.002113579	0.054782489	12	O6	H12_C18_O6	0	18	12	6	0	0
418	324.157256	0.00149568	-0.1008492	5	O6	H24_C17_O6	0	17	24	6	0	0
430	326.079036	0.001937828	-0.007117906	11	O6	H14_C18_O6	0	18	14	6	0	0
434	326.172996	0.001927782	0.175474367	4	O6	H26_C17_O6	0	17	26	6	0	0
455	328.188546	0.002312163	-0.130531673	3	O6	H28_C17_O6	0	17	28	6	0	0
470	330.204266	0.00155739	0.082031042	2	O6	H30_C17_O6	0	17	30	6	0	0
477	332.032086	0.004955455	-0.006321678	15	O6	H8_C19_O6	0	19	8	6	0	0
489	334.047786	0.004190289	0.143174126	14	O6	H10_C19_O6	0	19	10	6	0	0
494	334.141716	0.002009935	0.231587366	7	O6	H22_C18_O6	0	18	22	6	0	0
505	336.063376	0.003133472	-0.036442531	13	O6	H12_C19_O6	0	19	12	6	0	0
523	338.079026	0.002091847	-0.036444142	12	O6	H14_C19_O6	0	19	14	6	0	0
538	340.094646	0.003189755	-0.124656476	11	O6	H16_C19_O6	0	19	16	6	0	0
541	340.188606	0.002650157	0.050445546	4	O6	H28_C18_O6	0	18	28	6	0	0
563	342.204296	0.00296502	0.166821401	3	O6	H30_C18_O6	0	18	30	6	0	0
570	344.032106	0.004103206	0.052032934	16	O6	H8_C20_O6	0	20	8	6	0	0
579	344.219866	0.003651284	-0.066779992	2	O6	H32_C18_O6	0	18	32	6	0	0
586	346.047746	0.004837952	0.022618266	15	O6	H10_C20_O6	0	20	10	6	0	0
591	346.141666	0.001377588	0.079109228	8	O6	H22_C19_O6	0	19	22	6	0	0
592	346.235536	0.002915005	-0.008840803	1	O6	H34_C18_O6	0	18	34	6	0	0
602	348.063476	0.003075869	0.252117806	14	O6	H12_C20_O6	0	20	12	6	0	0
607	348.251146	0.00163719	-0.12386176	0	O6	H36_C18_O6	0	18	36	6	0	0
617	350.079076	0.001451946	0.107629969	13	O6	H14_C20_O6	0	20	14	6	0	0
632	352.094666	0.002103428	-0.063605053	12	O6	H16_C20_O6	0	20	16	6	0	0
635	352.188506	0.001725693	-0.235212105	5	O6	H28_C19_O6	0	19	28	6	0	0
649	354.110306	0.002091208	-0.091691768	11	O6	H18_C20_O6	0	20	18	6	0	0
651	354.204116	0.001423672	-0.347011778	4	O6	H30_C19_O6	0	19	30	6	0	0
659	356.032106	0.006014465	0.050279173	17	O6	H8_C21_O6	0	21	8	6	0	0
666	356.126016	0.001254842	0.077099113	10	O6	H20_C20_O6	0	20	20	6	0	0
668	356.219776	0.001293044	-0.317183401	3	O6	H32_C19_O6	0	19	32	6	0	0
675	358.047746	0.073882429	0.021860213	16	O6	H10_C21_O6	0	21	10	6	0	0
681	358.141616	0.001501846	-0.063150997	9	O6	H22_C20_O6	0	20	22	6	0	0
694	360.063386	0.003604258	-0.006240568	15	O6	H12_C21_O6	0	21	12	6	0	0
699	360.251146	0.001765114	-0.119735913	1	O6	H36_C19_O6	0	19	36	6	0	0
710	362.079036	0.002173196	-0.006410203	14	O6	H14_C21_O6	0	21	14	6	0	0
725	364.094746	0.001709788	0.158214313	13	O6	H16_C21_O6	0	21	16	6	0	0
727	364.188696	0.001714932	0.294245816	6	O6	H28_C20_O6	0	20	28	6	0	0
749	368.032126	0.00304344	0.102982857	18	O6	H8_C22_O6	0	22	8	6	0	0
758	368.219806	0.00175764	-0.225373537	4	O6	H32_C20_O6	0	20	32	6	0	0
767	370.047776	0.004918905	0.102221936	17	O6	H10_C22_O6	0	22	10	6	0	0
776	370.235496	0.001995525	-0.116307054	3	O6	H34_C20_O6	0	20	34	6	0	0
787	372.063346	0.004919155	-0.113547869	16	O6	H12_C22_O6	0	22	12	6	0	0
793	372.251226	0.001944374	0.099032582	2	O6	H36_C20_O6	0	20	36	6	0	0
